Timestamp,position,BLMTI.04L7.B1E10_TCSG.A4L7.B1
1494680719600,1.88,3.2218e-05
1494680719610,1.88,3.0046e-05
1494680719620,1.88,5.249e-05
1494680719630,1.88,4.4526e-05
1494680719640,1.88,3.801e-05
1494680719650,1.88,3.1856e-05
1494680719660,1.88,3.9096e-05
1494680719670,1.88,3.801e-05
1494680719680,1.88,3.6924e-05
1494680719690,1.88,3.258e-05
1494680719700,1.88,3.5114e-05
1494680719710,1.88,2.6064e-05
1494680719720,1.88,3.7648e-05
1494680719730,1.88,3.258e-05
1494680719740,1.88,3.2218e-05
1494680719750,1.88,3.8372e-05
1494680719760,1.88,3.8734e-05
1494680719770,1.88,4.163e-05
1494680719780,1.88,3.5476e-05
1494680719790,1.88,4.0544000000000003e-05
1494680719800,1.88,4.3802e-05
1494680719810,1.88,3.801e-05
1494680719820,1.88,3.7286e-05
1494680719830,1.88,3.4028e-05
1494680719840,1.88,2.9684000000000002e-05
1494680719850,1.88,3.1132e-05
1494680719860,1.88,3.6562e-05
1494680719870,1.88,3.982e-05
1494680719880,1.88,3.9096e-05
1494680719890,1.88,3.6562e-05
1494680719900,1.88,3.7648e-05
1494680719910,1.88,3.3304e-05
1494680719920,1.88,2.7511999999999997e-05
1494680719930,1.88,1.2308e-05
1494680719940,1.88,2.9321999999999998e-05
1494680719950,1.88,4.1268e-05
1494680719960,1.88,4.344e-05
1494680719970,1.88,4.4526e-05
1494680719980,1.88,4.525e-05
1494680719990,1.88,5.1404e-05
1494680720000,1.88,4.163e-05
1494680720010,1.88,3.9096e-05
1494680720020,1.88,3.5476e-05
1494680720030,1.88,2.6426e-05
1494680720040,1.88,3.5838000000000005e-05
1494680720050,1.88,4.0544000000000003e-05
1494680720060,1.88,3.5114e-05
1494680720070,1.88,4.0181999999999996e-05
1494680720080,1.88,3.9458e-05
1494680720090,1.88,4.2353999999999995e-05
1494680720100,1.88,3.5838000000000005e-05
1494680720110,1.88,3.3304e-05
1494680720120,1.88,3.4028e-05
1494680720130,1.88,3.3304e-05
1494680720140,1.88,2.4978e-05
1494680720150,1.88,3.6924e-05
1494680720160,1.88,3.5114e-05
1494680720170,1.88,3.2942e-05
1494680720180,1.88,3.1132e-05
1494680720190,1.88,3.3666e-05
1494680720200,1.88,3.439e-05
1494680720210,1.88,3.3304e-05
1494680720220,1.88,3.9458e-05
1494680720230,1.88,4.4888e-05
1494680720240,1.88,3.8372e-05
1494680720250,1.88,2.8598000000000003e-05
