Timestamp,position,BLMTI.04R7.B1E10_TCSG.A4R7.B1
1494680575950,0.975,1.1945999999999999e-05
1494680575960,0.975,1.0136000000000001e-05
1494680575970,0.975,1.1584000000000001e-05
1494680575980,0.975,7.24e-06
1494680575990,0.975,1.3394000000000001e-05
1494680576000,0.975,1.1945999999999999e-05
1494680576010,0.975,1.3032e-05
1494680576020,0.975,1.1584000000000001e-05
1494680576030,0.975,1.3032e-05
1494680576040,0.975,1.2308e-05
1494680576050,0.975,1.448e-05
1494680576060,0.975,1.4842000000000001e-05
1494680576070,0.975,1.4842000000000001e-05
1494680576080,0.975,1.4118e-05
1494680576090,0.975,1.448e-05
1494680576100,0.975,1.3755999999999998e-05
1494680576110,0.975,1.3394000000000001e-05
1494680576120,0.975,1.3032e-05
1494680576130,0.975,1.3032e-05
1494680576140,0.975,1.1945999999999999e-05
1494680576150,0.975,1.2308e-05
1494680576160,0.975,1.1584000000000001e-05
1494680576170,0.975,1.2308e-05
1494680576180,0.975,1.267e-05
1494680576190,0.975,1.3394000000000001e-05
1494680576200,0.975,1.4118e-05
1494680576210,0.975,1.3755999999999998e-05
1494680576220,0.975,1.3394000000000001e-05
1494680576230,0.975,1.2308e-05
1494680576240,0.975,1.0136000000000001e-05
1494680576250,0.975,1.3394000000000001e-05
1494680576260,0.975,1.1945999999999999e-05
1494680576270,0.975,1.2308e-05
1494680576280,0.975,1.1222e-05
1494680576290,0.975,1.0498e-05
1494680576300,0.975,9.774e-06
1494680576310,0.975,1.5566e-05
1494680576320,0.975,1.3032e-05
1494680576330,0.975,1.5566e-05
1494680576340,0.975,1.3755999999999998e-05
1494680576350,0.975,1.448e-05
1494680576360,0.975,1.3032e-05
1494680576370,0.975,1.1945999999999999e-05
1494680576380,0.975,1.0498e-05
1494680576390,0.975,1.3394000000000001e-05
1494680576400,0.975,1.1222e-05
1494680576410,0.975,1.3394000000000001e-05
1494680576420,0.975,1.3394000000000001e-05
1494680576430,0.975,1.3394000000000001e-05
1494680576440,0.975,1.1222e-05
1494680576450,0.975,1.3394000000000001e-05
1494680576460,0.975,1.2308e-05
1494680576470,0.975,1.5928e-05
1494680576480,0.975,1.3755999999999998e-05
1494680576490,0.975,1.448e-05
1494680576500,0.975,1.3032e-05
1494680576510,0.975,1.448e-05
1494680576520,0.975,1.1945999999999999e-05
1494680576530,0.975,1.3394000000000001e-05
1494680576540,0.975,1.3032e-05
1494680576550,0.975,1.1584000000000001e-05
1494680576560,0.975,1.267e-05
1494680576570,0.975,1.5566e-05
1494680576580,0.975,1.3394000000000001e-05
1494680576590,0.975,1.1945999999999999e-05
1494680576600,0.975,1.0498e-05
1494680576610,0.975,1.3394000000000001e-05
1494680576620,0.975,1.1945999999999999e-05
1494680576630,0.975,1.1945999999999999e-05
1494680576640,0.975,1.3394000000000001e-05
1494680576650,0.975,1.086e-05
1494680576660,0.975,1.2308e-05
1494680576670,0.975,1.3032e-05
1494680576680,0.975,1.0498e-05
1494680576690,0.975,1.3394000000000001e-05
1494680576700,0.975,1.0136000000000001e-05
1494680576710,0.975,1.267e-05
1494680576720,0.975,1.3032e-05
1494680576730,0.975,1.629e-05
1494680576740,0.975,1.5566e-05
1494680576750,0.975,1.4118e-05
1494680576760,0.975,1.448e-05
1494680576770,0.975,1.4842000000000001e-05
1494680576780,0.975,1.3755999999999998e-05
1494680576790,0.975,1.3394000000000001e-05
1494680576800,0.975,1.2308e-05
1494680576810,0.975,1.3755999999999998e-05
1494680576820,0.975,1.0498e-05
1494680576830,0.975,1.1222e-05
1494680576840,0.975,1.086e-05
1494680576850,0.975,1.1945999999999999e-05
1494680576860,0.975,1.4842000000000001e-05
1494680576870,0.975,1.4118e-05
1494680576880,0.975,1.4118e-05
1494680576890,0.975,1.3032e-05
1494680576900,0.975,5.43e-06
1494680576910,0.975,1.3755999999999998e-05
1494680576920,0.975,1.5204e-05
1494680576930,0.975,1.448e-05
1494680576940,0.975,1.5204e-05
1494680576950,0.975,1.5566e-05
1494680576960,0.975,1.5928e-05
1494680576970,0.975,1.9548e-05
1494680576980,0.975,1.6652e-05
1494680576990,0.975,1.4842000000000001e-05
1494680577000,0.975,1.3032e-05
1494680577010,0.975,1.3032e-05
1494680577020,0.975,1.3394000000000001e-05
1494680577030,0.975,1.267e-05
1494680577040,0.975,1.448e-05
1494680577050,0.975,1.4842000000000001e-05
1494680577060,0.975,1.3394000000000001e-05
1494680577070,0.975,1.3032e-05
1494680577080,0.975,1.2308e-05
1494680577090,0.975,1.3032e-05
1494680577100,0.975,1.448e-05
1494680577110,0.975,1.086e-05
1494680577120,0.975,1.3394000000000001e-05
1494680577130,0.975,1.1945999999999999e-05
1494680577140,0.975,1.267e-05
1494680577150,0.975,1.267e-05
1494680577160,0.975,1.3032e-05
1494680577170,0.975,1.448e-05
1494680577180,0.975,1.4118e-05
1494680577190,0.975,1.0136000000000001e-05
1494680577200,0.975,1.448e-05
1494680577210,0.975,1.629e-05
1494680577220,0.975,1.9548e-05
1494680577230,0.975,2.1358e-05
1494680577240,0.975,1.4842000000000001e-05
1494680577250,0.975,1.3032e-05
1494680577260,0.975,1.1945999999999999e-05
1494680577270,0.975,1.267e-05
1494680577280,0.975,1.1584000000000001e-05
1494680577290,0.975,1.3032e-05
1494680577300,0.975,1.3394000000000001e-05
1494680577310,0.975,1.2308e-05
1494680577320,0.975,1.1222e-05
1494680577330,0.975,1.2308e-05
1494680577340,0.975,1.2308e-05
1494680577350,0.975,1.2308e-05
1494680577360,0.975,1.3755999999999998e-05
1494680577370,0.975,1.5204e-05
1494680577380,0.975,1.5204e-05
1494680577390,0.975,1.629e-05
1494680577400,0.975,1.5928e-05
1494680577410,0.975,1.4118e-05
1494680577420,0.975,1.5928e-05
1494680577430,0.975,1.1584000000000001e-05
1494680577440,0.975,1.267e-05
1494680577450,0.975,1.3755999999999998e-05
1494680577460,0.975,1.1584000000000001e-05
1494680577470,0.975,1.4118e-05
1494680577480,0.975,1.086e-05
1494680577490,0.975,1.5928e-05
1494680577500,0.975,1.8462e-05
1494680577510,0.975,1.8100000000000003e-05
1494680577520,0.975,1.6652e-05
1494680577530,0.975,1.5928e-05
1494680577540,0.975,1.5204e-05
1494680577550,0.975,1.448e-05
1494680577560,0.975,1.1945999999999999e-05
1494680577570,0.975,1.2308e-05
1494680577580,0.975,1.086e-05
1494680577590,0.975,1.2308e-05
1494680577600,0.975,1.1222e-05
1494680577610,0.975,1.1222e-05
1494680577620,0.975,1.3394000000000001e-05
1494680577630,0.975,1.267e-05
1494680577640,0.975,1.3032e-05
1494680577650,0.975,1.448e-05
1494680577660,0.975,1.7375999999999998e-05
1494680577670,0.975,1.8100000000000003e-05
1494680577680,0.975,1.4842000000000001e-05
1494680577690,0.975,1.4842000000000001e-05
1494680577700,0.975,1.5204e-05
1494680577710,0.975,1.3394000000000001e-05
1494680577720,0.975,1.267e-05
1494680577730,0.975,1.267e-05
1494680577740,0.975,1.1222e-05
1494680577750,0.975,1.1222e-05
1494680577760,0.975,8.687999999999999e-06
1494680577770,0.975,1.2308e-05
1494680577780,0.975,1.3032e-05
1494680577790,0.975,1.5204e-05
1494680577800,0.975,1.1222e-05
1494680577810,0.975,1.267e-05
1494680577820,0.975,1.267e-05
1494680577830,0.975,1.5204e-05
1494680577840,0.975,1.4842000000000001e-05
1494680577850,0.975,1.5204e-05
1494680577860,0.975,1.3755999999999998e-05
1494680577870,0.975,1.3032e-05
1494680577880,0.975,1.086e-05
1494680577890,0.975,1.3032e-05
1494680577900,0.975,1.3394000000000001e-05
1494680577910,0.975,1.4842000000000001e-05
1494680577920,0.975,1.3032e-05
1494680577930,0.975,1.3032e-05
1494680577940,0.975,1.2308e-05
1494680577950,0.975,1.448e-05
1494680577960,0.975,1.3755999999999998e-05
1494680577970,0.975,1.3755999999999998e-05
1494680577980,0.975,1.3394000000000001e-05
1494680577990,0.975,1.448e-05
1494680578000,0.975,1.267e-05
1494680578010,0.975,1.267e-05
1494680578020,0.975,1.1584000000000001e-05
1494680578030,0.975,1.3755999999999998e-05
1494680578040,0.975,1.1945999999999999e-05
1494680578050,0.975,1.3394000000000001e-05
1494680578060,0.975,1.4118e-05
1494680578070,0.975,1.1945999999999999e-05
1494680578080,0.975,1.4118e-05
1494680578090,0.975,1.7014e-05
1494680578100,0.975,1.4842000000000001e-05
1494680578110,0.975,1.3755999999999998e-05
1494680578120,0.975,1.3755999999999998e-05
1494680578130,0.975,1.3755999999999998e-05
1494680578140,0.975,1.3032e-05
1494680578150,0.975,1.3032e-05
1494680578160,0.975,1.2308e-05
1494680578170,0.975,1.1584000000000001e-05
1494680578180,0.975,1.2308e-05
1494680578190,0.975,1.1222e-05
1494680578200,0.975,1.2308e-05
1494680578210,0.975,1.3394000000000001e-05
1494680578220,0.975,1.2308e-05
1494680578230,0.975,1.3394000000000001e-05
1494680578240,0.975,1.3032e-05
1494680578250,0.975,1.2308e-05
1494680578260,0.975,1.3032e-05
1494680578270,0.975,1.2308e-05
1494680578280,0.975,1.1945999999999999e-05
1494680578290,0.975,1.3032e-05
1494680578300,0.975,1.3032e-05
1494680578310,0.975,1.2308e-05
1494680578320,0.975,1.3394000000000001e-05
1494680578330,0.975,1.5204e-05
1494680578340,0.975,1.4842000000000001e-05
1494680578350,0.975,1.6652e-05
1494680578360,0.975,1.3755999999999998e-05
1494680578370,0.975,1.1222e-05
1494680578380,0.975,7.964e-06
1494680578390,0.975,1.1584000000000001e-05
1494680578400,0.975,1.0498e-05
1494680578410,0.975,1.3032e-05
1494680578420,0.975,1.448e-05
1494680578430,0.975,1.2308e-05
1494680578440,0.975,1.3394000000000001e-05
1494680578450,0.975,1.1584000000000001e-05
1494680578460,0.975,1.086e-05
1494680578470,0.975,1.2308e-05
1494680578480,0.975,1.1222e-05
1494680578490,0.975,1.0498e-05
1494680578500,0.975,1.267e-05
1494680578510,0.975,1.5204e-05
1494680578520,0.975,1.5204e-05
1494680578530,0.975,1.5204e-05
1494680578540,0.975,1.4842000000000001e-05
1494680578550,0.975,1.4842000000000001e-05
1494680578560,0.975,1.2308e-05
1494680578570,0.975,1.4842000000000001e-05
1494680578580,0.975,1.1222e-05
1494680578590,0.975,1.267e-05
1494680578600,0.975,1.4842000000000001e-05
1494680578610,0.975,1.4118e-05
1494680578620,0.975,1.3032e-05
1494680578630,0.975,1.3032e-05
1494680578640,0.975,1.1222e-05
1494680578650,0.975,1.086e-05
1494680578660,0.975,1.086e-05
1494680578670,0.975,1.1945999999999999e-05
1494680578680,0.975,1.2308e-05
1494680578690,0.975,9.05e-06
1494680578700,0.975,1.1222e-05
1494680578710,0.975,1.629e-05
1494680578720,0.975,1.5928e-05
1494680578730,0.975,1.629e-05
1494680578740,0.975,1.3394000000000001e-05
1494680578750,0.975,1.2308e-05
1494680578760,0.975,1.1945999999999999e-05
1494680578770,0.975,1.267e-05
1494680578780,0.975,1.2308e-05
1494680578790,0.975,1.3394000000000001e-05
1494680578800,0.975,1.3755999999999998e-05
1494680578810,0.975,1.2308e-05
1494680578820,0.975,1.3394000000000001e-05
1494680578830,0.975,1.5928e-05
1494680578840,0.975,1.1584000000000001e-05
1494680578850,0.975,1.267e-05
1494680578860,0.975,1.1945999999999999e-05
1494680578870,0.975,1.3755999999999998e-05
1494680578880,0.975,1.2308e-05
1494680578890,0.975,1.3755999999999998e-05
1494680578900,0.975,1.3032e-05
1494680578910,0.975,1.3032e-05
1494680578920,0.975,1.086e-05
1494680578930,0.975,1.1945999999999999e-05
1494680578940,0.975,1.2308e-05
1494680578950,0.975,1.267e-05
1494680578960,0.975,1.3032e-05
1494680578970,0.975,1.448e-05
1494680578980,0.975,1.4118e-05
1494680578990,0.975,1.6652e-05
1494680579000,0.975,8.326e-06
1494680579010,0.975,1.2308e-05
1494680579020,0.975,1.2308e-05
1494680579030,0.975,1.3755999999999998e-05
1494680579040,0.975,1.3394000000000001e-05
1494680579050,0.975,1.0136000000000001e-05
1494680579060,0.975,1.267e-05
1494680579070,0.975,1.0136000000000001e-05
1494680579080,0.975,1.267e-05
1494680579090,0.975,1.0136000000000001e-05
1494680579100,0.975,1.267e-05
1494680579110,0.975,1.0136000000000001e-05
1494680579120,0.975,1.1584000000000001e-05
1494680579130,0.975,1.0136000000000001e-05
1494680579140,0.975,1.267e-05
1494680579150,0.975,1.4842000000000001e-05
1494680579160,0.975,1.4842000000000001e-05
1494680579170,0.975,1.629e-05
1494680579180,0.975,1.4118e-05
1494680579190,0.975,1.267e-05
1494680579200,0.975,1.2308e-05
1494680579210,0.975,1.2308e-05
1494680579220,0.975,1.2308e-05
1494680579230,0.975,1.3755999999999998e-05
1494680579240,0.975,1.2308e-05
1494680579250,0.975,1.1945999999999999e-05
1494680579260,0.975,1.2308e-05
1494680579270,0.975,9.774e-06
1494680579280,0.975,1.086e-05
1494680579290,0.975,1.086e-05
1494680579300,0.975,1.4118e-05
1494680579310,0.975,1.1945999999999999e-05
1494680579320,0.975,1.086e-05
1494680579330,0.975,1.3032e-05
1494680579340,0.975,1.3032e-05
1494680579350,0.975,1.086e-05
1494680579360,0.975,1.0136000000000001e-05
1494680579370,0.975,1.0136000000000001e-05
1494680579380,0.975,1.1945999999999999e-05
1494680579390,0.975,1.3032e-05
1494680579400,0.975,1.1584000000000001e-05
1494680579410,0.975,1.2308e-05
1494680579420,0.975,1.4842000000000001e-05
1494680579430,0.975,1.3755999999999998e-05
1494680579440,0.975,1.1584000000000001e-05
1494680579450,0.975,1.0498e-05
1494680579460,0.975,1.2308e-05
1494680579470,0.975,1.0136000000000001e-05
1494680579480,0.975,1.267e-05
1494680579490,0.975,1.3755999999999998e-05
1494680579500,0.975,1.5204e-05
1494680579510,0.975,1.448e-05
1494680579520,0.975,1.4842000000000001e-05
1494680579530,0.975,1.086e-05
1494680579540,0.975,1.267e-05
1494680579550,0.975,1.086e-05
1494680579560,0.975,1.0136000000000001e-05
1494680579570,0.975,1.086e-05
1494680579580,0.975,1.086e-05
1494680579590,0.975,1.1945999999999999e-05
1494680579600,0.975,1.3032e-05
1494680579610,0.975,1.267e-05
1494680579620,0.975,1.3394000000000001e-05
1494680579630,0.975,1.1222e-05
1494680579640,0.975,1.267e-05
1494680579650,0.975,4.706e-06
1494680579660,0.975,1.1945999999999999e-05
1494680579670,0.975,1.2308e-05
1494680579680,0.975,1.2308e-05
1494680579690,0.975,1.3032e-05
1494680579700,0.975,1.4118e-05
1494680579710,0.975,1.3032e-05
1494680579720,0.975,1.5566e-05
1494680579730,0.975,1.267e-05
1494680579740,0.975,1.267e-05
1494680579750,0.975,1.0136000000000001e-05
1494680579760,0.975,1.1945999999999999e-05
1494680579770,0.975,1.1222e-05
1494680579780,0.975,1.0498e-05
1494680579790,0.975,1.0498e-05
1494680579800,0.975,1.2308e-05
1494680579810,0.975,1.2308e-05
1494680579820,0.975,1.267e-05
1494680579830,0.975,1.0498e-05
1494680579840,0.975,1.267e-05
1494680579850,0.975,1.267e-05
1494680579860,0.975,1.2308e-05
1494680579870,0.975,1.3394000000000001e-05
1494680579880,0.975,1.086e-05
1494680579890,0.975,1.0136000000000001e-05
1494680579900,0.975,1.1945999999999999e-05
1494680579910,0.975,1.1584000000000001e-05
1494680579920,0.975,1.3755999999999998e-05
1494680579930,0.97,1.1222e-05
1494680579940,0.97,1.2308e-05
1494680579950,0.97,1.1945999999999999e-05
1494680579960,0.97,1.3394000000000001e-05
1494680579970,0.97,1.1222e-05
1494680579980,0.97,7.24e-06
1494680579990,0.97,9.774e-06
1494680580000,0.97,1.0498e-05
1494680580010,0.97,1.0136000000000001e-05
1494680580020,0.97,1.1945999999999999e-05
1494680580030,0.97,1.0136000000000001e-05
1494680580040,0.97,1.3032e-05
1494680580050,0.97,1.1584000000000001e-05
1494680580060,0.97,1.1222e-05
1494680580070,0.97,1.086e-05
1494680580080,0.97,1.267e-05
1494680580090,0.97,1.0136000000000001e-05
1494680580100,0.97,1.1945999999999999e-05
1494680580110,0.97,1.1584000000000001e-05
1494680580120,0.97,1.5928e-05
1494680580130,0.97,1.4842000000000001e-05
1494680580140,0.97,1.5204e-05
1494680580150,0.97,1.267e-05
1494680580160,0.97,1.3755999999999998e-05
1494680580170,0.97,1.0498e-05
1494680580180,0.97,1.1945999999999999e-05
1494680580190,0.97,1.1945999999999999e-05
1494680580200,0.97,1.1584000000000001e-05
1494680580210,0.97,1.2308e-05
1494680580220,0.97,1.2308e-05
1494680580230,0.97,1.086e-05
1494680580240,0.97,1.0498e-05
1494680580250,0.97,1.1584000000000001e-05
1494680580260,0.97,1.1945999999999999e-05
1494680580270,0.97,1.1584000000000001e-05
1494680580280,0.97,1.1945999999999999e-05
1494680580290,0.97,1.1945999999999999e-05
1494680580300,0.97,1.1584000000000001e-05
1494680580310,0.97,1.267e-05
1494680580320,0.97,1.0136000000000001e-05
1494680580330,0.97,1.267e-05
1494680580340,0.97,1.3032e-05
1494680580350,0.97,1.1584000000000001e-05
1494680580360,0.97,1.1945999999999999e-05
1494680580370,0.97,1.1945999999999999e-05
1494680580380,0.97,1.267e-05
1494680580390,0.97,1.086e-05
1494680580400,0.97,1.3394000000000001e-05
1494680580410,0.97,1.086e-05
1494680580420,0.97,1.267e-05
1494680580430,0.97,1.086e-05
1494680580440,0.97,1.1222e-05
1494680580450,0.97,1.0136000000000001e-05
1494680580460,0.97,1.267e-05
1494680580470,0.97,1.267e-05
1494680580480,0.97,1.5204e-05
1494680580490,0.97,1.3755999999999998e-05
1494680580500,0.97,1.4118e-05
1494680580510,0.97,1.1584000000000001e-05
1494680580520,0.97,1.2308e-05
1494680580530,0.97,1.0498e-05
1494680580540,0.97,1.086e-05
1494680580550,0.97,1.1222e-05
1494680580560,0.97,1.1945999999999999e-05
1494680580570,0.97,1.5204e-05
1494680580580,0.97,2.0634e-05
1494680580590,0.97,2.896e-05
1494680580600,0.97,3.5114e-05
1494680580610,0.97,3.801e-05
1494680580620,0.97,3.4751999999999995e-05
1494680580630,0.97,2.6426e-05
1494680580640,0.97,2.1358e-05
1494680580650,0.97,2.1358e-05
1494680580660,0.97,2.4254000000000002e-05
1494680580670,0.97,2.172e-05
1494680580680,0.97,2.0996e-05
1494680580690,0.97,2.172e-05
1494680580700,0.97,2.1358e-05
1494680580710,0.97,2.0996e-05
1494680580720,0.97,1.8462e-05
1494680580730,0.97,1.5204e-05
1494680580740,0.97,1.7375999999999998e-05
1494680580750,0.97,2.0272000000000002e-05
1494680580760,0.97,2.4978e-05
1494680580770,0.97,2.6788000000000002e-05
1494680580780,0.97,1.8462e-05
1494680580790,0.97,1.8462e-05
1494680580800,0.97,2.0634e-05
1494680580810,0.97,2.4254000000000002e-05
1494680580820,0.97,3.1856e-05
1494680580830,0.97,2.7511999999999997e-05
1494680580840,0.97,2.5702e-05
1494680580850,0.97,1.9548e-05
1494680580860,0.97,1.5204e-05
1494680580870,0.97,1.4842000000000001e-05
1494680580880,0.97,1.7014e-05
1494680580890,0.97,2.0996e-05
1494680580900,0.97,2.172e-05
1494680580910,0.97,2.2805999999999998e-05
1494680580920,0.97,2.353e-05
1494680580930,0.97,1.9186e-05
1494680580940,0.97,1.8100000000000003e-05
1494680580950,0.97,1.991e-05
1494680580960,0.97,1.8100000000000003e-05
1494680580970,0.97,9.05e-06
1494680580980,0.97,1.629e-05
1494680580990,0.97,1.6652e-05
1494680581000,0.97,1.7375999999999998e-05
1494680581010,0.97,1.7375999999999998e-05
1494680581020,0.97,2.0272000000000002e-05
1494680581030,0.97,2.0996e-05
1494680581040,0.97,1.991e-05
1494680581050,0.97,1.7375999999999998e-05
1494680581060,0.97,1.7375999999999998e-05
1494680581070,0.97,1.6652e-05
1494680581080,0.97,1.8100000000000003e-05
1494680581090,0.97,1.5566e-05
1494680581100,0.97,1.7738e-05
1494680581110,0.97,2.0272000000000002e-05
1494680581120,0.97,1.448e-05
1494680581130,0.97,1.7375999999999998e-05
1494680581140,0.97,1.7738e-05
1494680581150,0.97,1.8462e-05
1494680581160,0.97,1.7738e-05
1494680581170,0.97,1.5928e-05
1494680581180,0.97,1.5928e-05
1494680581190,0.97,1.5566e-05
1494680581200,0.97,1.086e-05
1494680581210,0.97,1.1584000000000001e-05
1494680581220,0.97,1.267e-05
1494680581230,0.97,1.5928e-05
1494680581240,0.97,1.7375999999999998e-05
1494680581250,0.97,1.7738e-05
1494680581260,0.97,1.8462e-05
1494680581270,0.97,1.9548e-05
1494680581280,0.97,1.7014e-05
1494680581290,0.97,1.629e-05
1494680581300,0.97,1.7738e-05
1494680581310,0.97,2.4978e-05
1494680581320,0.97,1.9548e-05
1494680581330,0.97,1.7014e-05
1494680581340,0.97,1.7375999999999998e-05
1494680581350,0.97,1.629e-05
1494680581360,0.97,1.5566e-05
1494680581370,0.97,1.8824e-05
1494680581380,0.97,1.6652e-05
1494680581390,0.97,1.4118e-05
1494680581400,0.97,1.1945999999999999e-05
1494680581410,0.97,1.1945999999999999e-05
1494680581420,0.97,1.1945999999999999e-05
1494680581430,0.97,1.5204e-05
1494680581440,0.97,1.8100000000000003e-05
1494680581450,0.97,2.6064e-05
1494680581460,0.97,2.9321999999999998e-05
1494680581470,0.97,2.4978e-05
1494680581480,0.97,1.7014e-05
1494680581490,0.97,1.5204e-05
1494680581500,0.97,1.5204e-05
1494680581510,0.97,1.7014e-05
1494680581520,0.97,2.0634e-05
1494680581530,0.97,2.0996e-05
1494680581540,0.97,1.448e-05
1494680581550,0.97,1.5204e-05
1494680581560,0.97,1.4118e-05
1494680581570,0.97,1.629e-05
1494680581580,0.97,1.5928e-05
1494680581590,0.97,1.5204e-05
1494680581600,0.97,1.5566e-05
1494680581610,0.97,1.629e-05
1494680581620,0.97,1.5928e-05
1494680581630,0.97,1.8824e-05
1494680581640,0.97,2.0634e-05
1494680581650,0.97,2.2082e-05
1494680581660,0.97,1.3394000000000001e-05
1494680581670,0.97,1.267e-05
1494680581680,0.97,1.4118e-05
1494680581690,0.97,1.2308e-05
1494680581700,0.97,1.1945999999999999e-05
1494680581710,0.97,1.5566e-05
1494680581720,0.97,1.9186e-05
1494680581730,0.97,2.2444e-05
1494680581740,0.97,2.353e-05
1494680581750,0.97,2.3891999999999998e-05
1494680581760,0.97,2.6426e-05
1494680581770,0.97,2.172e-05
1494680581780,0.97,1.8824e-05
1494680581790,0.97,1.629e-05
1494680581800,0.97,1.6652e-05
1494680581810,0.97,1.8824e-05
1494680581820,0.97,1.8462e-05
1494680581830,0.97,1.7014e-05
1494680581840,0.97,1.448e-05
1494680581850,0.97,1.3755999999999998e-05
1494680581860,0.97,1.3032e-05
1494680581870,0.97,1.267e-05
1494680581880,0.97,1.267e-05
1494680581890,0.97,9.774e-06
1494680581900,0.97,1.5566e-05
1494680581910,0.97,1.9548e-05
1494680581920,0.97,2.3168000000000002e-05
1494680581930,0.97,1.9548e-05
1494680581940,0.97,2.353e-05
1494680581950,0.97,2.0272000000000002e-05
1494680581960,0.97,1.629e-05
1494680581970,0.97,1.4118e-05
1494680581980,0.97,1.267e-05
1494680581990,0.97,1.7375999999999998e-05
1494680582000,0.97,1.8824e-05
1494680582010,0.97,1.8824e-05
1494680582020,0.97,1.8100000000000003e-05
1494680582030,0.97,2.0996e-05
1494680582040,0.97,2.0996e-05
1494680582050,0.97,1.9548e-05
1494680582060,0.97,1.9548e-05
1494680582070,0.97,1.7375999999999998e-05
1494680582080,0.97,1.3032e-05
1494680582090,0.97,1.3032e-05
1494680582100,0.97,1.2308e-05
1494680582110,0.97,1.448e-05
1494680582120,0.97,1.5204e-05
1494680582130,0.97,2.2444e-05
1494680582140,0.97,1.8824e-05
1494680582150,0.97,1.8824e-05
1494680582160,0.97,1.4842000000000001e-05
1494680582170,0.97,1.5566e-05
1494680582180,0.97,1.7738e-05
1494680582190,0.97,1.9548e-05
1494680582200,0.97,2.534e-05
1494680582210,0.97,2.0996e-05
1494680582220,0.97,1.991e-05
1494680582230,0.97,2.2082e-05
1494680582240,0.97,2.2805999999999998e-05
1494680582250,0.97,1.9548e-05
1494680582260,0.97,1.7375999999999998e-05
1494680582270,0.97,1.8462e-05
1494680582280,0.97,1.4118e-05
1494680582290,0.97,1.5566e-05
1494680582300,0.97,1.3394000000000001e-05
1494680582310,0.97,1.448e-05
1494680582320,0.97,1.3032e-05
1494680582330,0.97,9.774e-06
1494680582340,0.97,1.2308e-05
1494680582350,0.97,1.4118e-05
1494680582360,0.97,1.7738e-05
1494680582370,0.97,2.353e-05
1494680582380,0.97,2.2082e-05
1494680582390,0.97,2.0634e-05
1494680582400,0.97,1.9548e-05
1494680582410,0.97,1.6652e-05
1494680582420,0.97,1.6652e-05
1494680582430,0.97,1.3032e-05
1494680582440,0.97,1.5566e-05
1494680582450,0.97,1.5566e-05
1494680582460,0.97,2.0634e-05
1494680582470,0.97,2.353e-05
1494680582480,0.97,2.2082e-05
1494680582490,0.97,2.5702e-05
1494680582500,0.97,1.8462e-05
1494680582510,0.97,1.7375999999999998e-05
1494680582520,0.97,1.448e-05
