Timestamp,position,BLMTI.06R7.B2I10_TCP.B6R7.B2
1494682412150,-1.16,3.982e-06
1494682412160,-1.16,9.05e-06
1494682412170,-1.16,5.43e-06
1494682412180,-1.16,9.05e-06
1494682412190,-1.16,4.343999999999999e-06
1494682412200,-1.16,9.412e-06
1494682412210,-1.16,5.43e-06
1494682412220,-1.16,8.687999999999999e-06
1494682412230,-1.16,4.343999999999999e-06
1494682412240,-1.16,1.0498e-05
1494682412250,-1.16,6.154e-06
1494682412260,-1.16,9.412e-06
1494682412270,-1.16,4.343999999999999e-06
1494682412280,-1.16,8.687999999999999e-06
1494682412290,-1.16,3.982e-06
1494682412300,-1.16,9.774e-06
1494682412310,-1.16,3.258e-06
1494682412320,-1.16,7.964e-06
1494682412330,-1.16,3.982e-06
1494682412340,-1.16,9.774e-06
1494682412350,-1.16,6.154e-06
1494682412360,-1.16,1.1222e-05
1494682412370,-1.16,5.0680000000000004e-06
1494682412380,-1.16,8.687999999999999e-06
1494682412390,-1.16,4.706e-06
1494682412400,-1.16,7.964e-06
1494682412410,-1.16,4.706e-06
1494682412420,-1.16,7.602e-06
1494682412430,-1.16,4.706e-06
1494682412440,-1.16,1.1584000000000001e-05
1494682412450,-1.16,5.0680000000000004e-06
1494682412460,-1.16,9.412e-06
1494682412470,-1.16,5.0680000000000004e-06
1494682412480,-1.16,7.964e-06
1494682412490,-1.16,3.982e-06
1494682412500,-1.16,7.24e-06
1494682412510,-1.16,3.982e-06
1494682412520,-1.16,7.964e-06
1494682412530,-1.16,4.706e-06
1494682412540,-1.16,1.0498e-05
1494682412550,-1.16,4.706e-06
1494682412560,-1.16,9.05e-06
1494682412570,-1.16,4.706e-06
1494682412580,-1.16,1.0498e-05
1494682412590,-1.16,3.982e-06
1494682412600,-1.16,9.774e-06
1494682412610,-1.16,3.982e-06
1494682412620,-1.16,9.412e-06
1494682412630,-1.16,3.982e-06
1494682412640,-1.16,9.05e-06
1494682412650,-1.16,4.706e-06
1494682412660,-1.16,9.412e-06
1494682412670,-1.16,4.706e-06
1494682412680,-1.16,8.687999999999999e-06
1494682412690,-1.16,5.43e-06
1494682412700,-1.16,9.05e-06
1494682412710,-1.16,5.0680000000000004e-06
1494682412720,-1.16,8.326e-06
1494682412730,-1.16,4.343999999999999e-06
1494682412740,-1.16,9.412e-06
1494682412750,-1.16,3.258e-06
1494682412760,-1.16,9.412e-06
1494682412770,-1.16,4.706e-06
1494682412780,-1.16,8.326e-06
1494682412790,-1.16,4.706e-06
1494682412800,-1.16,1.0498e-05
1494682412810,-1.16,7.24e-06
1494682412820,-1.16,1.1945999999999999e-05
1494682412830,-1.16,7.602e-06
1494682412840,-1.16,1.1222e-05
1494682412850,-1.16,6.154e-06
1494682412860,-1.16,8.687999999999999e-06
1494682412870,-1.16,5.0680000000000004e-06
1494682412880,-1.16,7.24e-06
1494682412890,-1.16,5.0680000000000004e-06
1494682412900,-1.16,8.326e-06
1494682412910,-1.16,4.706e-06
1494682412920,-1.16,8.326e-06
1494682412930,-1.16,5.0680000000000004e-06
1494682412940,-1.16,9.05e-06
1494682412950,-1.16,5.43e-06
1494682412960,-1.16,8.326e-06
1494682412970,-1.16,3.982e-06
1494682412980,-1.16,8.326e-06
1494682412990,-1.16,4.343999999999999e-06
1494682413000,-1.16,9.412e-06
1494682413010,-1.16,6.516e-06
1494682413020,-1.16,6.877999999999999e-06
1494682413030,-1.16,4.343999999999999e-06
1494682413040,-1.16,9.05e-06
1494682413050,-1.16,4.706e-06
1494682413060,-1.16,8.326e-06
