Timestamp,position,BLMTI.06R7.B1E10_TCLA.B6R7.B1
1494676714030,-0.975,1.0498e-05
1494676714040,-0.975,7.964e-06
1494676714050,-0.975,8.687999999999999e-06
1494676714060,-0.975,4.706e-06
1494676714070,-0.975,7.964e-06
1494676714080,-0.975,5.792000000000001e-06
1494676714090,-0.975,7.964e-06
1494676714100,-0.975,6.516e-06
1494676714110,-0.975,9.05e-06
1494676714120,-0.975,1.0136000000000001e-05
1494676714130,-0.975,1.4842000000000001e-05
1494676714140,-0.975,1.448e-05
1494676714150,-0.975,1.5204e-05
1494676714160,-0.975,7.964e-06
1494676714170,-0.975,7.24e-06
1494676714180,-0.975,5.43e-06
1494676714190,-0.975,7.24e-06
1494676714200,-0.975,5.43e-06
1494676714210,-0.975,7.602e-06
1494676714220,-0.975,6.877999999999999e-06
1494676714230,-0.975,8.687999999999999e-06
1494676714240,-0.975,7.964e-06
1494676714250,-0.975,1.1222e-05
1494676714260,-0.975,1.0136000000000001e-05
1494676714270,-0.975,1.3394000000000001e-05
1494676714280,-0.975,1.1945999999999999e-05
1494676714290,-0.975,1.0498e-05
1494676714300,-0.975,7.24e-06
1494676714310,-0.975,8.326e-06
1494676714320,-0.975,6.516e-06
1494676714330,-0.975,9.774e-06
1494676714340,-0.975,8.687999999999999e-06
1494676714350,-0.975,1.1222e-05
1494676714360,-0.975,9.05e-06
1494676714370,-0.975,9.05e-06
1494676714380,-0.975,9.774e-06
1494676714390,-0.975,1.448e-05
1494676714400,-0.975,9.774e-06
1494676714410,-0.975,1.0136000000000001e-05
1494676714420,-0.975,7.964e-06
1494676714430,-0.975,1.267e-05
1494676714440,-0.975,1.0136000000000001e-05
1494676714450,-0.975,1.1945999999999999e-05
1494676714460,-0.975,9.774e-06
1494676714470,-0.975,9.774e-06
1494676714480,-0.975,6.877999999999999e-06
1494676714490,-0.975,7.602e-06
1494676714500,-0.975,5.792000000000001e-06
1494676714510,-0.975,9.412e-06
1494676714520,-0.975,6.516e-06
1494676714530,-0.975,1.0136000000000001e-05
1494676714540,-0.975,1.267e-05
1494676714550,-0.975,1.7014e-05
1494676714560,-0.975,1.7014e-05
1494676714570,-0.975,9.412e-06
1494676714580,-0.975,8.326e-06
1494676714590,-0.975,8.687999999999999e-06
1494676714600,-0.975,7.24e-06
1494676714610,-0.975,7.24e-06
1494676714620,-0.975,6.516e-06
1494676714630,-0.975,8.687999999999999e-06
1494676714640,-0.975,9.412e-06
1494676714650,-0.975,9.05e-06
1494676714660,-0.975,5.792000000000001e-06
1494676714670,-0.975,6.154e-06
1494676714680,-0.975,6.516e-06
1494676714690,-0.975,8.687999999999999e-06
1494676714700,-0.975,5.792000000000001e-06
1494676714710,-0.975,1.0498e-05
1494676714720,-0.975,1.1584000000000001e-05
1494676714730,-0.975,1.8462e-05
1494676714740,-0.975,1.1222e-05
1494676714750,-0.975,1.086e-05
1494676714760,-0.975,6.516e-06
1494676714770,-0.975,6.516e-06
1494676714780,-0.975,6.516e-06
1494676714790,-0.975,7.602e-06
1494676714800,-0.975,4.706e-06
1494676714810,-0.975,8.326e-06
1494676714820,-0.975,9.412e-06
1494676714830,-0.975,1.1584000000000001e-05
1494676714840,-0.975,1.3755999999999998e-05
1494676714850,-0.975,8.687999999999999e-06
1494676714860,-0.975,6.877999999999999e-06
1494676714870,-0.975,6.516e-06
1494676714880,-0.975,5.43e-06
1494676714890,-0.975,9.412e-06
1494676714900,-0.975,5.792000000000001e-06
1494676714910,-0.975,9.05e-06
1494676714920,-0.975,9.774e-06
1494676714930,-0.975,1.1222e-05
1494676714940,-0.975,7.24e-06
1494676714950,-0.975,9.774e-06
1494676714960,-0.975,6.516e-06
1494676714970,-0.975,8.326e-06
1494676714980,-0.975,7.602e-06
1494676714990,-0.975,8.326e-06
1494676715000,-0.975,9.05e-06
1494676715010,-0.975,1.6652e-05
1494676715020,-0.975,2.8236e-05
1494676715030,-0.975,3.258e-05
1494676715040,-0.975,1.5928e-05
1494676715050,-0.975,1.0136000000000001e-05
1494676715060,-0.975,5.792000000000001e-06
1494676715070,-0.975,9.05e-06
1494676715080,-0.975,7.602e-06
1494676715090,-0.975,1.1222e-05
1494676715100,-0.975,1.086e-05
1494676715110,-0.975,1.3755999999999998e-05
1494676715120,-0.975,1.629e-05
1494676715130,-0.975,1.9548e-05
1494676715140,-0.975,2.6426e-05
1494676715150,-0.975,2.6064e-05
1494676715160,-0.975,6.154e-06
1494676715170,-0.975,1.1222e-05
1494676715180,-0.975,7.964e-06
1494676715190,-0.975,9.05e-06
1494676715200,-0.975,9.412e-06
1494676715210,-0.975,1.086e-05
1494676715220,-0.975,9.05e-06
1494676715230,-0.975,1.1945999999999999e-05
1494676715240,-0.975,9.05e-06
1494676715250,-0.975,1.0498e-05
1494676715260,-0.975,1.0136000000000001e-05
1494676715270,-0.975,1.4118e-05
1494676715280,-0.975,1.0498e-05
1494676715290,-0.975,1.1222e-05
1494676715300,-0.975,7.964e-06
1494676715310,-0.975,6.516e-06
1494676715320,-0.975,7.24e-06
1494676715330,-0.975,9.412e-06
1494676715340,-0.975,7.24e-06
1494676715350,-0.975,7.964e-06
1494676715360,-0.975,8.326e-06
1494676715370,-0.975,8.326e-06
1494676715380,-0.975,8.326e-06
1494676715390,-0.975,9.05e-06
1494676715400,-0.975,9.05e-06
1494676715410,-0.975,9.412e-06
1494676715420,-0.975,6.877999999999999e-06
1494676715430,-0.975,8.326e-06
1494676715440,-0.975,8.326e-06
1494676715450,-0.975,1.0498e-05
1494676715460,-0.975,8.687999999999999e-06
1494676715470,-0.975,7.24e-06
1494676715480,-0.975,8.687999999999999e-06
1494676715490,-0.975,1.2308e-05
1494676715500,-0.975,1.629e-05
1494676715510,-0.975,1.7375999999999998e-05
1494676715520,-0.975,1.3394000000000001e-05
1494676715530,-0.975,1.4842000000000001e-05
1494676715540,-0.975,1.629e-05
1494676715550,-0.975,1.448e-05
1494676715560,-0.975,8.687999999999999e-06
1494676715570,-0.975,9.774e-06
1494676715580,-0.975,7.24e-06
1494676715590,-0.975,9.412e-06
1494676715600,-0.975,1.1584000000000001e-05
1494676715610,-0.975,1.3394000000000001e-05
1494676715620,-0.975,1.5566e-05
1494676715630,-0.975,1.6652e-05
1494676715640,-0.975,1.3394000000000001e-05
1494676715650,-0.975,1.1222e-05
1494676715660,-0.975,6.516e-06
1494676715670,-0.975,9.05e-06
1494676715680,-0.975,7.24e-06
1494676715690,-0.975,9.774e-06
1494676715700,-0.975,1.086e-05
1494676715710,-0.975,1.1222e-05
1494676715720,-0.975,1.086e-05
1494676715730,-0.975,9.774e-06
1494676715740,-0.975,1.086e-05
1494676715750,-0.975,1.1945999999999999e-05
1494676715760,-0.975,1.1945999999999999e-05
1494676715770,-0.975,1.1222e-05
1494676715780,-0.975,8.687999999999999e-06
1494676715790,-0.975,8.687999999999999e-06
1494676715800,-0.975,9.05e-06
1494676715810,-0.975,8.687999999999999e-06
1494676715820,-0.975,9.412e-06
1494676715830,-0.975,1.0136000000000001e-05
1494676715840,-0.975,8.687999999999999e-06
1494676715850,-0.975,1.3394000000000001e-05
1494676715860,-0.975,1.4118e-05
1494676715870,-0.975,1.1584000000000001e-05
1494676715880,-0.975,1.2308e-05
1494676715890,-0.975,8.326e-06
1494676715900,-0.975,8.326e-06
1494676715910,-0.975,1.086e-05
1494676715920,-0.975,7.602e-06
1494676715930,-0.975,9.05e-06
1494676715940,-0.975,7.964e-06
1494676715950,-0.975,1.5928e-05
1494676715960,-0.975,1.448e-05
1494676715970,-0.975,1.5928e-05
1494676715980,-0.975,1.1222e-05
1494676715990,-0.975,1.1222e-05
1494676716000,-0.975,1.086e-05
1494676716010,-0.975,1.8100000000000003e-05
1494676716020,-0.975,3.8372e-05
1494676716030,-0.975,2.2805999999999998e-05
1494676716040,-0.975,1.086e-05
1494676716050,-0.975,1.1222e-05
1494676716060,-0.975,6.516e-06
1494676716070,-0.975,9.05e-06
1494676716080,-0.975,1.0136000000000001e-05
1494676716090,-0.975,1.3032e-05
1494676716100,-0.975,1.267e-05
1494676716110,-0.975,2.2082e-05
1494676716120,-0.975,4.344e-05
1494676716130,-0.975,2.9684000000000002e-05
1494676716140,-0.975,1.2308e-05
1494676716150,-0.975,8.326e-06
1494676716160,-0.975,7.964e-06
1494676716170,-0.975,9.05e-06
1494676716180,-0.975,7.602e-06
1494676716190,-0.975,1.0136000000000001e-05
1494676716200,-0.975,1.8824e-05
1494676716210,-0.975,3.8372e-05
1494676716220,-0.975,6.3712e-05
1494676716230,-0.975,2.6064e-05
1494676716240,-0.975,1.0498e-05
1494676716250,-0.975,8.687999999999999e-06
1494676716260,-0.975,8.326e-06
1494676716270,-0.975,1.0136000000000001e-05
1494676716280,-0.975,1.0136000000000001e-05
1494676716290,-0.975,1.1222e-05
1494676716300,-0.975,1.2308e-05
1494676716310,-0.975,1.448e-05
1494676716320,-0.975,1.448e-05
1494676716330,-0.975,1.1945999999999999e-05
1494676716340,-0.975,1.1945999999999999e-05
1494676716350,-0.975,8.687999999999999e-06
1494676716360,-0.975,1.0136000000000001e-05
1494676716370,-0.975,1.0498e-05
1494676716380,-0.975,9.412e-06
1494676716390,-0.975,1.1945999999999999e-05
1494676716400,-0.975,1.1584000000000001e-05
1494676716410,-0.975,1.3032e-05
1494676716420,-0.975,1.1222e-05
1494676716430,-0.975,1.1584000000000001e-05
1494676716440,-0.975,1.1584000000000001e-05
1494676716450,-0.975,1.4842000000000001e-05
1494676716460,-0.975,1.629e-05
1494676716470,-0.975,1.629e-05
1494676716480,-0.975,1.5204e-05
1494676716490,-0.975,1.0136000000000001e-05
1494676716500,-0.975,1.1222e-05
1494676716510,-0.975,1.3032e-05
1494676716520,-0.975,1.267e-05
1494676716530,-0.975,1.3755999999999998e-05
1494676716540,-0.975,1.1222e-05
1494676716550,-0.975,1.5204e-05
1494676716560,-0.975,1.9548e-05
1494676716570,-0.975,5.5748e-05
1494676716580,-0.975,5.5386e-05
1494676716590,-0.975,2.3168000000000002e-05
1494676716600,-0.975,1.2308e-05
1494676716610,-0.975,1.086e-05
1494676716620,-0.975,1.267e-05
1494676716630,-0.975,1.4118e-05
1494676716640,-0.975,1.3755999999999998e-05
1494676716650,-0.975,1.6652e-05
1494676716660,-0.975,1.7014e-05
1494676716670,-0.975,2.0272000000000002e-05
1494676716680,-0.975,2.2082e-05
1494676716690,-0.975,2.3891999999999998e-05
1494676716700,-0.975,1.5204e-05
1494676716710,-0.975,9.05e-06
1494676716720,-0.975,8.687999999999999e-06
1494676716730,-0.975,1.1222e-05
1494676716740,-0.975,1.0498e-05
1494676716750,-0.975,1.1222e-05
1494676716760,-0.975,8.687999999999999e-06
1494676716770,-0.975,1.0498e-05
1494676716780,-0.975,8.687999999999999e-06
1494676716790,-0.975,1.0136000000000001e-05
1494676716800,-0.975,1.0498e-05
1494676716810,-0.975,1.8462e-05
1494676716820,-0.975,3.2218e-05
1494676716830,-0.975,2.8598000000000003e-05
1494676716840,-0.975,1.2308e-05
1494676716850,-0.975,1.0498e-05
1494676716860,-0.975,7.24e-06
1494676716870,-0.975,7.964e-06
1494676716880,-0.975,8.687999999999999e-06
1494676716890,-0.975,8.687999999999999e-06
1494676716900,-0.975,8.687999999999999e-06
1494676716910,-0.975,1.7375999999999998e-05
1494676716920,-0.975,4.8146e-05
1494676716930,-0.975,4.2716e-05
1494676716940,-0.975,2.0272000000000002e-05
1494676716950,-0.975,1.1945999999999999e-05
1494676716960,-0.975,1.2308e-05
1494676716970,-0.975,1.0498e-05
1494676716980,-0.975,9.774e-06
1494676716990,-0.975,1.0498e-05
1494676717000,-0.975,1.2308e-05
1494676717010,-0.975,2.0272000000000002e-05
1494676717020,-0.975,2.3168000000000002e-05
1494676717030,-0.975,2.1358e-05
1494676717040,-0.975,1.4118e-05
1494676717050,-0.975,1.086e-05
1494676717060,-0.975,1.0498e-05
1494676717070,-0.975,1.5204e-05
1494676717080,-0.975,1.4842000000000001e-05
1494676717090,-0.975,1.7375999999999998e-05
1494676717100,-0.975,1.1945999999999999e-05
1494676717110,-0.975,1.448e-05
1494676717120,-0.975,1.3032e-05
1494676717130,-0.975,1.6652e-05
1494676717140,-0.975,1.4118e-05
1494676717150,-0.975,1.3755999999999998e-05
1494676717160,-0.975,1.1584000000000001e-05
1494676717170,-0.975,1.448e-05
1494676717180,-0.975,2.4978e-05
1494676717190,-0.975,2.8236e-05
1494676717200,-0.975,2.7511999999999997e-05
1494676717210,-0.975,1.991e-05
1494676717220,-0.975,1.3755999999999998e-05
1494676717230,-0.975,1.3394000000000001e-05
1494676717240,-0.975,9.774e-06
1494676717250,-0.975,1.267e-05
1494676717260,-0.975,1.3394000000000001e-05
1494676717270,-0.975,4.2353999999999995e-05
1494676717280,-0.975,0.000136112
1494676717290,-0.975,0.00015928
1494676717300,-0.975,6.697e-05
1494676717310,-0.975,1.629e-05
1494676717320,-0.975,1.3032e-05
1494676717330,-0.975,1.448e-05
1494676717340,-0.975,1.2308e-05
1494676717350,-0.975,1.3032e-05
1494676717360,-0.975,1.3032e-05
1494676717370,-0.975,2.3168000000000002e-05
1494676717380,-0.975,6.2988e-05
1494676717390,-0.975,4.706e-05
1494676717400,-0.975,1.5928e-05
1494676717410,-0.975,1.086e-05
1494676717420,-0.975,9.774e-06
1494676717430,-0.975,1.1945999999999999e-05
1494676717440,-0.975,1.1945999999999999e-05
1494676717450,-0.975,1.1945999999999999e-05
1494676717460,-0.975,1.086e-05
1494676717470,-0.975,1.629e-05
1494676717480,-0.975,1.6652e-05
1494676717490,-0.975,2.4254000000000002e-05
1494676717500,-0.975,2.2082e-05
1494676717510,-0.975,1.3394000000000001e-05
1494676717520,-0.975,8.326e-06
1494676717530,-0.975,9.774e-06
1494676717540,-0.975,1.086e-05
1494676717550,-0.975,1.9186e-05
1494676717560,-0.975,1.8824e-05
1494676717570,-0.975,1.7738e-05
1494676717580,-0.975,1.1584000000000001e-05
1494676717590,-0.975,9.774e-06
1494676717600,-0.975,1.448e-05
1494676717610,-0.975,3.3666e-05
1494676717620,-0.975,6.6608e-05
1494676717630,-0.975,5.249e-05
1494676717640,-0.975,1.9548e-05
1494676717650,-0.975,1.4842000000000001e-05
1494676717660,-0.975,1.267e-05
1494676717670,-0.975,1.4842000000000001e-05
1494676717680,-0.975,1.5204e-05
1494676717690,-0.975,1.4842000000000001e-05
1494676717700,-0.975,1.2308e-05
1494676717710,-0.975,1.2308e-05
1494676717720,-0.975,1.3032e-05
1494676717730,-0.975,1.1945999999999999e-05
1494676717740,-0.975,1.629e-05
1494676717750,-0.975,1.6652e-05
1494676717760,-0.975,1.2308e-05
1494676717770,-0.975,9.412e-06
1494676717780,-0.975,8.687999999999999e-06
1494676717790,-0.975,1.0498e-05
1494676717800,-0.975,9.05e-06
1494676717810,-0.975,1.1945999999999999e-05
1494676717820,-0.975,1.0136000000000001e-05
1494676717830,-0.975,1.3032e-05
1494676717840,-0.975,1.1945999999999999e-05
1494676717850,-0.975,1.1945999999999999e-05
1494676717860,-0.975,9.412e-06
1494676717870,-0.975,1.3755999999999998e-05
1494676717880,-0.975,1.4118e-05
1494676717890,-0.975,1.6652e-05
1494676717900,-0.975,1.8100000000000003e-05
1494676717910,-0.975,1.629e-05
1494676717920,-0.975,1.1222e-05
1494676717930,-0.975,1.267e-05
1494676717940,-0.975,1.3755999999999998e-05
1494676717950,-0.975,1.448e-05
1494676717960,-0.975,1.1945999999999999e-05
1494676717970,-0.975,1.3755999999999998e-05
1494676717980,-0.975,1.2308e-05
1494676717990,-0.975,1.4842000000000001e-05
1494676718000,-0.975,1.2308e-05
1494676718010,-0.975,1.086e-05
1494676718020,-0.975,1.0498e-05
1494676718030,-0.975,1.3394000000000001e-05
1494676718040,-0.975,1.1222e-05
1494676718050,-0.975,1.086e-05
1494676718060,-0.975,1.086e-05
1494676718070,-0.975,9.774e-06
1494676718080,-0.975,2.4616e-05
1494676718090,-0.975,4.1992e-05
1494676718100,-0.975,5.1766000000000005e-05
1494676718110,-0.975,1.8100000000000003e-05
1494676718120,-0.975,9.05e-06
1494676718130,-0.975,9.412e-06
1494676718140,-0.975,8.687999999999999e-06
1494676718150,-0.975,1.1222e-05
1494676718160,-0.975,1.0136000000000001e-05
1494676718170,-0.975,1.1584000000000001e-05
1494676718180,-0.975,7.964e-06
1494676718190,-0.975,1.267e-05
1494676718200,-0.975,9.412e-06
1494676718210,-0.975,1.0136000000000001e-05
1494676718220,-0.975,8.687999999999999e-06
1494676718230,-0.975,9.05e-06
1494676718240,-0.975,1.1584000000000001e-05
1494676718250,-0.975,9.412e-06
1494676718260,-0.975,8.687999999999999e-06
1494676718270,-0.975,9.412e-06
1494676718280,-0.975,1.086e-05
1494676718290,-0.975,1.3032e-05
1494676718300,-0.975,1.1945999999999999e-05
1494676718310,-0.975,1.4118e-05
1494676718320,-0.975,1.1945999999999999e-05
1494676718330,-0.975,1.1222e-05
1494676718340,-0.975,1.086e-05
1494676718350,-0.975,1.7014e-05
1494676718360,-0.975,3.1494e-05
1494676718370,-0.975,2.4978e-05
1494676718380,-0.975,1.3755999999999998e-05
1494676718390,-0.975,1.086e-05
1494676718400,-0.975,1.086e-05
1494676718410,-0.975,1.4842000000000001e-05
1494676718420,-0.975,1.1584000000000001e-05
1494676718430,-0.975,1.1222e-05
1494676718440,-0.975,9.05e-06
1494676718450,-0.975,1.0498e-05
1494676718460,-0.975,7.964e-06
1494676718470,-0.975,1.267e-05
1494676718480,-0.975,1.3755999999999998e-05
1494676718490,-0.975,1.5566e-05
1494676718500,-0.975,1.4842000000000001e-05
1494676718510,-0.975,1.448e-05
1494676718520,-0.975,1.1584000000000001e-05
1494676718530,-0.975,1.086e-05
1494676718540,-0.975,1.2308e-05
1494676718550,-0.975,1.267e-05
1494676718560,-0.975,1.0136000000000001e-05
1494676718570,-0.975,1.086e-05
1494676718580,-0.975,1.2308e-05
1494676718590,-0.975,1.448e-05
1494676718600,-0.975,1.8462e-05
1494676718610,-0.975,1.6652e-05
1494676718620,-0.975,1.0136000000000001e-05
1494676718630,-0.975,1.0136000000000001e-05
1494676718640,-0.975,9.05e-06
1494676718650,-0.975,1.086e-05
1494676718660,-0.975,1.0498e-05
1494676718670,-0.975,1.2308e-05
1494676718680,-0.975,1.1584000000000001e-05
1494676718690,-0.975,1.3032e-05
1494676718700,-0.975,9.412e-06
1494676718710,-0.975,8.687999999999999e-06
1494676718720,-0.975,7.24e-06
1494676718730,-0.975,8.687999999999999e-06
1494676718740,-0.975,6.516e-06
1494676718750,-0.975,1.0136000000000001e-05
1494676718760,-0.975,1.1584000000000001e-05
1494676718770,-0.975,1.7014e-05
1494676718780,-0.975,2.5702e-05
1494676718790,-0.975,1.3755999999999998e-05
1494676718800,-0.975,9.412e-06
1494676718810,-0.975,1.1222e-05
1494676718820,-0.975,8.687999999999999e-06
1494676718830,-0.975,9.412e-06
1494676718840,-0.975,7.602e-06
1494676718850,-0.975,9.05e-06
1494676718860,-0.975,9.774e-06
1494676718870,-0.975,1.0498e-05
1494676718880,-0.975,1.1584000000000001e-05
1494676718890,-0.975,1.3032e-05
1494676718900,-0.975,1.1222e-05
1494676718910,-0.975,1.086e-05
1494676718920,-0.975,9.774e-06
1494676718930,-0.975,1.2308e-05
1494676718940,-0.975,9.774e-06
1494676718950,-0.975,1.2308e-05
1494676718960,-0.975,1.267e-05
1494676718970,-0.975,1.0136000000000001e-05
1494676718980,-0.975,8.687999999999999e-06
1494676718990,-0.975,8.687999999999999e-06
1494676719000,-0.975,9.05e-06
1494676719010,-0.975,1.1945999999999999e-05
1494676719020,-0.975,1.3755999999999998e-05
1494676719030,-0.975,1.629e-05
1494676719040,-0.975,1.3394000000000001e-05
1494676719050,-0.975,9.05e-06
1494676719060,-0.975,7.24e-06
1494676719070,-0.975,1.0498e-05
1494676719080,-0.975,9.412e-06
1494676719090,-0.975,1.1945999999999999e-05
1494676719100,-0.975,1.1584000000000001e-05
1494676719110,-0.975,1.2308e-05
1494676719120,-0.975,1.0136000000000001e-05
1494676719130,-0.975,1.1222e-05
1494676719140,-0.975,1.267e-05
1494676719150,-0.975,1.6652e-05
1494676719160,-0.975,1.1584000000000001e-05
1494676719170,-0.975,1.267e-05
1494676719180,-0.975,8.326e-06
1494676719190,-0.975,8.326e-06
1494676719200,-0.975,9.05e-06
1494676719210,-0.975,1.0136000000000001e-05
1494676719220,-0.975,7.964e-06
1494676719230,-0.975,9.05e-06
1494676719240,-0.975,8.687999999999999e-06
1494676719250,-0.975,1.1222e-05
1494676719260,-0.975,1.0498e-05
1494676719270,-0.975,1.2308e-05
1494676719280,-0.975,1.3755999999999998e-05
1494676719290,-0.975,1.267e-05
1494676719300,-0.975,9.774e-06
1494676719310,-0.975,1.0136000000000001e-05
1494676719320,-0.975,9.412e-06
1494676719330,-0.975,1.0498e-05
1494676719340,-0.975,8.326e-06
1494676719350,-0.975,9.05e-06
1494676719360,-0.975,9.412e-06
1494676719370,-0.975,1.9548e-05
1494676719380,-0.975,1.7014e-05
1494676719390,-0.975,1.448e-05
1494676719400,-0.975,1.0136000000000001e-05
1494676719410,-0.975,8.326e-06
1494676719420,-0.975,9.412e-06
1494676719430,-0.975,9.412e-06
1494676719440,-0.975,7.964e-06
1494676719450,-0.975,1.1222e-05
1494676719460,-0.975,1.1584000000000001e-05
1494676719470,-0.975,1.1584000000000001e-05
1494676719480,-0.975,8.687999999999999e-06
1494676719490,-0.975,1.2308e-05
1494676719500,-0.975,1.1584000000000001e-05
1494676719510,-0.975,1.1945999999999999e-05
1494676719520,-0.975,1.1222e-05
1494676719530,-0.975,1.1945999999999999e-05
1494676719540,-0.975,1.0498e-05
1494676719550,-0.975,1.0498e-05
1494676719560,-0.975,1.0498e-05
1494676719570,-0.975,7.964e-06
1494676719580,-0.975,7.24e-06
1494676719590,-0.975,7.964e-06
1494676719600,-0.975,8.687999999999999e-06
1494676719610,-0.975,1.0498e-05
1494676719620,-0.975,1.1222e-05
1494676719630,-0.975,1.3755999999999998e-05
1494676719640,-0.975,1.3032e-05
1494676719650,-0.975,1.267e-05
1494676719660,-0.975,1.0498e-05
1494676719670,-0.975,9.05e-06
1494676719680,-0.975,7.602e-06
1494676719690,-0.975,7.964e-06
1494676719700,-0.975,6.154e-06
1494676719710,-0.975,8.326e-06
1494676719720,-0.975,8.687999999999999e-06
1494676719730,-0.975,1.086e-05
1494676719740,-0.975,9.774e-06
1494676719750,-0.975,1.1584000000000001e-05
1494676719760,-0.975,1.0498e-05
1494676719770,-0.975,1.086e-05
1494676719780,-0.975,7.24e-06
1494676719790,-0.975,8.326e-06
1494676719800,-0.975,1.086e-05
1494676719810,-0.975,1.1945999999999999e-05
1494676719820,-0.975,8.326e-06
1494676719830,-0.975,6.877999999999999e-06
1494676719840,-0.975,3.982e-06
1494676719850,-0.975,8.687999999999999e-06
1494676719860,-0.975,1.0498e-05
1494676719870,-0.975,1.3755999999999998e-05
1494676719880,-0.975,1.4118e-05
1494676719890,-0.975,1.3755999999999998e-05
1494676719900,-0.975,1.0498e-05
1494676719910,-0.975,8.687999999999999e-06
1494676719920,-0.975,4.706e-06
1494676719930,-0.975,7.964e-06
1494676719940,-0.975,7.964e-06
1494676719950,-0.975,9.774e-06
1494676719960,-0.975,3.1856e-05
1494676719970,-0.975,4.4526e-05
1494676719980,-0.975,6.878e-05
1494676719990,-0.975,2.2082e-05
1494676720000,-0.975,1.1945999999999999e-05
1494676720010,-0.975,1.086e-05
1494676720020,-0.975,1.1945999999999999e-05
1494676720030,-0.975,1.2308e-05
1494676720040,-0.975,9.774e-06
1494676720050,-0.975,1.3032e-05
1494676720060,-0.975,2.0272000000000002e-05
1494676720070,-0.975,1.8100000000000003e-05
1494676720080,-0.975,1.3032e-05
1494676720090,-0.975,9.412e-06
1494676720100,-0.975,9.05e-06
1494676720110,-0.975,1.267e-05
1494676720120,-0.975,1.4842000000000001e-05
1494676720130,-0.975,3.4751999999999995e-05
1494676720140,-0.975,6.878e-05
1494676720150,-0.975,7.348600000000001e-05
1494676720160,-0.975,3.0408e-05
1494676720170,-0.975,1.1584000000000001e-05
1494676720180,-0.975,1.0136000000000001e-05
1494676720190,-0.975,9.05e-06
1494676720200,-0.975,8.687999999999999e-06
1494676720210,-0.975,9.412e-06
1494676720220,-0.975,1.3032e-05
1494676720230,-0.975,2.3891999999999998e-05
1494676720240,-0.975,4.6336000000000005e-05
1494676720250,-0.975,2.8236e-05
1494676720260,-0.975,1.3394000000000001e-05
1494676720270,-0.975,1.0498e-05
1494676720280,-0.975,8.687999999999999e-06
1494676720290,-0.975,9.774e-06
1494676720300,-0.975,9.05e-06
1494676720310,-0.975,1.629e-05
1494676720320,-0.975,1.7738e-05
1494676720330,-0.975,1.6652e-05
1494676720340,-0.975,1.0498e-05
1494676720350,-0.975,1.1945999999999999e-05
1494676720360,-0.975,1.267e-05
1494676720370,-0.975,1.7014e-05
1494676720380,-0.975,1.3394000000000001e-05
1494676720390,-0.975,1.0498e-05
1494676720400,-0.975,1.3032e-05
