Timestamp,position,BLMTI.06R7.B2I10_TCP.C6R7.B2
1494674985460,-0.885,5.43e-06
1494674985470,-0.885,4.343999999999999e-06
1494674985480,-0.885,5.792000000000001e-06
1494674985490,-0.885,5.0680000000000004e-06
1494674985500,-0.885,8.326e-06
1494674985510,-0.885,5.792000000000001e-06
1494674985520,-0.885,7.24e-06
1494674985530,-0.885,5.792000000000001e-06
1494674985540,-0.885,7.964e-06
1494674985550,-0.885,4.706e-06
1494674985560,-0.885,6.154e-06
1494674985570,-0.885,3.62e-06
1494674985580,-0.885,7.24e-06
1494674985590,-0.885,5.0680000000000004e-06
1494674985600,-0.885,5.0680000000000004e-06
1494674985610,-0.885,4.706e-06
1494674985620,-0.885,5.0680000000000004e-06
1494674985630,-0.885,3.62e-06
1494674985640,-0.885,4.343999999999999e-06
1494674985650,-0.885,4.343999999999999e-06
1494674985660,-0.885,7.602e-06
1494674985670,-0.885,4.706e-06
1494674985680,-0.885,8.326e-06
1494674985690,-0.885,5.43e-06
1494674985700,-0.885,6.877999999999999e-06
1494674985710,-0.885,3.62e-06
1494674985720,-0.885,6.516e-06
1494674985730,-0.885,3.62e-06
1494674985740,-0.885,4.706e-06
1494674985750,-0.885,3.982e-06
1494674985760,-0.885,5.43e-06
1494674985770,-0.885,3.62e-06
1494674985780,-0.885,6.154e-06
1494674985790,-0.885,3.62e-06
1494674985800,-0.885,5.0680000000000004e-06
1494674985810,-0.885,3.982e-06
1494674985820,-0.885,5.43e-06
1494674985830,-0.885,3.62e-06
1494674985840,-0.885,7.24e-06
1494674985850,-0.885,5.0680000000000004e-06
1494674985860,-0.885,7.24e-06
1494674985870,-0.885,5.43e-06
1494674985880,-0.885,7.24e-06
1494674985890,-0.885,3.982e-06
1494674985900,-0.885,6.154e-06
1494674985910,-0.885,5.0680000000000004e-06
1494674985920,-0.885,4.343999999999999e-06
1494674985930,-0.885,3.62e-06
1494674985940,-0.885,5.0680000000000004e-06
1494674985950,-0.885,4.706e-06
1494674985960,-0.885,7.24e-06
1494674985970,-0.885,6.877999999999999e-06
1494674985980,-0.885,7.964e-06
1494674985990,-0.885,3.982e-06
1494674986000,-0.885,5.792000000000001e-06
1494674986010,-0.885,3.62e-06
1494674986020,-0.885,4.343999999999999e-06
1494674986030,-0.885,2.8960000000000003e-06
1494674986040,-0.885,4.343999999999999e-06
1494674986050,-0.885,3.62e-06
1494674986060,-0.885,5.792000000000001e-06
1494674986070,-0.885,4.706e-06
1494674986080,-0.885,2.8960000000000003e-06
1494674986090,-0.885,3.62e-06
1494674986100,-0.885,5.43e-06
1494674986110,-0.885,3.982e-06
1494674986120,-0.885,4.343999999999999e-06
1494674986130,-0.885,3.258e-06
1494674986140,-0.885,6.877999999999999e-06
1494674986150,-0.885,4.706e-06
1494674986160,-0.885,7.24e-06
1494674986170,-0.885,4.343999999999999e-06
1494674986180,-0.885,4.706e-06
1494674986190,-0.885,2.8960000000000003e-06
1494674986200,-0.885,3.982e-06
1494674986210,-0.885,3.62e-06
1494674986220,-0.885,4.343999999999999e-06
1494674986230,-0.885,2.5340000000000002e-06
1494674986240,-0.885,5.0680000000000004e-06
1494674986250,-0.885,3.258e-06
1494674986260,-0.885,3.982e-06
1494674986270,-0.885,3.62e-06
1494674986280,-0.885,5.0680000000000004e-06
1494674986290,-0.885,3.258e-06
1494674986300,-0.885,3.982e-06
1494674986310,-0.885,3.258e-06
1494674986320,-0.885,5.792000000000001e-06
1494674986330,-0.885,3.258e-06
1494674986340,-0.885,4.706e-06
1494674986350,-0.885,3.258e-06
1494674986360,-0.885,5.0680000000000004e-06
1494674986370,-0.885,3.62e-06
1494674986380,-0.885,4.706e-06
1494674986390,-0.885,2.5340000000000002e-06
1494674986400,-0.885,4.706e-06
1494674986410,-0.885,3.258e-06
1494674986420,-0.885,3.62e-06
1494674986430,-0.885,3.62e-06
1494674986440,-0.885,3.982e-06
1494674986450,-0.885,2.8960000000000003e-06
1494674986460,-0.885,4.706e-06
1494674986470,-0.885,2.5340000000000002e-06
1494674986480,-0.885,3.982e-06
1494674986490,-0.885,2.5340000000000002e-06
1494674986500,-0.885,4.706e-06
1494674986510,-0.885,2.5340000000000002e-06
1494674986520,-0.885,5.43e-06
1494674986530,-0.885,3.982e-06
1494674986540,-0.885,5.792000000000001e-06
1494674986550,-0.885,2.1719999999999997e-06
1494674986560,-0.885,3.982e-06
1494674986570,-0.885,2.8960000000000003e-06
1494674986580,-0.885,4.706e-06
1494674986590,-0.885,3.62e-06
1494674986600,-0.885,3.258e-06
1494674986610,-0.885,2.1719999999999997e-06
1494674986620,-0.885,3.258e-06
1494674986630,-0.885,2.5340000000000002e-06
1494674986640,-0.885,4.343999999999999e-06
1494674986650,-0.885,2.5340000000000002e-06
1494674986660,-0.885,3.62e-06
1494674986670,-0.885,2.1719999999999997e-06
1494674986680,-0.885,3.258e-06
1494674986690,-0.885,2.1719999999999997e-06
1494674986700,-0.885,6.154e-06
1494674986710,-0.885,2.8960000000000003e-06
1494674986720,-0.885,5.43e-06
1494674986730,-0.885,2.1719999999999997e-06
1494674986740,-0.885,3.982e-06
1494674986750,-0.885,1.81e-06
1494674986760,-0.885,3.982e-06
1494674986770,-0.885,1.81e-06
1494674986780,-0.885,3.982e-06
1494674986790,-0.885,2.1719999999999997e-06
1494674986800,-0.885,4.343999999999999e-06
1494674986810,-0.885,3.258e-06
1494674986820,-0.885,4.343999999999999e-06
1494674986830,-0.885,2.5340000000000002e-06
1494674986840,-0.885,3.982e-06
1494674986850,-0.885,2.8960000000000003e-06
1494674986860,-0.885,3.258e-06
1494674986870,-0.885,2.1719999999999997e-06
1494674986880,-0.885,5.43e-06
1494674986890,-0.885,2.5340000000000002e-06
1494674986900,-0.885,4.706e-06
1494674986910,-0.885,1.81e-06
1494674986920,-0.885,3.62e-06
1494674986930,-0.885,2.1719999999999997e-06
1494674986940,-0.885,2.8960000000000003e-06
1494674986950,-0.885,1.81e-06
1494674986960,-0.885,3.982e-06
1494674986970,-0.885,2.8960000000000003e-06
1494674986980,-0.885,5.792000000000001e-06
1494674986990,-0.885,3.258e-06
1494674987000,-0.885,5.792000000000001e-06
1494674987010,-0.885,2.8960000000000003e-06
1494674987020,-0.885,3.62e-06
1494674987030,-0.885,2.5340000000000002e-06
1494674987040,-0.885,3.62e-06
1494674987050,-0.885,3.258e-06
1494674987060,-0.885,4.706e-06
1494674987070,-0.885,3.62e-06
1494674987080,-0.885,3.62e-06
1494674987090,-0.885,2.8960000000000003e-06
1494674987100,-0.885,3.258e-06
1494674987110,-0.885,2.5340000000000002e-06
1494674987120,-0.885,3.62e-06
1494674987130,-0.885,1.81e-06
1494674987140,-0.885,2.8960000000000003e-06
1494674987150,-0.885,2.5340000000000002e-06
1494674987160,-0.885,3.982e-06
1494674987170,-0.885,2.5340000000000002e-06
1494674987180,-0.885,4.706e-06
1494674987190,-0.885,2.5340000000000002e-06
1494674987200,-0.885,3.982e-06
1494674987210,-0.885,2.8960000000000003e-06
1494674987220,-0.885,2.1719999999999997e-06
1494674987230,-0.885,1.81e-06
1494674987240,-0.885,4.343999999999999e-06
1494674987250,-0.885,1.81e-06
1494674987260,-0.885,2.8960000000000003e-06
1494674987270,-0.885,1.4480000000000002e-06
1494674987280,-0.885,3.62e-06
1494674987290,-0.885,2.5340000000000002e-06
1494674987300,-0.885,2.8960000000000003e-06
1494674987310,-0.885,1.81e-06
1494674987320,-0.885,2.8960000000000003e-06
1494674987330,-0.885,3.62e-06
1494674987340,-0.885,2.8960000000000003e-06
1494674987350,-0.885,1.4480000000000002e-06
1494674987360,-0.885,3.62e-06
1494674987370,-0.885,2.5340000000000002e-06
1494674987380,-0.885,2.8960000000000003e-06
1494674987390,-0.885,2.1719999999999997e-06
1494674987400,-0.885,2.1719999999999997e-06
1494674987410,-0.885,2.1719999999999997e-06
1494674987420,-0.885,2.8960000000000003e-06
1494674987430,-0.885,1.81e-06
1494674987440,-0.885,3.982e-06
1494674987450,-0.885,2.1719999999999997e-06
1494674987460,-0.885,2.8960000000000003e-06
1494674987470,-0.885,1.4480000000000002e-06
1494674987480,-0.885,3.62e-06
1494674987490,-0.885,1.81e-06
1494674987500,-0.885,3.62e-06
1494674987510,-0.885,1.0859999999999999e-06
1494674987520,-0.885,2.5340000000000002e-06
1494674987530,-0.885,1.81e-06
1494674987540,-0.885,2.1719999999999997e-06
1494674987550,-0.885,1.81e-06
1494674987560,-0.885,2.8960000000000003e-06
1494674987570,-0.885,1.81e-06
1494674987580,-0.885,2.5340000000000002e-06
1494674987590,-0.885,2.8960000000000003e-06
1494674987600,-0.885,2.5340000000000002e-06
1494674987610,-0.885,1.81e-06
1494674987620,-0.885,2.5340000000000002e-06
1494674987630,-0.885,2.1719999999999997e-06
1494674987640,-0.885,2.1719999999999997e-06
1494674987650,-0.885,1.81e-06
1494674987660,-0.885,2.5340000000000002e-06
1494674987670,-0.885,1.81e-06
1494674987680,-0.885,2.5340000000000002e-06
1494674987690,-0.885,1.0859999999999999e-06
1494674987700,-0.885,2.5340000000000002e-06
1494674987710,-0.885,2.1719999999999997e-06
