Timestamp,position,BLMTI.06R7.B2I10_TCP.C6R7.B2
1494675627490,1.465,2.5340000000000002e-06
1494675627500,1.465,2.8960000000000003e-06
1494675627510,1.465,2.5340000000000002e-06
1494675627520,1.465,2.5340000000000002e-06
1494675627530,1.465,2.8960000000000003e-06
1494675627540,1.465,3.62e-06
1494675627550,1.465,2.1719999999999997e-06
1494675627560,1.465,2.1719999999999997e-06
1494675627570,1.465,1.81e-06
1494675627580,1.465,2.8960000000000003e-06
1494675627590,1.465,3.982e-06
1494675627600,1.465,4.706e-06
1494675627610,1.465,6.516e-06
1494675627620,1.465,5.43e-06
1494675627630,1.465,2.8960000000000003e-06
1494675627640,1.465,2.8960000000000003e-06
1494675627650,1.465,1.81e-06
1494675627660,1.465,2.1719999999999997e-06
1494675627670,1.465,3.258e-06
1494675627680,1.465,3.258e-06
1494675627690,1.465,5.0680000000000004e-06
1494675627700,1.465,2.8960000000000003e-06
1494675627710,1.465,2.8960000000000003e-06
1494675627720,1.465,3.258e-06
1494675627730,1.465,2.1719999999999997e-06
1494675627740,1.465,2.5340000000000002e-06
1494675627750,1.465,2.5340000000000002e-06
1494675627760,1.465,3.62e-06
1494675627770,1.465,4.706e-06
1494675627780,1.465,3.982e-06
1494675627790,1.465,3.982e-06
1494675627800,1.465,4.706e-06
1494675627810,1.465,3.982e-06
1494675627820,1.465,2.8960000000000003e-06
1494675627830,1.465,1.81e-06
1494675627840,1.465,2.5340000000000002e-06
1494675627850,1.465,1.4480000000000002e-06
1494675627860,1.465,4.343999999999999e-06
1494675627870,1.465,3.982e-06
1494675627880,1.465,3.982e-06
1494675627890,1.465,3.62e-06
1494675627900,1.465,3.982e-06
1494675627910,1.465,6.516e-06
1494675627920,1.465,5.0680000000000004e-06
1494675627930,1.465,6.154e-06
1494675627940,1.465,3.62e-06
1494675627950,1.465,2.8960000000000003e-06
1494675627960,1.465,2.5340000000000002e-06
1494675627970,1.465,2.5340000000000002e-06
1494675627980,1.465,1.81e-06
1494675627990,1.465,2.8960000000000003e-06
1494675628000,1.465,2.8960000000000003e-06
1494675628010,1.465,1.81e-06
1494675628020,1.465,1.81e-06
1494675628030,1.465,3.258e-06
1494675628040,1.465,5.0680000000000004e-06
1494675628050,1.465,2.8960000000000003e-06
1494675628060,1.465,2.8960000000000003e-06
1494675628070,1.465,2.1719999999999997e-06
1494675628080,1.465,2.1719999999999997e-06
1494675628090,1.465,2.1719999999999997e-06
1494675628100,1.465,3.62e-06
1494675628110,1.465,3.982e-06
1494675628120,1.465,3.982e-06
1494675628130,1.465,3.982e-06
1494675628140,1.465,3.258e-06
1494675628150,1.465,3.982e-06
1494675628160,1.465,2.5340000000000002e-06
1494675628170,1.465,3.258e-06
1494675628180,1.465,3.258e-06
1494675628190,1.465,3.62e-06
1494675628200,1.465,2.8960000000000003e-06
1494675628210,1.465,3.62e-06
1494675628220,1.465,3.62e-06
1494675628230,1.465,2.8960000000000003e-06
1494675628240,1.465,3.258e-06
1494675628250,1.465,2.5340000000000002e-06
1494675628260,1.465,5.792000000000001e-06
1494675628270,1.465,5.792000000000001e-06
1494675628280,1.465,6.516e-06
1494675628290,1.465,3.62e-06
1494675628300,1.465,3.258e-06
1494675628310,1.465,1.81e-06
1494675628320,1.465,2.1719999999999997e-06
1494675628330,1.465,1.81e-06
1494675628340,1.465,3.258e-06
1494675628350,1.465,3.62e-06
1494675628360,1.465,3.982e-06
1494675628370,1.465,3.258e-06
1494675628380,1.465,3.982e-06
1494675628390,1.465,4.706e-06
1494675628400,1.465,3.258e-06
1494675628410,1.465,2.5340000000000002e-06
1494675628420,1.465,3.62e-06
1494675628430,1.465,6.877999999999999e-06
1494675628440,1.465,4.343999999999999e-06
1494675628450,1.465,3.982e-06
1494675628460,1.465,3.258e-06
1494675628470,1.465,2.1719999999999997e-06
1494675628480,1.465,2.5340000000000002e-06
1494675628490,1.465,2.1719999999999997e-06
1494675628500,1.465,2.1719999999999997e-06
1494675628510,1.465,2.1719999999999997e-06
1494675628520,1.465,4.706e-06
1494675628530,1.465,6.877999999999999e-06
1494675628540,1.465,3.982e-06
1494675628550,1.465,3.258e-06
1494675628560,1.465,2.8960000000000003e-06
1494675628570,1.465,2.1719999999999997e-06
1494675628580,1.465,3.982e-06
1494675628590,1.465,1.81e-06
1494675628600,1.465,2.8960000000000003e-06
1494675628610,1.465,2.5340000000000002e-06
1494675628620,1.465,2.5340000000000002e-06
1494675628630,1.465,2.8960000000000003e-06
1494675628640,1.465,2.1719999999999997e-06
1494675628650,1.465,2.5340000000000002e-06
1494675628660,1.465,1.81e-06
1494675628670,1.465,1.4480000000000002e-06
1494675628680,1.465,1.4480000000000002e-06
1494675628690,1.465,1.4480000000000002e-06
1494675628700,1.465,2.8960000000000003e-06
1494675628710,1.465,5.792000000000001e-06
1494675628720,1.465,4.343999999999999e-06
1494675628730,1.465,6.877999999999999e-06
1494675628740,1.465,4.343999999999999e-06
1494675628750,1.465,2.1719999999999997e-06
1494675628760,1.465,2.8960000000000003e-06
1494675628770,1.465,1.4480000000000002e-06
1494675628780,1.465,2.5340000000000002e-06
1494675628790,1.465,1.81e-06
1494675628800,1.465,2.1719999999999997e-06
1494675628810,1.465,2.1719999999999997e-06
1494675628820,1.465,3.258e-06
1494675628830,1.465,2.1719999999999997e-06
1494675628840,1.465,3.258e-06
1494675628850,1.465,3.258e-06
1494675628860,1.465,3.982e-06
1494675628870,1.465,3.258e-06
1494675628880,1.465,3.258e-06
1494675628890,1.465,2.5340000000000002e-06
1494675628900,1.465,2.8960000000000003e-06
1494675628910,1.465,2.5340000000000002e-06
1494675628920,1.465,2.8960000000000003e-06
1494675628930,1.465,2.1719999999999997e-06
1494675628940,1.465,2.5340000000000002e-06
1494675628950,1.465,1.81e-06
1494675628960,1.465,1.4480000000000002e-06
1494675628970,1.465,3.258e-06
1494675628980,1.465,3.982e-06
1494675628990,1.465,6.154e-06
1494675629000,1.465,3.258e-06
1494675629010,1.465,2.5340000000000002e-06
1494675629020,1.465,2.5340000000000002e-06
1494675629030,1.465,2.5340000000000002e-06
1494675629040,1.465,2.5340000000000002e-06
1494675629050,1.465,2.1719999999999997e-06
1494675629060,1.465,2.1719999999999997e-06
1494675629070,1.465,1.81e-06
1494675629080,1.465,3.258e-06
1494675629090,1.465,2.1719999999999997e-06
1494675629100,1.465,3.258e-06
1494675629110,1.465,1.81e-06
