Timestamp,position,BLMTI.06R7.B2I10_TCP.B6R7.B2
1494682868490,0.675,9.774e-06
1494682868500,0.675,8.326e-06
1494682868510,0.675,9.05e-06
1494682868520,0.675,6.877999999999999e-06
1494682868530,0.675,9.774e-06
1494682868540,0.675,1.0498e-05
1494682868550,0.675,1.267e-05
1494682868560,0.675,9.774e-06
1494682868570,0.675,1.0498e-05
1494682868580,0.675,6.877999999999999e-06
1494682868590,0.675,6.516e-06
1494682868600,0.675,6.154e-06
1494682868610,0.675,7.24e-06
1494682868620,0.675,8.687999999999999e-06
1494682868630,0.675,1.0498e-05
1494682868640,0.675,1.0498e-05
1494682868650,0.675,9.774e-06
1494682868660,0.675,9.412e-06
1494682868670,0.675,5.792000000000001e-06
1494682868680,0.675,8.687999999999999e-06
1494682868690,0.675,7.964e-06
1494682868700,0.675,7.964e-06
1494682868710,0.675,7.602e-06
1494682868720,0.675,8.687999999999999e-06
1494682868730,0.675,1.0498e-05
1494682868740,0.675,8.687999999999999e-06
1494682868750,0.675,8.687999999999999e-06
1494682868760,0.675,9.412e-06
1494682868770,0.675,9.05e-06
1494682868780,0.675,9.05e-06
1494682868790,0.675,7.964e-06
1494682868800,0.675,7.24e-06
1494682868810,0.675,5.43e-06
1494682868820,0.675,6.154e-06
1494682868830,0.675,7.24e-06
1494682868840,0.675,7.964e-06
1494682868850,0.675,6.154e-06
1494682868860,0.675,6.877999999999999e-06
1494682868870,0.675,7.964e-06
1494682868880,0.675,9.774e-06
1494682868890,0.675,1.0498e-05
1494682868900,0.675,8.687999999999999e-06
1494682868910,0.675,8.326e-06
1494682868920,0.675,6.877999999999999e-06
1494682868930,0.675,6.877999999999999e-06
1494682868940,0.675,6.877999999999999e-06
1494682868950,0.675,7.964e-06
1494682868960,0.675,8.687999999999999e-06
1494682868970,0.675,1.086e-05
1494682868980,0.675,1.0136000000000001e-05
1494682868990,0.675,1.0498e-05
1494682869000,0.675,7.602e-06
1494682869010,0.675,9.05e-06
1494682869020,0.675,6.516e-06
1494682869030,0.675,6.877999999999999e-06
1494682869040,0.675,7.24e-06
1494682869050,0.675,6.154e-06
1494682869060,0.675,5.792000000000001e-06
1494682869070,0.675,6.516e-06
1494682869080,0.675,5.0680000000000004e-06
1494682869090,0.675,7.602e-06
1494682869100,0.675,5.43e-06
1494682869110,0.675,6.877999999999999e-06
1494682869120,0.675,5.43e-06
1494682869130,0.675,4.706e-06
1494682869140,0.675,7.602e-06
1494682869150,0.675,7.24e-06
1494682869160,0.675,5.43e-06
1494682869170,0.675,5.792000000000001e-06
1494682869180,0.675,7.602e-06
1494682869190,0.675,6.516e-06
1494682869200,0.675,6.877999999999999e-06
1494682869210,0.675,7.602e-06
1494682869220,0.675,8.326e-06
1494682869230,0.675,1.1222e-05
1494682869240,0.675,7.602e-06
1494682869250,0.675,7.964e-06
