Timestamp,position,BLMTI.04L7.B1E10_TCSG.A4L7.B1
1494680716590,-0.565,1.1945999999999999e-05
1494680716600,-0.565,9.774e-06
1494680716610,-0.565,1.1222e-05
1494680716620,-0.565,1.1584000000000001e-05
1494680716630,-0.565,1.0136000000000001e-05
1494680716640,-0.565,9.774e-06
1494680716650,-0.565,1.086e-05
1494680716660,-0.565,1.0498e-05
1494680716670,-0.565,1.1584000000000001e-05
1494680716680,-0.565,9.774e-06
1494680716690,-0.565,1.1945999999999999e-05
1494680716700,-0.565,1.1584000000000001e-05
1494680716710,-0.565,1.5928e-05
1494680716720,-0.565,1.5566e-05
1494680716730,-0.565,3.258e-06
1494680716740,-0.565,8.687999999999999e-06
1494680716750,-0.565,1.3755999999999998e-05
1494680716760,-0.565,9.774e-06
1494680716770,-0.565,9.05e-06
1494680716780,-0.565,9.05e-06
1494680716790,-0.565,9.05e-06
1494680716800,-0.565,1.0498e-05
1494680716810,-0.565,1.1222e-05
1494680716820,-0.565,1.1222e-05
1494680716830,-0.565,1.3032e-05
1494680716840,-0.565,1.2308e-05
1494680716850,-0.565,1.4842000000000001e-05
1494680716860,-0.565,1.1584000000000001e-05
1494680716870,-0.565,1.4118e-05
1494680716880,-0.565,1.3394000000000001e-05
1494680716890,-0.565,1.448e-05
1494680716900,-0.565,1.3755999999999998e-05
1494680716910,-0.565,1.5204e-05
1494680716920,-0.565,1.0136000000000001e-05
1494680716930,-0.565,1.1222e-05
1494680716940,-0.565,9.05e-06
1494680716950,-0.565,1.0498e-05
1494680716960,-0.565,9.05e-06
1494680716970,-0.565,9.412e-06
1494680716980,-0.565,1.1584000000000001e-05
1494680716990,-0.565,1.6652e-05
1494680717000,-0.565,1.5928e-05
1494680717010,-0.565,1.267e-05
1494680717020,-0.565,1.2308e-05
1494680717030,-0.565,1.1945999999999999e-05
1494680717040,-0.565,1.1945999999999999e-05
1494680717050,-0.565,1.267e-05
1494680717060,-0.565,1.267e-05
1494680717070,-0.565,1.81e-06
1494680717080,-0.565,8.687999999999999e-06
1494680717090,-0.565,1.086e-05
1494680717100,-0.565,1.1222e-05
1494680717110,-0.565,1.448e-05
1494680717120,-0.56,9.774e-06
1494680717130,-0.56,1.267e-05
1494680717140,-0.56,1.0498e-05
1494680717150,-0.56,1.3755999999999998e-05
1494680717160,-0.56,1.1222e-05
1494680717170,-0.56,1.4118e-05
1494680717180,-0.56,1.086e-05
1494680717190,-0.56,1.629e-05
1494680717200,-0.56,1.4842000000000001e-05
1494680717210,-0.56,3.9458e-05
1494680717220,-0.56,4.1992e-05
1494680717230,-0.56,3.8372e-05
1494680717240,-0.56,4.5611999999999996e-05
1494680717250,-0.56,5.5386e-05
1494680717260,-0.56,5.9006000000000004e-05
1494680717270,-0.56,7.783e-05
1494680717280,-0.56,6.2626e-05
1494680717290,-0.56,5.1404e-05
1494680717300,-0.56,6.5884e-05
1494680717310,-0.56,7.602e-05
1494680717320,-0.56,6.878e-05
1494680717330,-0.56,7.4572e-05
1494680717340,-0.56,6.697e-05
1494680717350,-0.56,6.9142e-05
1494680717360,-0.56,6.335e-05
1494680717370,-0.56,5.5023999999999994e-05
1494680717380,-0.56,4.706e-05
1494680717390,-0.56,5.3213999999999996e-05
1494680717400,-0.56,5.5386e-05
1494680717410,-0.56,8.0002e-05
1494680717420,-0.56,7.8916e-05
1494680717430,-0.56,7.348600000000001e-05
1494680717440,-0.56,8.507e-05
1494680717450,-0.56,6.841800000000001e-05
1494680717460,-0.56,5.7196000000000006e-05
1494680717470,-0.56,6.1178e-05
1494680717480,-0.56,5.9368000000000005e-05
1494680717490,-0.56,5.6834e-05
1494680717500,-0.56,5.6834e-05
1494680717510,-0.56,7.602e-05
1494680717520,-0.56,8.7604e-05
1494680717530,-0.56,8.9776e-05
1494680717540,-0.56,8.3984e-05
1494680717550,-0.56,5.2852e-05
1494680717560,-0.56,6.4798e-05
1494680717570,-0.56,5.973e-05
1494680717580,-0.56,6.2626e-05
1494680717590,-0.56,7.8554e-05
1494680717600,-0.56,7.964e-05
1494680717610,-0.56,8.0726e-05
1494680717620,-0.56,7.4934e-05
1494680717630,-0.56,6.4436e-05
1494680717640,-0.56,5.5748e-05
1494680717650,-0.56,6.1178e-05
1494680717660,-0.56,5.2852e-05
1494680717670,-0.56,5.6472e-05
1494680717680,-0.56,7.0952e-05
1494680717690,-0.56,8.688e-05
1494680717700,-0.56,7.602e-05
1494680717710,-0.56,6.5522e-05
1494680717720,-0.56,4.5611999999999996e-05
1494680717730,-0.56,5.5023999999999994e-05
1494680717740,-0.56,5.5748e-05
1494680717750,-0.56,6.5522e-05
1494680717760,-0.56,7.8916e-05
1494680717770,-0.56,7.602e-05
1494680717780,-0.56,7.0228e-05
1494680717790,-0.56,8.0002e-05
1494680717800,-0.56,7.167600000000001e-05
1494680717810,-0.56,5.429999999999999e-05
1494680717820,-0.56,5.429999999999999e-05
1494680717830,-0.56,4.959399999999999e-05
1494680717840,-0.56,4.3078e-05
1494680717850,-0.56,3.982e-05
1494680717860,-0.56,5.7196000000000006e-05
1494680717870,-0.56,7.4934e-05
1494680717880,-0.56,7.6382e-05
1494680717890,-0.56,7.240000000000001e-05
1494680717900,-0.56,5.429999999999999e-05
1494680717910,-0.56,4.525e-05
1494680717920,-0.56,5.5386e-05
1494680717930,-0.56,6.1178e-05
1494680717940,-0.56,5.7196000000000006e-05
1494680717950,-0.56,6.4074e-05
1494680717960,-0.56,6.335e-05
1494680717970,-0.56,7.167600000000001e-05
1494680717980,-0.56,5.2852e-05
1494680717990,-0.56,5.611e-05
1494680718000,-0.56,5.611e-05
1494680718010,-0.56,5.5386e-05
1494680718020,-0.56,6.3712e-05
1494680718030,-0.56,6.6246e-05
1494680718040,-0.56,6.1178e-05
1494680718050,-0.56,5.7196000000000006e-05
1494680718060,-0.56,6.5884e-05
1494680718070,-0.56,7.240000000000001e-05
1494680718080,-0.56,7.2038e-05
1494680718090,-0.56,6.4436e-05
1494680718100,-0.56,5.5023999999999994e-05
1494680718110,-0.56,5.1766000000000005e-05
1494680718120,-0.56,5.1404e-05
1494680718130,-0.56,5.5023999999999994e-05
1494680718140,-0.56,6.2988e-05
1494680718150,-0.56,8.5432e-05
1494680718160,-0.56,7.5658e-05
1494680718170,-0.56,5.5386e-05
1494680718180,-0.56,5.792e-05
1494680718190,-0.56,6.3712e-05
1494680718200,-0.56,6.0092e-05
1494680718210,-0.56,5.6472e-05
1494680718220,-0.56,5.249e-05
1494680718230,-0.56,5.5023999999999994e-05
1494680718240,-0.56,3.8372e-05
1494680718250,-0.56,5.1042e-05
1494680718260,-0.56,5.1766000000000005e-05
1494680718270,-0.56,5.2852e-05
1494680718280,-0.56,5.7558e-05
1494680718290,-0.56,5.8281999999999995e-05
1494680718300,-0.56,6.1178e-05
1494680718310,-0.56,4.163e-05
1494680718320,-0.56,5.5023999999999994e-05
1494680718330,-0.56,4.706e-05
1494680718340,-0.56,4.9232e-05
1494680718350,-0.56,5.5748e-05
1494680718360,-0.56,5.8643999999999996e-05
1494680718370,-0.56,5.7558e-05
1494680718380,-0.56,4.344e-05
1494680718390,-0.56,6.8056e-05
1494680718400,-0.56,5.973e-05
1494680718410,-0.56,5.4662e-05
1494680718420,-0.56,4.3078e-05
1494680718430,-0.56,4.5974e-05
1494680718440,-0.56,4.4888e-05
1494680718450,-0.56,5.2128e-05
1494680718460,-0.56,3.8734e-05
1494680718470,-0.56,6.2626e-05
1494680718480,-0.56,6.841800000000001e-05
1494680718490,-0.56,5.6834e-05
1494680718500,-0.56,4.959399999999999e-05
1494680718510,-0.56,4.3802e-05
1494680718520,-0.56,4.1268e-05
1494680718530,-0.56,3.5476e-05
1494680718540,-0.56,2.353e-05
1494680718550,-0.56,4.0906e-05
1494680718560,-0.56,4.959399999999999e-05
1494680718570,-0.56,6.335e-05
1494680718580,-0.56,6.6246e-05
1494680718590,-0.56,5.6834e-05
1494680718600,-0.56,4.5611999999999996e-05
1494680718610,-0.56,4.344e-05
1494680718620,-0.56,2.8598000000000003e-05
1494680718630,-0.56,5.1766000000000005e-05
1494680718640,-0.56,5.4662e-05
1494680718650,-0.56,5.8643999999999996e-05
1494680718660,-0.56,4.9232e-05
1494680718670,-0.56,4.3078e-05
1494680718680,-0.56,3.801e-05
1494680718690,-0.56,4.344e-05
1494680718700,-0.56,4.6336000000000005e-05
1494680718710,-0.56,3.982e-05
1494680718720,-0.56,5.1042e-05
1494680718730,-0.56,4.4164e-05
1494680718740,-0.56,4.3078e-05
1494680718750,-0.56,4.6336000000000005e-05
1494680718760,-0.56,5.4662e-05
1494680718770,-0.56,5.3938000000000004e-05
1494680718780,-0.56,4.5974e-05
1494680718790,-0.56,2.6788000000000002e-05
1494680718800,-0.56,3.982e-05
1494680718810,-0.56,4.2716e-05
1494680718820,-0.56,3.9096e-05
1494680718830,-0.56,3.8734e-05
1494680718840,-0.56,3.9458e-05
1494680718850,-0.56,4.5611999999999996e-05
1494680718860,-0.56,4.706e-05
1494680718870,-0.56,4.706e-05
1494680718880,-0.56,3.982e-05
1494680718890,-0.56,4.1992e-05
1494680718900,-0.56,4.6698e-05
1494680718910,-0.56,4.7422e-05
1494680718920,-0.56,4.7422e-05
1494680718930,-0.56,4.5611999999999996e-05
1494680718940,-0.56,3.801e-05
1494680718950,-0.56,3.5838000000000005e-05
1494680718960,-0.56,3.801e-05
1494680718970,-0.56,3.9458e-05
1494680718980,-0.56,4.3802e-05
1494680718990,-0.56,4.8508000000000004e-05
1494680719000,-0.56,5.0318e-05
1494680719010,-0.56,6.0816e-05
1494680719020,-0.56,6.6608e-05
1494680719030,-0.56,6.0092e-05
1494680719040,-0.56,5.1766000000000005e-05
1494680719050,-0.56,3.1132e-05
1494680719060,-0.56,4.706e-05
1494680719070,-0.56,5.2128e-05
1494680719080,-0.56,4.7422e-05
1494680719090,-0.56,4.163e-05
1494680719100,-0.56,3.801e-05
1494680719110,-0.56,3.982e-05
1494680719120,-0.56,4.163e-05
1494680719130,-0.56,4.2353999999999995e-05
1494680719140,-0.56,3.1494e-05
1494680719150,-0.56,4.3802e-05
1494680719160,-0.56,4.163e-05
1494680719170,-0.56,4.2353999999999995e-05
1494680719180,-0.56,4.2716e-05
1494680719190,-0.56,4.6336000000000005e-05
1494680719200,-0.56,4.706e-05
1494680719210,-0.56,3.9096e-05
1494680719220,-0.56,3.7648e-05
1494680719230,-0.56,3.439e-05
1494680719240,-0.56,4.5974e-05
1494680719250,-0.56,4.6698e-05
1494680719260,-0.56,4.7783999999999995e-05
1494680719270,-0.56,4.525e-05
1494680719280,-0.56,3.8734e-05
1494680719290,-0.56,3.4751999999999995e-05
1494680719300,-0.56,3.5114e-05
1494680719310,-0.56,3.8372e-05
1494680719320,-0.56,4.2716e-05
1494680719330,-0.56,4.4526e-05
1494680719340,-0.56,6.2988e-05
1494680719350,-0.56,5.9368000000000005e-05
1494680719360,-0.56,4.4888e-05
1494680719370,-0.56,3.9458e-05
1494680719380,-0.56,3.801e-05
1494680719390,-0.56,3.801e-05
1494680719400,-0.56,3.2218e-05
1494680719410,-0.56,3.2218e-05
1494680719420,-0.56,2.4616e-05
1494680719430,-0.56,4.1992e-05
1494680719440,-0.56,4.4888e-05
1494680719450,-0.56,4.3078e-05
1494680719460,-0.56,4.4888e-05
1494680719470,-0.56,4.4526e-05
1494680719480,-0.56,4.4888e-05
1494680719490,-0.56,3.9458e-05
1494680719500,-0.56,3.5838000000000005e-05
1494680719510,-0.56,2.9321999999999998e-05
1494680719520,-0.56,5.1766000000000005e-05
1494680719530,-0.56,5.3213999999999996e-05
1494680719540,-0.56,4.3078e-05
1494680719550,-0.56,3.7648e-05
1494680719560,-0.56,3.5476e-05
1494680719570,-0.56,3.982e-05
1494680719580,-0.56,3.3666e-05
1494680719590,-0.56,3.1132e-05
1494680719600,-0.56,3.2218e-05
1494680719610,-0.56,3.0046e-05
1494680719620,-0.56,5.249e-05
1494680719630,-0.56,4.4526e-05
1494680719640,-0.56,3.801e-05
1494680719650,-0.56,3.1856e-05
1494680719660,-0.56,3.9096e-05
1494680719670,-0.56,3.801e-05
1494680719680,-0.56,3.6924e-05
1494680719690,-0.56,3.258e-05
1494680719700,-0.56,3.5114e-05
1494680719710,-0.56,2.6064e-05
1494680719720,-0.56,3.7648e-05
1494680719730,-0.56,3.258e-05
1494680719740,-0.56,3.2218e-05
1494680719750,-0.56,3.8372e-05
1494680719760,-0.56,3.8734e-05
1494680719770,-0.56,4.163e-05
1494680719780,-0.56,3.5476e-05
1494680719790,-0.56,4.0544000000000003e-05
1494680719800,-0.56,4.3802e-05
1494680719810,-0.56,3.801e-05
1494680719820,-0.56,3.7286e-05
1494680719830,-0.56,3.4028e-05
1494680719840,-0.56,2.9684000000000002e-05
1494680719850,-0.56,3.1132e-05
1494680719860,-0.56,3.6562e-05
1494680719870,-0.56,3.982e-05
1494680719880,-0.56,3.9096e-05
1494680719890,-0.56,3.6562e-05
1494680719900,-0.56,3.7648e-05
1494680719910,-0.56,3.3304e-05
1494680719920,-0.56,2.7511999999999997e-05
1494680719930,-0.56,1.2308e-05
1494680719940,-0.56,2.9321999999999998e-05
1494680719950,-0.56,4.1268e-05
1494680719960,-0.56,4.344e-05
1494680719970,-0.56,4.4526e-05
1494680719980,-0.56,4.525e-05
1494680719990,-0.56,5.1404e-05
1494680720000,-0.56,4.163e-05
1494680720010,-0.56,3.9096e-05
1494680720020,-0.56,3.5476e-05
1494680720030,-0.56,2.6426e-05
1494680720040,-0.56,3.5838000000000005e-05
1494680720050,-0.56,4.0544000000000003e-05
1494680720060,-0.56,3.5114e-05
1494680720070,-0.56,4.0181999999999996e-05
1494680720080,-0.56,3.9458e-05
1494680720090,-0.56,4.2353999999999995e-05
1494680720100,-0.56,3.5838000000000005e-05
1494680720110,-0.56,3.3304e-05
1494680720120,-0.56,3.4028e-05
1494680720130,-0.56,3.3304e-05
1494680720140,-0.56,2.4978e-05
1494680720150,-0.56,3.6924e-05
1494680720160,-0.56,3.5114e-05
1494680720170,-0.56,3.2942e-05
1494680720180,-0.56,3.1132e-05
1494680720190,-0.56,3.3666e-05
1494680720200,-0.56,3.439e-05
1494680720210,-0.56,3.3304e-05
1494680720220,-0.56,3.9458e-05
1494680720230,-0.56,4.4888e-05
1494680720240,-0.56,3.8372e-05
1494680720250,-0.56,2.8598000000000003e-05
