Timestamp,position,BLMTI.06R7.B2I10_TCP.C6R7.B2
1494679683550,1.385,2.1719999999999997e-06
1494679683560,1.385,7.240000000000001e-07
1494679683570,1.385,1.81e-06
1494679683580,1.385,1.0859999999999999e-06
1494679683590,1.385,2.1719999999999997e-06
1494679683600,1.385,7.240000000000001e-07
1494679683610,1.385,2.8960000000000003e-06
1494679683620,1.385,1.0859999999999999e-06
1494679683630,1.385,3.258e-06
1494679683640,1.385,7.240000000000001e-07
1494679683650,1.385,2.5340000000000002e-06
1494679683660,1.385,1.4480000000000002e-06
1494679683670,1.385,2.5340000000000002e-06
1494679683680,1.385,1.0859999999999999e-06
1494679683690,1.385,2.1719999999999997e-06
1494679683700,1.385,1.4480000000000002e-06
1494679683710,1.385,2.5340000000000002e-06
1494679683720,1.385,1.4480000000000002e-06
1494679683730,1.385,2.1719999999999997e-06
1494679683740,1.385,1.4480000000000002e-06
1494679683750,1.385,2.1719999999999997e-06
1494679683760,1.385,1.4480000000000002e-06
1494679683770,1.385,3.258e-06
1494679683780,1.385,7.240000000000001e-07
1494679683790,1.385,2.1719999999999997e-06
1494679683800,1.385,1.0859999999999999e-06
1494679683810,1.385,2.5340000000000002e-06
1494679683820,1.385,7.240000000000001e-07
1494679683830,1.385,2.1719999999999997e-06
1494679683840,1.385,3.6200000000000004e-07
1494679683850,1.385,2.1719999999999997e-06
1494679683860,1.385,1.0859999999999999e-06
1494679683870,1.385,3.258e-06
1494679683880,1.385,1.0859999999999999e-06
1494679683890,1.385,3.982e-06
1494679683900,1.385,1.0859999999999999e-06
1494679683910,1.385,2.5340000000000002e-06
1494679683920,1.385,1.0859999999999999e-06
1494679683930,1.385,2.1719999999999997e-06
1494679683940,1.385,7.240000000000001e-07
1494679683950,1.385,1.0859999999999999e-06
1494679683960,1.385,1.0859999999999999e-06
1494679683970,1.385,2.5340000000000002e-06
1494679683980,1.385,1.0859999999999999e-06
1494679683990,1.385,1.81e-06
1494679684000,1.385,3.6200000000000004e-07
1494679684010,1.385,2.5340000000000002e-06
1494679684020,1.385,7.240000000000001e-07
1494679684030,1.385,1.4480000000000002e-06
1494679684040,1.385,1.4480000000000002e-06
1494679684050,1.385,3.62e-06
1494679684060,1.385,7.240000000000001e-07
1494679684070,1.385,2.8960000000000003e-06
1494679684080,1.385,3.6200000000000004e-07
1494679684090,1.385,2.1719999999999997e-06
1494679684100,1.385,7.240000000000001e-07
1494679684110,1.385,2.5340000000000002e-06
1494679684120,1.385,1.4480000000000002e-06
1494679684130,1.385,2.1719999999999997e-06
1494679684140,1.385,1.4480000000000002e-06
1494679684150,1.385,2.1719999999999997e-06
1494679684160,1.385,7.240000000000001e-07
1494679684170,1.385,2.1719999999999997e-06
1494679684180,1.385,7.240000000000001e-07
1494679684190,1.385,2.8960000000000003e-06
1494679684200,1.385,1.0859999999999999e-06
1494679684210,1.385,2.1719999999999997e-06
1494679684220,1.385,1.0859999999999999e-06
1494679684230,1.385,2.5340000000000002e-06
1494679684240,1.385,1.0859999999999999e-06
1494679684250,1.385,1.4480000000000002e-06
1494679684260,1.385,1.0859999999999999e-06
1494679684270,1.385,1.4480000000000002e-06
1494679684280,1.385,1.0859999999999999e-06
1494679684290,1.385,2.1719999999999997e-06
1494679684300,1.385,7.240000000000001e-07
1494679684310,1.385,2.1719999999999997e-06
1494679684320,1.385,1.4480000000000002e-06
1494679684330,1.385,3.62e-06
1494679684340,1.385,1.0859999999999999e-06
1494679684350,1.385,2.8960000000000003e-06
1494679684360,1.385,1.4480000000000002e-06
1494679684370,1.385,2.1719999999999997e-06
1494679684380,1.385,7.240000000000001e-07
1494679684390,1.385,2.5340000000000002e-06
1494679684400,1.385,1.0859999999999999e-06
1494679684410,1.385,2.5340000000000002e-06
1494679684420,1.385,3.6200000000000004e-07
1494679684430,1.385,2.1719999999999997e-06
1494679684440,1.385,7.240000000000001e-07
1494679684450,1.385,2.5340000000000002e-06
1494679684460,1.385,3.6200000000000004e-07
1494679684470,1.385,2.1719999999999997e-06
1494679684480,1.385,3.6200000000000004e-07
1494679684490,1.385,3.258e-06
1494679684500,1.385,1.4480000000000002e-06
1494679684510,1.385,1.81e-06
1494679684520,1.385,7.240000000000001e-07
1494679684530,1.385,2.1719999999999997e-06
1494679684540,1.385,1.0859999999999999e-06
1494679684550,1.385,1.4480000000000002e-06
1494679684560,1.385,7.240000000000001e-07
1494679684570,1.385,7.240000000000001e-07
1494679684580,1.385,2.5340000000000002e-06
1494679684590,1.385,3.258e-06
1494679684600,1.385,1.4480000000000002e-06
1494679684610,1.385,2.5340000000000002e-06
1494679684620,1.385,1.0859999999999999e-06
1494679684630,1.385,2.5340000000000002e-06
1494679684640,1.385,1.4480000000000002e-06
1494679684650,1.385,1.81e-06
1494679684660,1.385,7.240000000000001e-07
1494679684670,1.385,1.81e-06
1494679684680,1.385,7.240000000000001e-07
1494679684690,1.385,2.1719999999999997e-06
1494679684700,1.385,3.6200000000000004e-07
1494679684710,1.385,2.8960000000000003e-06
1494679684720,1.385,3.6200000000000004e-07
1494679684730,1.385,1.81e-06
1494679684740,1.385,3.6200000000000004e-07
1494679684750,1.385,2.5340000000000002e-06
1494679684760,1.385,3.6200000000000004e-07
1494679684770,1.385,3.62e-06
1494679684780,1.385,1.0859999999999999e-06
1494679684790,1.385,2.5340000000000002e-06
1494679684800,1.385,1.4480000000000002e-06
1494679684810,1.385,2.5340000000000002e-06
1494679684820,1.385,1.4480000000000002e-06
1494679684830,1.385,1.81e-06
1494679684840,1.385,1.4480000000000002e-06
1494679684850,1.385,2.5340000000000002e-06
1494679684860,1.385,3.6200000000000004e-07
1494679684870,1.385,1.4480000000000002e-06
1494679684880,1.385,1.0859999999999999e-06
1494679684890,1.385,2.5340000000000002e-06
1494679684900,1.385,1.4480000000000002e-06
1494679684910,1.385,3.258e-06
1494679684920,1.385,7.240000000000001e-07
1494679684930,1.385,2.1719999999999997e-06
1494679684940,1.385,1.0859999999999999e-06
1494679684950,1.385,2.1719999999999997e-06
1494679684960,1.385,1.0859999999999999e-06
1494679684970,1.385,1.4480000000000002e-06
1494679684980,1.385,7.240000000000001e-07
1494679684990,1.385,2.1719999999999997e-06
1494679685000,1.385,1.0859999999999999e-06
1494679685010,1.385,1.81e-06
1494679685020,1.385,1.0859999999999999e-06
1494679685030,1.385,2.5340000000000002e-06
1494679685040,1.385,1.81e-06
1494679685050,1.385,2.1719999999999997e-06
1494679685060,1.385,1.81e-06
1494679685070,1.385,1.81e-06
1494679685080,1.385,1.4480000000000002e-06
1494679685090,1.385,1.81e-06
1494679685100,1.385,1.0859999999999999e-06
1494679685110,1.385,1.4480000000000002e-06
1494679685120,1.385,1.4480000000000002e-06
1494679685130,1.385,2.8960000000000003e-06
1494679685140,1.385,1.0859999999999999e-06
1494679685150,1.385,2.1719999999999997e-06
1494679685160,1.385,7.240000000000001e-07
1494679685170,1.385,1.81e-06
1494679685180,1.385,1.0859999999999999e-06
1494679685190,1.385,1.81e-06
1494679685200,1.385,1.0859999999999999e-06
1494679685210,1.385,2.1719999999999997e-06
1494679685220,1.385,2.1719999999999997e-06
1494679685230,1.385,1.81e-06
1494679685240,1.385,1.4480000000000002e-06
