Timestamp,position,BLMTI.06L7.B1E10_TCP.C6L7.B1
1494677811960,-0.64,1.7738e-05
1494677811970,-0.64,1.448e-05
1494677811980,-0.64,1.629e-05
1494677811990,-0.64,1.3755999999999998e-05
1494677812000,-0.64,1.448e-05
1494677812010,-0.64,7.964e-06
1494677812020,-0.64,1.3755999999999998e-05
1494677812030,-0.64,9.774e-06
1494677812040,-0.64,1.5928e-05
1494677812050,-0.64,1.3755999999999998e-05
1494677812060,-0.64,2.0996e-05
1494677812070,-0.64,1.7738e-05
1494677812080,-0.64,1.9548e-05
1494677812090,-0.64,1.3755999999999998e-05
1494677812100,-0.64,1.6652e-05
1494677812110,-0.64,1.0136000000000001e-05
1494677812120,-0.64,1.448e-05
1494677812130,-0.64,1.0498e-05
1494677812140,-0.64,1.4842000000000001e-05
1494677812150,-0.64,1.0498e-05
1494677812160,-0.64,1.5204e-05
1494677812170,-0.64,1.3032e-05
1494677812180,-0.64,1.8824e-05
1494677812190,-0.64,1.3032e-05
1494677812200,-0.64,1.5566e-05
1494677812210,-0.64,9.412e-06
1494677812220,-0.64,1.5204e-05
1494677812230,-0.64,1.1584000000000001e-05
1494677812240,-0.64,1.7014e-05
1494677812250,-0.64,1.448e-05
1494677812260,-0.64,1.7014e-05
1494677812270,-0.64,1.1584000000000001e-05
1494677812280,-0.64,1.448e-05
1494677812290,-0.64,9.412e-06
1494677812300,-0.64,1.4118e-05
1494677812310,-0.64,1.1945999999999999e-05
1494677812320,-0.64,1.5566e-05
1494677812330,-0.64,1.0498e-05
1494677812340,-0.64,1.5204e-05
1494677812350,-0.64,1.1222e-05
1494677812360,-0.64,1.4842000000000001e-05
1494677812370,-0.64,9.412e-06
1494677812380,-0.64,1.629e-05
1494677812390,-0.64,1.1222e-05
1494677812400,-0.64,1.4842000000000001e-05
1494677812410,-0.64,1.086e-05
1494677812420,-0.64,1.5204e-05
1494677812430,-0.64,1.0498e-05
1494677812440,-0.64,1.3394000000000001e-05
1494677812450,-0.64,9.05e-06
1494677812460,-0.64,1.3394000000000001e-05
1494677812470,-0.64,1.0498e-05
1494677812480,-0.64,1.7014e-05
1494677812490,-0.64,1.267e-05
1494677812500,-0.64,1.5928e-05
1494677812510,-0.64,1.267e-05
1494677812520,-0.64,1.3755999999999998e-05
1494677812530,-0.64,9.412e-06
1494677812540,-0.64,1.5204e-05
1494677812550,-0.64,9.05e-06
1494677812560,-0.64,1.2308e-05
1494677812570,-0.64,1.1222e-05
1494677812580,-0.64,1.1222e-05
1494677812590,-0.64,9.774e-06
1494677812600,-0.64,1.267e-05
1494677812610,-0.64,1.0136000000000001e-05
1494677812620,-0.64,1.5204e-05
1494677812630,-0.64,1.0136000000000001e-05
1494677812640,-0.64,1.7375999999999998e-05
1494677812650,-0.64,9.774e-06
1494677812660,-0.64,1.7738e-05
1494677812670,-0.64,1.1945999999999999e-05
1494677812680,-0.64,1.5204e-05
1494677812690,-0.64,1.0136000000000001e-05
1494677812700,-0.64,1.267e-05
1494677812710,-0.64,1.0136000000000001e-05
1494677812720,-0.64,1.267e-05
1494677812730,-0.64,8.687999999999999e-06
1494677812740,-0.64,1.3032e-05
1494677812750,-0.64,9.774e-06
1494677812760,-0.64,1.3394000000000001e-05
1494677812770,-0.64,1.1222e-05
1494677812780,-0.64,1.5204e-05
1494677812790,-0.64,1.1945999999999999e-05
1494677812800,-0.64,1.5928e-05
1494677812810,-0.64,1.086e-05
1494677812820,-0.64,1.3032e-05
1494677812830,-0.64,1.0498e-05
1494677812840,-0.64,1.448e-05
1494677812850,-0.64,9.774e-06
1494677812860,-0.64,1.4118e-05
1494677812870,-0.64,1.0136000000000001e-05
1494677812880,-0.64,1.267e-05
1494677812890,-0.64,8.687999999999999e-06
1494677812900,-0.64,1.3032e-05
1494677812910,-0.64,8.687999999999999e-06
1494677812920,-0.64,1.5204e-05
1494677812930,-0.64,1.1222e-05
1494677812940,-0.64,1.5928e-05
1494677812950,-0.64,1.448e-05
1494677812960,-0.64,1.6652e-05
1494677812970,-0.64,1.1945999999999999e-05
1494677812980,-0.64,1.267e-05
1494677812990,-0.64,9.412e-06
1494677813000,-0.64,1.267e-05
1494677813010,-0.64,1.0136000000000001e-05
1494677813020,-0.64,1.6652e-05
1494677813030,-0.64,1.5928e-05
1494677813040,-0.64,2.2444e-05
1494677813050,-0.64,1.629e-05
1494677813060,-0.64,1.6652e-05
1494677813070,-0.64,1.0136000000000001e-05
1494677813080,-0.64,1.3394000000000001e-05
1494677813090,-0.64,1.0498e-05
1494677813100,-0.64,1.4118e-05
1494677813110,-0.64,1.267e-05
1494677813120,-0.64,1.991e-05
1494677813130,-0.64,1.8462e-05
1494677813140,-0.64,2.5702e-05
1494677813150,-0.64,1.6652e-05
1494677813160,-0.64,1.629e-05
1494677813170,-0.64,1.2308e-05
1494677813180,-0.64,1.4118e-05
1494677813190,-0.64,1.2308e-05
1494677813200,-0.64,1.6652e-05
1494677813210,-0.64,1.5566e-05
1494677813220,-0.64,2.2444e-05
