Timestamp,position,BLMTI.06L7.B1E10_TCP.B6L7.B1
1494680269750,1.365,1.2308e-05
1494680269760,1.365,1.4118e-05
1494680269770,1.365,1.4118e-05
1494680269780,1.365,1.448e-05
1494680269790,1.365,1.3032e-05
1494680269800,1.365,1.5204e-05
1494680269810,1.365,1.448e-05
1494680269820,1.365,1.5204e-05
1494680269830,1.365,1.3394000000000001e-05
1494680269840,1.365,1.2308e-05
1494680269850,1.365,1.3755999999999998e-05
1494680269860,1.365,1.4118e-05
1494680269870,1.365,1.267e-05
1494680269880,1.365,1.2308e-05
1494680269890,1.365,1.1945999999999999e-05
1494680269900,1.365,1.3032e-05
1494680269910,1.365,1.4118e-05
1494680269920,1.365,1.3394000000000001e-05
1494680269930,1.365,1.1222e-05
1494680269940,1.365,6.516e-06
1494680269950,1.365,1.2308e-05
1494680269960,1.365,1.3394000000000001e-05
1494680269970,1.365,1.4118e-05
1494680269980,1.365,1.8824e-05
1494680269990,1.365,1.5204e-05
1494680270000,1.365,1.4118e-05
1494680270010,1.365,1.2308e-05
1494680270020,1.365,1.2308e-05
1494680270030,1.365,1.1584000000000001e-05
1494680270040,1.365,1.448e-05
1494680270050,1.365,1.267e-05
1494680270060,1.365,1.2308e-05
1494680270070,1.365,1.1945999999999999e-05
1494680270080,1.365,1.3032e-05
1494680270090,1.365,1.3755999999999998e-05
1494680270100,1.365,1.0498e-05
1494680270110,1.365,1.1584000000000001e-05
1494680270120,1.365,1.267e-05
1494680270130,1.365,1.4118e-05
1494680270140,1.365,1.3755999999999998e-05
1494680270150,1.365,1.267e-05
1494680270160,1.365,1.3032e-05
1494680270170,1.365,1.1945999999999999e-05
1494680270180,1.365,1.5928e-05
1494680270190,1.365,1.267e-05
1494680270200,1.365,1.267e-05
1494680270210,1.365,1.2308e-05
1494680270220,1.365,1.629e-05
1494680270230,1.365,1.5204e-05
1494680270240,1.365,1.7014e-05
1494680270250,1.365,1.2308e-05
1494680270260,1.365,5.792000000000001e-06
1494680270270,1.365,1.3755999999999998e-05
1494680270280,1.365,1.4118e-05
1494680270290,1.365,1.2308e-05
1494680270300,1.365,1.267e-05
1494680270310,1.365,1.086e-05
1494680270320,1.365,1.1222e-05
1494680270330,1.365,1.1584000000000001e-05
1494680270340,1.365,1.1945999999999999e-05
1494680270350,1.365,1.0136000000000001e-05
1494680270360,1.365,1.1945999999999999e-05
1494680270370,1.365,1.1945999999999999e-05
1494680270380,1.365,1.267e-05
1494680270390,1.365,1.4118e-05
1494680270400,1.365,1.8462e-05
1494680270410,1.365,2.2444e-05
1494680270420,1.365,2.2082e-05
1494680270430,1.365,1.7375999999999998e-05
1494680270440,1.365,1.4842000000000001e-05
1494680270450,1.365,1.267e-05
1494680270460,1.365,1.5928e-05
1494680270470,1.365,1.4118e-05
1494680270480,1.365,1.7014e-05
1494680270490,1.365,1.1945999999999999e-05
1494680270500,1.365,1.448e-05
1494680270510,1.365,1.1222e-05
1494680270520,1.365,1.0498e-05
1494680270530,1.365,1.3394000000000001e-05
1494680270540,1.365,1.1584000000000001e-05
1494680270550,1.365,1.3394000000000001e-05
1494680270560,1.365,1.3394000000000001e-05
1494680270570,1.365,7.602e-06
1494680270580,1.365,1.9186e-05
1494680270590,1.365,2.2082e-05
1494680270600,1.365,1.5204e-05
1494680270610,1.365,1.3032e-05
1494680270620,1.365,1.1945999999999999e-05
1494680270630,1.365,1.3755999999999998e-05
1494680270640,1.365,1.4842000000000001e-05
1494680270650,1.365,1.267e-05
1494680270660,1.365,1.3032e-05
1494680270670,1.365,1.5928e-05
1494680270680,1.365,2.0634e-05
1494680270690,1.365,1.4118e-05
1494680270700,1.365,1.267e-05
1494680270710,1.365,1.086e-05
1494680270720,1.365,1.448e-05
1494680270730,1.365,1.3032e-05
1494680270740,1.365,1.3394000000000001e-05
1494680270750,1.365,1.086e-05
1494680270760,1.365,1.267e-05
1494680270770,1.365,1.4118e-05
1494680270780,1.365,1.3394000000000001e-05
1494680270790,1.365,1.267e-05
1494680270800,1.365,1.2308e-05
1494680270810,1.365,1.267e-05
1494680270820,1.365,1.1945999999999999e-05
1494680270830,1.365,1.267e-05
1494680270840,1.365,1.3394000000000001e-05
1494680270850,1.365,1.5928e-05
1494680270860,1.365,1.5566e-05
1494680270870,1.365,1.2308e-05
1494680270880,1.365,7.24e-06
1494680270890,1.365,1.2308e-05
1494680270900,1.365,1.2308e-05
1494680270910,1.365,1.4118e-05
1494680270920,1.365,1.267e-05
1494680270930,1.365,1.1222e-05
1494680270940,1.365,1.1945999999999999e-05
1494680270950,1.365,1.3032e-05
1494680270960,1.365,1.5204e-05
1494680270970,1.365,1.3032e-05
1494680270980,1.365,1.1584000000000001e-05
1494680270990,1.365,1.0498e-05
1494680271000,1.365,1.2308e-05
1494680271010,1.365,1.1222e-05
1494680271020,1.365,1.1945999999999999e-05
1494680271030,1.365,1.1945999999999999e-05
1494680271040,1.365,1.2308e-05
1494680271050,1.365,1.2308e-05
1494680271060,1.365,1.3394000000000001e-05
1494680271070,1.365,1.3394000000000001e-05
1494680271080,1.365,1.3032e-05
1494680271090,1.365,1.6652e-05
1494680271100,1.365,1.7375999999999998e-05
1494680271110,1.365,1.7014e-05
1494680271120,1.365,1.3032e-05
1494680271130,1.365,1.5204e-05
1494680271140,1.365,1.4842000000000001e-05
1494680271150,1.365,1.629e-05
1494680271160,1.365,1.3755999999999998e-05
1494680271170,1.365,1.2308e-05
1494680271180,1.365,1.448e-05
1494680271190,1.365,1.1222e-05
1494680271200,1.365,3.982e-06
1494680271210,1.365,1.0498e-05
1494680271220,1.365,1.5204e-05
1494680271230,1.365,1.1945999999999999e-05
1494680271240,1.365,1.2308e-05
1494680271250,1.365,1.1945999999999999e-05
1494680271260,1.365,1.4118e-05
1494680271270,1.365,1.5566e-05
1494680271280,1.365,1.4118e-05
1494680271290,1.365,1.3394000000000001e-05
1494680271300,1.365,1.1945999999999999e-05
1494680271310,1.365,1.1945999999999999e-05
1494680271320,1.365,1.0136000000000001e-05
1494680271330,1.365,1.267e-05
1494680271340,1.365,1.1222e-05
1494680271350,1.365,1.1222e-05
1494680271360,1.365,1.3394000000000001e-05
1494680271370,1.365,1.448e-05
1494680271380,1.365,1.267e-05
1494680271390,1.365,1.3394000000000001e-05
1494680271400,1.365,1.1945999999999999e-05
1494680271410,1.365,1.2308e-05
1494680271420,1.365,1.1222e-05
1494680271430,1.365,1.086e-05
1494680271440,1.365,1.3032e-05
1494680271450,1.365,1.3755999999999998e-05
1494680271460,1.365,1.3394000000000001e-05
1494680271470,1.365,1.1945999999999999e-05
1494680271480,1.365,1.1584000000000001e-05
1494680271490,1.365,1.2308e-05
1494680271500,1.365,1.3032e-05
1494680271510,1.365,1.1222e-05
1494680271520,1.365,1.2308e-05
1494680271530,1.365,8.687999999999999e-06
1494680271540,1.365,6.516e-06
1494680271550,1.365,1.448e-05
1494680271560,1.365,1.1584000000000001e-05
1494680271570,1.365,1.4118e-05
1494680271580,1.365,1.9186e-05
1494680271590,1.365,1.8824e-05
1494680271600,1.365,1.4842000000000001e-05
1494680271610,1.365,1.267e-05
1494680271620,1.365,1.1584000000000001e-05
1494680271630,1.365,1.1945999999999999e-05
1494680271640,1.365,1.1945999999999999e-05
1494680271650,1.365,1.1945999999999999e-05
1494680271660,1.365,1.1584000000000001e-05
1494680271670,1.365,9.774e-06
1494680271680,1.365,1.267e-05
1494680271690,1.365,1.3755999999999998e-05
1494680271700,1.365,1.0498e-05
1494680271710,1.365,1.1222e-05
1494680271720,1.365,1.3032e-05
1494680271730,1.365,1.267e-05
1494680271740,1.365,1.1584000000000001e-05
1494680271750,1.365,1.267e-05
1494680271760,1.365,1.3755999999999998e-05
1494680271770,1.365,1.5928e-05
1494680271780,1.365,1.4842000000000001e-05
1494680271790,1.365,1.2308e-05
1494680271800,1.365,1.3394000000000001e-05
1494680271810,1.365,1.4118e-05
1494680271820,1.365,1.3755999999999998e-05
1494680271830,1.365,1.1222e-05
1494680271840,1.365,1.1222e-05
1494680271850,1.365,1.086e-05
1494680271860,1.365,4.706e-06
1494680271870,1.365,1.267e-05
1494680271880,1.365,1.4118e-05
1494680271890,1.365,1.2308e-05
1494680271900,1.365,1.3394000000000001e-05
1494680271910,1.365,1.267e-05
1494680271920,1.365,1.2308e-05
1494680271930,1.365,1.3394000000000001e-05
1494680271940,1.365,1.4118e-05
1494680271950,1.365,1.5204e-05
1494680271960,1.365,1.2308e-05
1494680271970,1.365,1.1584000000000001e-05
1494680271980,1.365,1.1945999999999999e-05
1494680271990,1.365,1.1945999999999999e-05
1494680272000,1.365,1.448e-05
1494680272010,1.365,1.7014e-05
1494680272020,1.365,1.6652e-05
1494680272030,1.365,1.5204e-05
1494680272040,1.365,1.3394000000000001e-05
1494680272050,1.365,1.267e-05
1494680272060,1.365,1.3032e-05
1494680272070,1.365,1.4118e-05
1494680272080,1.365,1.267e-05
1494680272090,1.365,1.3394000000000001e-05
1494680272100,1.365,1.2308e-05
1494680272110,1.365,1.086e-05
1494680272120,1.365,1.4842000000000001e-05
1494680272130,1.365,1.5928e-05
1494680272140,1.365,1.448e-05
1494680272150,1.365,1.3755999999999998e-05
1494680272160,1.365,1.1584000000000001e-05
1494680272170,1.365,1.5204e-05
1494680272180,1.365,6.154e-06
1494680272190,1.365,1.4842000000000001e-05
1494680272200,1.365,1.448e-05
1494680272210,1.365,1.4118e-05
1494680272220,1.365,1.1945999999999999e-05
1494680272230,1.365,1.086e-05
1494680272240,1.365,1.1945999999999999e-05
1494680272250,1.365,1.3755999999999998e-05
1494680272260,1.365,1.629e-05
1494680272270,1.365,1.629e-05
1494680272280,1.365,1.5204e-05
1494680272290,1.365,1.1222e-05
1494680272300,1.365,1.267e-05
1494680272310,1.365,1.2308e-05
1494680272320,1.365,1.2308e-05
1494680272330,1.365,1.0498e-05
1494680272340,1.365,1.1222e-05
1494680272350,1.365,1.267e-05
1494680272360,1.365,1.086e-05
1494680272370,1.365,1.2308e-05
1494680272380,1.365,1.1945999999999999e-05
1494680272390,1.365,1.267e-05
1494680272400,1.365,1.3394000000000001e-05
1494680272410,1.365,1.267e-05
1494680272420,1.365,9.774e-06
1494680272430,1.365,1.1222e-05
1494680272440,1.365,1.448e-05
1494680272450,1.365,1.6652e-05
