Timestamp,position,BLMTI.06R7.B2I10_TCP.B6R7.B2
1494682877170,-1.085,1.5928e-05
1494682877180,-1.085,6.877999999999999e-06
1494682877190,-1.085,1.0498e-05
1494682877200,-1.085,3.982e-06
1494682877210,-1.085,7.964e-06
1494682877220,-1.085,5.0680000000000004e-06
1494682877230,-1.085,8.326e-06
1494682877240,-1.085,3.258e-06
1494682877250,-1.085,8.687999999999999e-06
1494682877260,-1.085,3.982e-06
1494682877270,-1.085,9.774e-06
1494682877280,-1.085,7.24e-06
1494682877290,-1.085,1.1584000000000001e-05
1494682877300,-1.085,5.43e-06
1494682877310,-1.085,1.0136000000000001e-05
1494682877320,-1.085,6.877999999999999e-06
1494682877330,-1.085,1.1222e-05
1494682877340,-1.085,9.774e-06
1494682877350,-1.085,1.448e-05
1494682877360,-1.085,1.3394000000000001e-05
1494682877370,-1.085,1.5928e-05
1494682877380,-1.085,1.1222e-05
1494682877390,-1.085,1.448e-05
1494682877400,-1.085,9.05e-06
1494682877410,-1.085,1.3755999999999998e-05
1494682877420,-1.085,5.43e-06
1494682877430,-1.085,1.0136000000000001e-05
1494682877440,-1.085,5.43e-06
1494682877450,-1.085,9.412e-06
1494682877460,-1.085,3.982e-06
1494682877470,-1.085,9.412e-06
1494682877480,-1.085,4.706e-06
1494682877490,-1.085,8.326e-06
1494682877500,-1.085,4.343999999999999e-06
1494682877510,-1.085,8.687999999999999e-06
1494682877520,-1.085,4.343999999999999e-06
1494682877530,-1.085,6.154e-06
1494682877540,-1.085,3.982e-06
1494682877550,-1.085,9.774e-06
1494682877560,-1.085,5.43e-06
1494682877570,-1.085,9.774e-06
1494682877580,-1.085,6.516e-06
1494682877590,-1.085,1.1222e-05
1494682877600,-1.085,7.602e-06
1494682877610,-1.085,1.267e-05
1494682877620,-1.085,6.516e-06
1494682877630,-1.085,1.2308e-05
1494682877640,-1.085,6.516e-06
1494682877650,-1.085,1.1584000000000001e-05
1494682877660,-1.085,4.706e-06
1494682877670,-1.085,8.687999999999999e-06
1494682877680,-1.085,3.62e-06
1494682877690,-1.085,9.412e-06
1494682877700,-1.085,3.982e-06
1494682877710,-1.085,1.0498e-05
1494682877720,-1.085,5.43e-06
1494682877730,-1.085,9.412e-06
1494682877740,-1.085,5.0680000000000004e-06
1494682877750,-1.085,1.0136000000000001e-05
1494682877760,-1.085,5.0680000000000004e-06
1494682877770,-1.085,9.05e-06
1494682877780,-1.085,5.792000000000001e-06
1494682877790,-1.085,9.05e-06
1494682877800,-1.085,5.43e-06
1494682877810,-1.085,1.448e-05
1494682877820,-1.085,1.1945999999999999e-05
1494682877830,-1.085,1.8824e-05
1494682877840,-1.085,9.774e-06
1494682877850,-1.085,1.3394000000000001e-05
1494682877860,-1.085,6.877999999999999e-06
1494682877870,-1.085,1.086e-05
1494682877880,-1.085,3.982e-06
1494682877890,-1.085,9.05e-06
1494682877900,-1.085,3.982e-06
1494682877910,-1.085,7.24e-06
1494682877920,-1.085,4.706e-06
1494682877930,-1.085,9.774e-06
1494682877940,-1.085,3.62e-06
1494682877950,-1.085,7.602e-06
1494682877960,-1.085,3.982e-06
1494682877970,-1.085,9.05e-06
1494682877980,-1.085,4.343999999999999e-06
1494682877990,-1.085,9.05e-06
1494682878000,-1.085,4.343999999999999e-06
1494682878010,-1.085,1.1222e-05
1494682878020,-1.085,5.792000000000001e-06
1494682878030,-1.085,1.0498e-05
1494682878040,-1.085,4.706e-06
1494682878050,-1.085,1.0136000000000001e-05
1494682878060,-1.085,5.43e-06
1494682878070,-1.085,9.774e-06
1494682878080,-1.085,5.0680000000000004e-06
1494682878090,-1.085,9.412e-06
1494682878100,-1.085,5.0680000000000004e-06
1494682878110,-1.085,7.602e-06
1494682878120,-1.085,2.8960000000000003e-06
1494682878130,-1.085,6.516e-06
1494682878140,-1.085,4.343999999999999e-06
1494682878150,-1.085,7.964e-06
1494682878160,-1.085,4.343999999999999e-06
1494682878170,-1.085,8.326e-06
1494682878180,-1.085,3.982e-06
1494682878190,-1.085,9.412e-06
1494682878200,-1.085,5.0680000000000004e-06
1494682878210,-1.085,9.774e-06
1494682878220,-1.085,5.0680000000000004e-06
1494682878230,-1.085,9.05e-06
1494682878240,-1.085,6.516e-06
1494682878250,-1.085,1.2308e-05
1494682878260,-1.085,7.24e-06
1494682878270,-1.085,1.3755999999999998e-05
1494682878280,-1.085,9.05e-06
1494682878290,-1.085,1.5566e-05
1494682878300,-1.085,5.43e-06
1494682878310,-1.085,1.0136000000000001e-05
1494682878320,-1.085,4.706e-06
1494682878330,-1.085,7.964e-06
1494682878340,-1.085,2.5340000000000002e-06
1494682878350,-1.085,6.877999999999999e-06
1494682878360,-1.085,3.982e-06
1494682878370,-1.085,7.964e-06
1494682878380,-1.085,4.706e-06
1494682878390,-1.085,7.964e-06
1494682878400,-1.085,5.0680000000000004e-06
1494682878410,-1.085,9.05e-06
1494682878420,-1.085,2.8960000000000003e-06
1494682878430,-1.085,7.602e-06
1494682878440,-1.085,3.62e-06
1494682878450,-1.085,9.05e-06
1494682878460,-1.085,3.982e-06
1494682878470,-1.085,8.326e-06
1494682878480,-1.085,5.0680000000000004e-06
1494682878490,-1.085,1.086e-05
1494682878500,-1.085,2.8960000000000003e-06
1494682878510,-1.085,1.0498e-05
1494682878520,-1.085,5.792000000000001e-06
1494682878530,-1.085,9.412e-06
1494682878540,-1.085,3.258e-06
1494682878550,-1.085,6.516e-06
1494682878560,-1.085,3.258e-06
