Timestamp,position,BLMTI.07R3.B1I10_TCLA.7R3.B1
1494675151810,0.215,2.1719999999999997e-06
1494675151820,0.215,3.6200000000000004e-07
1494675151830,0.215,1.81e-06
1494675151840,0.215,7.240000000000001e-07
1494675151850,0.215,1.0859999999999999e-06
1494675151860,0.215,1.4480000000000002e-06
1494675151870,0.215,1.4480000000000002e-06
1494675151880,0.215,0.0
1494675151890,0.215,1.0859999999999999e-06
1494675151900,0.215,1.4480000000000002e-06
1494675151910,0.215,1.0859999999999999e-06
1494675151920,0.215,1.0859999999999999e-06
1494675151930,0.215,1.4480000000000002e-06
1494675151940,0.215,1.81e-06
1494675151950,0.215,1.4480000000000002e-06
1494675151960,0.215,1.81e-06
1494675151970,0.215,3.6200000000000004e-07
1494675151980,0.215,7.240000000000001e-07
1494675151990,0.215,2.1719999999999997e-06
1494675152000,0.215,0.0
1494675152010,0.215,1.0859999999999999e-06
1494675152020,0.215,0.0
1494675152030,0.215,1.81e-06
1494675152040,0.215,3.6200000000000004e-07
1494675152050,0.215,2.5340000000000002e-06
1494675152060,0.215,0.0
1494675152070,0.215,7.240000000000001e-07
1494675152080,0.215,0.0
1494675152090,0.215,2.1719999999999997e-06
1494675152100,0.215,7.240000000000001e-07
1494675152110,0.215,2.5340000000000002e-06
1494675152120,0.215,2.1719999999999997e-06
1494675152130,0.215,2.1719999999999997e-06
1494675152140,0.215,1.0859999999999999e-06
1494675152150,0.215,1.81e-06
1494675152160,0.215,3.6200000000000004e-07
1494675152170,0.215,1.4480000000000002e-06
1494675152180,0.215,1.0859999999999999e-06
1494675152190,0.215,1.81e-06
1494675152200,0.215,7.240000000000001e-07
1494675152210,0.215,2.8960000000000003e-06
1494675152220,0.215,3.6200000000000004e-07
1494675152230,0.215,2.5340000000000002e-06
1494675152240,0.215,0.0
1494675152250,0.215,2.1719999999999997e-06
1494675152260,0.215,1.81e-06
1494675152270,0.215,1.4480000000000002e-06
1494675152280,0.215,3.6200000000000004e-07
1494675152290,0.215,1.81e-06
1494675152300,0.215,0.0
1494675152310,0.215,2.8960000000000003e-06
1494675152320,0.215,0.0
1494675152330,0.215,1.0859999999999999e-06
1494675152340,0.215,0.0
1494675152350,0.215,2.1719999999999997e-06
1494675152360,0.215,0.0
1494675152370,0.215,2.5340000000000002e-06
1494675152380,0.215,0.0
1494675152390,0.215,2.5340000000000002e-06
1494675152400,0.215,0.0
1494675152410,0.215,2.5340000000000002e-06
1494675152420,0.215,0.0
1494675152430,0.215,1.81e-06
1494675152440,0.215,0.0
1494675152450,0.215,2.1719999999999997e-06
1494675152460,0.215,3.6200000000000004e-07
1494675152470,0.215,2.8960000000000003e-06
1494675152480,0.215,0.0
1494675152490,0.215,1.81e-06
1494675152500,0.215,0.0
1494675152510,0.215,3.6200000000000004e-07
1494675152520,0.215,7.240000000000001e-07
1494675152530,0.215,2.8960000000000003e-06
1494675152540,0.215,1.4480000000000002e-06
1494675152550,0.215,1.81e-06
1494675152560,0.215,2.1719999999999997e-06
1494675152570,0.215,1.4480000000000002e-06
1494675152580,0.215,3.6200000000000004e-07
1494675152590,0.215,1.0859999999999999e-06
1494675152600,0.215,1.0859999999999999e-06
1494675152610,0.215,3.6200000000000004e-07
1494675152620,0.215,3.6200000000000004e-07
1494675152630,0.215,1.0859999999999999e-06
1494675152640,0.215,7.240000000000001e-07
1494675152650,0.215,1.0859999999999999e-06
1494675152660,0.215,1.4480000000000002e-06
1494675152670,0.215,5.792000000000001e-06
1494675152680,0.215,0.0
1494675152690,0.215,0.0
1494675152700,0.215,0.0
1494675152710,0.215,0.0
1494675152720,0.215,3.6200000000000004e-07
1494675152730,0.215,1.81e-06
1494675152740,0.215,7.240000000000001e-07
1494675152750,0.215,1.0859999999999999e-06
1494675152760,0.215,1.81e-06
1494675152770,0.215,0.0
1494675152780,0.215,1.4480000000000002e-06
1494675152790,0.215,3.6200000000000004e-07
1494675152800,0.215,1.4480000000000002e-06
1494675152810,0.215,7.240000000000001e-07
1494675152820,0.215,3.6200000000000004e-07
1494675152830,0.215,1.81e-06
1494675152840,0.215,0.0
1494675152850,0.215,2.5340000000000002e-06
1494675152860,0.215,0.0
1494675152870,0.215,1.4480000000000002e-06
1494675152880,0.215,2.1719999999999997e-06
1494675152890,0.215,0.0
1494675152900,0.215,3.6200000000000004e-07
1494675152910,0.215,1.0859999999999999e-06
1494675152920,0.215,3.6200000000000004e-07
1494675152930,0.215,1.0859999999999999e-06
1494675152940,0.215,1.4480000000000002e-06
1494675152950,0.215,0.0
1494675152960,0.215,1.81e-06
1494675152970,0.215,1.0859999999999999e-06
1494675152980,0.215,7.240000000000001e-07
1494675152990,0.215,1.4480000000000002e-06
1494675153000,0.215,7.240000000000001e-07
1494675153010,0.215,1.4480000000000002e-06
1494675153020,0.215,0.0
1494675153030,0.215,1.0859999999999999e-06
1494675153040,0.215,7.240000000000001e-07
1494675153050,0.215,1.4480000000000002e-06
1494675153060,0.215,7.240000000000001e-07
1494675153070,0.215,7.240000000000001e-07
1494675153080,0.215,1.0859999999999999e-06
1494675153090,0.215,1.0859999999999999e-06
1494675153100,0.215,3.6200000000000004e-07
1494675153110,0.215,1.4480000000000002e-06
1494675153120,0.215,7.240000000000001e-07
1494675153130,0.215,2.5340000000000002e-06
1494675153140,0.215,1.0859999999999999e-06
1494675153150,0.215,1.4480000000000002e-06
1494675153160,0.215,7.240000000000001e-07
1494675153170,0.215,7.240000000000001e-07
1494675153180,0.215,3.6200000000000004e-07
1494675153190,0.215,1.0859999999999999e-06
1494675153200,0.215,0.0
1494675153210,0.215,2.1719999999999997e-06
1494675153220,0.215,7.240000000000001e-07
1494675153230,0.215,1.81e-06
1494675153240,0.215,1.0859999999999999e-06
1494675153250,0.215,1.81e-06
1494675153260,0.215,0.0
1494675153270,0.215,1.4480000000000002e-06
1494675153280,0.215,0.0
1494675153290,0.215,1.4480000000000002e-06
1494675153300,0.215,1.0859999999999999e-06
1494675153310,0.215,2.1719999999999997e-06
1494675153320,0.215,0.0
1494675153330,0.215,1.4480000000000002e-06
1494675153340,0.215,1.0859999999999999e-06
1494675153350,0.215,7.240000000000001e-07
1494675153360,0.215,7.240000000000001e-07
1494675153370,0.215,7.240000000000001e-07
1494675153380,0.215,1.0859999999999999e-06
1494675153390,0.215,2.1719999999999997e-06
1494675153400,0.215,7.240000000000001e-07
1494675153410,0.215,2.5340000000000002e-06
1494675153420,0.215,3.6200000000000004e-07
1494675153430,0.215,2.5340000000000002e-06
1494675153440,0.215,7.240000000000001e-07
1494675153450,0.215,2.5340000000000002e-06
1494675153460,0.215,3.6200000000000004e-07
1494675153470,0.215,2.5340000000000002e-06
1494675153480,0.215,0.0
1494675153490,0.215,2.5340000000000002e-06
1494675153500,0.215,0.0
1494675153510,0.215,2.1719999999999997e-06
1494675153520,0.215,0.0
1494675153530,0.215,7.240000000000001e-07
1494675153540,0.215,0.0
1494675153550,0.215,1.0859999999999999e-06
1494675153560,0.215,3.6200000000000004e-07
1494675153570,0.215,1.4480000000000002e-06
1494675153580,0.215,7.240000000000001e-07
1494675153590,0.215,2.8960000000000003e-06
1494675153600,0.215,0.0
1494675153610,0.215,1.4480000000000002e-06
1494675153620,0.215,0.0
1494675153630,0.215,1.4480000000000002e-06
1494675153640,0.215,0.0
1494675153650,0.215,2.1719999999999997e-06
1494675153660,0.215,0.0
1494675153670,0.215,7.602e-06
1494675153680,0.215,0.0
1494675153690,0.215,0.0
1494675153700,0.215,0.0
1494675153710,0.215,0.0
1494675153720,0.215,0.0
1494675153730,0.215,7.240000000000001e-07
1494675153740,0.215,3.6200000000000004e-07
1494675153750,0.215,2.5340000000000002e-06
1494675153760,0.215,3.6200000000000004e-07
1494675153770,0.215,1.81e-06
1494675153780,0.215,1.0859999999999999e-06
1494675153790,0.215,1.4480000000000002e-06
1494675153800,0.215,7.240000000000001e-07
1494675153810,0.215,1.0859999999999999e-06
1494675153820,0.215,3.6200000000000004e-07
1494675153830,0.215,1.81e-06
1494675153840,0.215,7.240000000000001e-07
1494675153850,0.215,1.4480000000000002e-06
1494675153860,0.215,3.6200000000000004e-07
1494675153870,0.215,1.4480000000000002e-06
1494675153880,0.215,1.0859999999999999e-06
1494675153890,0.215,1.4480000000000002e-06
1494675153900,0.215,0.0
1494675153910,0.215,1.4480000000000002e-06
1494675153920,0.215,0.0
1494675153930,0.215,1.4480000000000002e-06
1494675153940,0.215,3.6200000000000004e-07
1494675153950,0.215,7.240000000000001e-07
1494675153960,0.215,1.81e-06
1494675153970,0.215,1.4480000000000002e-06
1494675153980,0.215,1.4480000000000002e-06
1494675153990,0.215,7.240000000000001e-07
1494675154000,0.215,1.0859999999999999e-06
1494675154010,0.215,1.0859999999999999e-06
1494675154020,0.215,2.1719999999999997e-06
1494675154030,0.215,1.0859999999999999e-06
1494675154040,0.215,3.6200000000000004e-07
1494675154050,0.215,1.81e-06
1494675154060,0.215,3.6200000000000004e-07
1494675154070,0.215,1.81e-06
1494675154080,0.215,3.6200000000000004e-07
1494675154090,0.215,1.4480000000000002e-06
1494675154100,0.215,1.4480000000000002e-06
1494675154110,0.215,1.4480000000000002e-06
1494675154120,0.215,1.0859999999999999e-06
1494675154130,0.215,1.81e-06
1494675154140,0.215,3.6200000000000004e-07
1494675154150,0.215,1.4480000000000002e-06
1494675154160,0.215,7.240000000000001e-07
1494675154170,0.215,1.4480000000000002e-06
1494675154180,0.215,1.0859999999999999e-06
1494675154190,0.215,1.81e-06
1494675154200,0.215,0.0
1494675154210,0.215,1.4480000000000002e-06
1494675154220,0.215,7.240000000000001e-07
1494675154230,0.215,1.81e-06
1494675154240,0.215,0.0
1494675154250,0.215,1.4480000000000002e-06
1494675154260,0.215,1.0859999999999999e-06
1494675154270,0.215,7.240000000000001e-07
1494675154280,0.215,3.6200000000000004e-07
1494675154290,0.215,1.81e-06
1494675154300,0.215,1.0859999999999999e-06
1494675154310,0.215,1.81e-06
1494675154320,0.215,0.0
1494675154330,0.215,1.4480000000000002e-06
1494675154340,0.215,7.240000000000001e-07
1494675154350,0.215,1.81e-06
1494675154360,0.215,7.240000000000001e-07
1494675154370,0.215,3.6200000000000004e-07
1494675154380,0.215,3.6200000000000004e-07
1494675154390,0.215,1.81e-06
1494675154400,0.215,3.6200000000000004e-07
1494675154410,0.215,1.81e-06
1494675154420,0.215,1.81e-06
1494675154430,0.215,7.240000000000001e-07
1494675154440,0.215,7.240000000000001e-07
1494675154450,0.215,7.240000000000001e-07
1494675154460,0.215,1.4480000000000002e-06
1494675154470,0.215,1.0859999999999999e-06
1494675154480,0.215,0.0
1494675154490,0.215,1.81e-06
1494675154500,0.215,7.240000000000001e-07
1494675154510,0.215,1.4480000000000002e-06
1494675154520,0.215,0.0
1494675154530,0.215,1.0859999999999999e-06
1494675154540,0.215,1.4480000000000002e-06
1494675154550,0.215,1.0859999999999999e-06
1494675154560,0.215,2.5340000000000002e-06
1494675154570,0.215,2.1719999999999997e-06
1494675154580,0.215,2.1719999999999997e-06
1494675154590,0.215,1.4480000000000002e-06
1494675154600,0.215,1.4480000000000002e-06
1494675154610,0.215,1.4480000000000002e-06
1494675154620,0.215,0.0
1494675154630,0.215,2.5340000000000002e-06
1494675154640,0.215,7.240000000000001e-07
1494675154650,0.215,2.1719999999999997e-06
1494675154660,0.215,1.0859999999999999e-06
1494675154670,0.215,5.43e-06
1494675154680,0.215,0.0
1494675154690,0.215,0.0
1494675154700,0.215,0.0
1494675154710,0.215,0.0
1494675154720,0.215,0.0
1494675154730,0.215,1.0859999999999999e-06
1494675154740,0.215,0.0
1494675154750,0.215,1.4480000000000002e-06
1494675154760,0.215,0.0
1494675154770,0.215,2.1719999999999997e-06
1494675154780,0.215,3.6200000000000004e-07
1494675154790,0.215,2.1719999999999997e-06
1494675154800,0.215,0.0
1494675154810,0.215,1.4480000000000002e-06
1494675154820,0.215,7.240000000000001e-07
1494675154830,0.215,1.4480000000000002e-06
1494675154840,0.215,0.0
1494675154850,0.215,1.81e-06
1494675154860,0.215,7.240000000000001e-07
1494675154870,0.215,1.0859999999999999e-06
1494675154880,0.215,7.240000000000001e-07
1494675154890,0.215,2.5340000000000002e-06
1494675154900,0.215,1.81e-06
1494675154910,0.215,3.258e-06
1494675154920,0.215,0.0
1494675154930,0.215,1.81e-06
1494675154940,0.215,0.0
1494675154950,0.215,1.0859999999999999e-06
1494675154960,0.215,1.0859999999999999e-06
1494675154970,0.215,7.240000000000001e-07
1494675154980,0.215,1.0859999999999999e-06
1494675154990,0.215,2.1719999999999997e-06
1494675155000,0.215,0.0
1494675155010,0.215,1.0859999999999999e-06
1494675155020,0.215,0.0
1494675155030,0.215,1.81e-06
1494675155040,0.215,0.0
1494675155050,0.215,2.8960000000000003e-06
1494675155060,0.215,3.6200000000000004e-07
1494675155070,0.215,1.4480000000000002e-06
1494675155080,0.215,0.0
1494675155090,0.215,1.81e-06
1494675155100,0.215,0.0
1494675155110,0.215,1.81e-06
1494675155120,0.215,3.6200000000000004e-07
1494675155130,0.215,1.4480000000000002e-06
1494675155140,0.215,0.0
1494675155150,0.215,1.4480000000000002e-06
1494675155160,0.215,1.0859999999999999e-06
1494675155170,0.215,1.0859999999999999e-06
1494675155180,0.215,2.1719999999999997e-06
1494675155190,0.215,1.4480000000000002e-06
1494675155200,0.215,7.240000000000001e-07
1494675155210,0.215,2.1719999999999997e-06
1494675155220,0.215,7.240000000000001e-07
1494675155230,0.215,1.0859999999999999e-06
1494675155240,0.215,3.6200000000000004e-07
1494675155250,0.215,1.0859999999999999e-06
1494675155260,0.215,0.0
1494675155270,0.215,2.1719999999999997e-06
1494675155280,0.215,3.6200000000000004e-07
1494675155290,0.215,1.81e-06
1494675155300,0.215,0.0
1494675155310,0.215,2.1719999999999997e-06
1494675155320,0.215,0.0
1494675155330,0.215,1.4480000000000002e-06
1494675155340,0.215,0.0
1494675155350,0.215,2.1719999999999997e-06
1494675155360,0.215,0.0
1494675155370,0.215,1.0859999999999999e-06
1494675155380,0.215,1.0859999999999999e-06
1494675155390,0.215,1.4480000000000002e-06
1494675155400,0.215,7.240000000000001e-07
1494675155410,0.215,1.4480000000000002e-06
1494675155420,0.215,3.6200000000000004e-07
1494675155430,0.215,1.4480000000000002e-06
1494675155440,0.215,3.6200000000000004e-07
1494675155450,0.215,1.0859999999999999e-06
1494675155460,0.215,0.0
1494675155470,0.215,2.5340000000000002e-06
1494675155480,0.215,0.0
