Timestamp,position,BLMTI.06L7.B2I10_TCLA.D6L7.B2
1494679813500,-0.755,2.1719999999999997e-06
1494679813510,-0.755,3.258e-06
1494679813520,-0.755,1.81e-06
1494679813530,-0.755,2.8960000000000003e-06
1494679813540,-0.755,2.5340000000000002e-06
1494679813550,-0.755,2.8960000000000003e-06
1494679813560,-0.755,1.81e-06
1494679813570,-0.755,1.81e-06
1494679813580,-0.755,1.4480000000000002e-06
1494679813590,-0.755,2.8960000000000003e-06
1494679813600,-0.755,2.1719999999999997e-06
1494679813610,-0.755,3.62e-06
1494679813620,-0.755,2.8960000000000003e-06
1494679813630,-0.755,4.706e-06
1494679813640,-0.755,2.1719999999999997e-06
1494679813650,-0.755,2.5340000000000002e-06
1494679813660,-0.755,2.5340000000000002e-06
1494679813670,-0.755,3.258e-06
1494679813680,-0.755,1.4480000000000002e-06
1494679813690,-0.755,3.258e-06
1494679813700,-0.755,4.343999999999999e-06
1494679813710,-0.755,3.62e-06
1494679813720,-0.755,3.258e-06
1494679813730,-0.755,2.1719999999999997e-06
1494679813740,-0.755,1.81e-06
1494679813750,-0.755,2.1719999999999997e-06
1494679813760,-0.755,1.4480000000000002e-06
1494679813770,-0.755,2.8960000000000003e-06
1494679813780,-0.755,2.1719999999999997e-06
1494679813790,-0.755,3.62e-06
1494679813800,-0.755,2.1719999999999997e-06
1494679813810,-0.755,2.1719999999999997e-06
1494679813820,-0.755,2.8960000000000003e-06
1494679813830,-0.755,2.5340000000000002e-06
1494679813840,-0.755,2.1719999999999997e-06
1494679813850,-0.755,2.5340000000000002e-06
1494679813860,-0.755,2.1719999999999997e-06
1494679813870,-0.755,2.8960000000000003e-06
1494679813880,-0.755,1.4480000000000002e-06
1494679813890,-0.755,3.982e-06
1494679813900,-0.755,1.81e-06
1494679813910,-0.755,2.8960000000000003e-06
1494679813920,-0.755,2.1719999999999997e-06
1494679813930,-0.755,2.1719999999999997e-06
1494679813940,-0.755,2.1719999999999997e-06
1494679813950,-0.755,3.62e-06
1494679813960,-0.755,1.4480000000000002e-06
1494679813970,-0.755,2.5340000000000002e-06
1494679813980,-0.755,3.258e-06
1494679813990,-0.755,2.1719999999999997e-06
1494679814000,-0.755,1.81e-06
1494679814010,-0.755,3.258e-06
1494679814020,-0.755,3.258e-06
1494679814030,-0.755,3.258e-06
1494679814040,-0.755,2.8960000000000003e-06
1494679814050,-0.755,2.5340000000000002e-06
1494679814060,-0.755,1.0859999999999999e-06
1494679814070,-0.755,2.5340000000000002e-06
1494679814080,-0.755,2.1719999999999997e-06
1494679814090,-0.755,2.8960000000000003e-06
1494679814100,-0.755,1.4480000000000002e-06
1494679814110,-0.755,3.62e-06
1494679814120,-0.755,2.5340000000000002e-06
1494679814130,-0.755,3.62e-06
1494679814140,-0.755,3.62e-06
1494679814150,-0.755,2.5340000000000002e-06
1494679814160,-0.755,2.1719999999999997e-06
1494679814170,-0.755,2.8960000000000003e-06
1494679814180,-0.755,1.81e-06
1494679814190,-0.755,3.258e-06
1494679814200,-0.755,1.81e-06
1494679814210,-0.755,3.258e-06
1494679814220,-0.755,3.62e-06
1494679814230,-0.755,2.5340000000000002e-06
1494679814240,-0.755,2.1719999999999997e-06
1494679814250,-0.755,3.258e-06
1494679814260,-0.755,1.81e-06
1494679814270,-0.755,2.8960000000000003e-06
1494679814280,-0.755,1.81e-06
1494679814290,-0.755,3.258e-06
1494679814300,-0.755,3.62e-06
1494679814310,-0.755,3.62e-06
1494679814320,-0.755,2.5340000000000002e-06
1494679814330,-0.755,2.8960000000000003e-06
1494679814340,-0.755,1.0859999999999999e-06
1494679814350,-0.755,2.5340000000000002e-06
1494679814360,-0.755,2.1719999999999997e-06
1494679814370,-0.755,2.5340000000000002e-06
1494679814380,-0.755,1.81e-06
1494679814390,-0.755,4.343999999999999e-06
1494679814400,-0.755,2.5340000000000002e-06
1494679814410,-0.755,2.1719999999999997e-06
1494679814420,-0.755,2.5340000000000002e-06
1494679814430,-0.755,1.81e-06
1494679814440,-0.755,2.8960000000000003e-06
1494679814450,-0.755,2.5340000000000002e-06
1494679814460,-0.755,2.5340000000000002e-06
1494679814470,-0.755,2.1719999999999997e-06
1494679814480,-0.755,2.1719999999999997e-06
1494679814490,-0.755,2.5340000000000002e-06
1494679814500,-0.755,1.81e-06
1494679814510,-0.755,2.8960000000000003e-06
1494679814520,-0.755,2.8960000000000003e-06
1494679814530,-0.755,2.8960000000000003e-06
1494679814540,-0.755,2.5340000000000002e-06
1494679814550,-0.755,2.1719999999999997e-06
1494679814560,-0.755,2.1719999999999997e-06
1494679814570,-0.755,2.8960000000000003e-06
1494679814580,-0.755,2.5340000000000002e-06
1494679814590,-0.755,3.258e-06
1494679814600,-0.755,1.81e-06
1494679814610,-0.755,2.5340000000000002e-06
1494679814620,-0.755,1.81e-06
1494679814630,-0.755,2.8960000000000003e-06
1494679814640,-0.755,2.1719999999999997e-06
1494679814650,-0.755,2.1719999999999997e-06
1494679814660,-0.755,2.1719999999999997e-06
1494679814670,-0.755,2.8960000000000003e-06
1494679814680,-0.755,1.81e-06
1494679814690,-0.755,2.8960000000000003e-06
1494679814700,-0.755,2.5340000000000002e-06
1494679814710,-0.755,3.62e-06
1494679814720,-0.755,2.1719999999999997e-06
1494679814730,-0.755,2.8960000000000003e-06
1494679814740,-0.755,1.81e-06
1494679814750,-0.755,1.81e-06
1494679814760,-0.755,2.1719999999999997e-06
1494679814770,-0.755,1.0859999999999999e-06
1494679814780,-0.755,0.0
1494679814790,-0.755,3.62e-06
1494679814800,-0.755,3.258e-06
1494679814810,-0.755,3.258e-06
1494679814820,-0.755,2.5340000000000002e-06
1494679814830,-0.755,1.4480000000000002e-06
1494679814840,-0.755,1.81e-06
1494679814850,-0.755,2.8960000000000003e-06
1494679814860,-0.755,2.5340000000000002e-06
1494679814870,-0.755,3.62e-06
1494679814880,-0.755,2.8960000000000003e-06
1494679814890,-0.755,3.62e-06
1494679814900,-0.755,2.5340000000000002e-06
1494679814910,-0.755,2.5340000000000002e-06
1494679814920,-0.755,1.4480000000000002e-06
1494679814930,-0.755,1.4480000000000002e-06
1494679814940,-0.755,7.240000000000001e-07
1494679814950,-0.755,3.258e-06
1494679814960,-0.755,2.8960000000000003e-06
1494679814970,-0.755,2.8960000000000003e-06
1494679814980,-0.755,2.8960000000000003e-06
1494679814990,-0.755,2.5340000000000002e-06
1494679815000,-0.755,2.5340000000000002e-06
1494679815010,-0.755,3.258e-06
1494679815020,-0.755,2.1719999999999997e-06
1494679815030,-0.755,2.1719999999999997e-06
1494679815040,-0.755,2.5340000000000002e-06
1494679815050,-0.755,3.258e-06
1494679815060,-0.755,1.81e-06
1494679815070,-0.755,2.1719999999999997e-06
1494679815080,-0.755,2.1719999999999997e-06
1494679815090,-0.755,2.5340000000000002e-06
1494679815100,-0.755,7.240000000000001e-07
1494679815110,-0.755,2.5340000000000002e-06
1494679815120,-0.755,2.5340000000000002e-06
1494679815130,-0.755,3.982e-06
1494679815140,-0.755,2.5340000000000002e-06
1494679815150,-0.755,4.343999999999999e-06
1494679815160,-0.755,2.5340000000000002e-06
1494679815170,-0.755,2.5340000000000002e-06
1494679815180,-0.755,1.4480000000000002e-06
1494679815190,-0.755,2.5340000000000002e-06
1494679815200,-0.755,2.1719999999999997e-06
1494679815210,-0.755,2.8960000000000003e-06
1494679815220,-0.755,2.1719999999999997e-06
1494679815230,-0.755,3.258e-06
1494679815240,-0.755,2.5340000000000002e-06
1494679815250,-0.755,2.8960000000000003e-06
1494679815260,-0.755,1.4480000000000002e-06
1494679815270,-0.755,2.1719999999999997e-06
1494679815280,-0.755,1.81e-06
1494679815290,-0.755,2.1719999999999997e-06
1494679815300,-0.755,2.5340000000000002e-06
1494679815310,-0.755,1.81e-06
1494679815320,-0.755,1.4480000000000002e-06
1494679815330,-0.755,2.5340000000000002e-06
1494679815340,-0.755,2.5340000000000002e-06
1494679815350,-0.755,2.8960000000000003e-06
1494679815360,-0.755,2.1719999999999997e-06
1494679815370,-0.755,2.8960000000000003e-06
1494679815380,-0.755,1.0859999999999999e-06
1494679815390,-0.755,2.5340000000000002e-06
1494679815400,-0.755,2.1719999999999997e-06
1494679815410,-0.755,2.5340000000000002e-06
1494679815420,-0.755,1.4480000000000002e-06
1494679815430,-0.755,3.62e-06
1494679815440,-0.755,1.81e-06
1494679815450,-0.755,1.81e-06
1494679815460,-0.755,1.4480000000000002e-06
1494679815470,-0.755,2.5340000000000002e-06
1494679815480,-0.755,2.1719999999999997e-06
1494679815490,-0.755,2.5340000000000002e-06
1494679815500,-0.755,2.1719999999999997e-06
1494679815510,-0.755,2.5340000000000002e-06
1494679815520,-0.755,1.81e-06
1494679815530,-0.755,2.8960000000000003e-06
1494679815540,-0.755,2.1719999999999997e-06
1494679815550,-0.755,2.8960000000000003e-06
1494679815560,-0.755,2.1719999999999997e-06
1494679815570,-0.755,3.258e-06
1494679815580,-0.755,1.0859999999999999e-06
1494679815590,-0.755,2.5340000000000002e-06
1494679815600,-0.755,2.1719999999999997e-06
1494679815610,-0.755,2.5340000000000002e-06
1494679815620,-0.755,2.1719999999999997e-06
1494679815630,-0.755,2.8960000000000003e-06
1494679815640,-0.755,3.62e-06
1494679815650,-0.755,4.343999999999999e-06
1494679815660,-0.755,2.8960000000000003e-06
1494679815670,-0.755,3.258e-06
1494679815680,-0.755,1.4480000000000002e-06
1494679815690,-0.755,2.5340000000000002e-06
1494679815700,-0.755,1.0859999999999999e-06
1494679815710,-0.755,2.1719999999999997e-06
1494679815720,-0.755,1.81e-06
1494679815730,-0.755,3.258e-06
1494679815740,-0.755,2.1719999999999997e-06
1494679815750,-0.755,2.5340000000000002e-06
1494679815760,-0.755,1.4480000000000002e-06
1494679815770,-0.755,2.5340000000000002e-06
1494679815780,-0.755,1.81e-06
1494679815790,-0.755,1.81e-06
1494679815800,-0.755,2.5340000000000002e-06
1494679815810,-0.755,3.62e-06
1494679815820,-0.755,3.258e-06
1494679815830,-0.755,2.8960000000000003e-06
1494679815840,-0.755,2.1719999999999997e-06
1494679815850,-0.755,2.8960000000000003e-06
1494679815860,-0.755,1.4480000000000002e-06
1494679815870,-0.755,2.1719999999999997e-06
1494679815880,-0.755,1.4480000000000002e-06
1494679815890,-0.755,3.258e-06
1494679815900,-0.755,2.1719999999999997e-06
1494679815910,-0.755,2.8960000000000003e-06
1494679815920,-0.755,2.5340000000000002e-06
1494679815930,-0.755,2.8960000000000003e-06
1494679815940,-0.755,2.1719999999999997e-06
1494679815950,-0.755,1.4480000000000002e-06
1494679815960,-0.755,2.5340000000000002e-06
1494679815970,-0.755,3.62e-06
1494679815980,-0.755,2.1719999999999997e-06
1494679815990,-0.755,3.982e-06
1494679816000,-0.755,1.4480000000000002e-06
1494679816010,-0.755,2.5340000000000002e-06
1494679816020,-0.755,1.0859999999999999e-06
1494679816030,-0.755,2.8960000000000003e-06
1494679816040,-0.755,1.81e-06
1494679816050,-0.755,3.62e-06
1494679816060,-0.755,2.1719999999999997e-06
1494679816070,-0.755,3.982e-06
1494679816080,-0.755,3.982e-06
1494679816090,-0.755,5.0680000000000004e-06
1494679816100,-0.755,2.8960000000000003e-06
1494679816110,-0.755,2.5340000000000002e-06
1494679816120,-0.755,1.81e-06
1494679816130,-0.755,1.81e-06
1494679816140,-0.755,1.4480000000000002e-06
1494679816150,-0.755,2.8960000000000003e-06
1494679816160,-0.755,2.1719999999999997e-06
1494679816170,-0.755,2.1719999999999997e-06
1494679816180,-0.755,1.4480000000000002e-06
1494679816190,-0.755,2.1719999999999997e-06
1494679816200,-0.755,1.4480000000000002e-06
1494679816210,-0.755,1.0859999999999999e-06
1494679816220,-0.755,1.4480000000000002e-06
1494679816230,-0.755,1.81e-06
1494679816240,-0.755,3.62e-06
1494679816250,-0.755,4.343999999999999e-06
1494679816260,-0.755,3.982e-06
1494679816270,-0.755,3.982e-06
1494679816280,-0.755,1.4480000000000002e-06
1494679816290,-0.755,3.258e-06
1494679816300,-0.755,1.4480000000000002e-06
1494679816310,-0.755,1.81e-06
1494679816320,-0.755,1.81e-06
1494679816330,-0.755,2.1719999999999997e-06
1494679816340,-0.755,3.258e-06
1494679816350,-0.755,5.43e-06
1494679816360,-0.755,3.258e-06
1494679816370,-0.755,3.982e-06
1494679816380,-0.755,2.1719999999999997e-06
1494679816390,-0.755,2.5340000000000002e-06
1494679816400,-0.755,2.5340000000000002e-06
1494679816410,-0.755,7.240000000000001e-07
1494679816420,-0.755,1.81e-06
1494679816430,-0.755,2.5340000000000002e-06
1494679816440,-0.755,4.706e-06
1494679816450,-0.755,3.982e-06
1494679816460,-0.755,2.5340000000000002e-06
1494679816470,-0.755,2.1719999999999997e-06
1494679816480,-0.755,2.1719999999999997e-06
1494679816490,-0.755,2.5340000000000002e-06
1494679816500,-0.755,2.1719999999999997e-06
1494679816510,-0.755,2.8960000000000003e-06
1494679816520,-0.755,3.258e-06
1494679816530,-0.755,5.0680000000000004e-06
1494679816540,-0.755,5.0680000000000004e-06
1494679816550,-0.755,3.982e-06
1494679816560,-0.755,2.1719999999999997e-06
1494679816570,-0.755,2.1719999999999997e-06
1494679816580,-0.755,1.4480000000000002e-06
1494679816590,-0.755,2.1719999999999997e-06
1494679816600,-0.755,2.1719999999999997e-06
1494679816610,-0.755,3.62e-06
1494679816620,-0.755,1.81e-06
1494679816630,-0.755,2.8960000000000003e-06
1494679816640,-0.755,1.4480000000000002e-06
1494679816650,-0.755,2.8960000000000003e-06
1494679816660,-0.755,1.4480000000000002e-06
1494679816670,-0.755,3.258e-06
1494679816680,-0.755,2.1719999999999997e-06
1494679816690,-0.755,2.8960000000000003e-06
1494679816700,-0.755,2.8960000000000003e-06
1494679816710,-0.755,3.258e-06
1494679816720,-0.755,2.5340000000000002e-06
1494679816730,-0.755,2.5340000000000002e-06
1494679816740,-0.755,2.1719999999999997e-06
1494679816750,-0.755,2.1719999999999997e-06
1494679816760,-0.755,2.5340000000000002e-06
1494679816770,-0.755,2.8960000000000003e-06
1494679816780,-0.755,1.81e-06
1494679816790,-0.755,2.5340000000000002e-06
1494679816800,-0.755,2.8960000000000003e-06
1494679816810,-0.755,2.8960000000000003e-06
1494679816820,-0.755,1.4480000000000002e-06
1494679816830,-0.755,3.982e-06
1494679816840,-0.74,1.81e-06
1494679816850,-0.74,2.8960000000000003e-06
1494679816860,-0.74,3.982e-06
1494679816870,-0.74,3.62e-06
1494679816880,-0.74,2.5340000000000002e-06
1494679816890,-0.74,3.62e-06
1494679816900,-0.74,1.81e-06
1494679816910,-0.74,1.81e-06
1494679816920,-0.74,2.5340000000000002e-06
1494679816930,-0.74,2.8960000000000003e-06
1494679816940,-0.74,2.8960000000000003e-06
1494679816950,-0.74,3.258e-06
1494679816960,-0.74,2.1719999999999997e-06
1494679816970,-0.74,2.8960000000000003e-06
1494679816980,-0.74,1.81e-06
1494679816990,-0.74,3.62e-06
1494679817000,-0.74,2.1719999999999997e-06
1494679817010,-0.74,2.1719999999999997e-06
1494679817020,-0.74,2.1719999999999997e-06
1494679817030,-0.74,3.62e-06
1494679817040,-0.74,3.62e-06
1494679817050,-0.74,4.706e-06
1494679817060,-0.74,3.258e-06
1494679817070,-0.74,2.8960000000000003e-06
1494679817080,-0.74,1.4480000000000002e-06
1494679817090,-0.74,2.5340000000000002e-06
1494679817100,-0.74,2.1719999999999997e-06
1494679817110,-0.74,2.8960000000000003e-06
1494679817120,-0.74,2.8960000000000003e-06
1494679817130,-0.74,3.62e-06
1494679817140,-0.74,4.706e-06
1494679817150,-0.74,3.258e-06
1494679817160,-0.74,2.8960000000000003e-06
1494679817170,-0.74,2.1719999999999997e-06
1494679817180,-0.74,1.0859999999999999e-06
1494679817190,-0.74,2.1719999999999997e-06
1494679817200,-0.74,2.5340000000000002e-06
1494679817210,-0.74,2.5340000000000002e-06
1494679817220,-0.74,4.343999999999999e-06
1494679817230,-0.74,2.8960000000000003e-06
1494679817240,-0.74,2.8960000000000003e-06
1494679817250,-0.74,2.8960000000000003e-06
1494679817260,-0.74,1.81e-06
1494679817270,-0.74,2.5340000000000002e-06
1494679817280,-0.74,2.5340000000000002e-06
1494679817290,-0.74,2.1719999999999997e-06
1494679817300,-0.74,4.343999999999999e-06
1494679817310,-0.74,1.1222e-05
1494679817320,-0.74,7.964e-06
1494679817330,-0.74,3.982e-06
1494679817340,-0.74,3.62e-06
1494679817350,-0.74,2.1719999999999997e-06
1494679817360,-0.74,4.706e-06
1494679817370,-0.74,2.8960000000000003e-06
1494679817380,-0.74,2.8960000000000003e-06
1494679817390,-0.74,4.706e-06
1494679817400,-0.74,5.43e-06
1494679817410,-0.74,9.05e-06
1494679817420,-0.74,6.516e-06
1494679817430,-0.74,2.8960000000000003e-06
1494679817440,-0.74,3.258e-06
1494679817450,-0.74,1.3032e-05
1494679817460,-0.74,4.9956e-05
1494679817470,-0.74,1.0498e-05
1494679817480,-0.74,8.326e-06
1494679817490,-0.74,5.0680000000000004e-06
1494679817500,-0.74,7.602e-06
1494679817510,-0.74,3.982e-06
1494679817520,-0.74,4.343999999999999e-06
1494679817530,-0.74,1.448e-05
1494679817540,-0.74,2.0272000000000002e-05
1494679817550,-0.74,1.0498e-05
1494679817560,-0.74,6.877999999999999e-06
1494679817570,-0.74,4.343999999999999e-06
1494679817580,-0.74,2.8960000000000003e-06
1494679817590,-0.74,5.43e-06
1494679817600,-0.74,2.8960000000000003e-06
1494679817610,-0.74,4.706e-06
1494679817620,-0.74,6.154e-06
1494679817630,-0.74,5.0680000000000004e-06
1494679817640,-0.74,5.43e-06
1494679817650,-0.74,3.982e-06
1494679817660,-0.74,3.258e-06
1494679817670,-0.74,2.8960000000000003e-06
1494679817680,-0.74,2.5340000000000002e-06
1494679817690,-0.74,5.43e-06
1494679817700,-0.74,8.326e-06
1494679817710,-0.74,7.24e-06
1494679817720,-0.74,6.516e-06
1494679817730,-0.74,2.8960000000000003e-06
1494679817740,-0.74,3.62e-06
1494679817750,-0.74,4.343999999999999e-06
1494679817760,-0.74,3.62e-06
1494679817770,-0.74,2.1719999999999997e-06
1494679817780,-0.74,5.792000000000001e-06
1494679817790,-0.74,3.6562e-05
1494679817800,-0.74,3.801e-05
1494679817810,-0.74,1.4118e-05
1494679817820,-0.74,6.877999999999999e-06
1494679817830,-0.74,3.62e-06
1494679817840,-0.74,3.982e-06
1494679817850,-0.74,3.982e-06
1494679817860,-0.74,3.982e-06
1494679817870,-0.74,2.5340000000000002e-06
1494679817880,-0.74,6.516e-06
1494679817890,-0.74,5.0680000000000004e-06
1494679817900,-0.74,2.8960000000000003e-06
1494679817910,-0.74,2.5340000000000002e-06
1494679817920,-0.74,3.982e-06
1494679817930,-0.74,2.5340000000000002e-06
1494679817940,-0.74,3.982e-06
1494679817950,-0.74,2.8960000000000003e-06
1494679817960,-0.74,2.8960000000000003e-06
1494679817970,-0.74,9.774e-06
1494679817980,-0.74,9.05e-06
1494679817990,-0.74,6.516e-06
1494679818000,-0.74,2.8960000000000003e-06
1494679818010,-0.74,2.8960000000000003e-06
1494679818020,-0.74,5.0680000000000004e-06
1494679818030,-0.74,3.258e-06
1494679818040,-0.74,2.5340000000000002e-06
1494679818050,-0.74,2.5340000000000002e-06
1494679818060,-0.74,5.43e-06
1494679818070,-0.74,6.877999999999999e-06
1494679818080,-0.74,6.516e-06
1494679818090,-0.74,2.5340000000000002e-06
1494679818100,-0.74,3.258e-06
1494679818110,-0.74,2.5340000000000002e-06
1494679818120,-0.74,3.258e-06
1494679818130,-0.74,3.258e-06
1494679818140,-0.74,2.8960000000000003e-06
1494679818150,-0.74,2.1719999999999997e-06
1494679818160,-0.74,2.1719999999999997e-06
1494679818170,-0.74,2.5340000000000002e-06
1494679818180,-0.74,2.8960000000000003e-06
1494679818190,-0.74,2.8960000000000003e-06
1494679818200,-0.74,2.5340000000000002e-06
1494679818210,-0.74,2.5340000000000002e-06
