Timestamp,position,BLMTI.06R7.B1E10_TCLA.D6R7.B1
1494676445320,2.57,3.6200000000000004e-07
1494676445330,2.57,2.1719999999999997e-06
1494676445340,2.57,3.6200000000000004e-07
1494676445350,2.57,1.81e-06
1494676445360,2.57,7.240000000000001e-07
1494676445370,2.57,1.4480000000000002e-06
1494676445380,2.57,3.6200000000000004e-07
1494676445390,2.57,1.0859999999999999e-06
1494676445400,2.57,7.240000000000001e-07
1494676445410,2.57,1.0859999999999999e-06
1494676445420,2.57,3.6200000000000004e-07
1494676445430,2.57,1.81e-06
1494676445440,2.57,7.240000000000001e-07
1494676445450,2.57,1.0859999999999999e-06
1494676445460,2.57,3.6200000000000004e-07
1494676445470,2.57,7.240000000000001e-07
1494676445480,2.57,3.6200000000000004e-07
1494676445490,2.57,1.81e-06
1494676445500,2.57,1.0859999999999999e-06
1494676445510,2.57,7.240000000000001e-07
1494676445520,2.57,1.4480000000000002e-06
1494676445530,2.57,7.240000000000001e-07
1494676445540,2.57,1.0859999999999999e-06
1494676445550,2.57,1.0859999999999999e-06
1494676445560,2.57,3.6200000000000004e-07
1494676445570,2.57,7.240000000000001e-07
1494676445580,2.57,3.6200000000000004e-07
1494676445590,2.57,7.240000000000001e-07
1494676445600,2.57,1.0859999999999999e-06
1494676445610,2.57,7.240000000000001e-07
1494676445620,2.57,3.6200000000000004e-07
1494676445630,2.57,1.0859999999999999e-06
1494676445640,2.57,7.240000000000001e-07
1494676445650,2.57,7.240000000000001e-07
1494676445660,2.57,3.6200000000000004e-07
1494676445670,2.57,1.81e-06
1494676445680,2.57,1.0859999999999999e-06
1494676445690,2.57,1.81e-06
1494676445700,2.57,3.6200000000000004e-07
1494676445710,2.57,3.6200000000000004e-07
1494676445720,2.57,7.240000000000001e-07
1494676445730,2.57,1.0859999999999999e-06
1494676445740,2.57,3.6200000000000004e-07
1494676445750,2.57,1.4480000000000002e-06
1494676445760,2.57,1.4480000000000002e-06
1494676445770,2.57,7.240000000000001e-07
1494676445780,2.57,1.0859999999999999e-06
1494676445790,2.57,7.240000000000001e-07
1494676445800,2.57,1.81e-06
1494676445810,2.57,1.81e-06
1494676445820,2.57,3.6200000000000004e-07
1494676445830,2.57,7.240000000000001e-07
1494676445840,2.57,1.0859999999999999e-06
1494676445850,2.57,1.0859999999999999e-06
1494676445860,2.57,1.81e-06
1494676445870,2.57,3.6200000000000004e-07
1494676445880,2.57,1.81e-06
1494676445890,2.57,1.0859999999999999e-06
1494676445900,2.57,7.240000000000001e-07
1494676445910,2.57,1.81e-06
1494676445920,2.57,0.0
1494676445930,2.57,7.240000000000001e-07
1494676445940,2.57,1.0859999999999999e-06
1494676445950,2.57,1.4480000000000002e-06
1494676445960,2.57,1.4480000000000002e-06
1494676445970,2.57,7.240000000000001e-07
1494676445980,2.57,1.0859999999999999e-06
1494676445990,2.57,1.0859999999999999e-06
1494676446000,2.57,1.0859999999999999e-06
1494676446010,2.57,7.240000000000001e-07
1494676446020,2.57,7.240000000000001e-07
1494676446030,2.57,7.240000000000001e-07
1494676446040,2.57,1.0859999999999999e-06
1494676446050,2.57,0.0
1494676446060,2.57,1.0859999999999999e-06
1494676446070,2.57,1.0859999999999999e-06
1494676446080,2.57,1.0859999999999999e-06
1494676446090,2.57,1.0859999999999999e-06
1494676446100,2.57,1.4480000000000002e-06
1494676446110,2.57,3.6200000000000004e-07
1494676446120,2.57,1.0859999999999999e-06
1494676446130,2.57,7.240000000000001e-07
1494676446140,2.57,1.0859999999999999e-06
1494676446150,2.57,1.4480000000000002e-06
1494676446160,2.57,1.0859999999999999e-06
1494676446170,2.57,3.6200000000000004e-07
1494676446180,2.57,7.240000000000001e-07
1494676446190,2.57,1.0859999999999999e-06
1494676446200,2.57,1.81e-06
1494676446210,2.57,1.0859999999999999e-06
1494676446220,2.57,1.4480000000000002e-06
1494676446230,2.57,3.6200000000000004e-07
1494676446240,2.57,7.240000000000001e-07
1494676446250,2.57,1.0859999999999999e-06
1494676446260,2.57,1.4480000000000002e-06
1494676446270,2.57,1.4480000000000002e-06
1494676446280,2.57,7.240000000000001e-07
1494676446290,2.57,1.0859999999999999e-06
1494676446300,2.57,1.0859999999999999e-06
1494676446310,2.57,7.240000000000001e-07
1494676446320,2.57,1.81e-06
1494676446330,2.57,7.240000000000001e-07
1494676446340,2.57,7.240000000000001e-07
1494676446350,2.57,1.0859999999999999e-06
1494676446360,2.57,1.0859999999999999e-06
1494676446370,2.57,1.0859999999999999e-06
1494676446380,2.57,1.0859999999999999e-06
1494676446390,2.57,1.81e-06
1494676446400,2.57,1.4480000000000002e-06
1494676446410,2.57,0.0
1494676446420,2.57,1.4480000000000002e-06
1494676446430,2.57,7.240000000000001e-07
1494676446440,2.57,1.0859999999999999e-06
1494676446450,2.57,7.240000000000001e-07
1494676446460,2.57,1.4480000000000002e-06
1494676446470,2.57,1.4480000000000002e-06
1494676446480,2.57,1.4480000000000002e-06
1494676446490,2.57,3.6200000000000004e-07
1494676446500,2.57,1.0859999999999999e-06
1494676446510,2.57,1.0859999999999999e-06
1494676446520,2.57,1.0859999999999999e-06
1494676446530,2.57,7.240000000000001e-07
1494676446540,2.57,7.240000000000001e-07
1494676446550,2.57,1.4480000000000002e-06
1494676446560,2.57,1.0859999999999999e-06
1494676446570,2.57,7.240000000000001e-07
1494676446580,2.57,7.240000000000001e-07
1494676446590,2.57,3.6200000000000004e-07
1494676446600,2.57,1.4480000000000002e-06
1494676446610,2.57,1.0859999999999999e-06
1494676446620,2.57,1.0859999999999999e-06
1494676446630,2.57,3.6200000000000004e-07
1494676446640,2.57,1.0859999999999999e-06
1494676446650,2.57,1.4480000000000002e-06
1494676446660,2.57,1.4480000000000002e-06
1494676446670,2.57,1.4480000000000002e-06
1494676446680,2.57,1.0859999999999999e-06
1494676446690,2.57,7.240000000000001e-07
1494676446700,2.57,7.240000000000001e-07
1494676446710,2.57,1.0859999999999999e-06
1494676446720,2.57,1.0859999999999999e-06
1494676446730,2.57,1.0859999999999999e-06
1494676446740,2.57,1.0859999999999999e-06
1494676446770,2.57,7.240000000000001e-07
1494676446780,2.57,3.6200000000000004e-07
1494676446790,2.57,3.6200000000000004e-07
1494676446800,2.57,1.0859999999999999e-06
1494676446810,2.57,7.240000000000001e-07
1494676446820,2.57,1.4480000000000002e-06
1494676446830,2.57,1.4480000000000002e-06
1494676446840,2.57,7.240000000000001e-07
1494676446850,2.57,7.240000000000001e-07
1494676446860,2.57,7.240000000000001e-07
1494676446870,2.57,1.81e-06
1494676446880,2.57,1.0859999999999999e-06
1494676446890,2.57,1.81e-06
1494676446900,2.57,3.6200000000000004e-07
1494676446910,2.57,1.4480000000000002e-06
1494676446920,2.57,0.0
1494676446930,2.57,1.4480000000000002e-06
1494676446940,2.57,7.240000000000001e-07
1494676446950,2.57,1.81e-06
1494676446960,2.57,1.4480000000000002e-06
1494676446970,2.57,7.240000000000001e-07
1494676446980,2.57,3.6200000000000004e-07
1494676446990,2.57,7.240000000000001e-07
1494676447000,2.57,1.4480000000000002e-06
1494676447010,2.57,1.4480000000000002e-06
1494676447020,2.57,1.0859999999999999e-06
1494676447030,2.57,1.4480000000000002e-06
1494676447040,2.57,7.240000000000001e-07
1494676447050,2.57,7.240000000000001e-07
1494676447060,2.57,7.240000000000001e-07
1494676447070,2.57,1.0859999999999999e-06
1494676447080,2.57,1.0859999999999999e-06
1494676447090,2.57,1.4480000000000002e-06
1494676447100,2.57,1.0859999999999999e-06
1494676447110,2.57,7.240000000000001e-07
1494676447120,2.57,1.4480000000000002e-06
1494676447130,2.57,1.0859999999999999e-06
1494676447140,2.57,7.240000000000001e-07
1494676447150,2.57,7.240000000000001e-07
1494676447160,2.57,7.240000000000001e-07
1494676447170,2.57,7.240000000000001e-07
1494676447180,2.57,3.6200000000000004e-07
1494676447190,2.57,1.81e-06
1494676447200,2.57,0.0
1494676447210,2.57,1.0859999999999999e-06
1494676447220,2.57,7.240000000000001e-07
1494676447230,2.57,1.0859999999999999e-06
1494676447240,2.57,7.240000000000001e-07
1494676447250,2.57,3.6200000000000004e-07
1494676447260,2.57,1.4480000000000002e-06
1494676447270,2.57,3.6200000000000004e-07
1494676447280,2.57,1.0859999999999999e-06
1494676447290,2.57,1.0859999999999999e-06
1494676447300,2.57,1.0859999999999999e-06
1494676447310,2.57,1.0859999999999999e-06
1494676447320,2.57,3.6200000000000004e-07
1494676447330,2.57,1.0859999999999999e-06
1494676447340,2.57,0.0
1494676447350,2.57,7.240000000000001e-07
1494676447360,2.57,7.240000000000001e-07
1494676447370,2.57,1.0859999999999999e-06
1494676447380,2.565,7.240000000000001e-07
1494676447390,2.565,7.240000000000001e-07
1494676447400,2.565,1.4480000000000002e-06
1494676447410,2.565,7.240000000000001e-07
1494676447420,2.565,6.154e-06
1494676447430,2.565,1.4480000000000002e-06
1494676447440,2.565,3.982e-06
1494676447450,2.565,2.8960000000000003e-06
1494676447460,2.565,3.62e-06
1494676447470,2.565,4.343999999999999e-06
1494676447480,2.565,3.258e-06
1494676447490,2.565,3.982e-06
1494676447500,2.565,7.240000000000001e-07
1494676447510,2.565,1.0859999999999999e-06
1494676447520,2.565,1.0859999999999999e-06
1494676447530,2.565,1.4480000000000002e-06
1494676447540,2.565,1.0859999999999999e-06
1494676447550,2.565,1.4480000000000002e-06
1494676447560,2.565,1.81e-06
1494676447570,2.565,2.1719999999999997e-06
1494676447580,2.565,2.1719999999999997e-06
1494676447590,2.565,1.81e-06
1494676447600,2.565,7.240000000000001e-07
1494676447610,2.565,1.0859999999999999e-06
1494676447620,2.565,7.240000000000001e-07
1494676447630,2.565,2.5340000000000002e-06
1494676447640,2.565,1.4480000000000002e-06
1494676447650,2.565,7.240000000000001e-07
1494676447660,2.565,1.4480000000000002e-06
1494676447670,2.565,3.6200000000000004e-07
1494676447680,2.565,1.81e-06
1494676447690,2.565,3.6200000000000004e-07
1494676447700,2.565,1.0859999999999999e-06
1494676447710,2.565,3.6200000000000004e-07
1494676447720,2.565,7.240000000000001e-07
1494676447730,2.565,0.0
1494676447750,2.565,1.0859999999999999e-06
1494676447760,2.565,7.240000000000001e-07
1494676447770,2.565,7.240000000000001e-07
1494676447780,2.565,2.1719999999999997e-06
1494676447790,2.565,1.81e-06
1494676447800,2.565,2.5340000000000002e-06
1494676447810,2.565,1.4480000000000002e-06
1494676447820,2.565,1.0859999999999999e-06
1494676447830,2.565,7.240000000000001e-07
1494676447840,2.565,1.0859999999999999e-06
1494676447850,2.565,7.240000000000001e-07
1494676447860,2.565,7.240000000000001e-07
1494676447870,2.565,3.6200000000000004e-07
1494676447880,2.565,2.1719999999999997e-06
1494676447890,2.565,1.4480000000000002e-06
1494676447900,2.565,3.982e-06
1494676447910,2.565,3.982e-06
1494676447920,2.565,5.43e-06
1494676447930,2.565,1.4480000000000002e-06
1494676447940,2.565,1.0859999999999999e-06
1494676447950,2.565,0.0
1494676447960,2.565,1.0859999999999999e-06
1494676447970,2.565,7.240000000000001e-07
1494676447980,2.565,1.0859999999999999e-06
1494676447990,2.565,7.240000000000001e-07
1494676448000,2.565,1.4480000000000002e-06
1494676448010,2.565,1.4480000000000002e-06
1494676448020,2.565,2.1719999999999997e-06
1494676448030,2.565,1.4480000000000002e-06
1494676448040,2.565,1.4480000000000002e-06
1494676448050,2.565,1.4480000000000002e-06
1494676448060,2.565,1.4480000000000002e-06
1494676448070,2.565,7.240000000000001e-07
1494676448080,2.565,1.81e-06
1494676448090,2.565,3.6200000000000004e-07
1494676448100,2.565,1.81e-06
1494676448110,2.565,7.240000000000001e-07
1494676448120,2.565,1.81e-06
1494676448130,2.565,0.0
1494676448140,2.565,1.4480000000000002e-06
1494676448150,2.565,3.6200000000000004e-07
1494676448160,2.565,1.81e-06
1494676448170,2.565,0.0
1494676448180,2.565,3.6200000000000004e-07
1494676448190,2.565,1.0859999999999999e-06
1494676448200,2.565,1.0859999999999999e-06
1494676448210,2.565,1.4480000000000002e-06
1494676448220,2.565,2.1719999999999997e-06
1494676448230,2.565,2.1719999999999997e-06
1494676448240,2.565,1.0859999999999999e-06
1494676448250,2.565,7.240000000000001e-07
1494676448260,2.565,1.4480000000000002e-06
1494676448270,2.565,3.6200000000000004e-07
1494676448280,2.565,1.4480000000000002e-06
1494676448290,2.565,7.240000000000001e-07
1494676448300,2.565,1.0859999999999999e-06
1494676448310,2.565,2.5340000000000002e-06
1494676448320,2.565,2.1719999999999997e-06
1494676448330,2.565,1.0859999999999999e-06
1494676448340,2.565,1.4480000000000002e-06
1494676448350,2.565,7.240000000000001e-07
1494676448360,2.565,2.1719999999999997e-06
1494676448370,2.565,7.240000000000001e-07
1494676448380,2.565,2.1719999999999997e-06
1494676448390,2.565,1.0859999999999999e-06
1494676448400,2.565,1.81e-06
1494676448410,2.565,3.6200000000000004e-07
1494676448420,2.565,1.0859999999999999e-06
1494676448430,2.565,3.6200000000000004e-07
1494676448440,2.565,1.0859999999999999e-06
1494676448450,2.565,3.6200000000000004e-07
1494676448460,2.565,1.4480000000000002e-06
1494676448470,2.565,1.0859999999999999e-06
1494676448480,2.565,2.5340000000000002e-06
1494676448490,2.565,1.81e-06
1494676448500,2.565,2.5340000000000002e-06
1494676448510,2.565,1.81e-06
1494676448520,2.565,1.81e-06
1494676448530,2.565,1.81e-06
1494676448540,2.565,2.1719999999999997e-06
1494676448550,2.565,1.0859999999999999e-06
1494676448560,2.565,1.4480000000000002e-06
1494676448570,2.565,3.6200000000000004e-07
1494676448580,2.565,1.4480000000000002e-06
1494676448590,2.565,7.240000000000001e-07
1494676448600,2.565,1.4480000000000002e-06
1494676448610,2.565,0.0
1494676448620,2.565,1.0859999999999999e-06
1494676448630,2.565,1.81e-06
1494676448640,2.565,4.343999999999999e-06
1494676448650,2.565,2.5340000000000002e-06
1494676448660,2.565,2.5340000000000002e-06
1494676448670,2.565,1.4480000000000002e-06
1494676448680,2.565,0.0
1494676448690,2.565,7.240000000000001e-07
1494676448700,2.565,3.6200000000000004e-07
1494676448710,2.565,2.1719999999999997e-06
1494676448720,2.565,1.0859999999999999e-06
1494676448730,2.565,7.240000000000001e-07
1494676448740,2.565,1.81e-06
1494676448750,2.565,1.0859999999999999e-06
1494676448760,2.565,1.0859999999999999e-06
1494676448770,2.565,1.0859999999999999e-06
1494676448780,2.565,1.0859999999999999e-06
1494676448790,2.565,7.240000000000001e-07
1494676448800,2.565,2.1719999999999997e-06
1494676448810,2.565,1.0859999999999999e-06
1494676448820,2.565,2.5340000000000002e-06
1494676448830,2.565,2.5340000000000002e-06
1494676448840,2.565,2.8960000000000003e-06
1494676448850,2.565,7.240000000000001e-07
1494676448860,2.565,1.4480000000000002e-06
1494676448870,2.565,7.240000000000001e-07
1494676448880,2.565,1.0859999999999999e-06
1494676448890,2.565,3.6200000000000004e-07
1494676448900,2.565,7.240000000000001e-07
1494676448910,2.565,7.240000000000001e-07
1494676448920,2.565,1.4480000000000002e-06
1494676448930,2.565,1.4480000000000002e-06
1494676448940,2.565,1.81e-06
1494676448950,2.565,1.81e-06
1494676448960,2.565,1.81e-06
1494676448970,2.565,1.4480000000000002e-06
1494676448980,2.565,2.1719999999999997e-06
1494676448990,2.565,3.6200000000000004e-07
1494676449000,2.565,2.1719999999999997e-06
1494676449010,2.565,1.0859999999999999e-06
1494676449020,2.565,1.81e-06
1494676449030,2.565,0.0
1494676449040,2.565,1.0859999999999999e-06
1494676449050,2.565,0.0
1494676449060,2.565,1.0859999999999999e-06
1494676449070,2.565,0.0
1494676449080,2.565,1.4480000000000002e-06
1494676449090,2.565,7.240000000000001e-07
1494676449100,2.565,2.1719999999999997e-06
1494676449110,2.565,1.81e-06
1494676449120,2.565,2.8960000000000003e-06
1494676449130,2.565,7.240000000000001e-07
1494676449140,2.565,1.4480000000000002e-06
1494676449150,2.565,1.0859999999999999e-06
1494676449160,2.565,2.1719999999999997e-06
1494676449170,2.565,0.0
1494676449180,2.565,1.4480000000000002e-06
1494676449190,2.565,3.6200000000000004e-07
1494676449200,2.565,1.4480000000000002e-06
1494676449210,2.565,1.0859999999999999e-06
1494676449220,2.565,3.6200000000000004e-07
1494676449230,2.565,3.6200000000000004e-07
1494676449240,2.565,1.81e-06
1494676449250,2.565,0.0
1494676449260,2.565,1.4480000000000002e-06
1494676449270,2.565,3.6200000000000004e-07
1494676449280,2.565,7.240000000000001e-07
1494676449290,2.565,1.0859999999999999e-06
1494676449300,2.565,1.0859999999999999e-06
1494676449310,2.565,0.0
1494676449320,2.565,1.4480000000000002e-06
1494676449330,2.565,0.0
1494676449340,2.565,1.4480000000000002e-06
1494676449350,2.565,3.6200000000000004e-07
1494676449360,2.565,1.0859999999999999e-06
1494676449370,2.565,1.0859999999999999e-06
1494676449380,2.565,1.4480000000000002e-06
1494676449390,2.565,3.6200000000000004e-07
1494676449400,2.565,1.0859999999999999e-06
1494676449410,2.565,7.240000000000001e-07
1494676449420,2.565,1.4480000000000002e-06
1494676449430,2.565,3.6200000000000004e-07
1494676449440,2.565,1.81e-06
1494676449450,2.565,0.0
1494676449460,2.565,1.0859999999999999e-06
1494676449470,2.565,3.6200000000000004e-07
1494676449480,2.565,1.4480000000000002e-06
1494676449490,2.565,3.6200000000000004e-07
1494676449500,2.565,1.4480000000000002e-06
1494676449510,2.565,0.0
1494676449520,2.565,1.81e-06
1494676449530,2.565,0.0
1494676449540,2.565,1.4480000000000002e-06
1494676449550,2.565,0.0
1494676449560,2.565,1.0859999999999999e-06
1494676449570,2.565,7.240000000000001e-07
1494676449580,2.565,7.240000000000001e-07
1494676449590,2.565,0.0
1494676449600,2.565,1.81e-06
1494676449610,2.565,0.0
1494676449620,2.565,1.81e-06
1494676449630,2.565,7.240000000000001e-07
1494676449640,2.565,1.0859999999999999e-06
1494676449650,2.565,7.240000000000001e-07
1494676449660,2.565,2.1719999999999997e-06
1494676449670,2.565,3.6200000000000004e-07
1494676449680,2.565,1.81e-06
1494676449690,2.565,0.0
1494676449700,2.565,1.0859999999999999e-06
1494676449710,2.565,0.0
1494676449720,2.565,1.0859999999999999e-06
1494676449730,2.565,7.240000000000001e-07
1494676449740,2.565,1.0859999999999999e-06
1494676449750,2.565,1.81e-06
1494676449760,2.565,3.982e-06
1494676449770,2.565,7.240000000000001e-07
1494676449780,2.565,1.81e-06
1494676449790,2.565,0.0
1494676449800,2.565,1.81e-06
1494676449810,2.565,0.0
1494676449820,2.565,1.81e-06
1494676449830,2.565,0.0
1494676449840,2.565,1.0859999999999999e-06
1494676449850,2.565,3.6200000000000004e-07
1494676449860,2.565,1.81e-06
1494676449870,2.565,0.0
1494676449880,2.565,1.0859999999999999e-06
1494676449890,2.565,3.6200000000000004e-07
1494676449900,2.565,1.0859999999999999e-06
1494676449910,2.565,0.0
1494676449920,2.565,1.81e-06
1494676449930,2.565,1.4480000000000002e-06
1494676449940,2.565,2.1719999999999997e-06
1494676449950,2.565,3.6200000000000004e-07
1494676449960,2.565,1.0859999999999999e-06
1494676449970,2.565,3.6200000000000004e-07
1494676449980,2.565,1.4480000000000002e-06
1494676449990,2.565,1.4480000000000002e-06
1494676450000,2.565,1.81e-06
1494676450010,2.565,0.0
1494676450020,2.565,1.0859999999999999e-06
1494676450030,2.565,3.6200000000000004e-07
1494676450040,2.565,1.0859999999999999e-06
1494676450050,2.565,1.4480000000000002e-06
1494676450060,2.565,2.1719999999999997e-06
1494676450070,2.565,1.81e-06
1494676450080,2.565,3.982e-06
1494676450090,2.565,2.8960000000000003e-06
1494676450100,2.565,3.62e-06
1494676450110,2.565,2.1719999999999997e-06
1494676450120,2.565,1.4480000000000002e-06
1494676450130,2.565,1.0859999999999999e-06
1494676450140,2.565,1.4480000000000002e-06
1494676450150,2.565,3.6200000000000004e-07
1494676450160,2.565,1.0859999999999999e-06
1494676450170,2.565,1.4480000000000002e-06
1494676450180,2.565,1.0859999999999999e-06
1494676450190,2.565,3.6200000000000004e-07
1494676450200,2.565,1.0859999999999999e-06
1494676450210,2.565,1.4480000000000002e-06
1494676450220,2.565,7.240000000000001e-07
1494676450230,2.565,7.240000000000001e-07
1494676450240,2.565,1.0859999999999999e-06
1494676450250,2.565,1.0859999999999999e-06
1494676450260,2.565,2.1719999999999997e-06
1494676450270,2.565,0.0
1494676450280,2.565,2.1719999999999997e-06
1494676450290,2.565,3.6200000000000004e-07
1494676450300,2.565,7.240000000000001e-07
1494676450310,2.565,3.6200000000000004e-07
1494676450320,2.565,7.240000000000001e-07
1494676450330,2.565,7.240000000000001e-07
1494676450340,2.565,1.4480000000000002e-06
1494676450350,2.565,0.0
1494676450360,2.565,1.81e-06
1494676450370,2.565,1.4480000000000002e-06
1494676450380,2.565,2.1719999999999997e-06
1494676450390,2.565,7.240000000000001e-07
1494676450400,2.565,1.4480000000000002e-06
1494676450410,2.565,7.240000000000001e-07
1494676450420,2.565,1.4480000000000002e-06
1494676450430,2.565,3.6200000000000004e-07
1494676450440,2.565,1.0859999999999999e-06
1494676450450,2.565,7.240000000000001e-07
1494676450460,2.565,1.81e-06
1494676450470,2.565,0.0
1494676450480,2.565,1.0859999999999999e-06
1494676450490,2.565,0.0
1494676450500,2.565,1.81e-06
1494676450510,2.565,3.6200000000000004e-07
1494676450520,2.565,1.81e-06
1494676450530,2.565,2.5340000000000002e-06
1494676450540,2.565,5.0680000000000004e-06
1494676450550,2.565,1.0859999999999999e-06
1494676450560,2.565,2.1719999999999997e-06
1494676450570,2.565,1.4480000000000002e-06
1494676450580,2.565,1.0859999999999999e-06
1494676450590,2.565,7.240000000000001e-07
1494676450600,2.565,1.81e-06
1494676450610,2.565,7.240000000000001e-07
1494676450620,2.565,1.4480000000000002e-06
1494676450630,2.565,7.240000000000001e-07
1494676450640,2.565,1.0859999999999999e-06
1494676450650,2.565,7.240000000000001e-07
1494676450660,2.565,1.0859999999999999e-06
1494676450670,2.565,3.6200000000000004e-07
1494676450680,2.565,1.0859999999999999e-06
1494676450690,2.565,1.0859999999999999e-06
1494676450700,2.565,5.0680000000000004e-06
1494676450710,2.565,4.343999999999999e-06
1494676450720,2.565,5.0680000000000004e-06
1494676450730,2.565,1.0859999999999999e-06
1494676450740,2.565,1.4480000000000002e-06
1494676450750,2.565,7.240000000000001e-07
1494676450760,2.565,1.4480000000000002e-06
1494676450770,2.565,3.6200000000000004e-07
1494676450780,2.565,1.0859999999999999e-06
1494676450790,2.565,1.4480000000000002e-06
1494676450800,2.565,3.62e-06
1494676450810,2.565,1.0859999999999999e-06
1494676450820,2.565,1.81e-06
1494676450830,2.565,3.6200000000000004e-07
1494676450840,2.565,1.4480000000000002e-06
1494676450850,2.565,0.0
1494676450860,2.565,1.0859999999999999e-06
1494676450870,2.565,1.0859999999999999e-06
1494676450880,2.565,2.8960000000000003e-06
1494676450890,2.565,1.81e-06
1494676450900,2.565,2.5340000000000002e-06
1494676450910,2.565,3.6200000000000004e-07
1494676450920,2.565,1.4480000000000002e-06
1494676450930,2.565,3.6200000000000004e-07
1494676450940,2.565,1.4480000000000002e-06
1494676450950,2.565,0.0
1494676450960,2.565,1.81e-06
1494676450970,2.565,2.8960000000000003e-06
1494676450980,2.565,7.964e-06
1494676450990,2.565,2.1719999999999997e-06
1494676451000,2.565,2.8960000000000003e-06
1494676451010,2.565,7.240000000000001e-07
1494676451020,2.565,1.0859999999999999e-06
1494676451030,2.565,3.6200000000000004e-07
1494676451040,2.565,1.0859999999999999e-06
1494676451050,2.565,7.240000000000001e-07
1494676451060,2.565,1.4480000000000002e-06
1494676451070,2.565,6.154e-06
1494676451080,2.565,4.343999999999999e-06
1494676451090,2.565,7.240000000000001e-07
1494676451100,2.565,2.1719999999999997e-06
1494676451110,2.565,7.240000000000001e-07
1494676451120,2.565,1.4480000000000002e-06
1494676451130,2.565,7.240000000000001e-07
1494676451140,2.565,1.0859999999999999e-06
1494676451150,2.565,1.81e-06
