Timestamp,position,BLMTI.06R7.B2I10_TCP.D6R7.B2
1469986678650,-0.07,3.258e-06
1469986678660,-0.07,9.05e-06
1469986678670,-0.07,3.258e-06
1469986678680,-0.07,9.774e-06
1469986678690,-0.07,3.62e-06
1469986678700,-0.07,9.774e-06
1469986678710,-0.07,3.982e-06
1469986678720,-0.07,9.05e-06
1469986678730,-0.07,3.62e-06
1469986678740,-0.07,9.412e-06
1469986678750,-0.07,4.343999999999999e-06
1469986678760,-0.07,9.412e-06
1469986678770,-0.07,4.343999999999999e-06
1469986678780,-0.07,1.086e-05
1469986678790,-0.07,3.62e-06
1469986678800,-0.07,9.05e-06
1469986678810,-0.07,3.982e-06
1469986678820,-0.07,9.412e-06
1469986678830,-0.07,3.258e-06
1469986678840,-0.07,9.774e-06
1469986678850,-0.07,3.258e-06
1469986678860,-0.07,9.774e-06
1469986678870,-0.07,3.62e-06
1469986678880,-0.07,9.412e-06
1469986678890,-0.07,3.982e-06
1469986678900,-0.07,8.687999999999999e-06
1469986678910,-0.07,3.258e-06
1469986678920,-0.07,9.05e-06
1469986678930,-0.07,3.982e-06
1469986678940,-0.07,1.0498e-05
1469986678950,-0.07,3.258e-06
1469986678960,-0.07,8.326e-06
1469986678970,-0.07,4.343999999999999e-06
1469986678980,-0.07,9.412e-06
1469986678990,-0.07,3.62e-06
1469986679000,-0.07,1.0136000000000001e-05
1469986679010,-0.07,3.62e-06
1469986679020,-0.07,9.412e-06
1469986679030,-0.07,3.62e-06
1469986679040,-0.07,9.05e-06
1469986679050,-0.07,3.62e-06
1469986679060,-0.07,7.602e-06
1469986679070,-0.07,3.258e-06
1469986679080,-0.07,9.05e-06
1469986679090,-0.07,3.258e-06
1469986679100,-0.07,8.326e-06
1469986679110,-0.07,3.62e-06
1469986679120,-0.07,9.412e-06
1469986679130,-0.07,3.258e-06
1469986679140,-0.07,9.05e-06
1469986679150,-0.07,2.8960000000000003e-06
1469986679160,-0.07,1.0136000000000001e-05
1469986679170,-0.07,3.258e-06
1469986679180,-0.07,9.412e-06
1469986679190,-0.07,3.258e-06
1469986679200,-0.07,8.687999999999999e-06
1469986679210,-0.07,3.62e-06
1469986679220,-0.07,9.412e-06
1469986679230,-0.07,3.982e-06
1469986679240,-0.07,7.602e-06
1469986679250,-0.07,3.982e-06
1469986679260,-0.07,9.774e-06
1469986679270,-0.07,4.343999999999999e-06
1469986679280,-0.07,9.05e-06
1469986679290,-0.07,3.258e-06
1469986679300,-0.07,9.05e-06
1469986679310,-0.07,3.982e-06
1469986679320,-0.07,8.326e-06
