Timestamp,position,BLMTI.05L3.B2E10_TCLA.A5L3.B2
1469992188800,-0.625,0.00011004799999999999
1469992188810,-0.625,0.000142628
1469992188820,-0.625,8.470799999999999e-05
1469992188830,-0.625,5.1042e-05
1469992188840,-0.625,0.000100274
1469992188850,-0.625,0.000221182
1469992188860,-0.625,8.2536e-05
1469992188870,-0.625,4.4526e-05
1469992188880,-0.625,5.611e-05
1469992188890,-0.625,0.000221544
1469992188900,-0.625,0.00013937
1469992188910,-0.625,9.267200000000001e-05
1469992188920,-0.625,5.9006000000000004e-05
1469992188930,-0.625,0.000217924
1469992188940,-0.625,0.00027367200000000003
1469992188950,-0.625,0.00011728799999999999
1469992188960,-0.625,6.950399999999999e-05
1469992188970,-0.625,0.000115116
1469992188980,-0.625,7.3848e-05
1469992188990,-0.625,4.8508000000000004e-05
1469992189000,-0.625,4.5974e-05
1469992189010,-0.625,4.2353999999999995e-05
1469992189020,-0.625,3.1494e-05
1469992189030,-0.625,3.2218e-05
1469992189040,-0.625,4.8146e-05
1469992189050,-0.625,5.3576000000000003e-05
1469992189060,-0.625,4.7422e-05
1469992189070,-0.625,3.439e-05
1469992189080,-0.625,4.0181999999999996e-05
1469992189090,-0.625,0.00010136
1469992189100,-0.625,0.000102084
1469992189110,-0.625,6.950399999999999e-05
1469992189120,-0.625,9.955e-05
1469992189130,-0.625,0.000257744
1469992189140,-0.625,0.00012416600000000002
1469992189150,-0.625,0.000227698
1469992189160,-0.625,0.00023457599999999998
1469992189170,-0.625,0.000266794
1469992189180,-0.625,8.7242e-05
1469992189190,-0.625,0.00011946
1469992189200,-0.625,0.000161452
1469992189210,-0.625,0.00030408
1469992189220,-0.625,0.000132492
1469992189230,-0.625,4.959399999999999e-05
1469992189240,-0.625,7.602e-05
1469992189250,-0.625,0.000205254
1469992189260,-0.625,0.000122356
1469992189270,-0.625,4.525e-05
1469992189280,-0.625,4.9956e-05
1469992189290,-0.625,9.05e-05
1469992189300,-0.625,0.000163262
1469992189310,-0.625,0.00010823799999999999
1469992189320,-0.625,5.792e-05
1469992189330,-0.625,7.8916e-05
1469992189340,-0.625,8.145e-05
1469992189350,-0.625,0.000104618
1469992189360,-0.625,6.697e-05
1469992189370,-0.625,0.00010136
1469992189380,-0.625,4.959399999999999e-05
1469992189390,-0.625,5.6472e-05
1469992189400,-0.625,4.9232e-05
1469992189410,-0.625,0.00013068200000000002
1469992189420,-0.625,5.3938000000000004e-05
1469992189430,-0.625,3.5838000000000005e-05
1469992189440,-0.625,3.9096e-05
1469992189450,-0.625,5.8281999999999995e-05
1469992189460,-0.625,3.6924e-05
1469992189470,-0.625,2.6788000000000002e-05
1469992189480,-0.625,3.801e-05
1469992189490,-0.625,7.5296e-05
1469992189500,-0.625,6.7332e-05
1469992189510,-0.625,2.6788000000000002e-05
1469992189520,-0.625,2.896e-05
1469992189530,-0.625,6.4436e-05
1469992189540,-0.625,0.000121632
1469992189550,-0.625,3.9096e-05
1469992189560,-0.625,2.2082e-05
1469992189570,-0.625,5.8281999999999995e-05
1469992189580,-0.625,6.769399999999999e-05
1469992189590,-0.625,5.6834e-05
1469992189600,-0.625,2.9321999999999998e-05
1469992189610,-0.625,4.7783999999999995e-05
1469992189620,-0.625,7.3124e-05
1469992189630,-0.625,0.00013538799999999999
1469992189640,-0.625,4.887e-05
1469992189650,-0.625,5.611e-05
1469992189660,-0.625,5.249e-05
1469992189670,-0.625,6.2264e-05
1469992189680,-0.625,5.8643999999999996e-05
1469992189690,-0.625,4.6336000000000005e-05
1469992189700,-0.625,4.4526e-05
1469992189710,-0.625,3.1856e-05
1469992189720,-0.625,5.7196000000000006e-05
1469992189730,-0.625,7.4572e-05
1469992189740,-0.625,7.4572e-05
1469992189750,-0.625,3.7648e-05
1469992189760,-0.625,9.0138e-05
1469992189770,-0.625,0.000143714
1469992189780,-0.625,0.000211046
1469992189790,-0.625,0.00014335200000000002
1469992189800,-0.625,0.00018281
1469992189810,-0.625,0.00035657
1469992189820,-0.625,0.00041557599999999997
1469992189830,-0.625,0.00027693
1469992189840,-0.625,9.6654e-05
1469992189850,-0.625,0.000341366
1469992189860,-0.625,0.000292858
1469992189870,-0.625,0.000120184
1469992189880,-0.625,5.068e-05
1469992189890,-0.625,9.8464e-05
1469992189900,-0.625,7.6744e-05
1469992189910,-0.625,6.769399999999999e-05
1469992189920,-0.625,3.3304e-05
1469992189930,-0.625,2.5702e-05
1469992189940,-0.625,3.5838000000000005e-05
1469992189950,-0.625,4.7783999999999995e-05
