Timestamp,position,BLMTI.05L3.B2E10_TCLA.A5L3.B2
1469991659790,-0.815,1.0859999999999999e-06
1469991659800,-0.815,2.1719999999999997e-06
1469991659810,-0.815,1.4480000000000002e-06
1469991659820,-0.815,7.240000000000001e-07
1469991659830,-0.815,2.1719999999999997e-06
1469991659840,-0.815,1.81e-06
1469991659850,-0.815,1.81e-06
1469991659860,-0.815,1.4480000000000002e-06
1469991659870,-0.815,2.1719999999999997e-06
1469991659880,-0.815,1.0859999999999999e-06
1469991659890,-0.815,1.81e-06
1469991659900,-0.815,1.0859999999999999e-06
1469991659910,-0.815,1.4480000000000002e-06
1469991659920,-0.815,1.4480000000000002e-06
1469991659930,-0.815,2.1719999999999997e-06
1469991659940,-0.815,7.240000000000001e-07
1469991659950,-0.815,1.81e-06
1469991659960,-0.815,1.4480000000000002e-06
1469991659970,-0.815,1.81e-06
1469991659980,-0.815,1.0859999999999999e-06
1469991659990,-0.815,1.81e-06
1469991660000,-0.815,2.5340000000000002e-06
1469991660010,-0.815,1.81e-06
1469991660020,-0.815,1.4480000000000002e-06
1469991660030,-0.815,1.4480000000000002e-06
1469991660040,-0.815,1.0859999999999999e-06
1469991660050,-0.815,1.0859999999999999e-06
1469991660060,-0.815,1.4480000000000002e-06
1469991660070,-0.815,1.81e-06
1469991660080,-0.815,1.0859999999999999e-06
1469991660090,-0.815,1.81e-06
1469991660100,-0.815,1.0859999999999999e-06
1469991660110,-0.815,1.4480000000000002e-06
1469991660120,-0.815,3.6200000000000004e-07
1469991660130,-0.815,1.81e-06
1469991660140,-0.815,7.240000000000001e-07
1469991660150,-0.815,1.81e-06
1469991660160,-0.815,1.4480000000000002e-06
1469991660170,-0.815,7.240000000000001e-07
1469991660180,-0.815,1.4480000000000002e-06
1469991660190,-0.815,1.4480000000000002e-06
1469991660200,-0.815,2.5340000000000002e-06
1469991660210,-0.815,1.81e-06
1469991660220,-0.815,1.0859999999999999e-06
1469991660230,-0.815,1.81e-06
1469991660240,-0.815,1.81e-06
1469991660250,-0.815,2.5340000000000002e-06
1469991660260,-0.815,1.4480000000000002e-06
1469991660270,-0.815,2.1719999999999997e-06
1469991660280,-0.815,1.81e-06
1469991660290,-0.815,1.4480000000000002e-06
1469991660300,-0.815,1.4480000000000002e-06
1469991660310,-0.815,1.81e-06
1469991660320,-0.815,1.4480000000000002e-06
1469991660330,-0.815,1.0859999999999999e-06
1469991660340,-0.815,1.81e-06
1469991660350,-0.815,1.4480000000000002e-06
1469991660360,-0.815,7.240000000000001e-07
1469991660370,-0.815,2.1719999999999997e-06
1469991660380,-0.815,1.4480000000000002e-06
1469991660390,-0.815,1.81e-06
1469991660400,-0.815,1.81e-06
1469991660410,-0.815,2.1719999999999997e-06
1469991660420,-0.815,1.4480000000000002e-06
1469991660430,-0.815,1.81e-06
1469991660440,-0.815,1.4480000000000002e-06
1469991660450,-0.815,1.81e-06
1469991660460,-0.815,1.4480000000000002e-06
1469991660470,-0.815,1.4480000000000002e-06
1469991660480,-0.815,1.0859999999999999e-06
1469991660490,-0.815,2.5340000000000002e-06
1469991660500,-0.815,1.0859999999999999e-06
1469991660510,-0.815,1.4480000000000002e-06
1469991660520,-0.815,1.4480000000000002e-06
1469991660530,-0.815,7.240000000000001e-07
1469991660540,-0.815,1.0859999999999999e-06
1469991660550,-0.815,1.4480000000000002e-06
1469991660560,-0.815,1.0859999999999999e-06
1469991660570,-0.815,1.0859999999999999e-06
1469991660580,-0.815,1.81e-06
1469991660590,-0.815,1.4480000000000002e-06
1469991660600,-0.815,1.81e-06
1469991660610,-0.815,1.81e-06
1469991660620,-0.815,1.4480000000000002e-06
1469991660630,-0.815,1.4480000000000002e-06
1469991660640,-0.815,1.4480000000000002e-06
1469991660650,-0.815,1.4480000000000002e-06
1469991660660,-0.815,7.240000000000001e-07
1469991660670,-0.815,1.81e-06
1469991660680,-0.815,1.0859999999999999e-06
1469991660690,-0.815,1.4480000000000002e-06
1469991660700,-0.815,7.240000000000001e-07
1469991660710,-0.815,1.4480000000000002e-06
1469991660720,-0.815,1.4480000000000002e-06
1469991660730,-0.815,1.81e-06
1469991660740,-0.815,1.0859999999999999e-06
1469991660750,-0.815,1.4480000000000002e-06
1469991660760,-0.815,7.240000000000001e-07
1469991660770,-0.815,1.81e-06
1469991660780,-0.815,7.240000000000001e-07
1469991660790,-0.815,1.4480000000000002e-06
1469991660800,-0.815,1.0859999999999999e-06
1469991660810,-0.815,2.1719999999999997e-06
1469991660820,-0.815,7.240000000000001e-07
1469991660830,-0.815,1.4480000000000002e-06
1469991660840,-0.815,1.81e-06
1469991660850,-0.815,1.0859999999999999e-06
1469991660860,-0.815,1.81e-06
1469991660870,-0.815,2.1719999999999997e-06
1469991660880,-0.815,1.4480000000000002e-06
1469991660890,-0.815,2.1719999999999997e-06
1469991660900,-0.815,1.0859999999999999e-06
1469991660910,-0.815,1.81e-06
1469991660920,-0.815,1.4480000000000002e-06
1469991660930,-0.815,1.81e-06
1469991660940,-0.815,1.4480000000000002e-06
1469991660950,-0.815,1.81e-06
1469991660960,-0.815,7.240000000000001e-07
1469991660970,-0.815,1.81e-06
1469991660980,-0.815,1.0859999999999999e-06
1469991660990,-0.815,2.1719999999999997e-06
1469991661000,-0.815,7.240000000000001e-07
1469991661010,-0.815,1.4480000000000002e-06
1469991661020,-0.815,1.4480000000000002e-06
1469991661030,-0.815,1.4480000000000002e-06
1469991661040,-0.815,1.4480000000000002e-06
1469991661050,-0.815,1.4480000000000002e-06
1469991661060,-0.815,1.4480000000000002e-06
1469991661070,-0.815,1.4480000000000002e-06
