Timestamp,position,BLMTI.05R3.B1I10_TCLA.A5R3.B1
1469992084000,0.94,3.4751999999999995e-05
1469992084010,0.94,3.4751999999999995e-05
1469992084020,0.94,2.9321999999999998e-05
1469992084030,0.94,3.0408e-05
1469992084040,0.94,3.5476e-05
1469992084050,0.94,4.2353999999999995e-05
1469992084060,0.94,3.077e-05
1469992084070,0.94,3.077e-05
1469992084080,0.94,4.3078e-05
1469992084090,0.94,6.697e-05
1469992084100,0.94,5.5386e-05
1469992084110,0.94,3.0408e-05
1469992084120,0.94,3.0046e-05
1469992084130,0.94,3.2218e-05
1469992084140,0.94,3.1132e-05
1469992084150,0.94,2.715e-05
1469992084160,0.94,2.7874e-05
1469992084170,0.94,2.6788000000000002e-05
1469992084180,0.94,2.4978e-05
1469992084190,0.94,2.5702e-05
1469992084200,0.94,2.6788000000000002e-05
1469992084210,0.94,2.6788000000000002e-05
1469992084220,0.94,2.896e-05
1469992084230,0.94,2.534e-05
1469992084240,0.94,2.9321999999999998e-05
1469992084250,0.94,2.9321999999999998e-05
1469992084260,0.94,4.0544000000000003e-05
1469992084270,0.94,3.7648e-05
1469992084280,0.94,4.887e-05
1469992084290,0.94,4.6336000000000005e-05
1469992084300,0.94,4.344e-05
1469992084310,0.94,4.525e-05
1469992084320,0.94,5.8643999999999996e-05
1469992084330,0.94,6.4074e-05
1469992084340,0.94,3.9458e-05
1469992084350,0.94,3.0408e-05
1469992084360,0.94,3.4028e-05
1469992084370,0.94,4.6336000000000005e-05
1469992084380,0.94,3.7648e-05
1469992084390,0.94,2.3891999999999998e-05
1469992084400,0.94,2.5702e-05
1469992084410,0.94,2.4254000000000002e-05
1469992084420,0.94,2.7511999999999997e-05
1469992084430,0.94,2.5702e-05
1469992084440,0.94,2.4978e-05
1469992084450,0.94,2.6426e-05
1469992084460,0.94,2.8236e-05
1469992084470,0.94,3.0046e-05
1469992084480,0.94,4.0181999999999996e-05
1469992084490,0.94,3.9096e-05
1469992084500,0.94,3.982e-05
1469992084510,0.94,5.0318e-05
1469992084520,0.94,5.7558e-05
1469992084530,0.94,4.959399999999999e-05
1469992084540,0.94,4.163e-05
1469992084550,0.94,5.3938000000000004e-05
1469992084560,0.94,4.5611999999999996e-05
1469992084570,0.94,3.6200000000000006e-05
1469992084580,0.94,3.0408e-05
1469992084590,0.94,3.077e-05
1469992084600,0.94,3.6924e-05
1469992084610,0.94,3.0046e-05
1469992084620,0.94,2.8236e-05
1469992084630,0.94,2.6788000000000002e-05
1469992084640,0.94,2.4254000000000002e-05
1469992084650,0.94,2.715e-05
1469992084660,0.94,2.3168000000000002e-05
1469992084670,0.94,2.4978e-05
1469992084680,0.94,2.534e-05
1469992084690,0.94,2.4254000000000002e-05
1469992084700,0.94,2.6064e-05
1469992084710,0.94,2.4978e-05
1469992084720,0.94,3.5476e-05
1469992084730,0.94,2.4254000000000002e-05
1469992084740,0.94,2.715e-05
1469992084750,0.94,2.8236e-05
1469992084760,0.94,3.439e-05
1469992084770,0.94,4.4526e-05
1469992084780,0.94,3.0408e-05
1469992084790,0.94,3.7286e-05
1469992084800,0.94,3.1132e-05
1469992084810,0.94,3.077e-05
1469992084820,0.94,2.4616e-05
1469992084830,0.94,2.7511999999999997e-05
1469992084840,0.94,2.4254000000000002e-05
1469992084850,0.94,2.4254000000000002e-05
1469992084860,0.94,2.4978e-05
1469992084870,0.94,2.534e-05
1469992084880,0.94,2.8236e-05
1469992084890,0.94,2.5702e-05
1469992084900,0.94,2.8236e-05
1469992084910,0.94,2.5702e-05
1469992084920,0.94,3.3666e-05
1469992084930,0.94,2.715e-05
1469992084940,0.94,3.3304e-05
1469992084950,0.94,3.4751999999999995e-05
1469992084960,0.94,3.9096e-05
1469992084970,0.94,3.2942e-05
1469992084980,0.94,4.163e-05
1469992084990,0.94,4.7422e-05
1469992085000,0.94,4.525e-05
1469992085010,0.94,3.8734e-05
1469992085020,0.94,3.2218e-05
1469992085030,0.94,3.8734e-05
1469992085040,0.94,3.801e-05
1469992085050,0.94,3.6924e-05
1469992085060,0.94,2.6788000000000002e-05
1469992085070,0.94,2.6788000000000002e-05
1469992085080,0.94,2.6064e-05
1469992085090,0.94,2.5702e-05
1469992085100,0.94,2.7874e-05
1469992085110,0.94,3.1132e-05
1469992085120,0.94,2.6426e-05
1469992085130,0.94,3.077e-05
1469992085140,0.94,2.353e-05
1469992085150,0.94,2.6064e-05
1469992085160,0.94,3.1856e-05
1469992085170,0.94,2.2444e-05
1469992085180,0.94,2.4616e-05
1469992085190,0.94,2.6426e-05
1469992085200,0.94,6.516e-05
1469992085210,0.94,3.7648e-05
1469992085220,0.94,2.6064e-05
1469992085230,0.94,2.2805999999999998e-05
1469992085240,0.94,3.3666e-05
1469992085250,0.94,3.982e-05
1469992085260,0.94,2.6426e-05
1469992085270,0.94,2.4616e-05
1469992085280,0.94,2.4254000000000002e-05
1469992085290,0.94,2.3168000000000002e-05
1469992085300,0.94,2.4978e-05
1469992085310,0.94,2.4616e-05
1469992085320,0.94,2.172e-05
1469992085330,0.94,2.3168000000000002e-05
1469992085340,0.94,2.4254000000000002e-05
1469992085350,0.94,2.3891999999999998e-05
1469992085360,0.94,2.2805999999999998e-05
1469992085370,0.94,2.2082e-05
1469992085380,0.94,2.3168000000000002e-05
1469992085390,0.94,2.6064e-05
1469992085400,0.94,3.7648e-05
1469992085410,0.94,2.6064e-05
1469992085420,0.94,2.3168000000000002e-05
1469992085430,0.94,2.6064e-05
1469992085440,0.94,4.5974e-05
1469992085450,0.94,3.8372e-05
1469992085460,0.94,2.3168000000000002e-05
1469992085470,0.94,2.2082e-05
1469992085480,0.94,4.0906e-05
1469992085490,0.94,3.982e-05
1469992085500,0.94,2.4254000000000002e-05
1469992085510,0.94,2.1358e-05
1469992085520,0.94,2.8598000000000003e-05
1469992085530,0.94,2.6064e-05
1469992085540,0.94,2.0272000000000002e-05
1469992085550,0.94,2.0634e-05
1469992085560,0.94,2.2805999999999998e-05
1469992085570,0.94,2.3891999999999998e-05
1469992085580,0.94,1.9548e-05
1469992085590,0.94,1.991e-05
1469992085600,0.94,2.2444e-05
1469992085610,0.94,2.6426e-05
1469992085620,0.94,2.1358e-05
1469992085630,0.94,2.0996e-05
1469992085640,0.94,3.0408e-05
1469992085650,0.94,3.2218e-05
1469992085660,0.94,2.6064e-05
1469992085670,0.94,3.1132e-05
1469992085680,0.94,4.0544000000000003e-05
1469992085690,0.94,4.0906e-05
1469992085700,0.94,4.5611999999999996e-05
1469992085710,0.94,3.8372e-05
1469992085720,0.94,4.959399999999999e-05
1469992085730,0.94,3.1494e-05
1469992085740,0.94,3.1856e-05
1469992085750,0.94,3.258e-05
1469992085760,0.94,5.5023999999999994e-05
1469992085770,0.94,3.2218e-05
1469992085780,0.94,2.896e-05
1469992085790,0.94,2.4616e-05
1469992085800,0.94,3.982e-05
1469992085810,0.94,4.1992e-05
1469992085820,0.94,2.4978e-05
1469992085830,0.94,2.4978e-05
1469992085840,0.94,2.4616e-05
1469992085850,0.94,4.0181999999999996e-05
1469992085860,0.94,2.9684000000000002e-05
1469992085870,0.94,3.077e-05
1469992085880,0.94,2.6426e-05
1469992085890,0.94,3.6924e-05
1469992085900,0.94,3.982e-05
1469992085910,0.94,2.9321999999999998e-05
1469992085920,0.94,3.7648e-05
1469992085930,0.94,2.2082e-05
1469992085940,0.94,2.7511999999999997e-05
1469992085950,0.94,1.9548e-05
1469992085960,0.94,2.2444e-05
1469992085970,0.94,2.7511999999999997e-05
1469992085980,0.94,2.1358e-05
1469992085990,0.94,2.1358e-05
1469992086000,0.94,1.9186e-05
1469992086010,0.94,2.0634e-05
1469992086020,0.94,2.1358e-05
1469992086030,0.94,1.7738e-05
1469992086040,0.94,2.2444e-05
1469992086050,0.94,2.2444e-05
1469992086060,0.94,1.9548e-05
1469992086070,0.94,3.258e-05
1469992086080,0.94,3.1856e-05
1469992086090,0.94,4.6698e-05
1469992086100,0.94,2.7511999999999997e-05
1469992086110,0.94,4.344e-05
1469992086120,0.94,4.7422e-05
1469992086130,0.94,3.6924e-05
1469992086140,0.94,2.6788000000000002e-05
1469992086150,0.94,2.4616e-05
1469992086160,0.94,3.1132e-05
1469992086170,0.94,2.4254000000000002e-05
1469992086180,0.94,2.7511999999999997e-05
1469992086190,0.94,2.0634e-05
1469992086200,0.94,2.5702e-05
1469992086210,0.94,2.2444e-05
1469992086220,0.94,2.534e-05
1469992086230,0.94,2.172e-05
1469992086240,0.94,2.0996e-05
1469992086250,0.94,1.9548e-05
1469992086260,0.94,2.4616e-05
1469992086270,0.94,2.2444e-05
1469992086280,0.94,2.353e-05
1469992086290,0.94,1.8100000000000003e-05
1469992086300,0.94,1.9186e-05
1469992086310,0.94,2.6064e-05
1469992086320,0.94,1.8462e-05
1469992086330,0.94,2.1358e-05
1469992086340,0.94,1.991e-05
1469992086350,0.94,3.9096e-05
1469992086360,0.94,3.1856e-05
1469992086370,0.94,3.6200000000000006e-05
1469992086380,0.94,3.1132e-05
1469992086390,0.94,2.6426e-05
1469992086400,0.94,3.4751999999999995e-05
1469992086410,0.94,2.8236e-05
1469992086420,0.94,2.7874e-05
1469992086430,0.94,2.0996e-05
1469992086440,0.94,2.0996e-05
1469992086450,0.94,2.172e-05
1469992086460,0.94,2.2082e-05
1469992086470,0.94,2.534e-05
1469992086480,0.94,2.4254000000000002e-05
1469992086490,0.94,2.2444e-05
1469992086500,0.94,2.3168000000000002e-05
1469992086510,0.94,2.2444e-05
1469992086520,0.94,2.0634e-05
1469992086530,0.94,1.9548e-05
1469992086540,0.94,1.9186e-05
1469992086550,0.94,2.1358e-05
1469992086560,0.94,1.8824e-05
1469992086570,0.94,3.1494e-05
1469992086580,0.94,2.6426e-05
1469992086590,0.94,3.3666e-05
1469992086600,0.94,2.7874e-05
1469992086610,0.94,3.1132e-05
1469992086620,0.94,2.8598000000000003e-05
1469992086630,0.94,2.534e-05
1469992086640,0.94,2.6788000000000002e-05
1469992086650,0.94,2.0272000000000002e-05
1469992086660,0.94,2.0634e-05
1469992086670,0.94,1.991e-05
1469992086680,0.94,1.991e-05
1469992086690,0.94,1.7375999999999998e-05
1469992086700,0.94,1.8462e-05
1469992086710,0.94,1.5928e-05
1469992086720,0.94,2.1358e-05
1469992086730,0.94,1.7738e-05
1469992086740,0.94,2.2082e-05
1469992086750,0.94,2.2444e-05
1469992086760,0.94,2.7874e-05
1469992086770,0.94,4.0906e-05
1469992086780,0.94,3.258e-05
1469992086790,0.94,2.7874e-05
1469992086800,0.94,3.1494e-05
1469992086810,0.94,5.9368000000000005e-05
1469992086820,0.94,2.9684000000000002e-05
1469992086830,0.94,2.353e-05
1469992086840,0.94,2.6064e-05
1469992086850,0.94,3.9096e-05
1469992086860,0.94,2.896e-05
1469992086870,0.94,2.1358e-05
1469992086880,0.94,1.991e-05
1469992086890,0.94,1.7014e-05
1469992086900,0.94,2.172e-05
1469992086910,0.94,1.7014e-05
1469992086920,0.94,1.991e-05
1469992086930,0.94,1.7014e-05
1469992086940,0.94,2.172e-05
1469992086950,0.94,1.991e-05
1469992086960,0.94,2.2805999999999998e-05
1469992086970,0.94,2.1358e-05
1469992086980,0.94,2.4978e-05
1469992086990,0.94,2.3168000000000002e-05
1469992087000,0.94,3.077e-05
1469992087010,0.94,3.0408e-05
1469992087020,0.94,3.6924e-05
1469992087030,0.94,4.9232e-05
1469992087040,0.94,4.1992e-05
1469992087050,0.94,3.258e-05
1469992087060,0.94,2.715e-05
1469992087070,0.94,3.2942e-05
1469992087080,0.94,2.9321999999999998e-05
1469992087090,0.94,2.6064e-05
1469992087100,0.94,1.9548e-05
1469992087110,0.94,2.1358e-05
1469992087120,0.94,1.991e-05
1469992087130,0.94,1.7014e-05
1469992087140,0.94,2.1358e-05
1469992087150,0.94,1.8462e-05
1469992087160,0.94,1.991e-05
1469992087170,0.94,1.629e-05
1469992087180,0.94,1.8100000000000003e-05
1469992087190,0.94,1.3755999999999998e-05
1469992087200,0.94,1.7014e-05
1469992087210,0.94,1.7375999999999998e-05
1469992087220,0.94,2.8598000000000003e-05
1469992087230,0.94,2.3891999999999998e-05
1469992087240,0.94,3.0046e-05
1469992087250,0.94,3.2942e-05
1469992087260,0.94,4.9232e-05
1469992087270,0.94,4.2716e-05
1469992087280,0.94,3.8372e-05
1469992087290,0.94,3.8734e-05
1469992087300,0.94,3.6562e-05
1469992087310,0.94,4.2353999999999995e-05
1469992087320,0.94,2.172e-05
1469992087330,0.94,2.3168000000000002e-05
1469992087340,0.94,1.9548e-05
1469992087350,0.94,2.6064e-05
1469992087360,0.94,2.1358e-05
1469992087370,0.94,1.9186e-05
1469992087380,0.94,2.2082e-05
1469992087390,0.94,2.3168000000000002e-05
1469992087400,0.94,2.9321999999999998e-05
1469992087410,0.94,2.6064e-05
1469992087420,0.94,2.5702e-05
1469992087430,0.94,2.4616e-05
1469992087440,0.94,3.6200000000000006e-05
1469992087450,0.94,2.7874e-05
1469992087460,0.94,3.2218e-05
1469992087470,0.94,2.6426e-05
1469992087480,0.94,4.8508000000000004e-05
1469992087490,0.94,3.1132e-05
1469992087500,0.94,2.896e-05
1469992087510,0.94,3.077e-05
1469992087520,0.94,3.9458e-05
1469992087530,0.94,3.7648e-05
1469992087540,0.94,2.2082e-05
1469992087550,0.94,2.0634e-05
1469992087560,0.94,1.991e-05
1469992087570,0.94,1.8462e-05
1469992087580,0.94,1.8462e-05
1469992087590,0.94,1.9548e-05
1469992087600,0.94,2.9321999999999998e-05
1469992087610,0.94,1.991e-05
1469992087620,0.94,1.5566e-05
1469992087630,0.94,1.5566e-05
1469992087640,0.94,1.6652e-05
1469992087650,0.94,1.5928e-05
1469992087660,0.94,1.7738e-05
1469992087670,0.94,2.2444e-05
1469992087680,0.94,3.6924e-05
1469992087690,0.94,2.1358e-05
1469992087700,0.94,2.8598000000000003e-05
1469992087710,0.94,2.4254000000000002e-05
1469992087720,0.94,5.068e-05
1469992087730,0.94,3.6562e-05
1469992087740,0.94,3.0046e-05
1469992087750,0.94,1.9186e-05
1469992087760,0.94,2.3168000000000002e-05
1469992087770,0.94,1.8824e-05
1469992087780,0.94,1.7738e-05
1469992087790,0.94,1.448e-05
1469992087800,0.94,1.7375999999999998e-05
1469992087810,0.94,1.4118e-05
1469992087820,0.94,1.4118e-05
1469992087830,0.94,1.4842000000000001e-05
1469992087840,0.94,1.8100000000000003e-05
1469992087850,0.94,1.5928e-05
1469992087860,0.94,1.8824e-05
1469992087870,0.94,1.9186e-05
1469992087880,0.94,1.7014e-05
1469992087890,0.94,1.7375999999999998e-05
1469992087900,0.94,4.0906e-05
1469992087910,0.94,5.3938000000000004e-05
1469992087920,0.94,3.4751999999999995e-05
1469992087930,0.94,2.715e-05
1469992087940,0.94,5.429999999999999e-05
1469992087950,0.94,5.9006000000000004e-05
1469992087960,0.94,6.950399999999999e-05
1469992087970,0.94,3.8372e-05
1469992087980,0.94,2.9321999999999998e-05
1469992087990,0.94,2.3168000000000002e-05
1469992088000,0.94,2.7874e-05
1469992088010,0.94,2.0634e-05
1469992088020,0.94,1.8100000000000003e-05
1469992088030,0.94,1.6652e-05
1469992088040,0.94,1.9186e-05
1469992088050,0.94,1.7014e-05
1469992088060,0.94,1.8100000000000003e-05
1469992088070,0.94,2.0272000000000002e-05
1469992088080,0.94,2.2082e-05
1469992088090,0.94,1.7375999999999998e-05
1469992088100,0.94,1.8824e-05
1469992088110,0.94,1.8462e-05
1469992088120,0.94,2.0272000000000002e-05
1469992088130,0.94,2.534e-05
1469992088140,0.94,3.7286e-05
1469992088150,0.94,3.1856e-05
1469992088160,0.94,2.7511999999999997e-05
1469992088170,0.94,3.1856e-05
1469992088180,0.94,4.6336000000000005e-05
1469992088190,0.94,3.4028e-05
1469992088200,0.94,2.2082e-05
1469992088210,0.94,2.4254000000000002e-05
1469992088220,0.94,4.0181999999999996e-05
1469992088230,0.94,2.4978e-05
1469992088240,0.94,1.7375999999999998e-05
1469992088250,0.94,1.8824e-05
1469992088260,0.94,1.7375999999999998e-05
1469992088270,0.94,1.7375999999999998e-05
1469992088280,0.94,2.0272000000000002e-05
1469992088290,0.94,2.534e-05
1469992088300,0.94,2.2805999999999998e-05
1469992088310,0.94,1.6652e-05
1469992088320,0.94,1.8100000000000003e-05
1469992088330,0.94,1.5566e-05
1469992088340,0.94,1.7375999999999998e-05
1469992088350,0.94,1.4842000000000001e-05
1469992088360,0.94,2.172e-05
1469992088370,0.94,3.4028e-05
1469992088380,0.94,3.2218e-05
1469992088390,0.94,3.1856e-05
1469992088400,0.94,3.2942e-05
1469992088410,0.94,6.335e-05
1469992088420,0.94,4.5974e-05
1469992088430,0.94,2.534e-05
1469992088440,0.94,1.8462e-05
1469992088450,0.94,2.2082e-05
1469992088460,0.94,3.1856e-05
1469992088470,0.94,1.7375999999999998e-05
1469992088480,0.94,1.8462e-05
1469992088490,0.94,2.2082e-05
1469992088500,0.94,1.991e-05
1469992088510,0.94,1.7014e-05
1469992088520,0.94,1.7014e-05
1469992088530,0.94,2.2082e-05
1469992088540,0.94,1.8100000000000003e-05
1469992088550,0.94,2.0272000000000002e-05
1469992088560,0.94,2.4616e-05
1469992088570,0.94,1.629e-05
1469992088580,0.94,1.8462e-05
1469992088590,0.94,2.2444e-05
1469992088600,0.94,3.1856e-05
1469992088610,0.94,3.4028e-05
1469992088620,0.94,2.172e-05
1469992088630,0.94,3.3304e-05
1469992088640,0.94,3.1132e-05
1469992088650,0.94,3.4028e-05
1469992088660,0.94,2.353e-05
1469992088670,0.94,2.715e-05
1469992088680,0.94,2.0996e-05
1469992088690,0.94,1.8824e-05
1469992088700,0.94,1.8100000000000003e-05
1469992088710,0.94,1.5204e-05
1469992088720,0.94,1.7014e-05
1469992088730,0.94,1.6652e-05
1469992088740,0.94,1.6652e-05
1469992088750,0.94,1.9186e-05
1469992088760,0.94,1.7014e-05
1469992088770,0.94,2.6426e-05
1469992088780,0.94,2.1358e-05
1469992088790,0.94,1.6652e-05
1469992088800,0.94,1.6652e-05
1469992088810,0.94,1.4118e-05
1469992088820,0.94,2.353e-05
1469992088830,0.94,3.4028e-05
1469992088840,0.94,3.2942e-05
1469992088850,0.94,4.163e-05
1469992088860,0.94,2.715e-05
1469992088870,0.94,3.6562e-05
1469992088880,0.94,3.5476e-05
1469992088890,0.94,4.5974e-05
1469992088900,0.94,2.6426e-05
1469992088910,0.94,2.2082e-05
1469992088920,0.94,2.1358e-05
1469992088930,0.94,2.0272000000000002e-05
1469992088940,0.94,2.1358e-05
1469992088950,0.94,1.3755999999999998e-05
1469992088960,0.94,1.8100000000000003e-05
1469992088970,0.94,1.7738e-05
1469992088980,0.94,1.7014e-05
1469992088990,0.94,1.8462e-05
1469992089000,0.94,1.8462e-05
1469992089010,0.94,1.5928e-05
1469992089020,0.94,2.0996e-05
1469992089030,0.94,1.8824e-05
1469992089040,0.94,2.6064e-05
1469992089050,0.94,2.6426e-05
1469992089060,0.94,4.8508000000000004e-05
1469992089070,0.94,6.1902e-05
1469992089080,0.94,3.8372e-05
1469992089090,0.94,4.525e-05
1469992089100,0.94,4.9232e-05
1469992089110,0.94,7.1314e-05
1469992089120,0.94,3.8734e-05
1469992089130,0.94,3.5838000000000005e-05
1469992089140,0.94,2.4978e-05
1469992089150,0.94,2.8598000000000003e-05
1469992089160,0.94,2.8236e-05
1469992089170,0.94,1.9186e-05
1469992089180,0.94,1.7375999999999998e-05
1469992089190,0.94,1.5566e-05
1469992089200,0.94,1.7014e-05
1469992089210,0.94,1.5928e-05
1469992089220,0.94,1.7014e-05
1469992089230,0.94,1.5566e-05
1469992089240,0.94,1.8100000000000003e-05
1469992089250,0.94,1.4842000000000001e-05
1469992089260,0.94,1.991e-05
1469992089270,0.94,1.8100000000000003e-05
1469992089280,0.94,1.8824e-05
1469992089290,0.94,2.0996e-05
1469992089300,0.94,2.0996e-05
1469992089310,0.94,1.991e-05
1469992089320,0.94,1.6652e-05
1469992089330,0.94,1.8462e-05
1469992089340,0.94,1.7375999999999998e-05
1469992089350,0.94,1.4118e-05
1469992089360,0.94,1.6652e-05
1469992089370,0.94,1.448e-05
1469992089380,0.94,1.5204e-05
1469992089390,0.94,1.2308e-05
1469992089400,0.94,1.991e-05
1469992089410,0.94,2.1358e-05
1469992089420,0.94,1.7014e-05
1469992089430,0.94,1.6652e-05
1469992089440,0.94,1.5566e-05
1469992089450,0.94,1.448e-05
1469992089460,0.94,1.629e-05
1469992089470,0.94,1.3755999999999998e-05
1469992089480,0.94,2.0272000000000002e-05
1469992089490,0.94,1.5928e-05
1469992089500,0.94,2.7874e-05
1469992089510,0.94,3.258e-05
1469992089520,0.94,3.9096e-05
1469992089530,0.94,3.9096e-05
1469992089540,0.94,4.1268e-05
1469992089550,0.94,4.5974e-05
1469992089560,0.94,3.9096e-05
1469992089570,0.94,3.439e-05
1469992089580,0.94,1.8100000000000003e-05
1469992089590,0.94,1.9186e-05
1469992089600,0.94,1.7014e-05
1469992089610,0.94,1.6652e-05
1469992089620,0.94,1.3032e-05
1469992089630,0.94,1.1945999999999999e-05
1469992089640,0.94,1.5566e-05
1469992089650,0.94,1.4118e-05
1469992089660,0.94,1.7738e-05
1469992089670,0.94,1.267e-05
1469992089680,0.94,1.5204e-05
1469992089690,0.94,1.448e-05
1469992089700,0.94,2.6064e-05
1469992089710,0.94,1.9186e-05
1469992089720,0.94,1.7014e-05
1469992089730,0.94,1.6652e-05
1469992089740,0.94,4.163e-05
1469992089750,0.94,3.8372e-05
1469992089760,0.94,2.6064e-05
1469992089770,0.94,2.3891999999999998e-05
1469992089780,0.94,3.6924e-05
1469992089790,0.94,4.7422e-05
1469992089800,0.94,1.8824e-05
1469992089810,0.94,1.5566e-05
1469992089820,0.94,1.5204e-05
1469992089830,0.94,1.7738e-05
1469992089840,0.94,1.5566e-05
1469992089850,0.94,1.1945999999999999e-05
1469992089860,0.94,1.3394000000000001e-05
1469992089870,0.94,1.1584000000000001e-05
1469992089880,0.94,1.2308e-05
1469992089890,0.94,1.1584000000000001e-05
1469992089900,0.94,1.3755999999999998e-05
1469992089910,0.94,1.0498e-05
1469992089920,0.94,1.2308e-05
1469992089930,0.94,1.3032e-05
1469992089940,0.94,1.629e-05
1469992089950,0.94,1.9548e-05
1469992089960,0.94,1.8824e-05
1469992089970,0.94,1.8100000000000003e-05
1469992089980,0.94,2.896e-05
1469992089990,0.94,3.0408e-05
1469992090000,0.94,3.0046e-05
1469992090010,0.94,3.6562e-05
1469992090020,0.94,3.439e-05
1469992090030,0.94,3.258e-05
1469992090040,0.94,2.0634e-05
1469992090050,0.94,2.3168000000000002e-05
1469992090060,0.94,2.6064e-05
1469992090070,0.94,2.172e-05
1469992090080,0.94,1.5204e-05
1469992090090,0.94,1.7375999999999998e-05
1469992090100,0.94,1.5566e-05
1469992090110,0.94,1.4842000000000001e-05
1469992090120,0.94,1.5204e-05
1469992090130,0.94,1.5928e-05
1469992090140,0.94,1.8100000000000003e-05
1469992090150,0.94,1.6652e-05
1469992090160,0.94,2.3168000000000002e-05
1469992090170,0.94,2.3891999999999998e-05
1469992090180,0.94,2.8598000000000003e-05
1469992090190,0.94,3.077e-05
1469992090200,0.94,4.2353999999999995e-05
1469992090210,0.94,4.9232e-05
1469992090220,0.94,3.5838000000000005e-05
1469992090230,0.94,2.9684000000000002e-05
1469992090240,0.94,2.6064e-05
1469992090250,0.94,3.4028e-05
1469992090260,0.94,2.2082e-05
1469992090270,0.94,1.3394000000000001e-05
1469992090280,0.94,1.5566e-05
1469992090290,0.94,1.1584000000000001e-05
1469992090300,0.94,1.5204e-05
1469992090310,0.94,1.3394000000000001e-05
