Timestamp,position,BLMTI.06R7.B2I10_TCP.D6R7.B2
1469986866030,0.17,0.000270052
1469986866040,0.17,0.000272586
1469986866050,0.17,0.000270414
1469986866060,0.17,0.000275844
1469986866070,0.17,0.000271862
1469986866080,0.17,0.000276206
1469986866090,0.17,0.000279826
1469986866100,0.17,0.000290324
1469986866110,0.17,0.00028127400000000003
1469986866120,0.17,0.000277292
1469986866130,0.17,0.000280188
1469986866140,0.17,0.000284894
1469986866150,0.17,0.000279464
1469986866160,0.17,0.00026788
1469986866170,0.17,0.000262812
1469986866180,0.17,0.000263174
1469986866190,0.17,0.000256658
1469986866200,0.17,0.00025340000000000003
1469986866210,0.17,0.000245798
1469986866220,0.17,0.000243988
1469986866230,0.17,0.00024797
1469986866240,0.17,0.000251228
1469986866250,0.17,0.000243988
1469986866260,0.17,0.00024217799999999998
1469986866270,0.17,0.000246884
1469986866280,0.17,0.000245798
1469986866290,0.17,0.000259554
1469986866300,0.17,0.000263898
1469986866310,0.17,0.000270052
1469986866320,0.17,0.000272948
1469986866330,0.17,0.00027077599999999997
1469986866340,0.17,0.000271862
1469986866350,0.17,0.000268242
1469986866360,0.17,0.000270052
1469986866370,0.17,0.000258468
1469986866380,0.17,0.000253762
1469986866390,0.17,0.000249418
1469986866400,0.17,0.00024254
1469986866410,0.17,0.00024181599999999998
1469986866420,0.17,0.000240006
1469986866430,0.17,0.00022950799999999999
1469986866440,0.17,0.000221182
1469986866450,0.17,0.000221544
1469986866460,0.17,0.000227336
1469986866470,0.17,0.000226612
1469986866480,0.17,0.000230956
1469986866490,0.17,0.000226974
1469986866500,0.17,0.00022806
1469986866510,0.17,0.00022914599999999998
1469986866520,0.17,0.00023349
1469986866530,0.17,0.000223716
1469986866540,0.17,0.000221182
1469986866550,0.17,0.00021611400000000003
1469986866560,0.17,0.00021539
1469986866570,0.17,0.00021647599999999998
1469986866580,0.17,0.00021973400000000002
1469986866590,0.17,0.00021683799999999999
1469986866600,0.17,0.00021177
1469986866610,0.17,0.000209598
1469986866620,0.17,0.000213942
1469986866630,0.17,0.00021068400000000002
1469986866640,0.17,0.00021358
1469986866650,0.17,0.0001991
1469986866660,0.17,0.000204168
1469986866670,0.17,0.00019873799999999998
1469986866680,0.17,0.000199462
1469986866690,0.17,0.00019439400000000002
1469986866700,0.17,0.00019511799999999998
1469986866710,0.17,0.000193308
1469986866720,0.17,0.000192584
1469986866730,0.17,0.000189688
1469986866740,0.17,0.00019548
1469986866750,0.17,0.000196928
1469986866760,0.17,0.0001991
1469986866770,0.17,0.000192584
1469986866780,0.17,0.00019548
1469986866790,0.17,0.00020091
1469986866800,0.17,0.000208874
1469986866810,0.17,0.00020308200000000002
1469986866820,0.17,0.000199824
1469986866830,0.17,0.000192222
1469986866840,0.17,0.00019548
1469986866850,0.17,0.000187878
1469986866860,0.17,0.000188602
1469986866870,0.17,0.00017774200000000002
1469986866880,0.17,0.000178104
1469986866890,0.17,0.00017303599999999997
1469986866900,0.17,0.000181
1469986866910,0.17,0.00017774200000000002
1469986866920,0.17,0.00018172400000000002
1469986866930,0.17,0.000181
1469986866940,0.17,0.00018570599999999997
1469986866950,0.17,0.00018643
1469986866960,0.17,0.000192584
1469986866970,0.17,0.00018751599999999998
1469986866980,0.17,0.000199462
1469986866990,0.17,0.00020308200000000002
1469986867000,0.17,0.00019837599999999997
1469986867010,0.17,0.00019113599999999998
1469986867020,0.17,0.00018643
1469986867030,0.17,0.000183172
1469986867040,0.17,0.000184258
1469986867050,0.17,0.000171226
1469986867060,0.17,0.00017846599999999998
1469986867070,0.17,0.00017267400000000002
1469986867080,0.17,0.00017195
1469986867090,0.17,0.00016941599999999998
1469986867100,0.17,0.000170502
1469986867110,0.17,0.00017267400000000002
1469986867120,0.17,0.00017303599999999997
1469986867130,0.17,0.000166882
1469986867140,0.17,0.00017376
1469986867150,0.17,0.000174484
1469986867160,0.17,0.000184258
1469986867170,0.17,0.000183172
1469986867180,0.17,0.00018606799999999998
1469986867190,0.17,0.00018208599999999998
1469986867200,0.17,0.000184258
1469986867210,0.17,0.00017846599999999998
1469986867220,0.17,0.00018208599999999998
1469986867230,0.17,0.00017629400000000002
1469986867240,0.17,0.00017557
1469986867250,0.17,0.00017484599999999999
1469986867260,0.17,0.000172312
1469986867270,0.17,0.00016977799999999999
1469986867280,0.17,0.000171588
1469986867290,0.17,0.0001629
1469986867300,0.17,0.000162538
1469986867310,0.17,0.000161814
1469986867320,0.17,0.000158556
1469986867330,0.17,0.000156746
1469986867340,0.17,0.000150592
1469986867350,0.17,0.000145162
1469986867360,0.17,0.000157108
1469986867370,0.17,0.00014661
1469986867380,0.17,0.000152764
1469986867390,0.17,0.000156746
1469986867400,0.17,0.000163624
1469986867410,0.17,0.00017014
1469986867420,0.17,0.000170502
1469986867430,0.17,0.000171588
1469986867440,0.17,0.000180276
1469986867450,0.17,0.000180276
1469986867460,0.17,0.000183534
1469986867470,0.17,0.000179552
1469986867480,0.17,0.00017339799999999998
1469986867490,0.17,0.00016977799999999999
1469986867500,0.17,0.000163624
1469986867510,0.17,0.000156384
1469986867520,0.17,0.000157832
1469986867530,0.17,0.00014697200000000002
1469986867540,0.17,0.000148782
1469986867550,0.17,0.000140094
1469986867560,0.17,0.000140456
1469986867570,0.17,0.000140094
1469986867580,0.17,0.000141904
1469986867590,0.17,0.000143714
1469986867600,0.17,0.000148782
1469986867610,0.17,0.000143714
1469986867620,0.17,0.000153488
1469986867630,0.17,0.000154574
1469986867640,0.17,0.000151316
1469986867650,0.17,0.00015385
1469986867660,0.17,0.00015747
1469986867670,0.17,0.000147334
1469986867680,0.17,0.000157108
1469986867690,0.17,0.00014697200000000002
1469986867700,0.17,0.000153126
1469986867710,0.17,0.00014805799999999998
1469986867720,0.17,0.00014697200000000002
1469986867730,0.17,0.00014842
1469986867740,0.17,0.00014661
1469986867750,0.17,0.00014118
1469986867760,0.17,0.000138646
1469986867770,0.17,0.000138646
1469986867780,0.17,0.00014335200000000002
1469986867790,0.17,0.00013683600000000002
1469986867800,0.17,0.00013900799999999998
1469986867810,0.17,0.00013937
1469986867820,0.17,0.000140456
1469986867830,0.17,0.000134664
1469986867840,0.17,0.000138284
1469986867850,0.17,0.000135026
1469986867860,0.17,0.000136474
1469986867870,0.17,0.000131406
1469986867880,0.17,0.000136112
1469986867890,0.17,0.000133216
1469986867900,0.17,0.00013937
1469986867910,0.17,0.000131044
1469986867920,0.17,0.00014118
1469986867930,0.17,0.000139732
1469986867940,0.17,0.00014661
1469986867950,0.17,0.000138646
1469986867960,0.17,0.000142628
1469986867970,0.17,0.00013683600000000002
1469986867980,0.17,0.000144076
1469986867990,0.17,0.00013285399999999999
1469986868000,0.17,0.000139732
1469986868010,0.17,0.00013068200000000002
1469986868020,0.17,0.00013032
1469986868030,0.17,0.00012090799999999999
1469986868040,0.17,0.000127424
