Timestamp,position,BLMTI.05L3.B2E10_TCLA.A5L3.B2
1469991742790,-0.765,1.81e-06
1469991742800,-0.765,2.5340000000000002e-06
1469991742810,-0.765,1.4480000000000002e-06
1469991742820,-0.765,1.81e-06
1469991742830,-0.765,1.4480000000000002e-06
1469991742840,-0.765,1.4480000000000002e-06
1469991742850,-0.765,1.0859999999999999e-06
1469991742860,-0.765,1.81e-06
1469991742870,-0.765,1.4480000000000002e-06
1469991742880,-0.765,2.1719999999999997e-06
1469991742890,-0.765,1.81e-06
1469991742900,-0.765,2.8960000000000003e-06
1469991742910,-0.765,1.4480000000000002e-06
1469991742920,-0.765,1.4480000000000002e-06
1469991742930,-0.765,1.4480000000000002e-06
1469991742940,-0.765,2.5340000000000002e-06
1469991742950,-0.765,1.81e-06
1469991742960,-0.765,1.81e-06
1469991742970,-0.765,1.0859999999999999e-06
1469991742980,-0.765,2.5340000000000002e-06
1469991742990,-0.765,1.4480000000000002e-06
1469991743000,-0.765,1.81e-06
1469991743010,-0.765,1.4480000000000002e-06
1469991743020,-0.765,2.1719999999999997e-06
1469991743030,-0.765,1.81e-06
1469991743040,-0.765,1.81e-06
1469991743050,-0.765,1.0859999999999999e-06
1469991743060,-0.765,1.81e-06
1469991743070,-0.765,1.4480000000000002e-06
1469991743080,-0.765,2.1719999999999997e-06
1469991743090,-0.765,2.1719999999999997e-06
1469991743100,-0.765,2.5340000000000002e-06
1469991743110,-0.765,2.1719999999999997e-06
1469991743120,-0.765,2.5340000000000002e-06
1469991743130,-0.765,2.5340000000000002e-06
1469991743140,-0.765,2.1719999999999997e-06
1469991743150,-0.765,2.1719999999999997e-06
1469991743160,-0.765,2.8960000000000003e-06
1469991743170,-0.765,3.258e-06
1469991743180,-0.765,2.1719999999999997e-06
1469991743190,-0.765,1.0859999999999999e-06
1469991743200,-0.765,2.1719999999999997e-06
1469991743210,-0.765,1.0859999999999999e-06
1469991743220,-0.765,1.81e-06
1469991743230,-0.765,7.240000000000001e-07
1469991743240,-0.765,2.1719999999999997e-06
1469991743250,-0.765,1.4480000000000002e-06
1469991743260,-0.765,1.4480000000000002e-06
1469991743270,-0.765,1.81e-06
1469991743280,-0.765,1.0859999999999999e-06
1469991743290,-0.765,1.4480000000000002e-06
1469991743300,-0.765,1.81e-06
1469991743310,-0.765,1.4480000000000002e-06
1469991743320,-0.765,1.4480000000000002e-06
1469991743330,-0.765,2.1719999999999997e-06
