Timestamp,position,BLMTI.05R3.B1I10_TCLA.A5R3.B1
1469992076000,0.96,2.4254000000000002e-05
1469992076010,0.96,2.353e-05
1469992076020,0.96,2.3891999999999998e-05
1469992076030,0.96,2.2444e-05
1469992076040,0.96,1.8824e-05
1469992076050,0.96,2.2805999999999998e-05
1469992076060,0.96,1.9186e-05
1469992076070,0.96,2.2082e-05
1469992076080,0.96,2.353e-05
1469992076090,0.96,2.534e-05
1469992076100,0.96,2.3891999999999998e-05
1469992076110,0.96,2.7874e-05
1469992076120,0.96,3.3666e-05
1469992076130,0.96,3.077e-05
1469992076140,0.96,3.6924e-05
1469992076150,0.96,3.9096e-05
1469992076160,0.96,6.0092e-05
1469992076170,0.96,4.8508000000000004e-05
1469992076180,0.96,5.1404e-05
1469992076190,0.96,4.0906e-05
1469992076200,0.96,4.163e-05
1469992076210,0.96,4.525e-05
1469992076220,0.96,4.2353999999999995e-05
1469992076230,0.96,3.1132e-05
1469992076240,0.96,2.534e-05
1469992076250,0.96,2.7511999999999997e-05
1469992076260,0.96,2.7874e-05
1469992076270,0.96,2.7511999999999997e-05
1469992076280,0.96,2.3891999999999998e-05
1469992076290,0.96,2.3891999999999998e-05
1469992076300,0.96,2.2805999999999998e-05
1469992076310,0.96,2.7874e-05
1469992076320,0.96,2.8236e-05
1469992076330,0.96,2.5702e-05
1469992076340,0.96,3.1856e-05
1469992076350,0.96,3.6924e-05
1469992076360,0.96,3.4028e-05
1469992076370,0.96,4.0544000000000003e-05
1469992076380,0.96,3.7648e-05
1469992076390,0.96,4.9956e-05
1469992076400,0.96,4.9956e-05
1469992076410,0.96,4.706e-05
1469992076420,0.96,3.6200000000000006e-05
1469992076430,0.96,2.715e-05
1469992076440,0.96,2.7874e-05
1469992076450,0.96,2.353e-05
1469992076460,0.96,2.0634e-05
1469992076470,0.96,2.172e-05
1469992076480,0.96,2.0996e-05
1469992076490,0.96,1.9548e-05
1469992076500,0.96,1.8824e-05
1469992076510,0.96,1.8824e-05
1469992076520,0.96,1.629e-05
1469992076530,0.96,2.0272000000000002e-05
1469992076540,0.96,1.9186e-05
1469992076550,0.96,2.6426e-05
1469992076560,0.96,2.4616e-05
1469992076570,0.96,2.4978e-05
1469992076580,0.96,2.0996e-05
1469992076590,0.96,3.7286e-05
1469992076600,0.96,3.982e-05
1469992076610,0.96,3.0046e-05
1469992076620,0.96,2.4616e-05
1469992076630,0.96,2.8236e-05
1469992076640,0.96,3.2218e-05
1469992076650,0.96,2.9321999999999998e-05
1469992076660,0.96,2.8236e-05
1469992076670,0.96,2.9321999999999998e-05
1469992076680,0.96,2.8236e-05
1469992076690,0.96,2.534e-05
1469992076700,0.96,2.2082e-05
1469992076710,0.96,2.3168000000000002e-05
1469992076720,0.96,2.0996e-05
1469992076730,0.96,2.1358e-05
1469992076740,0.96,1.9548e-05
1469992076750,0.96,1.9548e-05
1469992076760,0.96,1.9186e-05
1469992076770,0.96,2.2805999999999998e-05
1469992076780,0.96,2.715e-05
1469992076790,0.96,2.2082e-05
1469992076800,0.96,1.9186e-05
1469992076810,0.96,2.4254000000000002e-05
1469992076820,0.96,4.163e-05
1469992076830,0.96,6.2264e-05
1469992076840,0.96,3.1856e-05
1469992076850,0.96,3.1856e-05
1469992076860,0.96,3.1856e-05
1469992076870,0.96,4.1268e-05
1469992076880,0.96,3.6562e-05
1469992076890,0.96,2.896e-05
1469992076900,0.96,2.4978e-05
1469992076910,0.96,2.1358e-05
1469992076920,0.96,2.4616e-05
1469992076930,0.96,1.991e-05
1469992076940,0.96,2.172e-05
1469992076950,0.96,2.0634e-05
1469992076960,0.96,1.9548e-05
1469992076970,0.96,1.8462e-05
1469992076980,0.96,2.0272000000000002e-05
1469992076990,0.96,1.7014e-05
1469992077000,0.95,2.172e-05
1469992077010,0.95,3.258e-05
1469992077020,0.95,2.6064e-05
1469992077030,0.95,2.6788000000000002e-05
1469992077040,0.95,2.2444e-05
1469992077050,0.95,5.1766000000000005e-05
1469992077060,0.95,3.2218e-05
1469992077070,0.95,3.1494e-05
1469992077080,0.95,1.7375999999999998e-05
1469992077090,0.95,3.439e-05
1469992077100,0.95,3.801e-05
1469992077110,0.95,2.6426e-05
1469992077120,0.95,2.0272000000000002e-05
1469992077130,0.95,1.9186e-05
1469992077140,0.95,2.172e-05
1469992077150,0.95,1.9186e-05
1469992077160,0.95,0.00059911
1469992077170,0.95,0.0019519000000000001
1469992077180,0.95,0.00087061
1469992077190,0.95,0.00095568
1469992077200,0.95,0.000831514
1469992077210,0.95,0.000599834
1469992077220,0.95,0.00064798
1469992077230,0.95,0.000339194
1469992077240,0.95,0.0005372080000000001
1469992077250,0.95,0.000259192
1469992077260,0.95,0.000468428
1469992077270,0.95,0.00040906
1469992077280,0.95,0.000392046
1469992077290,0.95,0.0005288819999999999
1469992077300,0.95,0.00027693
1469992077310,0.95,0.000453948
1469992077320,0.95,0.000222268
1469992077330,0.95,0.000498836
1469992077340,0.95,0.00021647599999999998
1469992077350,0.95,0.00020742599999999998
1469992077360,0.95,0.00013068200000000002
1469992077370,0.95,0.00016109
1469992077380,0.95,0.000191498
1469992077390,0.95,0.000115116
1469992077400,0.95,0.00013430200000000002
1469992077410,0.95,7.5658e-05
1469992077420,0.95,0.000175208
1469992077430,0.95,7.9278e-05
1469992077440,0.95,0.000131406
1469992077450,0.95,8.2536e-05
1469992077460,0.95,0.00011656399999999999
1469992077470,0.95,0.000111496
1469992077480,0.95,8.5432e-05
1469992077490,0.95,0.000149868
1469992077500,0.95,0.00010787600000000001
1469992077510,0.95,0.00030227
1469992077520,0.95,8.9776e-05
1469992077530,0.95,0.000187878
1469992077540,0.95,0.000120184
1469992077550,0.95,0.00021973400000000002
1469992077560,0.95,0.00013068200000000002
1469992077570,0.95,7.3848e-05
1469992077580,0.95,9.1586e-05
1469992077590,0.95,6.3712e-05
1469992077600,0.95,0.000128148
1469992077610,0.95,6.4074e-05
1469992077620,0.95,7.964e-05
1469992077630,0.95,5.6834e-05
1469992077640,0.95,6.697e-05
