Timestamp,position,BLMTI.05L3.B2E10_TCLA.A5L3.B2
1469992181800,-0.645,9.8102e-05
1469992181810,-0.645,8.434600000000001e-05
1469992181820,-0.645,0.000140456
1469992181830,-0.645,0.000110772
1469992181840,-0.645,0.000165434
1469992181850,-0.645,0.000124528
1469992181860,-0.645,0.000174484
1469992181870,-0.645,0.000212494
1469992181880,-0.645,0.00021973400000000002
1469992181890,-0.645,0.00016977799999999999
1469992181900,-0.645,0.00012416600000000002
1469992181910,-0.645,0.00016072799999999998
1469992181920,-0.645,7.6382e-05
1469992181930,-0.645,5.7196000000000006e-05
1469992181940,-0.645,3.2942e-05
1469992181950,-0.645,3.5838000000000005e-05
1469992181960,-0.645,2.9684000000000002e-05
1469992181970,-0.645,3.8372e-05
1469992181980,-0.645,2.6064e-05
1469992181990,-0.645,3.6562e-05
1469992182000,-0.645,3.982e-05
1469992182010,-0.645,6.2988e-05
1469992182020,-0.645,6.4436e-05
1469992182030,-0.645,8.688e-05
1469992182040,-0.645,0.00013538799999999999
1469992182050,-0.645,0.00012090799999999999
1469992182060,-0.645,0.000178828
1469992182070,-0.645,0.00024978
1469992182080,-0.645,0.000277292
1469992182090,-0.645,0.00010679
1469992182100,-0.645,9.6654e-05
1469992182110,-0.645,0.00011620200000000001
1469992182120,-0.645,9.8826e-05
1469992182130,-0.645,6.9142e-05
1469992182140,-0.645,4.4526e-05
1469992182150,-0.645,3.9458e-05
1469992182160,-0.645,4.887e-05
1469992182170,-0.645,5.2128e-05
1469992182180,-0.645,2.715e-05
1469992182190,-0.645,4.5974e-05
1469992182200,-0.645,3.258e-05
1469992182210,-0.645,3.077e-05
1469992182220,-0.645,2.6426e-05
1469992182230,-0.645,7.167600000000001e-05
1469992182240,-0.645,3.9458e-05
1469992182250,-0.645,3.0408e-05
1469992182260,-0.645,3.8734e-05
1469992182270,-0.645,6.1178e-05
1469992182280,-0.645,7.276199999999999e-05
1469992182290,-0.645,6.516e-05
1469992182300,-0.645,9.918799999999999e-05
1469992182310,-0.645,8.869e-05
1469992182320,-0.645,0.00010715200000000001
1469992182330,-0.645,7.8554e-05
1469992182340,-0.645,7.7468e-05
1469992182350,-0.645,6.6246e-05
1469992182360,-0.645,5.9006000000000004e-05
1469992182370,-0.645,3.8372e-05
1469992182380,-0.645,2.9321999999999998e-05
1469992182390,-0.645,5.9006000000000004e-05
1469992182400,-0.645,4.3078e-05
1469992182410,-0.645,4.1268e-05
1469992182420,-0.645,4.8508000000000004e-05
1469992182430,-0.645,8.3622e-05
1469992182440,-0.645,5.4662e-05
1469992182450,-0.645,8.9776e-05
1469992182460,-0.645,9.520600000000001e-05
