,jaw,height,position,decay_a,decay_b,decay_c,spike,collimator_type,beam_type,beam_state
36,0,32.78634693877551,4.183406440042203,31.61531973639647,0.2908056289388655,4.182899148992337,1,TCP,PROTON,I
37,1,177.86119512195125,1.9554436959740131,167.1675302619698,0.5539904916129701,21.253649660885362,1,TCP,PROTON,I
38,0,3.7334210526315776,4.7622822672311464,3.5873572801887565,0.3727068455877926,0.8106387287702972,1,TCP,PROTON,I
39,0,14.306452631578946,4.504406516081109,13.442774898348155,0.8421970236721881,1.4756333660654972,1,TCP,PROTON,I
40,0,97.22086813186813,2.949899169721188,97.82513546566477,0.2349978913735104,14.389075407861394,1,TCP,PROTON,I
41,0,82.94294680851064,3.7965972519314986,80.05595460374609,0.4551552208085137,2.653331131001662,1,TCP,PROTON,I
42,0,6.789425531914892,4.699758320641699,7.978070177271147,0.6412783647389373,2.9862574670915376,1,TCP,PROTON,I
43,0,13.160987654320989,4.4320203084789975,12.625649814223184,0.4527744221591581,2.6374467683434317,1,TCP,PROTON,I
44,1,156.34223076923075,2.1658092769589925,171.76669882852786,0.4249313453985517,6.9189218855049095,1,TCP,PROTON,I
45,0,2.016857142857143,2.6149411033141026,2.0709247311827763,32.226593575512545,1.9110752688172044,0,TCP,PROTON,I
46,1,2.016857142857143,2.0184673114997542,2.0709247311827763,32.226593575512545,1.9110752688172044,0,TCP,PROTON,I
47,1,83.4350465116279,2.916950475171467,71.8134339127433,0.2751531010249681,7.052263699473483,1,TCP,PROTON,I
48,1,80.78072093023256,2.7490956605991625,70.86441548899666,0.061398107142012985,6.047202214067805,1,TCP,PROTON,I
49,1,3.5807469879518097,2.030178597530675,4.226786032011974,3.5027617981716053,6.816031597634338,1,TCP,PROTON,I
50,0,104.75538749999998,4.039975362097898,84.29460093369097,0.29291774380070856,4.582013737176833,1,TCP,PROTON,I
51,0,1152.1763956043958,2.6748592663844275,1151.5269939247748,0.5203977522551698,28.22147552984643,1,TCP,PROTON,I
52,0,236.95728125,2.7766509509402826,192.98199064429355,0.2712486587660954,25.71772326088186,1,TCP,PROTON,I
53,0,44.95133333333333,2.576766780637984,39.266778025676295,0.44879113076557736,8.772056002989439,1,TCP,PROTON,I
54,1,44.95133333333333,1.9802929888236358,39.266778025676295,0.44879113076557736,8.772056002989439,1,TCP,PROTON,I
55,1,385.2439032258064,2.2903129025067503,374.2353059338387,0.419054015846759,22.766056611997822,1,TCP,PROTON,I
56,0,42.63653658536586,4.100854174560155,40.42942682017672,0.5010599869411393,2.3243268761001907,1,TCP,PROTON,I
57,0,2.0379,5.780985748979279,1.6967809406077137,0.14248628609034303,0.4773275448328942,0,TCP,PROTON,I
58,1,2.0379,5.463494540797352,1.6967809406077137,0.14248628609034303,0.4773275448328942,0,TCP,PROTON,I
59,0,18.174945652173914,4.120771306194611,16.43755230323731,0.5114187164764614,2.61185621767197,1,TCP,PROTON,I
60,0,111.74647474747472,2.88216136204693,80.65330495128094,0.06092970473227091,3.9151669696928377,1,TCP,PROTON,I
61,0,101.94925773195877,3.2608992840352222,101.19577852240387,0.5238948410365273,3.764181668238445,1,TCP,PROTON,I
62,1,148.14849999999996,2.21411071521486,113.70856611741188,0.03248332361087398,12.67765283573654,1,TCP,PROTON,I
63,1,134.50194186046508,2.4527002319405997,143.96226669586756,0.20391676197097225,16.239508231697116,1,TCP,PROTON,I
64,1,87.70742857142858,1.8784557831856192,84.27444937831295,0.23545922115641765,5.4216003927296335,1,TCP,PROTON,I
65,0,237.3554942528736,2.3444077263135097,209.0615621527798,0.2363302372182497,26.13037939267104,1,TCP,PROTON,I
66,1,237.3554942528736,2.536017973175672,209.0615621527798,0.2363302372182497,26.13037939267104,1,TCP,PROTON,I
67,1,316.4132558139535,1.9171954085221985,280.23024512680837,0.8335481828481878,33.725343025705946,1,TCP,PROTON,I
68,1,329.44978481012663,2.3763515865883638,274.0421568668903,0.12622852888698274,21.554772742482147,1,TCP,PROTON,I
69,0,22.716396039603964,2.9203356847230486,16.578296473117987,0.06444752992465208,6.390894562280655,1,TCP,PROTON,I
70,0,34.34463953488373,3.8985527032985794,24.40509150872045,0.24658721526870755,2.8999567881869788,1,TCP,PROTON,I
71,0,37.35709900990099,6.048010453318157,36.12064685993092,0.5552538887468259,1.019641175984262,1,TCP,PROTON,I
72,1,37.35709900990099,5.110927410748704,36.12064685993092,0.5552538887468259,1.019641175984262,1,TCP,PROTON,I
73,1,17.83755,3.4070582988435567,12.62634671110652,0.13597920725843898,1.500305869991712,1,TCP,PROTON,I
74,1,31.154345679012362,1.8502609054815236,43.98937263930476,0.14842783843262827,6.977049895760658,1,TCP,PROTON,I
75,0,1153.016842696629,1.7695769857270245,1018.5936745420224,0.21577798938912232,47.838114414605464,1,TCP,PROTON,I
76,1,55.53462637362639,3.1985130381579823,57.9629868073405,0.39887290465806,2.751793207488868,1,TCP,PROTON,I
77,1,13.32135632183908,2.3414554480553145,12.458916819126802,0.25048532163113096,1.0055784516280422,1,TCP,PROTON,I
78,0,27.76430303030303,2.490933209208104,36.51957769115373,0.4624212595954736,9.267762300959175,1,TCP,PROTON,I
79,0,100.13021495327105,2.67220258732828,92.0767933166645,0.04158396750993187,-3.631186761702651,1,TCP,PROTON,I
80,0,208.22757142857142,1.9048312776297267,163.5499160069295,0.07487789986410831,24.734546078869805,1,TCP,PROTON,I
81,0,7.94640243902439,5.258448135513189,7.667821491511588,0.6626646524437809,1.3242555103985592,1,TCP,PROTON,I
82,0,3.6346500000000006,5.853744150854304,27.503357596553336,0.09108732182205752,1.941327866474072,0,TCP,PROTON,I
83,1,3.6346500000000006,5.536252942672375,27.503357596553336,0.09108732182205752,1.941327866474072,0,TCP,PROTON,I
84,1,104.18839759036145,2.0371985254266582,95.6111165774302,0.22311616774783155,4.21924260268414,1,TCP,PROTON,I
85,1,97.34920454545454,3.591619292558065,91.4011147012896,0.4485857986323845,3.453601767954505,1,TCP,PROTON,I
86,1,2729.2168101265825,1.9048312776297267,2372.1440974405114,0.17907007245966675,57.0400612546477,1,TCP,PROTON,I
87,1,319.83551764705885,1.5777711106157617,323.804724258504,0.3840423538459648,34.172254352749874,1,TCP,PROTON,I
88,0,5.252703296703297,5.701612946933796,4.923352000511363,0.5187119836928584,0.6602064464738335,1,TCP,PROTON,I
89,1,5.252703296703297,5.384121738751869,4.923352000511363,0.5187119836928584,0.6602064464738335,1,TCP,PROTON,I
90,1,2801.56897029703,1.9076333366592453,2215.7817066259936,0.4268416686685331,167.56309947459792,1,TCP,PROTON,I
91,0,7.300157303370786,5.6553121457406,7.441936522361328,0.4971056865286442,2.311915471792826,1,TCP,PROTON,I
92,1,7.300157303370786,5.337820937558671,7.441936522361328,0.4971056865286442,2.311915471792826,1,TCP,PROTON,I
93,0,563.8792258064517,2.3190901025741857,460.94073456875833,0.3163348821726498,40.137763184484406,1,TCP,PROTON,I
94,0,23.94831111111111,3.3132579005134253,14.468939528620885,0.21838550487446454,7.247264817272518,1,TCP,PROTON,I
95,0,6.13001204819277,4.215560108217572,12.2247464898913,0.22925227422870506,1.8601669149764024,1,TCP,PROTON,I
96,1,6.13001204819277,3.5214727296248483,12.2247464898913,0.22925227422870506,1.8601669149764024,1,TCP,PROTON,I
97,0,7.489969072164947,5.807338653651316,7.844322531667958,0.4753391254188036,1.5147369796516916,1,TCP,PROTON,I
98,0,5.765,4.671582737489975,4.728559610345866,0.30537541969961324,1.692046742227835,1,TCP,PROTON,I
99,1,5.765,3.78880152560474,4.728559610345866,0.30537541969961324,1.692046742227835,1,TCP,PROTON,I
100,0,6.72732,5.979309957745774,6.8172862137495995,0.6944392301331463,1.7882693642543486,1,TCP,PROTON,I
101,1,6.72732,4.418339659042231,6.8172862137495995,0.6944392301331463,1.7882693642543486,1,TCP,PROTON,I
102,0,466.6542,1.7357634127513488,459.28758213725763,0.1926165302370669,53.81200344662867,1,TCP,PROTON,I
103,0,16.450700934579434,3.303695828650472,16.222822735933768,0.02441169408993176,1.3261717651631482,1,TCP,PROTON,I
104,0,48.66288043478261,4.106909865138576,43.51940475611234,0.23538684247214786,10.977032767752783,1,TCP,PROTON,I
