,jaw,height,position,Maximum value,decay_a,decay_b,decay_c,collimator_type,beam_type,beam_state
557,0,240.7617216494846,4.276190150165242,255.02900000000005,227.29138488123724,0.3720949704015935,15.430707225785609,TCTPH,PROTON,I
558,1,4.917606382978724,1.9160118800525596,5.792000000000001,4.742011317110932,0.5184419673036549,0.9891830584213458,TCTPH,PROTON,I
559,0,4.917606382978724,5.042594902501963,5.792000000000001,4.742011317110932,0.5184419673036549,0.9891830584213458,TCTPH,PROTON,I
560,0,3.405181818181818,6.740878159824758,9.231,4.238663934446269,190.13037618496483,4.992336065608345,TCTPH,PROTON,I
561,1,6.215413333333332,2.601446755787087,8.325999999999999,6.439948745861466,2.078593899764014,1.8870695995523064,TCSG,PROTON,I
562,1,116.00128712871287,1.3469277613726474,125.25200000000001,113.82812263240018,0.21783107733035692,13.18978002622066,TCSG,PROTON,I
563,0,9.544666666666666,2.7025636533200044,9.955,9.372561219246093,0.40054694618260883,0.6174538386744611,TCP,PROTON,I
564,1,6.419794520547944,2.909475973417212,8.325999999999999,6.686770223422483,1.2617360033504115,1.727370055134926,TCSG,PROTON,I
565,1,6.060433333333332,1.990988851845661,7.058999999999999,5.550316240731877,0.18165508159907295,1.6582582253019489,TCSG,PROTON,I
566,0,6.060433333333332,1.990988851845661,7.058999999999999,5.550316240731877,0.18165508159907295,1.6582582253019489,TCSG,PROTON,I
567,0,13.936999999999998,1.1895181203740754,16.833,15.386189438286165,0.3620949149361772,2.633114464539869,TCSG,PROTON,I
568,0,11.52340404040404,2.0525946953944336,13.032,11.38428666674592,0.5867719308157773,1.9487950371441234,TCSG,PROTON,I
569,0,52.42320238095238,3.425892065865934,70.952,48.954187697218075,0.22538164282915255,20.40035628407058,TCSP,PROTON,I
570,0,60.48567499999999,1.4785402458598766,66.42699999999999,52.50872080046804,0.3811136593627812,7.5974892919757355,TCSG,PROTON,I
571,1,20.131021739130436,1.324180549076763,21.901,16.069788202431724,0.1751618013333582,4.094490103471433,TCSG,PROTON,I
572,0,36.28311224489796,3.9006492463930007,41.992,34.35126323094098,0.23085678365778228,7.007788554727335,TCTPV,PROTON,I
573,1,167.44024210526317,1.8724661554102067,187.697,98.61299223998861,0.08853848471748459,27.322687904592208,TCTPH,PROTON,I
574,1,69.75476041666668,3.224510027989279,101.54100000000001,75.30177738099519,0.5590998142975189,30.780132437359335,TCSP,PROTON,I
575,1,10.253770000000001,2.413828959693401,11.765,11.462586428826297,0.5068051026709297,1.2550681118927964,TCSG,PROTON,I
