,jaw,height,position,Maximum value,decay_a,decay_b,decay_c,collimator_type,beam_type,beam_state
314,1,97.34920454545454,2.5214640273239963,100.09299999999999,91.4011147012896,0.4485857986323845,3.4536017679545052,TCP,PROTON,I
315,0,414.3622352941177,2.2213787406109993,426.074,294.28155885257377,0.12019736284202305,36.18739283560993,TCP,PROTON,I
316,1,0.7847142857142857,4.3368248172531105,2.1719999999999997,1.3845240689257914,0.03766304135184581,0.670157525652536,TCSG,PROTON,I
317,0,0.7847142857142857,3.8520094665034184,2.1719999999999997,1.3845240689257914,0.03766304135184581,0.670157525652536,TCSG,PROTON,I
318,1,176.59850588235295,1.893896689435848,184.43900000000002,193.56140236698636,0.3242943150079024,10.81101064959592,TCP,PROTON,I
319,0,111.74647474747474,2.8813944585214717,116.38299999999998,80.65330464174801,0.06092970293567466,3.9151665278384966,TCP,PROTON,I
320,0,98.13425742574258,4.4434798136867375,108.781,93.56899498537202,0.11421514583340216,14.38167448727395,TCSG,PROTON,I
321,1,7.790727272727272,2.938572753217818,8.869,6.215401584435105,0.18184523151717963,2.285829901933504,TCSG,PROTON,I
322,0,7.790727272727272,3.651434068014594,8.869,6.215401584435105,0.18184523151717963,2.285829901933504,TCSG,PROTON,I
323,0,32.90951282051282,2.096445877522487,44.164,13.687248871541005,0.02361195050688035,2.338573893235708,TCSG,PROTON,I
324,1,4.957009433962265,2.0465533488505154,10.679,5.490806476061725,0.6631312365879446,5.649767369789689,TCP,PROTON,I
325,0,4.957009433962265,3.1723962167496333,10.679,5.490806476061725,0.6631312365879446,5.649767369789689,TCP,PROTON,I
326,0,18.362505263157892,2.8186531573481797,19.548,16.846103538126094,0.3790286268608251,1.6632609237861435,TCP,PROTON,I
327,1,9.254132530120481,3.0508321653669754,10.498,9.66325474315328,0.2754044218474416,1.0672775743373049,TCP,PROTON,I
328,0,2051.620933333333,5.364597110803731,2061.95,1885.567921513205,0.713314722494539,59.35529574855049,TCTPH,PROTON,I
329,0,16.910062500000002,2.7489994549234407,17.557000000000002,14.989351813663456,0.32965423844664876,0.9197240633365017,TCP,PROTON,I
330,1,49.7021,2.536593521661731,55.748000000000005,38.1764947408907,0.19091775140718892,11.051253490020782,TCSG,PROTON,I
331,1,42.358,1.5065429005526942,43.802,39.48147034439764,0.1852667577829331,4.232119964013741,TCSG,PROTON,I
332,0,42.358,1.1985136829675709,43.802,39.48147034439764,0.1852667577829331,4.232119964013741,TCSG,PROTON,I
333,1,3.9981012658227844,2.383304196023675,4.887,2.880912047838868,0.8765718043157508,1.9980220253498442,TCSG,PROTON,I
334,0,3.9981012658227844,1.9885463802736234,4.887,2.880912047838868,0.8765718043157508,1.9980220253498442,TCSG,PROTON,I
335,1,23.002408163265304,2.465009734063324,28.235999999999997,17.555872722714188,1.3047194961952056,11.312283178348142,TCLA,PROTON,I
336,0,23.002408163265304,2.3543184506684254,28.235999999999997,17.555872722714188,1.3047194961952056,11.312283178348142,TCLA,PROTON,I
337,1,12.094990825688074,,18.462,12.371147060135634,201.87841971776433,6.090852939864333,TCLIA,PROTON,I
