Timestamp,position,BLMTI.06R3.B2E10_TCP.6R3.B2
1493560032680,9.065,7.240000000000001e-07
1493560032690,9.065,1.4480000000000002e-06
1493560032700,9.065,0.0
1493560032710,9.065,3.6200000000000004e-07
1493560032720,9.065,3.6200000000000004e-07
1493560032730,9.065,1.0859999999999999e-06
1493560032740,9.065,0.0
1493560032750,9.065,0.0
1493560032760,9.065,3.6200000000000004e-07
1493560032770,9.065,0.0
1493560032780,9.065,1.0859999999999999e-06
1493560032790,9.065,3.6200000000000004e-07
1493560032800,9.065,1.4480000000000002e-06
1493560032810,9.065,0.0
1493560032820,9.065,3.6200000000000004e-07
1493560032830,9.065,1.0859999999999999e-06
1493560032840,9.065,7.240000000000001e-07
1493560032850,9.065,0.0
1493560032860,9.065,7.240000000000001e-07
1493560032870,9.065,7.240000000000001e-07
1493560032880,9.065,7.240000000000001e-07
1493560032890,9.065,7.240000000000001e-07
1493560032900,9.065,3.6200000000000004e-07
1493560032910,9.065,7.240000000000001e-07
1493560032920,9.065,3.6200000000000004e-07
1493560032930,9.065,1.0859999999999999e-06
1493560032940,9.065,0.0
1493560032950,9.065,7.240000000000001e-07
1493560032960,9.065,1.4480000000000002e-06
1493560032970,9.065,0.0
1493560032980,9.065,3.6200000000000004e-07
1493560032990,9.065,7.240000000000001e-07
1493560033000,9.065,7.240000000000001e-07
1493560033010,9.065,3.6200000000000004e-07
1493560033020,9.065,7.240000000000001e-07
1493560033030,9.065,3.6200000000000004e-07
1493560033040,9.065,1.0859999999999999e-06
1493560033050,9.065,3.6200000000000004e-07
1493560033060,9.065,1.0859999999999999e-06
1493560033070,9.065,3.6200000000000004e-07
1493560033080,9.065,3.6200000000000004e-07
1493560033090,9.065,1.4480000000000002e-06
1493560033100,9.065,3.6200000000000004e-07
1493560033110,9.065,3.6200000000000004e-07
1493560033120,9.065,1.0859999999999999e-06
1493560033130,9.065,3.6200000000000004e-07
1493560033140,9.065,7.240000000000001e-07
1493560033150,9.065,3.6200000000000004e-07
1493560033160,9.065,1.0859999999999999e-06
1493560033170,9.065,7.240000000000001e-07
1493560033180,9.065,3.6200000000000004e-07
1493560033190,9.065,3.6200000000000004e-07
1493560033200,9.065,1.0859999999999999e-06
1493560033210,9.065,3.6200000000000004e-07
1493560033220,9.065,3.6200000000000004e-07
1493560033230,9.065,7.240000000000001e-07
1493560033240,9.065,7.240000000000001e-07
1493560033250,9.065,7.240000000000001e-07
1493560033260,9.065,3.6200000000000004e-07
1493560033270,9.065,7.240000000000001e-07
1493560033280,9.065,1.0859999999999999e-06
1493560033290,9.065,3.6200000000000004e-07
1493560033300,9.065,3.6200000000000004e-07
1493560033310,9.065,7.240000000000001e-07
1493560033320,9.065,1.0859999999999999e-06
1493560033330,9.065,0.0
1493560033340,9.065,7.240000000000001e-07
1493560033350,9.065,0.0
1493560033360,9.065,1.81e-06
1493560033370,9.065,1.4480000000000002e-06
1493560033380,9.065,3.6200000000000004e-07
1493560033390,9.065,7.240000000000001e-07
1493560033400,9.065,7.240000000000001e-07
1493560033410,9.065,7.240000000000001e-07
1493560033420,9.065,7.240000000000001e-07
1493560033430,9.065,7.240000000000001e-07
1493560033440,9.065,7.240000000000001e-07
1493560033450,9.065,1.0859999999999999e-06
1493560033460,9.065,0.0
1493560033470,9.065,1.0859999999999999e-06
1493560033480,9.065,0.0
1493560033490,9.065,1.0859999999999999e-06
1493560033500,9.065,3.6200000000000004e-07
1493560033510,9.065,1.0859999999999999e-06
1493560033520,9.065,7.240000000000001e-07
1493560033530,9.065,0.0
1493560033540,9.065,7.240000000000001e-07
1493560033550,9.065,1.0859999999999999e-06
1493560033560,9.065,1.4480000000000002e-06
1493560033570,9.065,0.0
1493560033580,9.065,7.240000000000001e-07
1493560033590,9.065,0.0
1493560033600,9.065,1.0859999999999999e-06
1493560033610,9.065,0.0
1493560033620,9.065,7.240000000000001e-07
1493560033630,9.065,3.6200000000000004e-07
1493560033640,9.065,3.6200000000000004e-07
1493560033650,9.065,1.4480000000000002e-06
1493560033660,9.065,0.0
1493560033670,9.065,0.0
1493560033680,9.065,1.0859999999999999e-06
1493560033690,9.065,7.240000000000001e-07
1493560033700,9.065,7.240000000000001e-07
1493560033710,9.065,3.6200000000000004e-07
1493560033720,9.065,0.0
1493560033730,9.065,3.6200000000000004e-07
1493560033740,9.065,7.240000000000001e-07
1493560033750,9.065,3.6200000000000004e-07
1493560033760,9.065,1.0859999999999999e-06
1493560033770,9.065,7.240000000000001e-07
1493560033780,9.065,1.0859999999999999e-06
1493560033790,9.065,7.240000000000001e-07
1493560033800,9.065,7.240000000000001e-07
1493560033810,9.065,0.0
1493560033820,9.065,1.4480000000000002e-06
1493560033830,9.065,3.6200000000000004e-07
1493560033840,9.065,3.6200000000000004e-07
1493560033850,9.065,7.240000000000001e-07
1493560033860,9.065,7.240000000000001e-07
1493560033870,9.065,7.240000000000001e-07
1493560033880,9.065,3.6200000000000004e-07
1493560033890,9.065,3.6200000000000004e-07
1493560033900,9.065,3.6200000000000004e-07
1493560033910,9.065,3.6200000000000004e-07
1493560033920,9.065,3.6200000000000004e-07
1493560033930,9.065,3.6200000000000004e-07
1493560033940,9.065,3.6200000000000004e-07
1493560033950,9.065,3.6200000000000004e-07
1493560033960,9.065,1.0859999999999999e-06
1493560033970,9.065,0.0
1493560033980,9.065,7.240000000000001e-07
1493560033990,9.065,3.6200000000000004e-07
1493560034000,9.065,1.0859999999999999e-06
1493560034010,9.065,7.240000000000001e-07
1493560034020,9.065,3.6200000000000004e-07
1493560034030,9.065,3.6200000000000004e-07
1493560034040,9.065,7.240000000000001e-07
1493560034050,9.065,7.240000000000001e-07
1493560034060,9.065,0.0
1493560034070,9.065,7.240000000000001e-07
1493560034080,9.065,1.0859999999999999e-06
1493560034090,9.065,1.0859999999999999e-06
1493560034100,9.065,1.0859999999999999e-06
1493560034110,9.065,3.6200000000000004e-07
1493560034120,9.065,0.0
1493560034130,9.065,3.6200000000000004e-07
1493560034140,9.065,7.240000000000001e-07
1493560034150,9.065,7.240000000000001e-07
1493560034160,9.065,3.6200000000000004e-07
1493560034170,9.065,7.240000000000001e-07
1493560034180,9.065,7.240000000000001e-07
1493560034190,9.065,3.6200000000000004e-07
1493560034200,9.065,7.240000000000001e-07
1493560034210,9.065,3.6200000000000004e-07
1493560034220,9.065,1.0859999999999999e-06
1493560034230,9.065,1.0859999999999999e-06
1493560034240,9.065,3.6200000000000004e-07
1493560034250,9.065,7.240000000000001e-07
1493560034260,9.065,7.240000000000001e-07
1493560034270,9.065,0.0
1493560034280,9.065,7.240000000000001e-07
1493560034290,9.065,1.0859999999999999e-06
1493560034300,9.065,3.6200000000000004e-07
1493560034310,9.065,7.240000000000001e-07
1493560034320,9.065,1.0859999999999999e-06
1493560034330,9.065,7.240000000000001e-07
1493560034340,9.065,3.6200000000000004e-07
1493560034350,9.065,1.0859999999999999e-06
1493560034360,9.065,0.0
1493560034370,9.065,7.240000000000001e-07
1493560034380,9.065,7.240000000000001e-07
1493560034390,9.065,7.240000000000001e-07
1493560034400,9.065,7.240000000000001e-07
1493560034410,9.065,7.240000000000001e-07
1493560034420,9.065,7.240000000000001e-07
1493560034430,9.065,0.0
1493560034440,9.065,7.240000000000001e-07
1493560034450,9.065,7.240000000000001e-07
1493560034460,9.065,1.0859999999999999e-06
1493560034470,9.065,7.240000000000001e-07
1493560034480,9.065,0.0
1493560034490,9.065,1.0859999999999999e-06
1493560034500,9.065,7.240000000000001e-07
1493560034510,9.065,1.0859999999999999e-06
1493560034520,9.065,7.240000000000001e-07
1493560034530,9.065,0.0
1493560034540,9.065,1.0859999999999999e-06
1493560034550,9.065,3.6200000000000004e-07
