Timestamp,position,BLMTI.04L6.B2I11_TCSP.A4L6.B2
1493560674800,-7.675,1.81e-06
1493560674810,-7.675,1.4480000000000002e-06
1493560674820,-7.675,3.6200000000000004e-07
1493560674830,-7.675,1.0859999999999999e-06
1493560674840,-7.675,7.240000000000001e-07
1493560674850,-7.675,0.0
1493560674860,-7.675,1.0859999999999999e-06
1493560674870,-7.675,3.6200000000000004e-07
1493560674880,-7.675,7.240000000000001e-07
1493560674890,-7.675,0.0
1493560674900,-7.675,7.240000000000001e-07
1493560674910,-7.675,7.240000000000001e-07
1493560674920,-7.675,0.0
1493560674930,-7.675,3.6200000000000004e-07
1493560674940,-7.675,3.6200000000000004e-07
1493560674950,-7.675,1.0859999999999999e-06
1493560674960,-7.675,3.6200000000000004e-07
1493560674970,-7.675,3.6200000000000004e-07
1493560674980,-7.675,7.240000000000001e-07
1493560674990,-7.675,1.0859999999999999e-06
1493560675000,-7.675,3.6200000000000004e-07
1493560675010,-7.675,1.0859999999999999e-06
1493560675020,-7.675,0.0
1493560675030,-7.675,7.240000000000001e-07
1493560675040,-7.675,7.240000000000001e-07
1493560675050,-7.675,0.0
1493560675060,-7.675,3.6200000000000004e-07
1493560675070,-7.675,1.0859999999999999e-06
1493560675080,-7.675,0.0
1493560675090,-7.675,1.0859999999999999e-06
1493560675100,-7.675,0.0
1493560675110,-7.675,1.0859999999999999e-06
1493560675120,-7.675,1.4480000000000002e-06
1493560675130,-7.675,7.240000000000001e-07
1493560675140,-7.675,3.6200000000000004e-07
1493560675150,-7.675,7.240000000000001e-07
1493560675160,-7.675,7.240000000000001e-07
1493560675170,-7.675,1.0859999999999999e-06
1493560675180,-7.675,1.4480000000000002e-06
1493560675190,-7.675,7.240000000000001e-07
1493560675200,-7.675,1.0859999999999999e-06
1493560675210,-7.675,7.240000000000001e-07
1493560675220,-7.675,1.0859999999999999e-06
1493560675230,-7.675,7.240000000000001e-07
1493560675240,-7.675,7.240000000000001e-07
1493560675250,-7.675,7.240000000000001e-07
1493560675260,-7.675,1.4480000000000002e-06
1493560675270,-7.675,3.6200000000000004e-07
1493560675280,-7.675,3.6200000000000004e-07
1493560675290,-7.675,1.0859999999999999e-06
1493560675300,-7.675,3.6200000000000004e-07
1493560675310,-7.675,1.0859999999999999e-06
1493560675320,-7.675,7.240000000000001e-07
1493560675330,-7.675,7.240000000000001e-07
1493560675340,-7.675,1.0859999999999999e-06
1493560675350,-7.675,1.0859999999999999e-06
1493560675360,-7.675,7.240000000000001e-07
1493560675370,-7.675,7.240000000000001e-07
1493560675380,-7.675,1.0859999999999999e-06
1493560675390,-7.675,7.240000000000001e-07
1493560675400,-7.675,0.0
1493560675410,-7.675,1.4480000000000002e-06
1493560675420,-7.675,1.81e-06
1493560675430,-7.675,3.6200000000000004e-07
1493560675440,-7.675,0.0
1493560675450,-7.675,7.240000000000001e-07
1493560675460,-7.675,1.0859999999999999e-06
1493560675470,-7.675,7.240000000000001e-07
1493560675480,-7.675,3.6200000000000004e-07
1493560675490,-7.675,7.240000000000001e-07
1493560675500,-7.675,3.6200000000000004e-07
1493560675510,-7.675,7.240000000000001e-07
1493560675520,-7.675,3.6200000000000004e-07
1493560675530,-7.675,1.4480000000000002e-06
1493560675540,-7.675,7.240000000000001e-07
1493560675550,-7.675,1.0859999999999999e-06
1493560675560,-7.675,1.0859999999999999e-06
1493560675570,-7.675,1.0859999999999999e-06
1493560675580,-7.675,1.4480000000000002e-06
1493560675590,-7.675,3.6200000000000004e-07
1493560675600,-7.675,7.240000000000001e-07
1493560675610,-7.675,7.240000000000001e-07
1493560675620,-7.675,7.240000000000001e-07
1493560675630,-7.675,7.240000000000001e-07
1493560675640,-7.675,3.6200000000000004e-07
1493560675650,-7.675,7.240000000000001e-07
1493560675660,-7.675,7.240000000000001e-07
1493560675670,-7.675,7.240000000000001e-07
1493560675680,-7.675,1.0859999999999999e-06
1493560675690,-7.675,3.6200000000000004e-07
1493560675700,-7.675,1.0859999999999999e-06
1493560675710,-7.675,1.0859999999999999e-06
1493560675720,-7.675,3.6200000000000004e-07
1493560675730,-7.675,7.240000000000001e-07
1493560675740,-7.675,3.6200000000000004e-07
1493560675750,-7.675,3.6200000000000004e-07
1493560675760,-7.675,1.0859999999999999e-06
1493560675770,-7.675,3.6200000000000004e-07
1493560675780,-7.675,7.240000000000001e-07
1493560675790,-7.675,7.240000000000001e-07
1493560675800,-7.675,7.240000000000001e-07
1493560675810,-7.675,7.240000000000001e-07
1493560675820,-7.675,3.6200000000000004e-07
1493560675830,-7.675,7.240000000000001e-07
1493560675840,-7.675,7.240000000000001e-07
1493560675850,-7.675,7.240000000000001e-07
1493560675860,-7.675,1.81e-06
1493560675870,-7.675,2.8960000000000003e-06
1493560675880,-7.675,2.1719999999999997e-06
1493560675890,-7.675,2.8960000000000003e-06
1493560675900,-7.675,1.81e-06
1493560675910,-7.675,3.258e-06
1493560675920,-7.675,1.0859999999999999e-06
1493560675930,-7.675,2.8960000000000003e-06
1493560675940,-7.675,7.240000000000001e-07
1493560675950,-7.675,1.4480000000000002e-06
1493560675960,-7.675,1.0859999999999999e-06
1493560675970,-7.675,7.240000000000001e-07
1493560675980,-7.675,3.6200000000000004e-07
1493560675990,-7.675,1.0859999999999999e-06
1493560676000,-7.675,3.6200000000000004e-07
1493560676010,-7.675,1.4480000000000002e-06
1493560676020,-7.675,3.6200000000000004e-07
1493560676030,-7.675,3.6200000000000004e-07
1493560676040,-7.675,1.0859999999999999e-06
1493560676050,-7.675,3.6200000000000004e-07
1493560676060,-7.675,3.6200000000000004e-07
1493560676070,-7.675,7.240000000000001e-07
1493560676080,-7.675,1.4480000000000002e-06
1493560676090,-7.675,7.240000000000001e-07
1493560676100,-7.675,0.0
1493560676110,-7.675,7.240000000000001e-07
1493560676120,-7.675,7.240000000000001e-07
1493560676130,-7.675,0.0
1493560676140,-7.675,7.240000000000001e-07
1493560676150,-7.675,3.6200000000000004e-07
1493560676160,-7.675,3.6200000000000004e-07
1493560676170,-7.675,3.6200000000000004e-07
1493560676180,-7.675,7.240000000000001e-07
1493560676190,-7.675,3.6200000000000004e-07
1493560676200,-7.675,1.4480000000000002e-06
1493560676210,-7.675,0.0
1493560676220,-7.675,1.0859999999999999e-06
1493560676230,-7.675,3.6200000000000004e-07
1493560676240,-7.675,7.240000000000001e-07
1493560676250,-7.675,7.240000000000001e-07
1493560676260,-7.675,3.6200000000000004e-07
1493560676270,-7.675,0.0
1493560676280,-7.675,7.240000000000001e-07
1493560676290,-7.675,3.6200000000000004e-07
1493560676300,-7.675,7.240000000000001e-07
1493560676310,-7.675,7.240000000000001e-07
1493560676320,-7.675,0.0
1493560676330,-7.675,3.6200000000000004e-07
1493560676340,-7.675,3.6200000000000004e-07
1493560676350,-7.675,3.6200000000000004e-07
1493560676360,-7.675,7.240000000000001e-07
1493560676370,-7.675,0.0
