Timestamp,position,BLMTI.04R6.B1E11_TCSP.A4R6.B1
1493559232410,-8.19,3.6200000000000004e-07
1493559232420,-8.19,1.0859999999999999e-06
1493559232430,-8.19,3.6200000000000004e-07
1493559232440,-8.19,0.0
1493559232450,-8.19,3.6200000000000004e-07
1493559232460,-8.19,7.240000000000001e-07
1493559232470,-8.19,3.6200000000000004e-07
1493559232480,-8.19,3.6200000000000004e-07
1493559232490,-8.19,0.0
1493559232500,-8.19,3.6200000000000004e-07
1493559232510,-8.19,3.6200000000000004e-07
1493559232520,-8.19,3.6200000000000004e-07
1493559232530,-8.19,3.6200000000000004e-07
1493559232540,-8.19,3.6200000000000004e-07
1493559232550,-8.19,0.0
1493559232560,-8.19,3.6200000000000004e-07
1493559232570,-8.19,3.6200000000000004e-07
1493559232580,-8.19,3.6200000000000004e-07
1493559232590,-8.19,7.240000000000001e-07
1493559232600,-8.19,3.6200000000000004e-07
1493559232610,-8.19,7.240000000000001e-07
1493559232620,-8.19,0.0
1493559232630,-8.19,3.6200000000000004e-07
1493559232640,-8.19,3.6200000000000004e-07
1493559232650,-8.19,3.6200000000000004e-07
1493559232660,-8.19,3.6200000000000004e-07
1493559232670,-8.19,0.0
1493559232680,-8.19,3.6200000000000004e-07
1493559232690,-8.19,7.240000000000001e-07
1493559232700,-8.19,3.6200000000000004e-07
1493559232710,-8.19,3.6200000000000004e-07
1493559232720,-8.19,7.240000000000001e-07
1493559232730,-8.19,0.0
1493559232740,-8.19,3.6200000000000004e-07
1493559232750,-8.19,3.6200000000000004e-07
1493559232760,-8.19,3.6200000000000004e-07
1493559232770,-8.19,0.0
1493559232780,-8.19,3.6200000000000004e-07
1493559232790,-8.19,0.0
1493559232800,-8.19,7.240000000000001e-07
1493559232810,-8.19,1.0859999999999999e-06
1493559232820,-8.19,0.0
1493559232830,-8.19,7.240000000000001e-07
1493559232840,-8.19,3.6200000000000004e-07
1493559232850,-8.19,0.0
1493559232860,-8.19,3.6200000000000004e-07
1493559232870,-8.19,3.6200000000000004e-07
1493559232880,-8.19,0.0
1493559232890,-8.19,7.240000000000001e-07
1493559232900,-8.19,3.6200000000000004e-07
1493559232910,-8.19,0.0
1493559232920,-8.19,3.6200000000000004e-07
1493559232930,-8.19,3.6200000000000004e-07
1493559232940,-8.19,0.0
1493559232950,-8.19,0.0
1493559232960,-8.19,3.6200000000000004e-07
1493559232970,-8.19,3.6200000000000004e-07
1493559232980,-8.19,0.0
1493559232990,-8.19,7.240000000000001e-07
1493559233000,-8.19,7.240000000000001e-07
1493559233010,-8.19,3.6200000000000004e-07
1493559233020,-8.19,1.0859999999999999e-06
1493559233030,-8.19,7.240000000000001e-07
1493559233040,-8.19,1.4480000000000002e-06
1493559233050,-8.19,1.4480000000000002e-06
1493559233060,-8.19,7.240000000000001e-07
1493559233070,-8.19,3.6200000000000004e-07
1493559233080,-8.19,1.4480000000000002e-06
1493559233090,-8.19,0.0
1493559233100,-8.19,3.6200000000000004e-07
1493559233110,-8.19,1.0859999999999999e-06
1493559233120,-8.19,3.6200000000000004e-07
1493559233130,-8.19,0.0
1493559233140,-8.19,7.240000000000001e-07
1493559233150,-8.19,3.6200000000000004e-07
1493559233160,-8.19,7.240000000000001e-07
1493559233170,-8.19,3.6200000000000004e-07
1493559233180,-8.19,0.0
1493559233190,-8.19,3.6200000000000004e-07
1493559233200,-8.19,0.0
1493559233210,-8.19,3.6200000000000004e-07
1493559233220,-8.19,7.240000000000001e-07
1493559233230,-8.19,7.240000000000001e-07
1493559233240,-8.19,7.240000000000001e-07
1493559233250,-8.19,3.6200000000000004e-07
1493559233260,-8.19,0.0
1493559233270,-8.19,3.6200000000000004e-07
1493559233280,-8.19,0.0
1493559233290,-8.19,3.6200000000000004e-07
1493559233300,-8.19,3.6200000000000004e-07
1493559233310,-8.19,3.6200000000000004e-07
1493559233320,-8.19,3.6200000000000004e-07
1493559233330,-8.19,0.0
1493559233340,-8.19,0.0
1493559233350,-8.19,0.0
1493559233360,-8.19,3.6200000000000004e-07
1493559233370,-8.19,0.0
1493559233380,-8.19,3.6200000000000004e-07
1493559233390,-8.19,0.0
1493559233400,-8.19,3.6200000000000004e-07
1493559233410,-8.19,3.6200000000000004e-07
1493559233420,-8.19,7.240000000000001e-07
1493559233430,-8.19,3.6200000000000004e-07
1493559233440,-8.19,3.6200000000000004e-07
1493559233450,-8.19,0.0
1493559233460,-8.19,7.240000000000001e-07
1493559233470,-8.19,3.6200000000000004e-07
1493559233480,-8.19,1.0859999999999999e-06
1493559233490,-8.19,3.6200000000000004e-07
1493559233500,-8.19,3.6200000000000004e-07
1493559233510,-8.19,3.6200000000000004e-07
1493559233520,-8.19,3.6200000000000004e-07
1493559233530,-8.19,7.240000000000001e-07
1493559233540,-8.19,7.240000000000001e-07
1493559233550,-8.19,3.6200000000000004e-07
1493559233560,-8.19,3.6200000000000004e-07
1493559233570,-8.19,7.240000000000001e-07
1493559233580,-8.19,0.0
1493559233590,-8.19,3.6200000000000004e-07
1493559233600,-8.19,1.0859999999999999e-06
1493559233610,-8.19,7.240000000000001e-07
1493559233620,-8.19,7.240000000000001e-07
1493559233630,-8.19,7.240000000000001e-07
1493559233640,-8.19,3.6200000000000004e-07
1493559233650,-8.19,3.6200000000000004e-07
