Timestamp,position,BLMTI.04R6.B1E11_TCSP.A4R6.B1
1493559262410,-8.05,0.0
1493559262420,-8.05,3.6200000000000004e-07
1493559262430,-8.05,7.240000000000001e-07
1493559262440,-8.05,3.6200000000000004e-07
1493559262450,-8.05,7.240000000000001e-07
1493559262460,-8.05,7.240000000000001e-07
1493559262470,-8.05,7.240000000000001e-07
1493559262480,-8.05,3.6200000000000004e-07
1493559262490,-8.05,3.6200000000000004e-07
1493559262500,-8.05,0.0
1493559262510,-8.05,0.0
1493559262520,-8.05,3.6200000000000004e-07
1493559262530,-8.05,3.6200000000000004e-07
1493559262540,-8.05,0.0
1493559262550,-8.05,7.240000000000001e-07
1493559262560,-8.05,7.240000000000001e-07
1493559262570,-8.05,0.0
1493559262580,-8.05,3.6200000000000004e-07
1493559262590,-8.05,7.240000000000001e-07
1493559262600,-8.05,3.6200000000000004e-07
1493559262610,-8.05,3.6200000000000004e-07
1493559262620,-8.05,3.6200000000000004e-07
1493559262630,-8.05,3.6200000000000004e-07
1493559262640,-8.05,7.240000000000001e-07
1493559262650,-8.05,0.0
1493559262660,-8.05,7.240000000000001e-07
1493559262670,-8.05,0.0
1493559262680,-8.05,3.6200000000000004e-07
1493559262690,-8.05,3.6200000000000004e-07
1493559262700,-8.05,0.0
1493559262710,-8.05,3.6200000000000004e-07
1493559262720,-8.05,7.240000000000001e-07
1493559262730,-8.05,3.6200000000000004e-07
1493559262740,-8.05,3.6200000000000004e-07
1493559262750,-8.05,7.240000000000001e-07
1493559262760,-8.05,3.6200000000000004e-07
1493559262770,-8.05,3.6200000000000004e-07
1493559262780,-8.05,3.6200000000000004e-07
1493559262790,-8.05,3.6200000000000004e-07
1493559262800,-8.05,0.0
1493559262810,-8.05,3.6200000000000004e-07
1493559262820,-8.05,3.6200000000000004e-07
1493559262830,-8.05,3.6200000000000004e-07
1493559262840,-8.05,3.6200000000000004e-07
1493559262850,-8.05,3.6200000000000004e-07
1493559262860,-8.05,0.0
1493559262870,-8.05,7.240000000000001e-07
1493559262880,-8.05,7.240000000000001e-07
1493559262890,-8.05,3.6200000000000004e-07
1493559262900,-8.05,3.6200000000000004e-07
1493559262910,-8.05,0.0
1493559262920,-8.05,3.6200000000000004e-07
1493559262930,-8.05,3.6200000000000004e-07
1493559262940,-8.05,0.0
1493559262950,-8.05,3.6200000000000004e-07
1493559262960,-8.05,3.6200000000000004e-07
1493559262970,-8.05,3.6200000000000004e-07
1493559262980,-8.05,3.6200000000000004e-07
1493559262990,-8.05,7.240000000000001e-07
1493559263000,-8.05,0.0
1493559263010,-8.05,0.0
1493559263020,-8.05,3.6200000000000004e-07
1493559263030,-8.05,3.6200000000000004e-07
1493559263040,-8.05,0.0
1493559263050,-8.05,7.240000000000001e-07
1493559263060,-8.05,3.6200000000000004e-07
1493559263070,-8.05,3.6200000000000004e-07
1493559263080,-8.05,0.0
1493559263090,-8.05,3.6200000000000004e-07
1493559263100,-8.05,7.240000000000001e-07
1493559263110,-8.05,7.240000000000001e-07
1493559263120,-8.05,7.240000000000001e-07
1493559263130,-8.05,3.6200000000000004e-07
1493559263140,-8.05,0.0
1493559263150,-8.05,3.6200000000000004e-07
1493559263160,-8.05,0.0
1493559263170,-8.05,7.240000000000001e-07
1493559263180,-8.05,0.0
1493559263190,-8.05,0.0
1493559263200,-8.05,3.6200000000000004e-07
1493559263210,-8.05,3.6200000000000004e-07
1493559263220,-8.05,3.6200000000000004e-07
1493559263230,-8.05,0.0
1493559263240,-8.05,0.0
1493559263250,-8.05,3.6200000000000004e-07
1493559263260,-8.05,7.240000000000001e-07
1493559263270,-8.05,7.240000000000001e-07
1493559263280,-8.05,0.0
1493559263290,-8.05,3.6200000000000004e-07
1493559263300,-8.05,7.240000000000001e-07
1493559263310,-8.05,3.6200000000000004e-07
1493559263320,-8.05,1.0859999999999999e-06
1493559263330,-8.05,1.0859999999999999e-06
1493559263340,-8.05,1.0859999999999999e-06
1493559263350,-8.05,1.81e-06
1493559263360,-8.05,1.81e-06
1493559263370,-8.05,1.81e-06
1493559263380,-8.05,3.6200000000000004e-07
1493559263390,-8.05,1.0859999999999999e-06
1493559263400,-8.05,7.240000000000001e-07
1493559263410,-8.05,3.6200000000000004e-07
1493559263420,-8.05,7.240000000000001e-07
1493559263430,-8.05,7.240000000000001e-07
1493559263440,-8.05,7.240000000000001e-07
1493559263450,-8.05,7.240000000000001e-07
1493559263460,-8.05,7.240000000000001e-07
1493559263470,-8.05,3.6200000000000004e-07
1493559263480,-8.05,0.0
1493559263490,-8.05,1.81e-06
1493559263500,-8.05,7.240000000000001e-07
1493559263510,-8.05,7.240000000000001e-07
1493559263520,-8.05,3.6200000000000004e-07
1493559263530,-8.05,7.240000000000001e-07
1493559263540,-8.05,3.6200000000000004e-07
1493559263550,-8.05,3.6200000000000004e-07
1493559263560,-8.05,3.6200000000000004e-07
1493559263570,-8.05,3.6200000000000004e-07
1493559263580,-8.05,0.0
1493559263590,-8.05,3.6200000000000004e-07
1493559263600,-8.05,3.6200000000000004e-07
1493559263610,-8.05,3.6200000000000004e-07
1493559263620,-8.05,7.240000000000001e-07
1493559263630,-8.05,7.240000000000001e-07
1493559263640,-8.05,3.6200000000000004e-07
1493559263650,-8.05,0.0
1493559263660,-8.05,3.6200000000000004e-07
1493559263670,-8.05,7.240000000000001e-07
1493559263680,-8.05,7.240000000000001e-07
1493559263690,-8.05,0.0
1493559263700,-8.05,0.0
1493559263710,-8.05,0.0
1493559263720,-8.05,3.6200000000000004e-07
1493559263730,-8.05,3.6200000000000004e-07
1493559263740,-8.05,0.0
1493559263750,-8.05,3.6200000000000004e-07
1493559263760,-8.05,0.0
1493559263770,-8.05,3.6200000000000004e-07
1493559263780,-8.05,3.6200000000000004e-07
1493559263790,-8.05,1.0859999999999999e-06
1493559263800,-8.05,0.0
1493559263810,-8.05,7.240000000000001e-07
1493559263820,-8.05,3.6200000000000004e-07
1493559263830,-8.05,1.0859999999999999e-06
1493559263840,-8.05,7.240000000000001e-07
1493559263850,-8.05,3.6200000000000004e-07
1493559263860,-8.05,3.6200000000000004e-07
1493559263870,-8.05,3.6200000000000004e-07
1493559263880,-8.05,3.6200000000000004e-07
1493559263890,-8.05,3.6200000000000004e-07
1493559263900,-8.05,7.240000000000001e-07
1493559263910,-8.05,7.240000000000001e-07
1493559263920,-8.05,3.6200000000000004e-07
1493559263930,-8.05,3.6200000000000004e-07
1493559263940,-8.05,7.240000000000001e-07
1493559263950,-8.05,0.0
1493559263960,-8.05,1.0859999999999999e-06
1493559263970,-8.05,1.81e-06
1493559263980,-8.05,1.0859999999999999e-06
1493559263990,-8.05,7.240000000000001e-07
1493559264000,-8.05,3.6200000000000004e-07
1493559264010,-8.05,1.4480000000000002e-06
1493559264020,-8.05,1.4480000000000002e-06
1493559264030,-8.05,2.1719999999999997e-06
