Timestamp,position,BLMTI.04L6.B2I11_TCSP.A4L6.B2
1493560565790,7.655,0.0
1493560565800,7.655,3.6200000000000004e-07
1493560565810,7.655,0.0
1493560565820,7.655,7.240000000000001e-07
1493560565830,7.655,3.6200000000000004e-07
1493560565840,7.655,0.0
1493560565850,7.655,0.0
1493560565860,7.655,7.240000000000001e-07
1493560565870,7.655,0.0
1493560565880,7.655,0.0
1493560565890,7.655,0.0
1493560565900,7.655,3.6200000000000004e-07
1493560565910,7.655,3.6200000000000004e-07
1493560565920,7.655,3.6200000000000004e-07
1493560565930,7.655,3.6200000000000004e-07
1493560565940,7.655,3.6200000000000004e-07
1493560565950,7.655,0.0
1493560565960,7.655,0.0
1493560565970,7.655,7.240000000000001e-07
1493560565980,7.655,3.6200000000000004e-07
1493560565990,7.655,3.6200000000000004e-07
1493560566000,7.655,3.6200000000000004e-07
1493560566010,7.655,3.6200000000000004e-07
1493560566020,7.655,3.6200000000000004e-07
1493560566030,7.655,7.240000000000001e-07
1493560566040,7.655,3.6200000000000004e-07
1493560566050,7.655,0.0
1493560566060,7.655,3.6200000000000004e-07
1493560566070,7.655,0.0
1493560566080,7.655,1.0859999999999999e-06
1493560566090,7.655,0.0
1493560566100,7.655,3.6200000000000004e-07
1493560566110,7.655,1.0859999999999999e-06
1493560566120,7.655,0.0
1493560566130,7.655,0.0
1493560566140,7.655,3.6200000000000004e-07
1493560566150,7.655,0.0
1493560566160,7.655,7.240000000000001e-07
1493560566170,7.655,7.240000000000001e-07
1493560566180,7.655,0.0
1493560566190,7.655,7.240000000000001e-07
1493560566200,7.655,3.6200000000000004e-07
1493560566210,7.655,0.0
1493560566220,7.655,0.0
1493560566230,7.655,3.6200000000000004e-07
1493560566240,7.655,3.6200000000000004e-07
1493560566250,7.655,3.6200000000000004e-07
1493560566260,7.655,0.0
1493560566270,7.655,0.0
1493560566280,7.655,0.0
1493560566290,7.655,3.6200000000000004e-07
1493560566300,7.655,0.0
1493560566310,7.655,7.240000000000001e-07
1493560566320,7.655,0.0
1493560566330,7.655,3.6200000000000004e-07
1493560566340,7.655,7.240000000000001e-07
1493560566350,7.655,0.0
1493560566360,7.655,3.6200000000000004e-07
1493560566370,7.655,1.0859999999999999e-06
1493560566380,7.655,0.0
1493560566390,7.655,7.240000000000001e-07
1493560566400,7.655,3.6200000000000004e-07
1493560566410,7.655,7.240000000000001e-07
1493560566420,7.655,7.240000000000001e-07
1493560566430,7.655,0.0
1493560566440,7.655,7.240000000000001e-07
1493560566450,7.655,0.0
1493560566460,7.655,7.240000000000001e-07
1493560566470,7.655,3.6200000000000004e-07
1493560566480,7.655,7.240000000000001e-07
1493560566490,7.655,1.0859999999999999e-06
1493560566500,7.655,0.0
1493560566510,7.655,3.6200000000000004e-07
1493560566520,7.655,3.6200000000000004e-07
1493560566530,7.655,3.6200000000000004e-07
1493560566540,7.655,3.6200000000000004e-07
1493560566550,7.655,7.240000000000001e-07
1493560566560,7.655,0.0
1493560566570,7.655,3.6200000000000004e-07
1493560566580,7.655,0.0
1493560566590,7.655,3.6200000000000004e-07
1493560566600,7.655,7.240000000000001e-07
1493560566610,7.655,3.6200000000000004e-07
1493560566620,7.655,0.0
1493560566630,7.655,3.6200000000000004e-07
1493560566640,7.655,7.240000000000001e-07
1493560566650,7.655,3.6200000000000004e-07
1493560566660,7.655,3.6200000000000004e-07
1493560566670,7.655,7.240000000000001e-07
1493560566680,7.655,7.240000000000001e-07
1493560566690,7.655,7.240000000000001e-07
1493560566700,7.655,1.0859999999999999e-06
1493560566710,7.655,1.0859999999999999e-06
1493560566720,7.655,3.6200000000000004e-07
1493560566730,7.655,3.6200000000000004e-07
1493560566740,7.655,3.6200000000000004e-07
1493560566750,7.655,3.6200000000000004e-07
1493560566760,7.655,0.0
1493560566770,7.655,3.6200000000000004e-07
1493560566780,7.655,7.240000000000001e-07
1493560566790,7.655,7.240000000000001e-07
1493560566800,7.655,3.6200000000000004e-07
1493560566810,7.655,0.0
1493560566820,7.655,3.6200000000000004e-07
1493560566830,7.655,3.6200000000000004e-07
1493560566840,7.655,7.240000000000001e-07
1493560566850,7.655,3.6200000000000004e-07
1493560566860,7.655,0.0
1493560566870,7.655,7.240000000000001e-07
1493560566880,7.655,0.0
1493560566890,7.655,3.6200000000000004e-07
1493560566900,7.655,3.6200000000000004e-07
1493560566910,7.655,1.0859999999999999e-06
1493560566920,7.655,7.240000000000001e-07
1493560566930,7.655,0.0
1493560566940,7.655,3.6200000000000004e-07
1493560566950,7.655,0.0
1493560566960,7.655,3.6200000000000004e-07
1493560566970,7.655,0.0
1493560566980,7.655,3.6200000000000004e-07
1493560566990,7.655,0.0
1493560567000,7.655,7.240000000000001e-07
1493560567010,7.655,3.6200000000000004e-07
1493560567020,7.655,3.6200000000000004e-07
1493560567030,7.655,3.6200000000000004e-07
1493560567040,7.655,3.6200000000000004e-07
1493560567050,7.655,7.240000000000001e-07
1493560567060,7.655,0.0
1493560567070,7.655,0.0
1493560567080,7.655,0.0
1493560567090,7.655,0.0
1493560567100,7.655,3.6200000000000004e-07
1493560567110,7.655,7.240000000000001e-07
1493560567120,7.655,7.240000000000001e-07
1493560567130,7.655,3.6200000000000004e-07
1493560567140,7.655,0.0
1493560567150,7.655,7.240000000000001e-07
1493560567160,7.655,7.240000000000001e-07
1493560567170,7.655,0.0
1493560567180,7.655,0.0
1493560567190,7.655,0.0
1493560567200,7.655,0.0
1493560567210,7.655,0.0
1493560567220,7.655,7.240000000000001e-07
1493560567230,7.655,3.6200000000000004e-07
1493560567240,7.655,3.6200000000000004e-07
1493560567250,7.655,0.0
1493560567260,7.655,7.240000000000001e-07
1493560567270,7.655,0.0
1493560567280,7.655,3.6200000000000004e-07
1493560567290,7.655,3.6200000000000004e-07
1493560567300,7.655,0.0
1493560567310,7.655,0.0
1493560567320,7.655,0.0
1493560567330,7.655,0.0
1493560567340,7.655,3.6200000000000004e-07
1493560567350,7.655,0.0
1493560567360,7.655,3.6200000000000004e-07
1493560567370,7.655,3.6200000000000004e-07
1493560567380,7.655,3.6200000000000004e-07
1493560567390,7.655,3.6200000000000004e-07
1493560567400,7.655,0.0
1493560567410,7.655,3.6200000000000004e-07
1493560567420,7.655,0.0
1493560567430,7.655,7.240000000000001e-07
1493560567440,7.655,3.6200000000000004e-07
1493560567450,7.655,3.6200000000000004e-07
1493560567460,7.655,7.240000000000001e-07
1493560567470,7.655,0.0
1493560567480,7.655,3.6200000000000004e-07
1493560567490,7.655,7.240000000000001e-07
1493560567500,7.655,3.6200000000000004e-07
1493560567510,7.655,0.0
1493560567520,7.655,3.6200000000000004e-07
1493560567530,7.655,0.0
1493560567540,7.655,0.0
1493560567550,7.655,7.240000000000001e-07
1493560567560,7.655,0.0
1493560567570,7.655,1.0859999999999999e-06
1493560567580,7.655,3.6200000000000004e-07
1493560567590,7.655,3.6200000000000004e-07
1493560567600,7.655,3.6200000000000004e-07
1493560567610,7.655,0.0
1493560567620,7.655,0.0
1493560567630,7.655,0.0
1493560567640,7.655,3.6200000000000004e-07
1493560567650,7.655,3.6200000000000004e-07
1493560567660,7.655,3.6200000000000004e-07
1493560567670,7.655,3.6200000000000004e-07
1493560567680,7.655,0.0
1493560567690,7.655,3.6200000000000004e-07
1493560567700,7.655,3.6200000000000004e-07
1493560567710,7.655,3.6200000000000004e-07
1493560567720,7.655,3.6200000000000004e-07
1493560567730,7.655,0.0
1493560567740,7.655,3.6200000000000004e-07
1493560567750,7.655,0.0
1493560567760,7.655,3.6200000000000004e-07
1493560567770,7.655,3.6200000000000004e-07
1493560567780,7.655,0.0
1493560567790,7.635,0.0
1493560567800,7.635,7.240000000000001e-07
1493560567810,7.635,0.0
1493560567820,7.635,3.6200000000000004e-07
1493560567830,7.635,7.240000000000001e-07
1493560567840,7.635,0.0
