Timestamp,position,BLMTI.04R6.B1E11_TCSP.A4R6.B1
1493559218410,-8.39,1.0859999999999999e-06
1493559218420,-8.39,7.240000000000001e-07
1493559218430,-8.39,1.0859999999999999e-06
1493559218440,-8.39,1.0859999999999999e-06
1493559218450,-8.39,3.6200000000000004e-07
1493559218460,-8.39,7.240000000000001e-07
1493559218470,-8.39,3.6200000000000004e-07
1493559218480,-8.39,0.0
1493559218490,-8.39,7.240000000000001e-07
1493559218500,-8.39,1.0859999999999999e-06
1493559218510,-8.39,7.240000000000001e-07
1493559218520,-8.39,7.240000000000001e-07
1493559218530,-8.39,3.6200000000000004e-07
1493559218540,-8.39,0.0
1493559218550,-8.39,7.240000000000001e-07
1493559218560,-8.39,1.0859999999999999e-06
1493559218570,-8.39,7.240000000000001e-07
1493559218580,-8.39,3.6200000000000004e-07
1493559218590,-8.39,7.240000000000001e-07
1493559218600,-8.39,7.240000000000001e-07
1493559218610,-8.39,1.0859999999999999e-06
1493559218620,-8.39,1.4480000000000002e-06
1493559218630,-8.39,7.240000000000001e-07
1493559218640,-8.39,1.0859999999999999e-06
1493559218650,-8.39,7.240000000000001e-07
1493559218660,-8.39,0.0
1493559218670,-8.39,7.240000000000001e-07
1493559218680,-8.39,3.6200000000000004e-07
1493559218690,-8.39,7.240000000000001e-07
1493559218700,-8.39,3.6200000000000004e-07
1493559218710,-8.39,7.240000000000001e-07
1493559218720,-8.39,7.240000000000001e-07
1493559218730,-8.39,3.6200000000000004e-07
1493559218740,-8.39,3.6200000000000004e-07
1493559218750,-8.39,1.4480000000000002e-06
1493559218760,-8.39,1.0859999999999999e-06
1493559218770,-8.39,3.6200000000000004e-07
1493559218780,-8.39,7.240000000000001e-07
1493559218790,-8.39,1.0859999999999999e-06
1493559218800,-8.39,0.0
1493559218810,-8.39,7.240000000000001e-07
1493559218820,-8.39,0.0
1493559218830,-8.39,1.0859999999999999e-06
1493559218840,-8.39,7.240000000000001e-07
1493559218850,-8.39,1.4480000000000002e-06
1493559218860,-8.39,1.81e-06
1493559218870,-8.39,1.0859999999999999e-06
1493559218880,-8.39,1.0859999999999999e-06
1493559218890,-8.39,3.6200000000000004e-07
1493559218900,-8.39,7.240000000000001e-07
1493559218910,-8.39,1.0859999999999999e-06
1493559218920,-8.39,3.6200000000000004e-07
1493559218930,-8.39,7.240000000000001e-07
1493559218940,-8.39,3.6200000000000004e-07
1493559218950,-8.39,1.4480000000000002e-06
1493559218960,-8.39,0.0
1493559218970,-8.39,3.6200000000000004e-07
1493559218980,-8.39,3.6200000000000004e-07
1493559218990,-8.39,3.6200000000000004e-07
1493559219000,-8.39,1.0859999999999999e-06
1493559219010,-8.39,1.0859999999999999e-06
1493559219020,-8.39,1.0859999999999999e-06
1493559219030,-8.39,1.4480000000000002e-06
1493559219040,-8.39,3.6200000000000004e-07
1493559219050,-8.39,1.4480000000000002e-06
1493559219060,-8.39,1.81e-06
1493559219070,-8.39,3.6200000000000004e-07
1493559219080,-8.39,1.0859999999999999e-06
1493559219090,-8.39,3.6200000000000004e-07
1493559219100,-8.39,1.0859999999999999e-06
1493559219110,-8.39,3.6200000000000004e-07
1493559219120,-8.39,3.6200000000000004e-07
1493559219130,-8.39,3.6200000000000004e-07
1493559219140,-8.39,3.6200000000000004e-07
1493559219150,-8.39,1.0859999999999999e-06
1493559219160,-8.39,7.240000000000001e-07
1493559219170,-8.39,0.0
1493559219180,-8.39,7.240000000000001e-07
1493559219190,-8.39,3.6200000000000004e-07
1493559219200,-8.39,7.240000000000001e-07
1493559219210,-8.39,0.0
1493559219220,-8.39,7.240000000000001e-07
1493559219230,-8.39,3.6200000000000004e-07
1493559219240,-8.39,7.240000000000001e-07
1493559219250,-8.39,7.240000000000001e-07
1493559219260,-8.39,3.6200000000000004e-07
1493559219270,-8.39,3.6200000000000004e-07
1493559219280,-8.39,7.240000000000001e-07
1493559219290,-8.39,3.6200000000000004e-07
1493559219300,-8.39,3.6200000000000004e-07
