Timestamp,position,BLMTI.06L7.B1E10_TCP.D6L7.B1
1493559574370,-2.925,3.6200000000000004e-07
1493559574380,-2.925,0.0
1493559574390,-2.925,7.240000000000001e-07
1493559574400,-2.925,3.6200000000000004e-07
1493559574410,-2.925,7.240000000000001e-07
1493559574420,-2.925,0.0
1493559574430,-2.925,1.81e-06
1493559574440,-2.925,0.0
1493559574450,-2.925,1.4480000000000002e-06
1493559574460,-2.925,0.0
1493559574470,-2.925,7.240000000000001e-07
1493559574480,-2.925,0.0
1493559574490,-2.925,7.240000000000001e-07
1493559574500,-2.925,0.0
1493559574510,-2.925,1.0859999999999999e-06
1493559574520,-2.925,0.0
1493559574530,-2.925,7.240000000000001e-07
1493559574540,-2.925,0.0
1493559574550,-2.925,3.6200000000000004e-07
1493559574560,-2.925,0.0
1493559574570,-2.925,1.0859999999999999e-06
1493559574580,-2.925,0.0
1493559574590,-2.925,7.240000000000001e-07
1493559574600,-2.925,0.0
1493559574610,-2.925,1.0859999999999999e-06
1493559574620,-2.925,0.0
1493559574630,-2.925,1.0859999999999999e-06
1493559574640,-2.925,7.240000000000001e-07
1493559574650,-2.925,1.0859999999999999e-06
1493559574660,-2.925,0.0
1493559574670,-2.925,2.1719999999999997e-06
1493559574680,-2.925,3.6200000000000004e-07
1493559574690,-2.925,1.4480000000000002e-06
1493559574700,-2.925,0.0
1493559574710,-2.925,1.0859999999999999e-06
1493559574720,-2.925,3.6200000000000004e-07
1493559574730,-2.925,3.6200000000000004e-07
1493559574740,-2.925,3.6200000000000004e-07
1493559574750,-2.925,1.0859999999999999e-06
1493559574760,-2.925,0.0
1493559574770,-2.925,7.240000000000001e-07
1493559574780,-2.925,0.0
1493559574790,-2.925,1.4480000000000002e-06
1493559574800,-2.925,0.0
1493559574810,-2.925,7.240000000000001e-07
1493559574820,-2.925,0.0
1493559574830,-2.925,1.0859999999999999e-06
1493559574840,-2.925,3.6200000000000004e-07
1493559574850,-2.925,1.4480000000000002e-06
1493559574860,-2.925,0.0
1493559574870,-2.925,7.240000000000001e-07
1493559574880,-2.925,0.0
1493559574890,-2.925,1.4480000000000002e-06
1493559574900,-2.925,7.240000000000001e-07
1493559574910,-2.925,7.240000000000001e-07
1493559574920,-2.925,3.6200000000000004e-07
1493559574930,-2.925,3.6200000000000004e-07
1493559574940,-2.925,3.6200000000000004e-07
1493559574950,-2.925,7.240000000000001e-07
1493559574960,-2.925,0.0
1493559574970,-2.925,7.240000000000001e-07
1493559574980,-2.925,3.6200000000000004e-07
1493559574990,-2.925,7.240000000000001e-07
1493559575000,-2.925,0.0
1493559575010,-2.925,1.0859999999999999e-06
1493559575020,-2.925,0.0
1493559575030,-2.925,0.0
1493559575040,-2.925,0.0
1493559575050,-2.925,3.6200000000000004e-07
1493559575060,-2.925,7.240000000000001e-07
1493559575070,-2.925,3.6200000000000004e-07
1493559575080,-2.925,7.240000000000001e-07
1493559575090,-2.925,1.4480000000000002e-06
1493559575100,-2.925,0.0
1493559575110,-2.925,7.240000000000001e-07
1493559575120,-2.925,0.0
1493559575130,-2.925,3.6200000000000004e-07
1493559575140,-2.925,0.0
1493559575150,-2.925,1.81e-06
1493559575160,-2.925,0.0
1493559575170,-2.925,3.6200000000000004e-07
1493559575180,-2.925,0.0
1493559575190,-2.925,7.240000000000001e-07
1493559575200,-2.925,0.0
1493559575210,-2.925,3.6200000000000004e-07
1493559575220,-2.925,3.6200000000000004e-07
1493559575230,-2.925,7.240000000000001e-07
1493559575240,-2.925,0.0
1493559575250,-2.925,1.0859999999999999e-06
1493559575260,-2.925,0.0
1493559575270,-2.925,1.0859999999999999e-06
1493559575280,-2.925,0.0
1493559575290,-2.925,7.240000000000001e-07
1493559575300,-2.925,7.240000000000001e-07
1493559575310,-2.925,1.0859999999999999e-06
1493559575320,-2.925,3.6200000000000004e-07
1493559575330,-2.925,7.240000000000001e-07
1493559575340,-2.925,0.0
1493559575350,-2.925,1.0859999999999999e-06
1493559575360,-2.925,7.240000000000001e-07
1493559575370,-2.925,1.4480000000000002e-06
1493559575380,-2.925,0.0
1493559575390,-2.925,1.4480000000000002e-06
1493559575400,-2.925,0.0
1493559575410,-2.925,1.0859999999999999e-06
1493559575420,-2.925,0.0
1493559575430,-2.925,7.240000000000001e-07
1493559575440,-2.925,0.0
1493559575450,-2.925,1.0859999999999999e-06
1493559575460,-2.925,0.0
1493559575470,-2.925,7.240000000000001e-07
1493559575480,-2.925,0.0
1493559575490,-2.925,7.240000000000001e-07
1493559575500,-2.925,3.6200000000000004e-07
1493559575510,-2.925,7.240000000000001e-07
1493559575520,-2.925,0.0
1493559575530,-2.925,7.240000000000001e-07
1493559575540,-2.925,0.0
1493559575550,-2.925,1.0859999999999999e-06
1493559575560,-2.925,0.0
1493559575570,-2.925,1.0859999999999999e-06
1493559575580,-2.925,0.0
1493559575590,-2.925,7.240000000000001e-07
1493559575600,-2.925,0.0
1493559575610,-2.925,1.0859999999999999e-06
1493559575620,-2.925,0.0
1493559575630,-2.925,7.240000000000001e-07
1493559575640,-2.925,0.0
1493559575650,-2.925,1.4480000000000002e-06
1493559575660,-2.925,0.0
1493559575670,-2.925,0.0
1493559575680,-2.925,3.6200000000000004e-07
1493559575690,-2.925,3.6200000000000004e-07
1493559575700,-2.925,0.0
1493559575710,-2.925,1.4480000000000002e-06
1493559575720,-2.925,0.0
1493559575730,-2.925,0.0
1493559575740,-2.925,0.0
1493559575750,-2.925,1.0859999999999999e-06
1493559575760,-2.925,3.6200000000000004e-07
1493559575770,-2.925,1.81e-06
1493559575780,-2.925,0.0
1493559575790,-2.925,1.0859999999999999e-06
1493559575800,-2.925,0.0
1493559575810,-2.925,1.0859999999999999e-06
1493559575820,-2.925,0.0
1493559575830,-2.925,1.0859999999999999e-06
1493559575840,-2.925,0.0
1493559575850,-2.925,3.6200000000000004e-07
1493559575860,-2.925,0.0
1493559575870,-2.925,1.4480000000000002e-06
1493559575880,-2.925,0.0
1493559575890,-2.925,3.6200000000000004e-07
1493559575900,-2.925,0.0
1493559575910,-2.925,1.0859999999999999e-06
1493559575920,-2.925,0.0
1493559575930,-2.925,0.0
1493559575940,-2.925,0.0
1493559575950,-2.925,1.0859999999999999e-06
1493559575960,-2.925,0.0
1493559575970,-2.925,3.6200000000000004e-07
1493559575980,-2.925,0.0
1493559575990,-2.925,3.6200000000000004e-07
1493559576000,-2.925,0.0
1493559576010,-2.925,1.4480000000000002e-06
1493559576020,-2.925,0.0
1493559576030,-2.925,1.0859999999999999e-06
1493559576040,-2.925,0.0
1493559576050,-2.925,7.240000000000001e-07
1493559576060,-2.925,3.6200000000000004e-07
1493559576070,-2.925,3.6200000000000004e-07
1493559576080,-2.925,0.0
1493559576090,-2.925,7.240000000000001e-07
1493559576100,-2.925,3.6200000000000004e-07
1493559576110,-2.925,1.4480000000000002e-06
1493559576120,-2.925,0.0
1493559576130,-2.925,0.0
1493559576140,-2.925,0.0
1493559576150,-2.925,1.4480000000000002e-06
1493559576160,-2.925,0.0
1493559576170,-2.925,3.6200000000000004e-07
1493559576180,-2.925,0.0
1493559576190,-2.925,7.240000000000001e-07
1493559576200,-2.925,0.0
1493559576210,-2.925,1.4480000000000002e-06
1493559576220,-2.925,0.0
1493559576230,-2.925,7.240000000000001e-07
1493559576240,-2.925,0.0
1493559576250,-2.925,1.0859999999999999e-06
1493559576260,-2.925,0.0
1493559576270,-2.925,1.0859999999999999e-06
1493559576280,-2.925,0.0
1493559576290,-2.925,7.240000000000001e-07
1493559576300,-2.925,0.0
1493559576310,-2.925,3.6200000000000004e-07
1493559576320,-2.925,0.0
1493559576330,-2.925,3.6200000000000004e-07
1493559576340,-2.925,3.6200000000000004e-07
1493559576350,-2.925,3.6200000000000004e-07
1493559576360,-2.925,7.240000000000001e-07
1493559576370,-2.925,3.6200000000000004e-07
1493559576380,-2.925,0.0
1493559576390,-2.925,7.240000000000001e-07
1493559576400,-2.925,0.0
1493559576410,-2.925,1.0859999999999999e-06
1493559576420,-2.925,0.0
1493559576430,-2.925,7.240000000000001e-07
1493559576440,-2.925,0.0
1493559576450,-2.925,1.0859999999999999e-06
1493559576460,-2.925,0.0
1493559576470,-2.925,7.240000000000001e-07
1493559576480,-2.925,0.0
1493559576490,-2.925,7.240000000000001e-07
1493559576500,-2.925,0.0
1493559576510,-2.925,3.6200000000000004e-07
1493559576520,-2.925,0.0
1493559576530,-2.925,7.240000000000001e-07
1493559576540,-2.925,0.0
1493559576550,-2.925,3.6200000000000004e-07
1493559576560,-2.925,3.6200000000000004e-07
1493559576570,-2.925,7.240000000000001e-07
1493559576580,-2.925,0.0
