Timestamp,position,BLMTI.04L6.B2I11_TCSP.A4L6.B2
1493560664800,-7.695,1.0859999999999999e-06
1493560664810,-7.695,3.6200000000000004e-07
1493560664820,-7.695,3.6200000000000004e-07
1493560664830,-7.695,3.6200000000000004e-07
1493560664840,-7.695,1.0859999999999999e-06
1493560664850,-7.695,7.240000000000001e-07
1493560664860,-7.695,1.4480000000000002e-06
1493560664870,-7.695,0.0
1493560664880,-7.695,7.240000000000001e-07
1493560664890,-7.695,1.0859999999999999e-06
1493560664900,-7.695,1.81e-06
1493560664910,-7.695,2.1719999999999997e-06
1493560664920,-7.695,1.4480000000000002e-06
1493560664930,-7.695,2.8960000000000003e-06
1493560664940,-7.695,3.6200000000000004e-07
1493560664950,-7.695,1.81e-06
1493560664960,-7.695,1.4480000000000002e-06
1493560664970,-7.695,1.0859999999999999e-06
1493560664980,-7.695,7.240000000000001e-07
1493560664990,-7.695,1.0859999999999999e-06
1493560665000,-7.695,7.240000000000001e-07
1493560665010,-7.695,3.6200000000000004e-07
1493560665020,-7.695,1.0859999999999999e-06
1493560665030,-7.695,7.240000000000001e-07
1493560665040,-7.695,3.6200000000000004e-07
1493560665050,-7.695,1.0859999999999999e-06
1493560665060,-7.695,1.4480000000000002e-06
1493560665070,-7.695,3.6200000000000004e-07
1493560665080,-7.695,1.81e-06
1493560665090,-7.695,7.240000000000001e-07
1493560665100,-7.695,7.240000000000001e-07
1493560665110,-7.695,1.0859999999999999e-06
1493560665120,-7.695,1.0859999999999999e-06
1493560665130,-7.695,1.4480000000000002e-06
1493560665140,-7.695,1.4480000000000002e-06
1493560665150,-7.695,3.6200000000000004e-07
1493560665160,-7.695,1.0859999999999999e-06
1493560665170,-7.695,3.6200000000000004e-07
1493560665180,-7.695,7.240000000000001e-07
1493560665190,-7.695,1.81e-06
1493560665200,-7.695,7.240000000000001e-07
1493560665210,-7.695,1.4480000000000002e-06
1493560665220,-7.695,1.4480000000000002e-06
1493560665230,-7.695,1.0859999999999999e-06
1493560665240,-7.695,2.1719999999999997e-06
1493560665250,-7.695,1.4480000000000002e-06
1493560665260,-7.695,1.0859999999999999e-06
1493560665270,-7.695,1.0859999999999999e-06
1493560665280,-7.695,1.4480000000000002e-06
1493560665290,-7.695,1.0859999999999999e-06
1493560665300,-7.695,1.4480000000000002e-06
