Timestamp,position,BLMTI.04L6.B2I11_TCSP.A4L6.B2
1493560479790,-8.955,3.6200000000000004e-07
1493560479800,-8.955,0.0
1493560479810,-8.955,3.6200000000000004e-07
1493560479820,-8.955,0.0
1493560479830,-8.955,3.6200000000000004e-07
1493560479840,-8.955,0.0
1493560479850,-8.955,0.0
1493560479860,-8.955,3.6200000000000004e-07
1493560479870,-8.955,3.6200000000000004e-07
1493560479880,-8.955,3.6200000000000004e-07
1493560479890,-8.955,0.0
1493560479900,-8.955,0.0
1493560479910,-8.955,7.240000000000001e-07
1493560479920,-8.955,0.0
1493560479930,-8.955,7.240000000000001e-07
1493560479940,-8.955,0.0
1493560479950,-8.955,3.6200000000000004e-07
1493560479960,-8.955,3.6200000000000004e-07
1493560479970,-8.955,3.6200000000000004e-07
1493560479980,-8.955,1.0859999999999999e-06
1493560479990,-8.955,3.6200000000000004e-07
1493560480000,-8.955,7.240000000000001e-07
1493560480010,-8.955,0.0
1493560480020,-8.955,3.6200000000000004e-07
1493560480030,-8.955,3.6200000000000004e-07
1493560480040,-8.955,0.0
1493560480050,-8.955,0.0
1493560480060,-8.955,7.240000000000001e-07
1493560480070,-8.955,3.6200000000000004e-07
1493560480080,-8.955,0.0
1493560480090,-8.955,3.6200000000000004e-07
1493560480100,-8.955,3.6200000000000004e-07
1493560480110,-8.955,3.6200000000000004e-07
1493560480120,-8.955,3.6200000000000004e-07
1493560480130,-8.955,0.0
1493560480140,-8.955,3.6200000000000004e-07
1493560480150,-8.955,3.6200000000000004e-07
1493560480160,-8.955,3.6200000000000004e-07
1493560480170,-8.955,3.6200000000000004e-07
1493560480180,-8.955,0.0
1493560480190,-8.955,3.6200000000000004e-07
1493560480200,-8.955,3.6200000000000004e-07
1493560480210,-8.955,0.0
1493560480220,-8.955,3.6200000000000004e-07
1493560480230,-8.955,3.6200000000000004e-07
1493560480240,-8.955,7.240000000000001e-07
1493560480250,-8.955,3.6200000000000004e-07
1493560480260,-8.955,3.6200000000000004e-07
1493560480270,-8.955,3.6200000000000004e-07
1493560480280,-8.955,3.6200000000000004e-07
1493560480290,-8.955,3.6200000000000004e-07
1493560480300,-8.955,3.6200000000000004e-07
1493560480310,-8.955,0.0
1493560480320,-8.955,7.240000000000001e-07
1493560480330,-8.955,0.0
1493560480340,-8.955,0.0
1493560480350,-8.955,7.240000000000001e-07
1493560480360,-8.955,3.6200000000000004e-07
1493560480370,-8.955,0.0
1493560480380,-8.955,7.240000000000001e-07
1493560480390,-8.955,0.0
1493560480400,-8.955,3.6200000000000004e-07
1493560480410,-8.955,3.6200000000000004e-07
1493560480420,-8.955,0.0
1493560480430,-8.955,0.0
1493560480440,-8.955,7.240000000000001e-07
1493560480450,-8.955,3.6200000000000004e-07
1493560480460,-8.955,7.240000000000001e-07
1493560480470,-8.955,0.0
1493560480480,-8.955,0.0
1493560480490,-8.955,3.6200000000000004e-07
1493560480500,-8.955,3.6200000000000004e-07
1493560480510,-8.955,3.6200000000000004e-07
1493560480520,-8.955,7.240000000000001e-07
1493560480530,-8.955,0.0
1493560480540,-8.955,0.0
1493560480550,-8.955,7.240000000000001e-07
1493560480560,-8.955,3.6200000000000004e-07
1493560480570,-8.955,3.6200000000000004e-07
1493560480580,-8.955,3.6200000000000004e-07
1493560480590,-8.955,0.0
1493560480600,-8.955,3.6200000000000004e-07
1493560480610,-8.955,0.0
1493560480620,-8.955,7.240000000000001e-07
1493560480630,-8.955,3.6200000000000004e-07
1493560480640,-8.955,0.0
1493560480650,-8.955,0.0
1493560480660,-8.955,3.6200000000000004e-07
1493560480670,-8.955,7.240000000000001e-07
1493560480680,-8.955,3.6200000000000004e-07
1493560480690,-8.955,3.6200000000000004e-07
1493560480700,-8.955,3.6200000000000004e-07
1493560480710,-8.955,3.6200000000000004e-07
1493560480720,-8.955,3.6200000000000004e-07
1493560480730,-8.955,3.6200000000000004e-07
1493560480740,-8.955,0.0
1493560480750,-8.955,3.6200000000000004e-07
1493560480760,-8.955,3.6200000000000004e-07
1493560480770,-8.955,7.240000000000001e-07
1493560480780,-8.955,3.6200000000000004e-07
1493560480790,-8.955,3.6200000000000004e-07
1493560480800,-8.955,3.6200000000000004e-07
1493560480810,-8.955,0.0
1493560480820,-8.955,7.240000000000001e-07
1493560480830,-8.955,3.6200000000000004e-07
1493560480840,-8.955,3.6200000000000004e-07
1493560480850,-8.955,3.6200000000000004e-07
1493560480860,-8.955,7.240000000000001e-07
1493560480870,-8.955,3.6200000000000004e-07
1493560480880,-8.955,0.0
1493560480890,-8.955,3.6200000000000004e-07
1493560480900,-8.955,0.0
1493560480910,-8.955,3.6200000000000004e-07
1493560480920,-8.955,0.0
1493560480930,-8.955,3.6200000000000004e-07
1493560480940,-8.955,0.0
1493560480950,-8.955,0.0
1493560480960,-8.955,3.6200000000000004e-07
1493560480970,-8.955,7.240000000000001e-07
1493560480980,-8.955,0.0
1493560480990,-8.955,0.0
1493560481000,-8.955,3.6200000000000004e-07
1493560481010,-8.955,3.6200000000000004e-07
1493560481020,-8.955,3.6200000000000004e-07
1493560481030,-8.955,3.6200000000000004e-07
1493560481040,-8.955,3.6200000000000004e-07
1493560481050,-8.955,3.6200000000000004e-07
1493560481060,-8.955,3.6200000000000004e-07
1493560481070,-8.955,3.6200000000000004e-07
1493560481080,-8.955,7.240000000000001e-07
1493560481090,-8.955,0.0
1493560481100,-8.955,3.6200000000000004e-07
1493560481110,-8.955,0.0
1493560481120,-8.955,3.6200000000000004e-07
1493560481130,-8.955,7.240000000000001e-07
1493560481140,-8.955,7.240000000000001e-07
1493560481150,-8.955,3.6200000000000004e-07
1493560481160,-8.955,0.0
1493560481170,-8.955,3.6200000000000004e-07
1493560481180,-8.955,0.0
1493560481190,-8.955,0.0
1493560481200,-8.955,3.6200000000000004e-07
1493560481210,-8.955,7.240000000000001e-07
1493560481220,-8.955,7.240000000000001e-07
1493560481230,-8.955,0.0
1493560481240,-8.955,3.6200000000000004e-07
1493560481250,-8.955,7.240000000000001e-07
1493560481260,-8.955,3.6200000000000004e-07
1493560481270,-8.955,0.0
1493560481280,-8.955,7.240000000000001e-07
1493560481290,-8.955,0.0
1493560481300,-8.955,3.6200000000000004e-07
1493560481310,-8.955,0.0
1493560481320,-8.955,3.6200000000000004e-07
1493560481330,-8.955,0.0
1493560481340,-8.955,3.6200000000000004e-07
1493560481350,-8.955,3.6200000000000004e-07
1493560481360,-8.955,3.6200000000000004e-07
1493560481370,-8.955,3.6200000000000004e-07
1493560481380,-8.955,3.6200000000000004e-07
1493560481390,-8.955,3.6200000000000004e-07
1493560481400,-8.955,0.0
1493560481410,-8.955,3.6200000000000004e-07
1493560481420,-8.955,0.0
1493560481430,-8.955,3.6200000000000004e-07
1493560481440,-8.955,3.6200000000000004e-07
1493560481450,-8.955,7.240000000000001e-07
1493560481460,-8.955,3.6200000000000004e-07
1493560481470,-8.955,3.6200000000000004e-07
1493560481480,-8.955,3.6200000000000004e-07
1493560481490,-8.955,7.240000000000001e-07
1493560481500,-8.955,0.0
1493560481510,-8.955,3.6200000000000004e-07
1493560481520,-8.955,0.0
1493560481530,-8.955,0.0
1493560481540,-8.955,0.0
1493560481550,-8.955,0.0
1493560481560,-8.955,0.0
1493560481570,-8.955,7.240000000000001e-07
1493560481580,-8.955,3.6200000000000004e-07
1493560481590,-8.955,3.6200000000000004e-07
1493560481600,-8.955,7.240000000000001e-07
1493560481610,-8.955,0.0
1493560481620,-8.955,0.0
1493560481630,-8.955,0.0
1493560481640,-8.955,0.0
1493560481650,-8.955,0.0
1493560481660,-8.955,0.0
1493560481670,-8.955,3.6200000000000004e-07
1493560481680,-8.955,0.0
1493560481690,-8.955,0.0
1493560481700,-8.955,0.0
1493560481710,-8.955,0.0
1493560481720,-8.955,3.6200000000000004e-07
1493560481730,-8.955,0.0
1493560481740,-8.955,7.240000000000001e-07
1493560481750,-8.955,0.0
1493560481760,-8.955,3.6200000000000004e-07
1493560481770,-8.955,3.6200000000000004e-07
1493560481780,-8.955,3.6200000000000004e-07
1493560481790,-8.955,0.0
1493560481800,-8.955,0.0
1493560481810,-8.955,3.6200000000000004e-07
1493560481820,-8.955,3.6200000000000004e-07
1493560481830,-8.955,3.6200000000000004e-07
1493560481840,-8.955,3.6200000000000004e-07
1493560481850,-8.955,3.6200000000000004e-07
1493560481860,-8.955,3.6200000000000004e-07
1493560481870,-8.955,0.0
1493560481880,-8.955,3.6200000000000004e-07
1493560481890,-8.955,3.6200000000000004e-07
1493560481900,-8.955,3.6200000000000004e-07
1493560481910,-8.955,3.6200000000000004e-07
1493560481920,-8.955,0.0
1493560481930,-8.955,0.0
1493560481940,-8.955,3.6200000000000004e-07
1493560481950,-8.955,0.0
1493560481960,-8.955,3.6200000000000004e-07
1493560481970,-8.955,7.240000000000001e-07
1493560481980,-8.955,0.0
1493560481990,-8.955,3.6200000000000004e-07
1493560482000,-8.955,3.6200000000000004e-07
1493560482010,-8.955,3.6200000000000004e-07
1493560482020,-8.955,7.240000000000001e-07
1493560482030,-8.955,3.6200000000000004e-07
1493560482040,-8.955,7.240000000000001e-07
1493560482050,-8.955,0.0
1493560482060,-8.955,3.6200000000000004e-07
1493560482070,-8.955,0.0
1493560482080,-8.955,1.0859999999999999e-06
1493560482090,-8.955,3.6200000000000004e-07
1493560482100,-8.955,3.6200000000000004e-07
1493560482110,-8.955,7.240000000000001e-07
1493560482120,-8.955,3.6200000000000004e-07
1493560482130,-8.955,3.6200000000000004e-07
1493560482140,-8.955,3.6200000000000004e-07
1493560482150,-8.955,3.6200000000000004e-07
1493560482160,-8.955,0.0
1493560482170,-8.955,0.0
1493560482180,-8.955,3.6200000000000004e-07
1493560482190,-8.955,0.0
1493560482200,-8.955,7.240000000000001e-07
1493560482210,-8.955,7.240000000000001e-07
1493560482220,-8.955,0.0
1493560482230,-8.955,0.0
1493560482240,-8.955,7.240000000000001e-07
1493560482250,-8.955,3.6200000000000004e-07
1493560482260,-8.955,3.6200000000000004e-07
1493560482270,-8.955,3.6200000000000004e-07
1493560482280,-8.955,0.0
1493560482290,-8.955,3.6200000000000004e-07
1493560482300,-8.955,0.0
1493560482310,-8.955,3.6200000000000004e-07
1493560482320,-8.955,3.6200000000000004e-07
1493560482330,-8.955,3.6200000000000004e-07
1493560482340,-8.955,7.240000000000001e-07
1493560482350,-8.955,0.0
1493560482360,-8.955,0.0
1493560482370,-8.955,7.240000000000001e-07
1493560482380,-8.955,0.0
1493560482390,-8.955,0.0
1493560482400,-8.955,3.6200000000000004e-07
1493560482410,-8.955,3.6200000000000004e-07
1493560482420,-8.955,0.0
1493560482430,-8.955,3.6200000000000004e-07
1493560482440,-8.955,0.0
1493560482450,-8.955,3.6200000000000004e-07
1493560482460,-8.955,7.240000000000001e-07
1493560482470,-8.955,0.0
1493560482480,-8.955,0.0
1493560482490,-8.955,3.6200000000000004e-07
1493560482500,-8.955,7.240000000000001e-07
1493560482510,-8.955,0.0
1493560482520,-8.955,0.0
1493560482530,-8.955,0.0
1493560482540,-8.955,3.6200000000000004e-07
1493560482550,-8.955,3.6200000000000004e-07
1493560482560,-8.955,0.0
1493560482570,-8.955,3.6200000000000004e-07
1493560482580,-8.955,3.6200000000000004e-07
1493560482590,-8.955,0.0
1493560482600,-8.955,3.6200000000000004e-07
1493560482610,-8.955,7.240000000000001e-07
1493560482620,-8.955,3.6200000000000004e-07
1493560482630,-8.955,7.240000000000001e-07
1493560482640,-8.955,0.0
1493560482650,-8.955,3.6200000000000004e-07
1493560482660,-8.955,7.240000000000001e-07
1493560482670,-8.955,0.0
1493560482680,-8.955,3.6200000000000004e-07
1493560482690,-8.955,3.6200000000000004e-07
1493560482700,-8.955,3.6200000000000004e-07
1493560482710,-8.955,0.0
1493560482720,-8.955,0.0
1493560482730,-8.955,0.0
1493560482740,-8.955,1.0859999999999999e-06
1493560482750,-8.955,0.0
1493560482760,-8.955,3.6200000000000004e-07
1493560482770,-8.955,0.0
1493560482780,-8.955,7.240000000000001e-07
1493560482790,-8.955,3.6200000000000004e-07
1493560482800,-8.955,3.6200000000000004e-07
1493560482810,-8.955,7.240000000000001e-07
1493560482820,-8.955,0.0
1493560482830,-8.955,7.240000000000001e-07
1493560482840,-8.955,0.0
1493560482850,-8.955,3.6200000000000004e-07
1493560482860,-8.955,7.240000000000001e-07
1493560482870,-8.955,3.6200000000000004e-07
1493560482880,-8.955,0.0
1493560482890,-8.955,3.6200000000000004e-07
1493560482900,-8.955,3.6200000000000004e-07
1493560482910,-8.955,0.0
1493560482920,-8.955,3.6200000000000004e-07
1493560482930,-8.955,3.6200000000000004e-07
1493560482940,-8.955,7.240000000000001e-07
1493560482950,-8.955,3.6200000000000004e-07
1493560482960,-8.955,3.6200000000000004e-07
1493560482970,-8.955,3.6200000000000004e-07
1493560482980,-8.955,0.0
1493560482990,-8.955,3.6200000000000004e-07
1493560483000,-8.955,3.6200000000000004e-07
1493560483010,-8.955,3.6200000000000004e-07
1493560483020,-8.955,1.0859999999999999e-06
1493560483030,-8.955,3.6200000000000004e-07
1493560483040,-8.955,3.6200000000000004e-07
1493560483050,-8.955,7.240000000000001e-07
1493560483060,-8.955,0.0
1493560483070,-8.955,3.6200000000000004e-07
1493560483080,-8.955,0.0
1493560483090,-8.955,1.0859999999999999e-06
1493560483100,-8.955,0.0
1493560483110,-8.955,0.0
1493560483120,-8.955,7.240000000000001e-07
1493560483130,-8.955,0.0
1493560483140,-8.955,3.6200000000000004e-07
1493560483150,-8.955,0.0
1493560483160,-8.955,7.240000000000001e-07
1493560483170,-8.955,3.6200000000000004e-07
1493560483180,-8.955,0.0
1493560483190,-8.955,0.0
1493560483200,-8.955,1.0859999999999999e-06
1493560483210,-8.955,0.0
1493560483220,-8.955,1.0859999999999999e-06
1493560483230,-8.955,0.0
1493560483240,-8.955,0.0
1493560483250,-8.955,1.0859999999999999e-06
1493560483260,-8.955,0.0
1493560483270,-8.955,0.0
1493560483280,-8.955,3.6200000000000004e-07
1493560483290,-8.955,1.0859999999999999e-06
1493560483300,-8.955,3.6200000000000004e-07
1493560483310,-8.955,0.0
1493560483320,-8.955,3.6200000000000004e-07
1493560483330,-8.955,0.0
1493560483340,-8.955,7.240000000000001e-07
1493560483350,-8.955,0.0
1493560483360,-8.955,7.240000000000001e-07
1493560483370,-8.955,0.0
1493560483380,-8.955,7.240000000000001e-07
1493560483390,-8.955,0.0
1493560483400,-8.955,0.0
1493560483410,-8.955,3.6200000000000004e-07
1493560483420,-8.955,3.6200000000000004e-07
1493560483430,-8.955,3.6200000000000004e-07
1493560483440,-8.955,0.0
1493560483450,-8.955,1.0859999999999999e-06
1493560483460,-8.955,3.6200000000000004e-07
1493560483470,-8.955,3.6200000000000004e-07
1493560483480,-8.955,7.240000000000001e-07
1493560483490,-8.955,3.6200000000000004e-07
1493560483500,-8.955,3.6200000000000004e-07
1493560483510,-8.955,3.6200000000000004e-07
1493560483520,-8.955,3.6200000000000004e-07
1493560483530,-8.955,7.240000000000001e-07
1493560483540,-8.955,0.0
1493560483550,-8.955,7.240000000000001e-07
1493560483560,-8.955,0.0
1493560483570,-8.955,7.240000000000001e-07
1493560483580,-8.955,7.240000000000001e-07
1493560483590,-8.955,7.240000000000001e-07
1493560483600,-8.955,3.6200000000000004e-07
1493560483610,-8.955,7.240000000000001e-07
1493560483620,-8.955,0.0
1493560483630,-8.955,7.240000000000001e-07
1493560483640,-8.955,3.6200000000000004e-07
1493560483650,-8.955,0.0
1493560483660,-8.955,3.6200000000000004e-07
1493560483670,-8.955,3.6200000000000004e-07
1493560483680,-8.955,7.240000000000001e-07
1493560483690,-8.955,3.6200000000000004e-07
1493560483700,-8.955,3.6200000000000004e-07
1493560483710,-8.955,7.240000000000001e-07
1493560483720,-8.955,0.0
1493560483730,-8.955,3.6200000000000004e-07
1493560483740,-8.955,1.0859999999999999e-06
1493560483750,-8.955,3.6200000000000004e-07
1493560483760,-8.955,3.6200000000000004e-07
1493560483770,-8.955,3.6200000000000004e-07
1493560483780,-8.955,0.0
1493560483790,-8.955,0.0
1493560483800,-8.955,7.240000000000001e-07
1493560483810,-8.955,3.6200000000000004e-07
1493560483820,-8.955,7.240000000000001e-07
1493560483830,-8.955,3.6200000000000004e-07
1493560483840,-8.955,0.0
1493560483850,-8.955,7.240000000000001e-07
1493560483860,-8.955,0.0
1493560483870,-8.955,1.0859999999999999e-06
1493560483880,-8.955,3.6200000000000004e-07
1493560483890,-8.955,0.0
1493560483900,-8.955,3.6200000000000004e-07
1493560483910,-8.955,3.6200000000000004e-07
1493560483920,-8.955,0.0
1493560483930,-8.955,0.0
1493560483940,-8.955,7.240000000000001e-07
1493560483950,-8.955,3.6200000000000004e-07
1493560483960,-8.955,3.6200000000000004e-07
1493560483970,-8.955,3.6200000000000004e-07
1493560483980,-8.955,1.0859999999999999e-06
1493560483990,-8.955,0.0
1493560484000,-8.955,0.0
1493560484010,-8.955,3.6200000000000004e-07
1493560484020,-8.955,0.0
1493560484030,-8.955,3.6200000000000004e-07
1493560484040,-8.955,0.0
1493560484050,-8.955,7.240000000000001e-07
1493560484060,-8.955,7.240000000000001e-07
1493560484070,-8.955,7.240000000000001e-07
1493560484080,-8.955,0.0
1493560484090,-8.955,3.6200000000000004e-07
1493560484100,-8.955,0.0
1493560484110,-8.955,7.240000000000001e-07
1493560484120,-8.955,3.6200000000000004e-07
1493560484130,-8.955,3.6200000000000004e-07
1493560484140,-8.955,0.0
1493560484150,-8.955,0.0
1493560484160,-8.955,7.240000000000001e-07
1493560484170,-8.955,1.0859999999999999e-06
1493560484180,-8.955,0.0
1493560484190,-8.955,0.0
1493560484200,-8.955,7.240000000000001e-07
1493560484210,-8.955,0.0
1493560484220,-8.955,3.6200000000000004e-07
1493560484230,-8.955,1.0859999999999999e-06
1493560484240,-8.955,3.6200000000000004e-07
1493560484250,-8.955,0.0
1493560484260,-8.955,1.0859999999999999e-06
1493560484270,-8.955,0.0
1493560484280,-8.955,3.6200000000000004e-07
1493560484290,-8.955,7.240000000000001e-07
1493560484300,-8.955,3.6200000000000004e-07
1493560484310,-8.955,0.0
1493560484320,-8.955,3.6200000000000004e-07
1493560484330,-8.955,3.6200000000000004e-07
1493560484340,-8.955,7.240000000000001e-07
1493560484350,-8.955,3.6200000000000004e-07
1493560484360,-8.955,0.0
1493560484370,-8.955,7.240000000000001e-07
1493560484380,-8.955,0.0
1493560484390,-8.955,3.6200000000000004e-07
1493560484400,-8.955,3.6200000000000004e-07
1493560484410,-8.955,0.0
1493560484420,-8.955,3.6200000000000004e-07
1493560484430,-8.955,7.240000000000001e-07
1493560484440,-8.955,0.0
1493560484450,-8.955,3.6200000000000004e-07
1493560484460,-8.955,3.6200000000000004e-07
1493560484470,-8.955,0.0
1493560484480,-8.955,7.240000000000001e-07
1493560484490,-8.955,3.6200000000000004e-07
1493560484500,-8.955,0.0
1493560484510,-8.955,7.240000000000001e-07
1493560484520,-8.955,3.6200000000000004e-07
1493560484530,-8.955,3.6200000000000004e-07
1493560484540,-8.955,3.6200000000000004e-07
1493560484550,-8.955,3.6200000000000004e-07
1493560484560,-8.955,3.6200000000000004e-07
1493560484570,-8.955,3.6200000000000004e-07
1493560484580,-8.955,3.6200000000000004e-07
1493560484590,-8.955,3.6200000000000004e-07
1493560484600,-8.955,7.240000000000001e-07
1493560484610,-8.955,3.6200000000000004e-07
1493560484620,-8.955,0.0
1493560484630,-8.955,0.0
1493560484640,-8.955,7.240000000000001e-07
1493560484650,-8.955,7.240000000000001e-07
1493560484660,-8.955,0.0
1493560484670,-8.955,7.240000000000001e-07
1493560484680,-8.955,0.0
1493560484690,-8.955,3.6200000000000004e-07
1493560484700,-8.955,3.6200000000000004e-07
1493560484710,-8.955,7.240000000000001e-07
1493560484720,-8.955,3.6200000000000004e-07
1493560484730,-8.955,0.0
1493560484740,-8.955,3.6200000000000004e-07
1493560484750,-8.955,0.0
1493560484760,-8.955,3.6200000000000004e-07
1493560484770,-8.955,3.6200000000000004e-07
1493560484780,-8.955,0.0
1493560484790,-8.955,0.0
1493560484800,-8.955,3.6200000000000004e-07
1493560484810,-8.955,3.6200000000000004e-07
1493560484820,-8.955,7.240000000000001e-07
1493560484830,-8.955,0.0
1493560484840,-8.955,0.0
1493560484850,-8.955,3.6200000000000004e-07
1493560484860,-8.955,5.0680000000000004e-06
1493560484870,-8.955,0.0
1493560484880,-8.955,0.0
1493560484890,-8.955,0.0
1493560484900,-8.955,0.0
1493560484910,-8.955,7.240000000000001e-07
1493560484920,-8.955,0.0
1493560484930,-8.955,0.0
1493560484940,-8.955,0.0
1493560484950,-8.955,0.0
1493560484960,-8.955,3.6200000000000004e-07
1493560484970,-8.955,0.0
1493560484980,-8.955,3.6200000000000004e-07
1493560484990,-8.955,7.240000000000001e-07
1493560485000,-8.955,7.240000000000001e-07
1493560485010,-8.955,3.6200000000000004e-07
1493560485020,-8.955,3.6200000000000004e-07
1493560485030,-8.955,0.0
1493560485040,-8.955,0.0
1493560485050,-8.955,0.0
1493560485060,-8.955,7.240000000000001e-07
1493560485070,-8.955,3.6200000000000004e-07
1493560485080,-8.955,3.6200000000000004e-07
1493560485090,-8.955,7.240000000000001e-07
1493560485100,-8.955,3.6200000000000004e-07
1493560485110,-8.955,3.6200000000000004e-07
1493560485120,-8.955,3.6200000000000004e-07
1493560485130,-8.955,3.6200000000000004e-07
1493560485140,-8.955,0.0
1493560485150,-8.955,3.6200000000000004e-07
1493560485160,-8.955,3.6200000000000004e-07
