Timestamp,position,BLMTI.06R7.B2I10_TCP.C6R7.B2
1493560346680,4.735,3.6200000000000004e-07
1493560346690,4.735,0.0
1493560346700,4.735,7.240000000000001e-07
1493560346710,4.735,0.0
1493560346720,4.735,0.0
1493560346730,4.735,0.0
1493560346740,4.735,3.6200000000000004e-07
1493560346750,4.735,0.0
1493560346760,4.735,7.240000000000001e-07
1493560346770,4.735,0.0
1493560346780,4.735,1.0859999999999999e-06
1493560346790,4.735,0.0
1493560346800,4.735,3.6200000000000004e-07
1493560346810,4.735,0.0
1493560346820,4.735,7.240000000000001e-07
1493560346830,4.735,0.0
1493560346840,4.735,3.6200000000000004e-07
1493560346850,4.735,0.0
1493560346860,4.735,7.240000000000001e-07
1493560346870,4.735,0.0
1493560346880,4.735,3.6200000000000004e-07
1493560346890,4.735,0.0
1493560346900,4.735,7.240000000000001e-07
1493560346910,4.735,0.0
1493560346920,4.735,3.6200000000000004e-07
1493560346930,4.735,0.0
1493560346940,4.735,1.0859999999999999e-06
1493560346950,4.735,0.0
1493560346960,4.735,3.6200000000000004e-07
1493560346970,4.735,0.0
1493560346980,4.735,7.240000000000001e-07
1493560346990,4.735,0.0
1493560347000,4.735,3.6200000000000004e-07
1493560347010,4.735,0.0
1493560347020,4.735,1.4480000000000002e-06
1493560347030,4.735,0.0
1493560347040,4.735,3.6200000000000004e-07
1493560347050,4.735,0.0
1493560347060,4.735,7.240000000000001e-07
1493560347070,4.735,0.0
1493560347080,4.735,3.6200000000000004e-07
1493560347090,4.735,0.0
1493560347100,4.735,7.240000000000001e-07
1493560347110,4.735,0.0
1493560347120,4.735,7.240000000000001e-07
1493560347130,4.735,0.0
1493560347140,4.735,7.240000000000001e-07
1493560347150,4.735,0.0
1493560347160,4.735,1.0859999999999999e-06
1493560347170,4.735,0.0
1493560347180,4.735,7.240000000000001e-07
1493560347190,4.735,0.0
1493560347200,4.735,3.6200000000000004e-07
1493560347210,4.735,0.0
1493560347220,4.735,7.240000000000001e-07
1493560347230,4.735,0.0
1493560347240,4.735,1.0859999999999999e-06
1493560347250,4.735,0.0
1493560347260,4.735,3.6200000000000004e-07
1493560347270,4.735,0.0
1493560347280,4.735,1.0859999999999999e-06
1493560347290,4.735,0.0
1493560347300,4.735,3.6200000000000004e-07
1493560347310,4.735,0.0
1493560347320,4.735,7.240000000000001e-07
1493560347330,4.735,0.0
1493560347340,4.735,1.0859999999999999e-06
1493560347350,4.735,0.0
1493560347360,4.735,3.6200000000000004e-07
1493560347370,4.735,0.0
1493560347380,4.735,7.240000000000001e-07
1493560347390,4.735,0.0
1493560347400,4.735,7.240000000000001e-07
1493560347410,4.735,0.0
1493560347420,4.735,3.6200000000000004e-07
1493560347430,4.735,0.0
1493560347440,4.735,3.6200000000000004e-07
1493560347450,4.735,0.0
1493560347460,4.735,3.6200000000000004e-07
1493560347470,4.735,0.0
1493560347480,4.735,1.0859999999999999e-06
1493560347490,4.735,0.0
1493560347500,4.735,7.240000000000001e-07
1493560347510,4.735,0.0
1493560347520,4.735,0.0
1493560347530,4.735,0.0
1493560347540,4.735,7.240000000000001e-07
1493560347550,4.735,0.0
1493560347560,4.735,7.240000000000001e-07
1493560347570,4.735,0.0
1493560347580,4.735,3.6200000000000004e-07
1493560347590,4.735,0.0
1493560347600,4.735,3.6200000000000004e-07
1493560347610,4.735,0.0
1493560347620,4.735,7.240000000000001e-07
1493560347630,4.735,0.0
1493560347640,4.735,3.6200000000000004e-07
1493560347650,4.735,0.0
1493560347660,4.735,1.0859999999999999e-06
1493560347670,4.735,0.0
1493560347680,4.735,7.240000000000001e-07
1493560347690,4.735,0.0
1493560347700,4.735,3.6200000000000004e-07
1493560347710,4.735,0.0
1493560347720,4.735,1.0859999999999999e-06
1493560347730,4.735,0.0
1493560347740,4.735,7.240000000000001e-07
1493560347750,4.735,0.0
1493560347760,4.735,0.0
1493560347770,4.735,0.0
1493560347780,4.735,7.240000000000001e-07
1493560347790,4.735,0.0
1493560347800,4.735,3.6200000000000004e-07
1493560347810,4.735,0.0
1493560347820,4.735,3.6200000000000004e-07
1493560347830,4.735,0.0
1493560347840,4.735,1.0859999999999999e-06
1493560347850,4.735,0.0
1493560347860,4.735,0.0
1493560347870,4.735,0.0
1493560347880,4.735,7.240000000000001e-07
1493560347890,4.735,0.0
1493560347900,4.735,7.240000000000001e-07
1493560347910,4.735,0.0
1493560347920,4.735,3.6200000000000004e-07
1493560347930,4.735,0.0
1493560347940,4.735,3.6200000000000004e-07
1493560347950,4.735,0.0
1493560347960,4.735,3.6200000000000004e-07
1493560347970,4.735,0.0
1493560347980,4.735,3.6200000000000004e-07
1493560347990,4.735,0.0
1493560348000,4.735,3.6200000000000004e-07
1493560348010,4.735,0.0
1493560348020,4.735,7.240000000000001e-07
1493560348030,4.735,0.0
1493560348040,4.735,3.6200000000000004e-07
1493560348050,4.735,0.0
1493560348060,4.735,3.6200000000000004e-07
1493560348070,4.735,0.0
1493560348080,4.735,7.240000000000001e-07
1493560348090,4.735,0.0
1493560348100,4.735,7.240000000000001e-07
1493560348110,4.735,0.0
1493560348120,4.735,3.6200000000000004e-07
1493560348130,4.735,0.0
1493560348140,4.735,1.0859999999999999e-06
1493560348150,4.735,0.0
1493560348160,4.735,3.6200000000000004e-07
1493560348170,4.735,0.0
1493560348180,4.735,7.240000000000001e-07
1493560348190,4.735,0.0
1493560348200,4.735,3.6200000000000004e-07
1493560348210,4.735,0.0
1493560348220,4.735,3.6200000000000004e-07
1493560348230,4.735,0.0
1493560348240,4.735,7.240000000000001e-07
1493560348250,4.735,0.0
1493560348260,4.735,7.240000000000001e-07
1493560348270,4.735,0.0
1493560348280,4.735,3.6200000000000004e-07
1493560348290,4.735,0.0
1493560348300,4.735,3.6200000000000004e-07
1493560348310,4.735,0.0
1493560348320,4.735,1.0859999999999999e-06
1493560348330,4.735,0.0
1493560348340,4.735,0.0
1493560348350,4.735,0.0
1493560348360,4.735,1.0859999999999999e-06
1493560348370,4.735,0.0
