Timestamp,position,BLMTI.04L6.B2I11_TCSP.A4L6.B2
1493560683800,-7.635,2.5340000000000002e-06
1493560683810,-7.635,1.81e-06
1493560683820,-7.635,1.81e-06
1493560683830,-7.635,1.4480000000000002e-06
1493560683840,-7.635,1.81e-06
1493560683850,-7.635,2.5340000000000002e-06
1493560683860,-7.635,1.0859999999999999e-06
1493560683870,-7.635,1.4480000000000002e-06
1493560683880,-7.635,1.4480000000000002e-06
1493560683890,-7.635,1.4480000000000002e-06
1493560683900,-7.635,1.4480000000000002e-06
1493560683910,-7.635,1.0859999999999999e-06
1493560683920,-7.635,1.81e-06
1493560683930,-7.635,1.4480000000000002e-06
1493560683940,-7.635,1.0859999999999999e-06
1493560683950,-7.635,1.81e-06
1493560683960,-7.635,1.0859999999999999e-06
1493560683970,-7.635,7.240000000000001e-07
1493560683980,-7.635,1.4480000000000002e-06
1493560683990,-7.635,1.0859999999999999e-06
1493560684000,-7.635,1.0859999999999999e-06
1493560684010,-7.635,1.81e-06
1493560684020,-7.635,1.4480000000000002e-06
1493560684030,-7.635,1.0859999999999999e-06
1493560684040,-7.635,1.4480000000000002e-06
1493560684050,-7.635,1.0859999999999999e-06
1493560684060,-7.635,1.0859999999999999e-06
1493560684070,-7.635,1.0859999999999999e-06
1493560684080,-7.635,1.0859999999999999e-06
1493560684090,-7.635,7.240000000000001e-07
1493560684100,-7.635,7.240000000000001e-07
1493560684110,-7.635,1.81e-06
1493560684120,-7.635,2.1719999999999997e-06
1493560684130,-7.635,2.8960000000000003e-06
1493560684140,-7.635,3.62e-06
1493560684150,-7.635,3.258e-06
1493560684160,-7.635,3.982e-06
1493560684170,-7.635,3.258e-06
1493560684180,-7.635,2.1719999999999997e-06
1493560684190,-7.635,2.5340000000000002e-06
1493560684200,-7.635,1.81e-06
1493560684210,-7.635,2.5340000000000002e-06
1493560684220,-7.635,2.1719999999999997e-06
1493560684230,-7.635,1.81e-06
1493560684240,-7.635,2.8960000000000003e-06
1493560684250,-7.635,1.81e-06
1493560684260,-7.635,2.5340000000000002e-06
1493560684270,-7.635,3.258e-06
1493560684280,-7.635,3.258e-06
1493560684290,-7.635,6.154e-06
1493560684300,-7.635,6.516e-06
1493560684310,-7.635,7.24e-06
1493560684320,-7.635,4.706e-06
1493560684330,-7.635,3.982e-06
1493560684340,-7.635,1.81e-06
1493560684350,-7.635,1.4480000000000002e-06
1493560684360,-7.635,1.0859999999999999e-06
1493560684370,-7.635,1.4480000000000002e-06
1493560684380,-7.635,1.0859999999999999e-06
1493560684390,-7.635,1.0859999999999999e-06
1493560684400,-7.635,1.4480000000000002e-06
1493560684410,-7.635,7.240000000000001e-07
1493560684420,-7.635,1.4480000000000002e-06
