Timestamp,position,BLMTI.04R6.B1E11_TCSP.A4R6.B1
1493559228930,-8.31,3.6200000000000004e-07
1493559228940,-8.31,3.6200000000000004e-07
1493559228950,-8.31,0.0
1493559228960,-8.31,3.6200000000000004e-07
1493559228970,-8.31,3.6200000000000004e-07
1493559228980,-8.31,3.6200000000000004e-07
1493559228990,-8.31,0.0
1493559229000,-8.31,7.240000000000001e-07
1493559229010,-8.31,3.6200000000000004e-07
1493559229020,-8.31,0.0
1493559229030,-8.31,3.6200000000000004e-07
1493559229040,-8.31,7.240000000000001e-07
1493559229050,-8.31,0.0
1493559229060,-8.31,0.0
1493559229070,-8.31,3.6200000000000004e-07
1493559229080,-8.31,7.240000000000001e-07
1493559229090,-8.31,0.0
1493559229100,-8.31,3.6200000000000004e-07
1493559229110,-8.31,0.0
1493559229120,-8.31,3.6200000000000004e-07
1493559229130,-8.31,3.6200000000000004e-07
1493559229140,-8.31,7.240000000000001e-07
1493559229150,-8.31,0.0
1493559229160,-8.31,7.240000000000001e-07
1493559229170,-8.31,3.6200000000000004e-07
1493559229180,-8.31,3.6200000000000004e-07
1493559229190,-8.31,3.6200000000000004e-07
1493559229200,-8.31,7.240000000000001e-07
1493559229210,-8.31,3.6200000000000004e-07
1493559229220,-8.31,0.0
1493559229230,-8.31,1.0859999999999999e-06
1493559229240,-8.31,3.6200000000000004e-07
1493559229250,-8.31,3.6200000000000004e-07
1493559229260,-8.31,7.240000000000001e-07
1493559229270,-8.31,0.0
1493559229280,-8.31,3.6200000000000004e-07
1493559229290,-8.31,3.6200000000000004e-07
1493559229300,-8.31,0.0
1493559229310,-8.31,7.240000000000001e-07
1493559229320,-8.31,3.6200000000000004e-07
1493559229330,-8.31,7.240000000000001e-07
1493559229340,-8.31,0.0
1493559229350,-8.31,7.240000000000001e-07
1493559229360,-8.31,0.0
1493559229370,-8.31,3.6200000000000004e-07
1493559229380,-8.31,3.6200000000000004e-07
1493559229390,-8.31,1.4480000000000002e-06
1493559229400,-8.31,7.240000000000001e-07
1493559229410,-8.31,3.6200000000000004e-07
1493559229420,-8.31,3.6200000000000004e-07
1493559229430,-8.31,0.0
1493559229440,-8.31,0.0
1493559229450,-8.31,3.6200000000000004e-07
1493559229460,-8.31,0.0
1493559229470,-8.31,3.6200000000000004e-07
1493559229480,-8.31,3.6200000000000004e-07
1493559229490,-8.31,3.6200000000000004e-07
1493559229500,-8.31,3.6200000000000004e-07
1493559229510,-8.31,7.240000000000001e-07
1493559229520,-8.31,3.6200000000000004e-07
1493559229530,-8.31,3.6200000000000004e-07
1493559229540,-8.31,3.6200000000000004e-07
1493559229550,-8.31,3.6200000000000004e-07
1493559229560,-8.31,3.6200000000000004e-07
1493559229570,-8.31,7.240000000000001e-07
1493559229580,-8.31,7.240000000000001e-07
1493559229590,-8.31,3.6200000000000004e-07
1493559229600,-8.31,3.6200000000000004e-07
1493559229610,-8.31,3.6200000000000004e-07
1493559229620,-8.31,0.0
1493559229630,-8.31,7.240000000000001e-07
1493559229640,-8.31,3.6200000000000004e-07
1493559229650,-8.31,3.6200000000000004e-07
1493559229660,-8.31,0.0
1493559229670,-8.31,7.240000000000001e-07
1493559229680,-8.31,0.0
1493559229690,-8.31,3.6200000000000004e-07
1493559229700,-8.31,3.6200000000000004e-07
1493559229710,-8.31,3.6200000000000004e-07
1493559229720,-8.31,0.0
1493559229730,-8.31,3.6200000000000004e-07
1493559229740,-8.31,7.240000000000001e-07
1493559229750,-8.31,3.6200000000000004e-07
1493559229760,-8.31,3.6200000000000004e-07
1493559229770,-8.31,3.6200000000000004e-07
1493559229780,-8.31,3.6200000000000004e-07
1493559229790,-8.31,0.0
1493559229800,-8.31,7.240000000000001e-07
1493559229810,-8.31,3.6200000000000004e-07
1493559229820,-8.31,0.0
1493559229830,-8.31,7.240000000000001e-07
1493559229840,-8.31,0.0
1493559229850,-8.31,1.0859999999999999e-06
1493559229860,-8.31,1.4480000000000002e-06
1493559229870,-8.31,1.4480000000000002e-06
1493559229880,-8.31,7.240000000000001e-07
1493559229890,-8.31,1.81e-06
1493559229900,-8.31,1.81e-06
1493559229910,-8.31,1.81e-06
1493559229920,-8.31,1.0859999999999999e-06
1493559229930,-8.31,7.240000000000001e-07
1493559229940,-8.31,1.0859999999999999e-06
1493559229950,-8.31,1.0859999999999999e-06
1493559229960,-8.31,3.6200000000000004e-07
1493559229970,-8.31,7.240000000000001e-07
1493559229980,-8.31,0.0
1493559229990,-8.31,3.6200000000000004e-07
1493559230000,-8.31,7.240000000000001e-07
1493559230010,-8.31,0.0
1493559230020,-8.31,7.240000000000001e-07
1493559230030,-8.31,0.0
1493559230040,-8.31,1.0859999999999999e-06
1493559230050,-8.31,0.0
1493559230060,-8.31,3.6200000000000004e-07
1493559230070,-8.31,3.6200000000000004e-07
1493559230080,-8.31,3.6200000000000004e-07
1493559230090,-8.31,0.0
1493559230100,-8.31,7.240000000000001e-07
1493559230110,-8.31,3.6200000000000004e-07
1493559230120,-8.31,3.6200000000000004e-07
1493559230130,-8.31,3.6200000000000004e-07
1493559230140,-8.31,0.0
1493559230150,-8.31,1.0859999999999999e-06
1493559230160,-8.31,0.0
1493559230170,-8.31,3.6200000000000004e-07
1493559230180,-8.31,3.6200000000000004e-07
1493559230190,-8.31,3.6200000000000004e-07
1493559230200,-8.31,0.0
1493559230210,-8.31,0.0
1493559230220,-8.31,3.6200000000000004e-07
1493559230230,-8.31,3.6200000000000004e-07
1493559230240,-8.31,7.240000000000001e-07
1493559230250,-8.31,0.0
1493559230260,-8.31,3.6200000000000004e-07
1493559230270,-8.31,0.0
1493559230280,-8.31,0.0
1493559230290,-8.31,3.6200000000000004e-07
1493559230300,-8.31,3.6200000000000004e-07
1493559230310,-8.31,3.6200000000000004e-07
1493559230320,-8.31,0.0
1493559230330,-8.31,0.0
1493559230340,-8.31,7.240000000000001e-07
1493559230350,-8.31,0.0
1493559230360,-8.31,7.240000000000001e-07
1493559230370,-8.31,3.6200000000000004e-07
1493559230380,-8.31,3.6200000000000004e-07
1493559230390,-8.31,3.6200000000000004e-07
1493559230400,-8.31,7.240000000000001e-07
1493559230410,-8.31,3.6200000000000004e-07
1493559230420,-8.31,7.240000000000001e-07
1493559230430,-8.31,0.0
1493559230440,-8.31,0.0
1493559230450,-8.31,3.6200000000000004e-07
1493559230460,-8.31,0.0
1493559230470,-8.31,3.6200000000000004e-07
1493559230480,-8.31,3.6200000000000004e-07
1493559230490,-8.31,1.0859999999999999e-06
1493559230500,-8.31,3.6200000000000004e-07
1493559230510,-8.31,7.240000000000001e-07
1493559230520,-8.31,3.6200000000000004e-07
1493559230530,-8.31,7.240000000000001e-07
1493559230540,-8.31,7.240000000000001e-07
1493559230550,-8.31,0.0
1493559230560,-8.31,1.0859999999999999e-06
1493559230570,-8.31,0.0
1493559230580,-8.31,7.240000000000001e-07
1493559230590,-8.31,3.6200000000000004e-07
1493559230600,-8.31,7.240000000000001e-07
1493559230610,-8.31,3.6200000000000004e-07
1493559230620,-8.31,0.0
1493559230630,-8.31,0.0
1493559230640,-8.31,0.0
1493559230650,-8.31,3.6200000000000004e-07
1493559230660,-8.31,3.6200000000000004e-07
1493559230670,-8.31,7.240000000000001e-07
1493559230680,-8.31,3.6200000000000004e-07
1493559230690,-8.31,7.240000000000001e-07
1493559230700,-8.31,0.0
1493559230710,-8.31,3.6200000000000004e-07
1493559230720,-8.31,3.6200000000000004e-07
1493559230730,-8.31,0.0
1493559230740,-8.31,3.6200000000000004e-07
1493559230750,-8.31,3.6200000000000004e-07
1493559230760,-8.31,3.6200000000000004e-07
1493559230770,-8.31,7.240000000000001e-07
1493559230780,-8.31,0.0
1493559230790,-8.31,7.240000000000001e-07
1493559230800,-8.31,3.6200000000000004e-07
1493559230810,-8.31,3.6200000000000004e-07
1493559230820,-8.31,3.6200000000000004e-07
1493559230830,-8.31,0.0
1493559230840,-8.31,3.6200000000000004e-07
1493559230850,-8.31,3.6200000000000004e-07
1493559230860,-8.31,0.0
1493559230870,-8.31,7.240000000000001e-07
1493559230880,-8.31,0.0
1493559230890,-8.31,7.240000000000001e-07
1493559230900,-8.31,7.240000000000001e-07
1493559230910,-8.31,3.6200000000000004e-07
1493559230920,-8.31,0.0
1493559230930,-8.31,7.240000000000001e-07
1493559230940,-8.31,0.0
1493559230950,-8.31,3.6200000000000004e-07
1493559230960,-8.31,3.6200000000000004e-07
1493559230970,-8.31,3.6200000000000004e-07
1493559230980,-8.31,3.6200000000000004e-07
1493559230990,-8.31,7.240000000000001e-07
1493559231000,-8.31,0.0
1493559231010,-8.31,1.0859999999999999e-06
1493559231020,-8.31,0.0
1493559231030,-8.31,1.0859999999999999e-06
1493559231040,-8.31,0.0
1493559231050,-8.31,7.240000000000001e-07
1493559231060,-8.31,0.0
1493559231070,-8.31,3.6200000000000004e-07
1493559231080,-8.31,3.6200000000000004e-07
1493559231090,-8.31,3.6200000000000004e-07
1493559231100,-8.31,7.240000000000001e-07
1493559231110,-8.31,0.0
1493559231120,-8.31,0.0
1493559231130,-8.31,7.240000000000001e-07
1493559231140,-8.31,3.6200000000000004e-07
1493559231150,-8.31,0.0
1493559231160,-8.31,0.0
1493559231170,-8.31,3.6200000000000004e-07
1493559231180,-8.31,3.6200000000000004e-07
1493559231190,-8.31,3.6200000000000004e-07
1493559231200,-8.31,3.6200000000000004e-07
1493559231210,-8.31,0.0
1493559231220,-8.31,3.6200000000000004e-07
1493559231230,-8.31,3.6200000000000004e-07
1493559231240,-8.31,0.0
1493559231250,-8.31,3.6200000000000004e-07
1493559231260,-8.31,0.0
1493559231270,-8.31,3.6200000000000004e-07
1493559231280,-8.31,3.6200000000000004e-07
1493559231290,-8.31,3.6200000000000004e-07
1493559231300,-8.31,0.0
1493559231310,-8.31,0.0
1493559231320,-8.31,3.6200000000000004e-07
1493559231330,-8.31,3.6200000000000004e-07
1493559231340,-8.31,0.0
1493559231350,-8.31,3.6200000000000004e-07
1493559231360,-8.31,3.6200000000000004e-07
1493559231370,-8.31,0.0
1493559231380,-8.31,7.240000000000001e-07
1493559231390,-8.31,3.6200000000000004e-07
1493559231400,-8.31,3.6200000000000004e-07
1493559231410,-8.31,0.0
1493559231420,-8.31,0.0
1493559231430,-8.31,3.6200000000000004e-07
1493559231440,-8.31,3.6200000000000004e-07
1493559231450,-8.31,0.0
1493559231460,-8.31,3.6200000000000004e-07
1493559231470,-8.31,7.240000000000001e-07
1493559231480,-8.31,3.6200000000000004e-07
1493559231490,-8.31,0.0
1493559231500,-8.31,0.0
1493559231510,-8.31,0.0
1493559231520,-8.31,3.6200000000000004e-07
1493559231530,-8.31,3.6200000000000004e-07
1493559231540,-8.31,7.240000000000001e-07
1493559231550,-8.31,3.6200000000000004e-07
1493559231560,-8.31,0.0
1493559231570,-8.31,3.6200000000000004e-07
1493559231580,-8.31,0.0
1493559231590,-8.31,3.6200000000000004e-07
1493559231600,-8.31,3.6200000000000004e-07
1493559231610,-8.31,3.6200000000000004e-07
1493559231620,-8.31,0.0
1493559231630,-8.31,3.6200000000000004e-07
1493559231640,-8.31,3.6200000000000004e-07
1493559231650,-8.31,3.6200000000000004e-07
1493559231660,-8.31,0.0
1493559231670,-8.31,7.240000000000001e-07
1493559231680,-8.31,3.6200000000000004e-07
1493559231690,-8.31,0.0
1493559231700,-8.31,7.240000000000001e-07
1493559231710,-8.31,0.0
1493559231720,-8.31,3.6200000000000004e-07
1493559231730,-8.31,7.240000000000001e-07
1493559231740,-8.31,0.0
1493559231750,-8.31,7.240000000000001e-07
1493559231760,-8.31,3.6200000000000004e-07
1493559231770,-8.31,7.240000000000001e-07
1493559231780,-8.31,3.6200000000000004e-07
1493559231790,-8.31,3.6200000000000004e-07
1493559231800,-8.31,7.240000000000001e-07
1493559231810,-8.31,7.240000000000001e-07
1493559231820,-8.31,3.6200000000000004e-07
1493559231830,-8.31,7.240000000000001e-07
1493559231840,-8.31,0.0
1493559231850,-8.31,3.6200000000000004e-07
1493559231860,-8.31,0.0
1493559231870,-8.31,3.6200000000000004e-07
1493559231880,-8.31,3.6200000000000004e-07
1493559231890,-8.31,7.240000000000001e-07
1493559231900,-8.31,3.6200000000000004e-07
1493559231910,-8.31,7.240000000000001e-07
1493559231920,-8.31,0.0
1493559231930,-8.31,0.0
1493559231940,-8.31,0.0
1493559231950,-8.31,3.6200000000000004e-07
1493559231960,-8.31,3.6200000000000004e-07
1493559231970,-8.31,0.0
1493559231980,-8.31,3.6200000000000004e-07
1493559231990,-8.31,3.6200000000000004e-07
1493559232000,-8.31,3.6200000000000004e-07
1493559232010,-8.31,0.0
1493559232020,-8.31,3.6200000000000004e-07
1493559232030,-8.31,3.6200000000000004e-07
1493559232040,-8.31,3.6200000000000004e-07
1493559232050,-8.31,0.0
1493559232060,-8.31,3.6200000000000004e-07
1493559232070,-8.31,3.6200000000000004e-07
1493559232080,-8.31,7.240000000000001e-07
1493559232090,-8.31,3.6200000000000004e-07
1493559232100,-8.31,3.6200000000000004e-07
1493559232110,-8.31,0.0
1493559232120,-8.31,0.0
1493559232130,-8.31,0.0
1493559232140,-8.31,3.6200000000000004e-07
1493559232150,-8.31,3.6200000000000004e-07
1493559232160,-8.31,3.6200000000000004e-07
1493559232170,-8.31,0.0
1493559232180,-8.31,3.6200000000000004e-07
1493559232190,-8.31,7.240000000000001e-07
1493559232200,-8.31,0.0
1493559232210,-8.31,1.0859999999999999e-06
1493559232220,-8.31,3.6200000000000004e-07
