Timestamp,position,BLMTI.06L7.B1E10_TCP.D6L7.B1
1493559592370,-2.865,7.240000000000001e-07
1493559592380,-2.865,7.240000000000001e-07
1493559592390,-2.865,7.240000000000001e-07
1493559592400,-2.865,3.6200000000000004e-07
1493559592410,-2.865,7.240000000000001e-07
1493559592420,-2.865,3.6200000000000004e-07
1493559592430,-2.865,1.0859999999999999e-06
1493559592440,-2.865,0.0
1493559592450,-2.865,1.4480000000000002e-06
1493559592460,-2.865,3.6200000000000004e-07
1493559592470,-2.865,1.4480000000000002e-06
1493559592480,-2.865,3.6200000000000004e-07
1493559592490,-2.865,7.240000000000001e-07
1493559592500,-2.865,0.0
1493559592510,-2.865,7.240000000000001e-07
1493559592520,-2.865,1.0859999999999999e-06
1493559592530,-2.865,7.240000000000001e-07
1493559592540,-2.865,0.0
1493559592550,-2.865,1.4480000000000002e-06
1493559592560,-2.865,0.0
1493559592570,-2.865,7.240000000000001e-07
1493559592580,-2.865,0.0
1493559592590,-2.865,1.0859999999999999e-06
1493559592600,-2.865,1.0859999999999999e-06
1493559592610,-2.865,3.6200000000000004e-07
1493559592620,-2.865,0.0
1493559592630,-2.865,1.4480000000000002e-06
1493559592640,-2.865,0.0
1493559592650,-2.865,7.240000000000001e-07
1493559592660,-2.865,0.0
1493559592670,-2.865,1.0859999999999999e-06
1493559592680,-2.865,3.6200000000000004e-07
1493559592690,-2.865,1.4480000000000002e-06
1493559592700,-2.865,0.0
1493559592710,-2.865,1.4480000000000002e-06
1493559592720,-2.865,3.6200000000000004e-07
1493559592730,-2.865,7.240000000000001e-07
1493559592740,-2.865,0.0
1493559592750,-2.865,7.240000000000001e-07
1493559592760,-2.865,3.6200000000000004e-07
1493559592770,-2.865,7.240000000000001e-07
1493559592780,-2.865,0.0
1493559592790,-2.865,7.240000000000001e-07
1493559592800,-2.865,3.6200000000000004e-07
1493559592810,-2.865,3.6200000000000004e-07
1493559592820,-2.865,3.6200000000000004e-07
1493559592830,-2.865,1.4480000000000002e-06
1493559592840,-2.865,3.6200000000000004e-07
1493559592850,-2.865,7.240000000000001e-07
1493559592860,-2.865,1.0859999999999999e-06
1493559592870,-2.865,3.6200000000000004e-07
1493559592880,-2.865,0.0
1493559592890,-2.865,1.0859999999999999e-06
1493559592900,-2.865,0.0
1493559592910,-2.865,1.0859999999999999e-06
1493559592920,-2.865,3.6200000000000004e-07
1493559592930,-2.865,7.240000000000001e-07
1493559592940,-2.865,0.0
1493559592950,-2.865,1.4480000000000002e-06
1493559592960,-2.865,0.0
1493559592970,-2.865,7.240000000000001e-07
1493559592980,-2.865,0.0
1493559592990,-2.865,1.0859999999999999e-06
1493559593000,-2.865,3.6200000000000004e-07
1493559593010,-2.865,7.240000000000001e-07
1493559593020,-2.865,0.0
1493559593030,-2.865,1.4480000000000002e-06
1493559593040,-2.865,0.0
1493559593050,-2.865,1.0859999999999999e-06
1493559593060,-2.865,3.6200000000000004e-07
1493559593070,-2.865,3.6200000000000004e-07
1493559593080,-2.865,0.0
1493559593090,-2.865,7.240000000000001e-07
1493559593100,-2.865,3.6200000000000004e-07
1493559593110,-2.865,7.240000000000001e-07
1493559593120,-2.865,0.0
1493559593130,-2.865,1.4480000000000002e-06
1493559593140,-2.865,0.0
1493559593150,-2.865,1.4480000000000002e-06
1493559593160,-2.865,0.0
1493559593170,-2.865,7.240000000000001e-07
1493559593180,-2.865,3.6200000000000004e-07
1493559593190,-2.865,3.6200000000000004e-07
1493559593200,-2.865,7.240000000000001e-07
1493559593210,-2.865,7.240000000000001e-07
1493559593220,-2.865,0.0
1493559593230,-2.865,1.0859999999999999e-06
1493559593240,-2.865,0.0
1493559593250,-2.865,7.240000000000001e-07
1493559593260,-2.865,3.6200000000000004e-07
1493559593270,-2.865,1.0859999999999999e-06
1493559593280,-2.865,0.0
1493559593290,-2.865,1.0859999999999999e-06
1493559593300,-2.865,0.0
1493559593310,-2.865,1.0859999999999999e-06
1493559593320,-2.865,3.6200000000000004e-07
1493559593330,-2.865,3.6200000000000004e-07
1493559593340,-2.865,3.6200000000000004e-07
1493559593350,-2.865,1.0859999999999999e-06
1493559593360,-2.865,3.6200000000000004e-07
1493559593370,-2.865,1.0859999999999999e-06
1493559593380,-2.865,0.0
1493559593390,-2.865,1.81e-06
1493559593400,-2.865,0.0
1493559593410,-2.865,7.240000000000001e-07
1493559593420,-2.865,3.6200000000000004e-07
1493559593430,-2.865,7.240000000000001e-07
1493559593440,-2.865,3.6200000000000004e-07
1493559593450,-2.865,1.4480000000000002e-06
1493559593460,-2.865,0.0
1493559593470,-2.865,1.0859999999999999e-06
1493559593480,-2.865,3.6200000000000004e-07
1493559593490,-2.865,7.240000000000001e-07
1493559593500,-2.865,3.6200000000000004e-07
1493559593510,-2.865,1.0859999999999999e-06
1493559593520,-2.865,0.0
1493559593530,-2.865,1.0859999999999999e-06
1493559593540,-2.865,0.0
1493559593550,-2.865,1.0859999999999999e-06
1493559593560,-2.865,0.0
1493559593570,-2.865,7.240000000000001e-07
1493559593580,-2.865,1.0859999999999999e-06
1493559593590,-2.865,7.240000000000001e-07
1493559593600,-2.865,0.0
1493559593610,-2.865,3.6200000000000004e-07
1493559593620,-2.865,0.0
1493559593630,-2.865,7.240000000000001e-07
1493559593640,-2.865,7.240000000000001e-07
1493559593650,-2.865,1.0859999999999999e-06
1493559593660,-2.865,0.0
1493559593670,-2.865,7.240000000000001e-07
1493559593680,-2.865,0.0
1493559593690,-2.865,1.0859999999999999e-06
1493559593700,-2.865,0.0
1493559593710,-2.865,7.240000000000001e-07
1493559593720,-2.865,3.6200000000000004e-07
1493559593730,-2.865,1.4480000000000002e-06
1493559593740,-2.865,3.6200000000000004e-07
1493559593750,-2.865,7.240000000000001e-07
1493559593760,-2.865,0.0
1493559593770,-2.865,7.240000000000001e-07
1493559593780,-2.865,3.6200000000000004e-07
1493559593790,-2.865,1.0859999999999999e-06
1493559593800,-2.865,7.240000000000001e-07
1493559593810,-2.865,7.240000000000001e-07
1493559593820,-2.865,3.6200000000000004e-07
1493559593830,-2.865,7.240000000000001e-07
1493559593840,-2.865,1.0859999999999999e-06
1493559593850,-2.865,3.6200000000000004e-07
1493559593860,-2.865,7.240000000000001e-07
1493559593870,-2.865,1.0859999999999999e-06
1493559593880,-2.865,0.0
1493559593890,-2.865,7.240000000000001e-07
1493559593900,-2.865,0.0
1493559593910,-2.865,7.240000000000001e-07
1493559593920,-2.865,3.6200000000000004e-07
1493559593930,-2.865,3.6200000000000004e-07
1493559593940,-2.865,3.6200000000000004e-07
1493559593950,-2.865,1.0859999999999999e-06
1493559593960,-2.865,3.6200000000000004e-07
1493559593970,-2.865,1.0859999999999999e-06
1493559593980,-2.865,0.0
1493559593990,-2.865,1.4480000000000002e-06
1493559594000,-2.865,0.0
1493559594010,-2.865,1.4480000000000002e-06
1493559594020,-2.865,0.0
1493559594030,-2.865,3.6200000000000004e-07
1493559594040,-2.865,7.240000000000001e-07
1493559594050,-2.865,1.0859999999999999e-06
1493559594060,-2.865,0.0
1493559594070,-2.865,1.0859999999999999e-06
1493559594080,-2.865,3.6200000000000004e-07
1493559594090,-2.865,7.240000000000001e-07
1493559594100,-2.865,0.0
1493559594110,-2.865,7.240000000000001e-07
1493559594120,-2.865,0.0
1493559594130,-2.865,1.0859999999999999e-06
1493559594140,-2.865,3.6200000000000004e-07
1493559594150,-2.865,7.240000000000001e-07
1493559594160,-2.865,0.0
1493559594170,-2.865,7.240000000000001e-07
1493559594180,-2.865,0.0
1493559594190,-2.865,3.6200000000000004e-07
1493559594200,-2.865,0.0
1493559594210,-2.865,1.4480000000000002e-06
1493559594220,-2.865,3.6200000000000004e-07
1493559594230,-2.865,0.0
1493559594240,-2.865,0.0
1493559594250,-2.865,3.6200000000000004e-07
1493559594260,-2.865,3.6200000000000004e-07
1493559594270,-2.865,7.240000000000001e-07
1493559594280,-2.865,7.240000000000001e-07
1493559594290,-2.865,7.240000000000001e-07
1493559594300,-2.865,0.0
1493559594310,-2.865,7.240000000000001e-07
1493559594320,-2.865,3.6200000000000004e-07
1493559594330,-2.865,1.0859999999999999e-06
1493559594340,-2.865,0.0
1493559594350,-2.865,0.0
1493559594360,-2.865,3.6200000000000004e-07
1493559594370,-2.845,3.6200000000000004e-07
1493559594380,-2.845,7.240000000000001e-07
1493559594390,-2.845,7.240000000000001e-07
1493559594400,-2.845,0.0
1493559594410,-2.845,1.0859999999999999e-06
1493559594420,-2.845,0.0
1493559594430,-2.845,3.6200000000000004e-07
1493559594440,-2.845,3.6200000000000004e-07
1493559594450,-2.845,3.6200000000000004e-07
1493559594460,-2.845,0.0
1493559594470,-2.845,7.240000000000001e-07
1493559594480,-2.845,0.0
1493559594490,-2.845,1.0859999999999999e-06
1493559594500,-2.845,3.6200000000000004e-07
1493559594510,-2.845,7.240000000000001e-07
1493559594520,-2.845,0.0
1493559594530,-2.845,3.6200000000000004e-07
1493559594540,-2.845,0.0
1493559594550,-2.845,7.240000000000001e-07
1493559594560,-2.845,0.0
1493559594570,-2.845,1.0859999999999999e-06
1493559594580,-2.845,0.0
1493559594590,-2.845,1.0859999999999999e-06
1493559594600,-2.845,3.6200000000000004e-07
1493559594610,-2.845,3.6200000000000004e-07
1493559594620,-2.845,1.4480000000000002e-06
1493559594630,-2.845,7.240000000000001e-07
1493559594640,-2.845,0.0
1493559594650,-2.845,3.6200000000000004e-07
1493559594660,-2.845,0.0
1493559594670,-2.845,7.240000000000001e-07
1493559594680,-2.845,7.240000000000001e-07
1493559594690,-2.845,0.0
1493559594700,-2.845,3.6200000000000004e-07
1493559594710,-2.845,3.6200000000000004e-07
1493559594720,-2.845,0.0
1493559594730,-2.845,7.240000000000001e-07
1493559594740,-2.845,3.6200000000000004e-07
1493559594750,-2.845,1.0859999999999999e-06
1493559594760,-2.845,0.0
1493559594770,-2.845,1.0859999999999999e-06
1493559594780,-2.845,1.4480000000000002e-06
1493559594790,-2.845,1.81e-06
1493559594800,-2.845,2.1719999999999997e-06
1493559594810,-2.845,7.240000000000001e-07
1493559594820,-2.845,1.4480000000000002e-06
1493559594830,-2.845,3.62e-06
1493559594840,-2.845,0.0
1493559594850,-2.845,0.0
1493559594860,-2.845,0.0
1493559594870,-2.845,0.0
1493559594880,-2.845,3.6200000000000004e-07
1493559594890,-2.845,1.0859999999999999e-06
1493559594900,-2.845,1.4480000000000002e-06
1493559594910,-2.845,1.4480000000000002e-06
1493559594920,-2.845,1.0859999999999999e-06
1493559594930,-2.845,1.4480000000000002e-06
1493559594940,-2.845,1.4480000000000002e-06
1493559594950,-2.845,1.81e-06
1493559594960,-2.845,7.240000000000001e-07
1493559594970,-2.845,2.5340000000000002e-06
1493559594980,-2.845,3.6200000000000004e-07
1493559594990,-2.845,2.1719999999999997e-06
1493559595000,-2.845,3.6200000000000004e-07
1493559595010,-2.845,1.81e-06
1493559595020,-2.845,7.240000000000001e-07
1493559595030,-2.845,1.4480000000000002e-06
1493559595040,-2.845,1.0859999999999999e-06
1493559595050,-2.845,1.0859999999999999e-06
