Timestamp,position,BLMTI.06R3.B2E10_TCP.6R3.B2
1493560034680,-8.875,3.6200000000000004e-07
1493560034690,-8.875,7.240000000000001e-07
1493560034700,-8.875,3.6200000000000004e-07
1493560034710,-8.875,7.240000000000001e-07
1493560034720,-8.875,7.240000000000001e-07
1493560034730,-8.875,1.0859999999999999e-06
1493560034740,-8.875,7.240000000000001e-07
1493560034750,-8.875,1.0859999999999999e-06
1493560034760,-8.875,1.0859999999999999e-06
1493560034770,-8.875,3.6200000000000004e-07
1493560034780,-8.875,3.6200000000000004e-07
1493560034790,-8.875,3.6200000000000004e-07
1493560034800,-8.875,7.240000000000001e-07
1493560034810,-8.875,7.240000000000001e-07
1493560034820,-8.875,7.240000000000001e-07
1493560034830,-8.875,7.240000000000001e-07
1493560034840,-8.875,3.6200000000000004e-07
1493560034850,-8.875,0.0
1493560034860,-8.875,1.0859999999999999e-06
1493560034870,-8.875,7.240000000000001e-07
1493560034880,-8.875,0.0
1493560034890,-8.875,7.240000000000001e-07
1493560034900,-8.875,7.240000000000001e-07
1493560034910,-8.875,1.4480000000000002e-06
1493560034920,-8.875,3.6200000000000004e-07
1493560034930,-8.875,7.240000000000001e-07
1493560034940,-8.875,3.6200000000000004e-07
1493560034950,-8.875,7.240000000000001e-07
1493560034960,-8.875,3.6200000000000004e-07
1493560034970,-8.875,3.6200000000000004e-07
1493560034980,-8.875,1.0859999999999999e-06
1493560034990,-8.875,3.6200000000000004e-07
1493560035000,-8.875,1.0859999999999999e-06
1493560035010,-8.875,3.6200000000000004e-07
1493560035020,-8.875,3.6200000000000004e-07
1493560035030,-8.875,0.0
1493560035040,-8.875,1.4480000000000002e-06
1493560035050,-8.875,3.6200000000000004e-07
1493560035060,-8.875,3.6200000000000004e-07
1493560035070,-8.875,7.240000000000001e-07
1493560035080,-8.875,7.240000000000001e-07
1493560035090,-8.875,7.240000000000001e-07
1493560035100,-8.875,0.0
1493560035110,-8.875,1.4480000000000002e-06
1493560035120,-8.875,0.0
1493560035130,-8.875,7.240000000000001e-07
1493560035140,-8.875,0.0
1493560035150,-8.875,1.4480000000000002e-06
1493560035160,-8.875,0.0
1493560035170,-8.875,7.240000000000001e-07
1493560035180,-8.875,7.240000000000001e-07
1493560035190,-8.875,3.6200000000000004e-07
1493560035200,-8.875,7.240000000000001e-07
1493560035210,-8.875,0.0
1493560035220,-8.875,1.0859999999999999e-06
1493560035230,-8.875,3.6200000000000004e-07
1493560035240,-8.875,7.240000000000001e-07
1493560035250,-8.875,0.0
1493560035260,-8.875,1.0859999999999999e-06
1493560035270,-8.875,3.6200000000000004e-07
1493560035280,-8.875,1.0859999999999999e-06
1493560035290,-8.875,7.240000000000001e-07
1493560035300,-8.875,7.240000000000001e-07
1493560035310,-8.875,1.4480000000000002e-06
1493560035320,-8.875,3.6200000000000004e-07
1493560035330,-8.875,1.4480000000000002e-06
1493560035340,-8.875,0.0
1493560035350,-8.875,1.0859999999999999e-06
1493560035360,-8.875,0.0
1493560035370,-8.875,1.0859999999999999e-06
1493560035380,-8.875,3.6200000000000004e-07
1493560035390,-8.875,7.240000000000001e-07
1493560035400,-8.875,1.4480000000000002e-06
1493560035410,-8.875,0.0
1493560035420,-8.875,7.240000000000001e-07
1493560035430,-8.875,3.6200000000000004e-07
1493560035440,-8.875,7.240000000000001e-07
1493560035450,-8.875,3.6200000000000004e-07
1493560035460,-8.875,1.0859999999999999e-06
1493560035470,-8.875,1.0859999999999999e-06
1493560035480,-8.875,1.0859999999999999e-06
1493560035490,-8.875,1.0859999999999999e-06
1493560035500,-8.875,1.0859999999999999e-06
1493560035510,-8.875,3.6200000000000004e-07
1493560035520,-8.875,3.6200000000000004e-07
1493560035530,-8.875,1.0859999999999999e-06
1493560035540,-8.875,0.0
1493560035550,-8.875,7.240000000000001e-07
1493560035560,-8.875,7.240000000000001e-07
1493560035570,-8.875,3.6200000000000004e-07
1493560035580,-8.875,7.240000000000001e-07
1493560035590,-8.875,7.240000000000001e-07
1493560035600,-8.875,3.6200000000000004e-07
1493560035610,-8.875,0.0
1493560035620,-8.875,1.0859999999999999e-06
1493560035630,-8.875,3.6200000000000004e-07
1493560035640,-8.875,1.4480000000000002e-06
1493560035650,-8.875,0.0
1493560035660,-8.875,1.4480000000000002e-06
1493560035670,-8.875,3.6200000000000004e-07
1493560035680,-8.875,1.4480000000000002e-06
1493560035690,-8.875,3.6200000000000004e-07
1493560035700,-8.875,3.6200000000000004e-07
1493560035710,-8.875,7.240000000000001e-07
1493560035720,-8.875,3.6200000000000004e-07
1493560035730,-8.875,1.0859999999999999e-06
1493560035740,-8.875,0.0
1493560035750,-8.875,7.240000000000001e-07
1493560035760,-8.875,3.6200000000000004e-07
1493560035770,-8.875,1.4480000000000002e-06
1493560035780,-8.875,0.0
1493560035790,-8.875,1.0859999999999999e-06
1493560035800,-8.875,3.6200000000000004e-07
1493560035810,-8.875,1.0859999999999999e-06
1493560035820,-8.875,7.240000000000001e-07
1493560035830,-8.875,7.240000000000001e-07
1493560035840,-8.875,0.0
1493560035850,-8.875,7.240000000000001e-07
1493560035860,-8.875,1.4480000000000002e-06
1493560035870,-8.875,0.0
1493560035880,-8.875,1.0859999999999999e-06
1493560035890,-8.875,3.6200000000000004e-07
