Timestamp,position,BLMTI.04L6.B2I11_TCSP.A4L6.B2
1493560578790,7.555,0.0
1493560578800,7.555,1.0859999999999999e-06
1493560578810,7.555,3.6200000000000004e-07
1493560578820,7.555,1.0859999999999999e-06
1493560578830,7.555,1.4480000000000002e-06
1493560578840,7.555,0.0
1493560578850,7.555,7.240000000000001e-07
1493560578860,7.555,1.0859999999999999e-06
1493560578870,7.555,0.0
1493560578880,7.555,7.240000000000001e-07
1493560578890,7.555,1.0859999999999999e-06
1493560578900,7.555,3.6200000000000004e-07
1493560578910,7.555,7.240000000000001e-07
1493560578920,7.555,3.6200000000000004e-07
1493560578930,7.555,3.6200000000000004e-07
1493560578940,7.555,1.0859999999999999e-06
1493560578950,7.555,3.6200000000000004e-07
1493560578960,7.555,3.6200000000000004e-07
1493560578970,7.555,3.6200000000000004e-07
1493560578980,7.555,3.6200000000000004e-07
1493560578990,7.555,1.0859999999999999e-06
1493560579000,7.555,3.6200000000000004e-07
1493560579010,7.555,2.1719999999999997e-06
1493560579020,7.555,1.0859999999999999e-06
1493560579030,7.555,1.0859999999999999e-06
1493560579040,7.555,7.240000000000001e-07
1493560579050,7.555,1.0859999999999999e-06
1493560579060,7.555,3.6200000000000004e-07
1493560579070,7.555,7.240000000000001e-07
1493560579080,7.555,7.240000000000001e-07
1493560579090,7.555,3.6200000000000004e-07
1493560579100,7.555,7.240000000000001e-07
1493560579110,7.555,3.6200000000000004e-07
1493560579120,7.555,3.6200000000000004e-07
1493560579130,7.555,7.240000000000001e-07
1493560579140,7.555,7.240000000000001e-07
1493560579150,7.555,3.6200000000000004e-07
1493560579160,7.555,7.240000000000001e-07
1493560579170,7.555,3.6200000000000004e-07
1493560579180,7.555,3.6200000000000004e-07
1493560579190,7.555,3.6200000000000004e-07
1493560579200,7.555,7.240000000000001e-07
1493560579210,7.555,0.0
1493560579220,7.555,3.6200000000000004e-07
1493560579230,7.555,7.240000000000001e-07
1493560579240,7.555,1.0859999999999999e-06
1493560579250,7.555,0.0
1493560579260,7.555,3.6200000000000004e-07
1493560579270,7.555,7.240000000000001e-07
1493560579280,7.555,3.6200000000000004e-07
1493560579290,7.555,7.240000000000001e-07
1493560579300,7.555,3.6200000000000004e-07
1493560579310,7.555,0.0
1493560579320,7.555,0.0
1493560579330,7.555,0.0
1493560579340,7.555,3.6200000000000004e-07
1493560579350,7.555,7.240000000000001e-07
1493560579360,7.555,3.6200000000000004e-07
1493560579370,7.555,3.6200000000000004e-07
1493560579380,7.555,3.6200000000000004e-07
1493560579390,7.555,3.6200000000000004e-07
1493560579400,7.555,7.240000000000001e-07
1493560579410,7.555,0.0
1493560579420,7.555,7.240000000000001e-07
1493560579430,7.555,3.6200000000000004e-07
1493560579440,7.555,3.6200000000000004e-07
1493560579450,7.555,3.6200000000000004e-07
1493560579460,7.555,3.6200000000000004e-07
1493560579470,7.555,7.240000000000001e-07
1493560579480,7.555,3.6200000000000004e-07
1493560579490,7.555,3.6200000000000004e-07
1493560579500,7.555,0.0
1493560579510,7.555,7.240000000000001e-07
1493560579520,7.555,3.6200000000000004e-07
1493560579530,7.555,7.240000000000001e-07
1493560579540,7.555,7.240000000000001e-07
1493560579550,7.555,3.6200000000000004e-07
1493560579560,7.555,7.240000000000001e-07
1493560579570,7.555,3.6200000000000004e-07
1493560579580,7.555,3.6200000000000004e-07
1493560579590,7.555,3.6200000000000004e-07
1493560579600,7.555,3.6200000000000004e-07
1493560579610,7.555,7.240000000000001e-07
1493560579620,7.555,0.0
1493560579630,7.555,0.0
1493560579640,7.555,3.6200000000000004e-07
1493560579650,7.555,7.240000000000001e-07
1493560579660,7.555,7.240000000000001e-07
1493560579670,7.555,7.240000000000001e-07
1493560579680,7.555,7.240000000000001e-07
1493560579690,7.555,3.6200000000000004e-07
1493560579700,7.555,0.0
1493560579710,7.555,7.240000000000001e-07
1493560579720,7.555,7.240000000000001e-07
1493560579730,7.555,0.0
1493560579740,7.555,1.4480000000000002e-06
1493560579750,7.555,7.240000000000001e-07
1493560579760,7.555,3.6200000000000004e-07
1493560579770,7.555,3.6200000000000004e-07
1493560579780,7.555,7.240000000000001e-07
1493560579790,7.555,3.6200000000000004e-07
1493560579800,7.555,0.0
1493560579810,7.555,7.240000000000001e-07
1493560579820,7.555,3.6200000000000004e-07
1493560579830,7.555,3.6200000000000004e-07
1493560579840,7.555,7.240000000000001e-07
1493560579850,7.555,7.240000000000001e-07
1493560579860,7.555,0.0
1493560579870,7.555,3.6200000000000004e-07
1493560579880,7.555,7.240000000000001e-07
1493560579890,7.555,7.240000000000001e-07
1493560579900,7.555,7.240000000000001e-07
1493560579910,7.555,3.6200000000000004e-07
1493560579920,7.555,0.0
1493560579930,7.555,3.6200000000000004e-07
1493560579940,7.555,7.240000000000001e-07
1493560579950,7.555,0.0
1493560579960,7.555,7.240000000000001e-07
1493560579970,7.555,3.6200000000000004e-07
1493560579980,7.555,3.6200000000000004e-07
1493560579990,7.555,3.6200000000000004e-07
1493560580000,7.555,3.6200000000000004e-07
1493560580010,7.555,3.6200000000000004e-07
1493560580020,7.555,7.240000000000001e-07
1493560580030,7.555,1.0859999999999999e-06
1493560580040,7.555,3.6200000000000004e-07
1493560580050,7.555,3.6200000000000004e-07
1493560580060,7.555,3.6200000000000004e-07
1493560580070,7.555,3.6200000000000004e-07
1493560580080,7.555,3.6200000000000004e-07
1493560580090,7.555,3.6200000000000004e-07
1493560580100,7.555,0.0
1493560580110,7.555,3.6200000000000004e-07
1493560580120,7.555,3.6200000000000004e-07
1493560580130,7.555,1.0859999999999999e-06
1493560580140,7.555,3.6200000000000004e-07
1493560580150,7.555,7.240000000000001e-07
1493560580160,7.555,1.4480000000000002e-06
1493560580170,7.555,1.0859999999999999e-06
1493560580180,7.555,1.0859999999999999e-06
1493560580190,7.555,7.240000000000001e-07
1493560580200,7.555,3.6200000000000004e-07
1493560580210,7.555,3.6200000000000004e-07
1493560580220,7.555,1.4480000000000002e-06
1493560580230,7.555,3.6200000000000004e-07
1493560580240,7.555,3.6200000000000004e-07
1493560580250,7.555,1.4480000000000002e-06
1493560580260,7.555,7.240000000000001e-07
1493560580270,7.555,0.0
1493560580280,7.555,7.240000000000001e-07
1493560580290,7.555,3.6200000000000004e-07
1493560580300,7.555,7.240000000000001e-07
1493560580310,7.555,7.240000000000001e-07
1493560580320,7.555,3.6200000000000004e-07
1493560580330,7.555,3.6200000000000004e-07
1493560580340,7.555,3.6200000000000004e-07
1493560580350,7.555,3.6200000000000004e-07
1493560580360,7.555,7.240000000000001e-07
1493560580370,7.555,3.6200000000000004e-07
1493560580380,7.555,3.6200000000000004e-07
1493560580390,7.555,0.0
1493560580400,7.555,3.6200000000000004e-07
1493560580410,7.555,7.240000000000001e-07
1493560580420,7.555,0.0
1493560580430,7.555,0.0
1493560580440,7.555,1.0859999999999999e-06
1493560580450,7.555,0.0
1493560580460,7.555,3.6200000000000004e-07
1493560580470,7.555,7.240000000000001e-07
1493560580480,7.555,3.6200000000000004e-07
1493560580490,7.555,7.240000000000001e-07
1493560580500,7.555,0.0
1493560580510,7.555,3.6200000000000004e-07
1493560580520,7.555,0.0
1493560580530,7.555,3.6200000000000004e-07
1493560580540,7.555,3.6200000000000004e-07
1493560580550,7.555,7.240000000000001e-07
1493560580560,7.555,3.6200000000000004e-07
1493560580570,7.555,1.4480000000000002e-06
1493560580580,7.555,2.1719999999999997e-06
1493560580590,7.555,1.4480000000000002e-06
1493560580600,7.555,1.4480000000000002e-06
1493560580610,7.555,1.81e-06
1493560580620,7.555,1.81e-06
1493560580630,7.555,1.4480000000000002e-06
1493560580640,7.555,2.1719999999999997e-06
1493560580650,7.555,1.0859999999999999e-06
1493560580660,7.555,1.81e-06
1493560580670,7.555,0.0
1493560580680,7.555,7.240000000000001e-07
1493560580690,7.555,7.240000000000001e-07
1493560580700,7.555,7.240000000000001e-07
1493560580710,7.555,3.6200000000000004e-07
1493560580720,7.555,3.6200000000000004e-07
1493560580730,7.555,7.240000000000001e-07
1493560580740,7.555,0.0
1493560580750,7.555,1.0859999999999999e-06
1493560580760,7.555,0.0
1493560580770,7.555,7.240000000000001e-07
1493560580780,7.555,3.6200000000000004e-07
1493560580790,7.535,3.6200000000000004e-07
1493560580800,7.535,3.6200000000000004e-07
1493560580810,7.535,7.240000000000001e-07
1493560580820,7.535,3.6200000000000004e-07
1493560580830,7.535,7.240000000000001e-07
1493560580840,7.535,0.0
1493560580850,7.535,0.0
1493560580860,7.535,3.6200000000000004e-07
1493560580870,7.535,3.6200000000000004e-07
1493560580880,7.535,3.6200000000000004e-07
1493560580890,7.535,3.6200000000000004e-07
1493560580900,7.535,3.6200000000000004e-07
1493560580910,7.535,3.6200000000000004e-07
1493560580920,7.535,7.240000000000001e-07
1493560580930,7.535,7.240000000000001e-07
1493560580940,7.535,3.6200000000000004e-07
1493560580950,7.535,1.0859999999999999e-06
1493560580960,7.535,7.240000000000001e-07
1493560580970,7.535,3.6200000000000004e-07
1493560580980,7.535,0.0
1493560580990,7.535,3.6200000000000004e-07
1493560581000,7.535,3.6200000000000004e-07
1493560581010,7.535,3.6200000000000004e-07
1493560581020,7.535,3.6200000000000004e-07
1493560581030,7.535,1.0859999999999999e-06
1493560581040,7.535,0.0
1493560581050,7.535,3.6200000000000004e-07
1493560581060,7.535,1.0859999999999999e-06
1493560581070,7.535,3.6200000000000004e-07
1493560581080,7.535,7.240000000000001e-07
1493560581090,7.535,7.240000000000001e-07
1493560581100,7.535,1.0859999999999999e-06
1493560581110,7.535,0.0
1493560581120,7.535,1.0859999999999999e-06
1493560581130,7.535,7.240000000000001e-07
