Timestamp,position,BLMTI.04R6.B1E11_TCSP.A4R6.B1
1493558930400,9.0,3.6200000000000004e-07
1493558930410,9.0,3.6200000000000004e-07
1493558930420,9.0,3.6200000000000004e-07
1493558930430,9.0,0.0
1493558930440,9.0,7.240000000000001e-07
1493558930450,9.0,0.0
1493558930460,9.0,3.6200000000000004e-07
1493558930470,9.0,3.6200000000000004e-07
1493558930480,9.0,0.0
1493558930490,9.0,7.240000000000001e-07
1493558930500,9.0,0.0
1493558930510,9.0,3.6200000000000004e-07
1493558930520,9.0,0.0
1493558930530,9.0,0.0
1493558930540,9.0,3.6200000000000004e-07
1493558930550,9.0,3.6200000000000004e-07
1493558930560,9.0,0.0
1493558930570,9.0,0.0
1493558930580,9.0,7.240000000000001e-07
1493558930590,9.0,0.0
1493558930600,9.0,3.6200000000000004e-07
1493558930610,9.0,3.6200000000000004e-07
1493558930620,9.0,3.6200000000000004e-07
1493558930630,9.0,0.0
1493558930640,9.0,3.6200000000000004e-07
1493558930650,9.0,3.6200000000000004e-07
1493558930660,9.0,0.0
1493558930670,9.0,3.6200000000000004e-07
1493558930680,9.0,3.6200000000000004e-07
1493558930690,9.0,3.6200000000000004e-07
1493558930700,9.0,0.0
1493558930710,9.0,0.0
1493558930720,9.0,3.6200000000000004e-07
1493558930730,9.0,0.0
1493558930740,9.0,3.6200000000000004e-07
1493558930750,9.0,0.0
1493558930760,9.0,3.6200000000000004e-07
1493558930770,9.0,3.6200000000000004e-07
1493558930780,9.0,3.6200000000000004e-07
1493558930790,9.0,3.6200000000000004e-07
1493558930800,9.0,3.6200000000000004e-07
1493558930810,9.0,3.6200000000000004e-07
1493558930820,9.0,0.0
1493558930830,9.0,3.6200000000000004e-07
1493558930840,9.0,3.6200000000000004e-07
1493558930850,9.0,3.6200000000000004e-07
1493558930860,9.0,7.240000000000001e-07
1493558930870,9.0,7.240000000000001e-07
1493558930880,9.0,0.0
1493558930890,9.0,0.0
1493558930900,9.0,7.240000000000001e-07
1493558930910,9.0,3.6200000000000004e-07
1493558930920,9.0,0.0
1493558930930,9.0,0.0
1493558930940,9.0,3.6200000000000004e-07
1493558930950,9.0,7.240000000000001e-07
1493558930960,9.0,0.0
1493558930970,9.0,3.6200000000000004e-07
1493558930980,9.0,3.6200000000000004e-07
1493558930990,9.0,3.6200000000000004e-07
1493558931000,9.0,3.6200000000000004e-07
1493558931010,9.0,3.6200000000000004e-07
1493558931020,9.0,3.6200000000000004e-07
1493558931030,9.0,0.0
1493558931040,9.0,3.6200000000000004e-07
1493558931050,9.0,0.0
