,jaw,height,position,Maximum value,decay_a,decay_b,decay_c,spike,collimator_type,beam_type,beam_state
0,1,0.8091764705882354,19.363758765845144,1.086,0.8319357748459422,20.440424742234246,0.2540642206034053,0,TCP,PROTON,FT
1,1,0.8155859999999999,17.65436372929609,1.086,0.809816329808866,18.64974146149611,0.2761836396993368,0,TCSP,PROTON,FT
2,1,0.818301,16.32324219329523,1.086,0.7943888481410266,18.619407693443886,0.2916111122010879,0,TCSP,PROTON,FT
3,1,0.4517760000000002,16.79933675726634,0.7240000000000002,0.4442377021101131,2.511209733688624,0.2815543601942422,0,TCSP,PROTON,FT
4,1,0.807984,17.08110700941251,1.086,0.8158597002403932,17.73214006648078,0.27014023438483004,0,TCSP,PROTON,FT
5,1,0.816853,18.693998797559537,1.086,0.8013555153185599,18.436901172164504,0.284644407933471,0,TCSP,PROTON,FT
6,0,0.817215,18.004147490580987,1.086,0.8087112615737412,2.1779579356005034,0.2770967349549964,0,TCSP,PROTON,FT
7,0,0.7637317073170732,17.949777036750877,1.086,0.7759732888113413,34.88213452208759,0.31002671118858294,0,TCSP,PROTON,FT
8,0,0.781015,19.281892783495493,1.086,0.7892687541967879,19.808130487890754,0.29673121919272416,0,TCSP,PROTON,FT
9,1,1.2739131944444444,30.539953491613183,1.81,1.2521936526325694,23.96874048582925,0.5578063440475058,0,TCP,PROTON,FT
10,1,0.813776,18.509390701325838,1.086,0.8243205066790319,20.70420357602025,0.2616794661096643,0,TCSP,PROTON,FT
11,1,0.815948,16.702174601353867,1.086,0.8034396708681155,2.8963994880978463,0.2835247799597653,0,TCSP,PROTON,FT
12,1,0.8164910000000001,17.838971825529786,1.086,0.8134423927713157,21.923055533583987,0.2725575959881393,0,TCSP,PROTON,FT
13,0,0.778419867549669,16.916904682390918,1.086,0.7977295472981932,23.682596257405503,0.28827045135562024,0,TCSP,PROTON,FT
14,0,0.44526000000000016,18.480242054552097,0.7240000000000002,0.4514422997956521,18.09321409599672,0.2725575967433195,0,TCSP,PROTON,FT
15,1,0.45467200000000013,19.267255517443118,0.7240000000000002,0.38232844067496746,0.4685522019302398,0.26376330674475224,0,TCSP,PROTON,FT
16,0,0.7783,18.615834910123183,1.086,0.7839307047963247,2.5324315414767287,0.3020643226784901,0,TCSP,PROTON,FT
17,0,0.7768879432624114,17.01343480896661,1.086,0.7995425671998485,22.12844930517271,0.28645742879609337,0,TCSP,PROTON,FT
18,1,0.7680078431372549,18.220061391162826,1.086,0.7795993319807697,24.263248788353796,0.30640066801922883,0,TCSP,PROTON,FT
19,1,0.4550340000000002,19.36441767335559,0.7240000000000002,0.4653422265952825,20.747096458497023,0.25865776305130667,0,TCSP,PROTON,FT
20,0,0.8135950000000001,18.77172852228951,1.086,0.8134424041062559,24.19936785676582,0.27255759589374395,0,TCSP,PROTON,FT
21,0,0.8159480000000001,17.91670155025976,1.086,0.8101468342397975,33.27509332274169,0.27585316449204056,0,TCSP,PROTON,FT
22,1,0.7691016393442622,18.123531264587125,1.086,0.6503362093001779,0.4285829425059433,0.3009704427305712,0,TCSP,PROTON,FT
23,1,1.1801200000000003,7.027984977395104,1.4480000000000004,1.1142276409406309,1.0702585967342715,0.3297689568397806,0,TCP,PROTON,FT
24,0,1.2073522727272725,30.675741383461556,1.81,1.189561810062915,21.1549870655292,0.6204381432504169,0,TCP,PROTON,FT
25,1,0.8159480000000001,17.362877261558676,1.086,0.8134424041062559,24.19936785676582,0.27255759589374395,0,TCSP,PROTON,FT
26,1,0.8134140000000001,18.596836641647062,1.086,0.8110249633318628,18.90396887767605,0.27497495962188684,0,TCSP,PROTON,FT
27,1,0.820292,18.791160953472005,1.086,0.7910817999547398,22.978472547793626,0.2949181972676505,0,TCSP,PROTON,FT
28,1,0.784273,16.801068530500075,1.086,0.774764586355502,21.279750761528952,0.3112353926811868,0,TCSP,PROTON,FT
29,1,0.813776,18.1304582932672,1.086,0.8351986621487338,23.925714414123284,0.2508013356137655,0,TCSP,PROTON,FT
30,1,0.8164910000000001,19.451863613676814,1.086,0.8261335523405456,21.92688910074183,0.2598664441440084,0,TCSP,PROTON,FT
31,0,0.7688676056338029,17.669839669681352,1.086,0.7783905899681517,17.51759945430224,0.3076093496722621,0,TCSP,PROTON,FT
32,0,0.815948,18.19847180240593,1.086,0.8034396708681155,2.8963994880978463,0.2835247799597653,0,TCSP,PROTON,FT
33,0,0.777938,18.808895163274578,1.086,0.7869168495607566,18.66576787328719,0.29908312353771194,0,TCSP,PROTON,FT
34,1,1.1784910000000004,18.412228545413367,1.4480000000000004,1.1941769037612837,17.932132923849476,0.2538230392281621,0,TCSP,PROTON,FT
35,0,0.7788430000000001,18.89577227719271,1.086,0.7919964055155393,20.31707970204436,0.2940035778896864,0,TCSP,PROTON,FT
36,0,0.784273,16.44390706217,1.086,0.774764586355502,21.279750761528952,0.3112353926811868,0,TCSP,PROTON,FT
37,1,0.8125089999999999,17.178269165324977,1.086,0.8147918059341202,2.1356051803860465,0.2711666995041464,0,TCSP,PROTON,FT
38,1,0.813957,18.03329613735473,1.086,0.8267378434398692,18.738637231897272,0.25926210398931643,0,TCSP,PROTON,FT
39,1,0.814319,18.217904233588424,1.086,0.8351986621487338,23.925714414123284,0.2508013356137655,0,TCSP,PROTON,FT
40,0,0.8159480000000001,18.859174462610735,1.086,0.8134424041062559,24.19936785676582,0.27255759589374395,0,TCSP,PROTON,FT
41,0,0.7834,16.627314302663827,1.086,0.7681168346749967,21.028025608794405,0.3178831390994142,0,TCSP,PROTON,FT
42,1,1.133372839506173,17.930471011435735,1.4480000000000004,1.163355578818795,19.313646837160977,0.2846444075089044,0,TCSP,PROTON,FT
43,0,0.7619238095238096,18.14283728990227,1.086,0.7978135735759596,1.1632996132561118,0.3105927070694957,0,TCSP,PROTON,FT
44,1,0.817215,16.507850289528925,1.086,0.8087112615737412,2.1779579356005034,0.2770967349549964,0,TCSP,PROTON,FT
45,0,0.7742611570247935,17.196842049460436,1.086,0.800751166532894,18.04394582041185,0.2852487485358792,0,TCSP,PROTON,FT
46,1,0.815948,19.646187925501756,1.086,0.8327812884034124,20.47199951742526,0.25321869800385566,0,TCSP,PROTON,FT
47,1,0.784092,16.511478150772987,1.086,0.7956358564314799,18.289563383298315,0.290364116377773,0,TCSP,PROTON,FT
48,1,0.7637317073170732,18.306938505080954,1.086,0.7759732888113413,34.88213452208759,0.31002671118858294,0,TCSP,PROTON,FT
49,0,0.7844596858638744,16.5404371887457,1.086,0.763886350144097,18.013775882021058,0.322113524185573,0,TCSP,PROTON,FT
50,0,1.508454,16.347376935594305,1.81,1.5145382447256333,18.34122570296116,0.29546170803600785,0,TCSP,PROTON,FT
51,0,1.1337362637362642,17.48643242918753,1.4480000000000004,1.163355578818795,19.313646837160977,0.2846444075089044,0,TCSP,PROTON,FT
52,0,0.782851461988304,16.723844429239524,1.086,0.77295158172823,23.779201527997987,0.313048413744747,0,TCSP,PROTON,FT
53,0,0.784092,16.154316682442907,1.086,0.7956358564314799,18.289563383298315,0.290364116377773,0,TCSP,PROTON,FT
54,1,0.7768879432624114,17.370596277296688,1.086,0.7995425671998485,22.12844930517271,0.28645742879609337,0,TCSP,PROTON,FT
55,0,1.2739131944444444,28.61968966457622,1.81,1.2521936526325694,23.96874048582925,0.5578063440475058,0,TCP,PROTON,FT
56,1,0.82355,18.88832310938448,1.086,0.7862470442944398,18.396147805634442,0.29975292161955863,0,TCSP,PROTON,FT
57,0,0.4486990000000002,18.383079898639625,0.7240000000000002,0.4550684473371226,22.667335656467827,0.26893155266311275,0,TCSP,PROTON,FT
58,0,0.78011,18.992302403768402,1.086,0.7919964055155393,20.31707970204436,0.2940035778896864,0,TCSP,PROTON,FT
59,1,0.8135950000000001,17.275431321237452,1.086,0.8134424041062559,24.19936785676582,0.27255759589374395,0,TCSP,PROTON,FT
60,1,0.816853,17.460039417471144,1.086,0.8061901902579803,17.804187640372625,0.2798096843242541,0,TCSP,PROTON,FT
61,0,0.7691016393442622,17.76636979625705,1.086,0.6503362093001779,0.4285829425059433,0.3009704427305712,0,TCSP,PROTON,FT
62,1,0.8159480000000001,16.4204043492077,1.086,0.8101468342397975,33.27509332274169,0.27585316449204056,0,TCSP,PROTON,FT
63,1,1.508092,16.60800827734868,1.81,1.5145382447256333,18.34122570296116,0.29546170803600785,0,TCSP,PROTON,FT
64,0,0.7698772277227722,17.38990230261183,1.086,0.8019599221442227,20.865475169818005,0.28404006730031467,0,TCSP,PROTON,FT
65,0,0.7822347826086957,16.820374555815217,1.086,0.7832253744793061,33.307565235849026,0.3027746240806688,0,TCSP,PROTON,FT
66,0,0.8091764705882354,20.270301779227406,1.086,0.8319357748459422,20.440424742234246,0.2540642206034053,0,TCP,PROTON,FT
67,1,0.7756748091603054,17.457473391214815,1.086,0.8043957901893143,2.2318172609705966,0.2814614770910072,0,TCSP,PROTON,FT
68,0,0.807984,18.577404210464568,1.086,0.8158597002403932,17.73214006648078,0.27014023438483004,0,TCSP,PROTON,FT
69,1,0.7698772277227722,17.747063770941907,1.086,0.8019599221442227,20.865475169818005,0.28404006730031467,0,TCSP,PROTON,FT
70,1,0.7725927927927928,17.650533644366213,1.086,0.8019599221442227,20.865475169818005,0.28404006730031467,0,TCSP,PROTON,FT
71,1,0.782851461988304,17.0810058975696,1.086,0.77295158172823,23.779201527997987,0.313048413744747,0,TCSP,PROTON,FT
72,0,0.8125089999999999,18.67456636637704,1.086,0.8147918059341202,2.1356051803860465,0.2711666995041464,0,TCSP,PROTON,FT
73,1,1.2073522727272725,28.445131039422304,1.81,1.189561810062915,21.1549870655292,0.6204381432504169,0,TCP,PROTON,FT
74,0,0.781558,19.185362656919796,1.086,0.787629080009967,2.3392361391105863,0.2978005706459977,0,TCSP,PROTON,FT
75,1,1.508454,16.70453840392438,1.81,1.5145382447256333,18.34122570296116,0.29546170803600785,0,TCSP,PROTON,FT
76,1,1.1784910000000004,18.315066389500895,1.4480000000000004,1.1941769037612837,17.932132923849476,0.2538230392281621,0,TCSP,PROTON,FT
77,1,0.8159480000000001,17.741809669617314,1.086,0.8116292348639365,16.986881247935344,0.27437061905326926,0,TCSP,PROTON,FT
78,1,0.7742611570247935,17.554003517790516,1.086,0.800751166532894,18.04394582041185,0.2852487485358792,0,TCSP,PROTON,FT
79,1,0.7688676056338029,18.02700113801143,1.086,0.7783905899681517,17.51759945430224,0.3076093496722621,0,TCSP,PROTON,FT
80,1,0.8154049999999999,17.936133981442257,1.086,0.8170684188795623,20.704521628859908,0.26893155290225274,0,TCSP,PROTON,FT
81,0,0.7725927927927928,17.293372176036137,1.086,0.8019599221442227,20.865475169818005,0.28404006730031467,0,TCSP,PROTON,FT
82,1,0.816853,19.549025769589285,1.086,0.8345942496375923,18.882519186681776,0.2514056774207936,0,TCSP,PROTON,FT
83,1,0.82174,18.985485265296948,1.086,0.7856427348035899,23.722014787202085,0.30035726234770527,0,TCSP,PROTON,FT
84,1,0.778419867549669,17.274066150720994,1.086,0.7977295472981932,23.682596257405503,0.28827045135562024,0,TCSP,PROTON,FT
85,0,0.4517760000000002,18.2956339583184,0.7240000000000002,0.4442377021101131,2.511209733688624,0.2815543601942422,0,TCSP,PROTON,FT
86,1,0.44526000000000016,16.983944853500034,0.7240000000000002,0.4514422997956521,18.09321409599672,0.2725575967433195,0,TCSP,PROTON,FT
87,1,0.8166720000000001,17.55720157338362,1.086,0.8067946566947711,33.36129777871247,0.27920534201553926,0,TCSP,PROTON,FT
88,1,0.817215,16.605012445441396,1.086,0.8034396708681155,2.8963994880978463,0.2835247799597653,0,TCSP,PROTON,FT
89,0,0.7590322580645161,18.04630716332657,1.086,0.7759732888113413,34.88213452208759,0.31002671118858294,0,TCSP,PROTON,FT
90,0,1.1801200000000003,9.215586741378553,1.4480000000000004,1.1142276409406309,1.0702585967342715,0.3297689568397806,0,TCP,PROTON,FT
91,1,0.7834,16.984475770993903,1.086,0.7681168346749967,21.028025608794405,0.3178831390994142,0,TCSP,PROTON,FT
92,1,0.4486990000000002,16.886782697587563,0.7240000000000002,0.4550684473371226,22.667335656467827,0.26893155266311275,0,TCSP,PROTON,FT
93,0,0.817215,18.10130964649346,1.086,0.8034396708681155,2.8963994880978463,0.2835247799597653,0,TCSP,PROTON,FT
94,0,0.7756748091603054,17.10031192288474,1.086,0.8043957901893143,2.2318172609705966,0.2814614770910072,0,TCSP,PROTON,FT
95,0,0.781377,19.088832530344103,1.086,0.7904774625998922,36.17954722076778,0.29552253739974427,0,TCSP,PROTON,FT
96,1,0.7590322580645161,18.403468631656647,1.086,0.7759732888113413,34.88213452208759,0.31002671118858294,0,TCSP,PROTON,FT
97,0,1.133372839506173,17.57330954310566,1.4480000000000004,1.163355578818795,19.313646837160977,0.2846444075089044,0,TCSP,PROTON,FT
98,1,0.45738700000000015,19.170093361530647,0.7240000000000002,0.4450547775392447,1.7612244120106961,0.280257672259255,0,TCSP,PROTON,FT
99,0,0.818301,17.81953939434729,1.086,0.7943888481410266,18.619407693443886,0.2916111122010879,0,TCSP,PROTON,FT
100,1,0.7619238095238096,18.499998758232348,1.086,0.7978135735759596,1.1632996132561118,0.3105927070694957,0,TCSP,PROTON,FT
101,0,0.7792049999999999,18.71236503669888,1.086,0.7851830810807331,20.35240626637608,0.30081690179258086,0,TCSP,PROTON,FT
102,1,0.821197,19.072931205618172,1.086,0.7856427348035899,23.722014787202085,0.30035726234770527,0,TCSP,PROTON,FT
103,0,1.1330600000000004,7.644033913255471,1.4480000000000004,0.8869000000000009,34.302494766709955,0.5611,0,TCP,PROTON,FT
104,1,0.7844596858638744,16.897598657075775,1.086,0.763886350144097,18.013775882021058,0.322113524185573,0,TCSP,PROTON,FT
105,0,0.7680078431372549,17.86289992283275,1.086,0.7795993319807697,24.263248788353796,0.30640066801922883,0,TCSP,PROTON,FT
106,0,1.508092,16.250846809018604,1.81,1.5145382447256333,18.34122570296116,0.29546170803600785,0,TCSP,PROTON,FT
107,1,1.1337362637362642,17.843593897517607,1.4480000000000004,1.163355578818795,19.313646837160977,0.2846444075089044,0,TCSP,PROTON,FT
108,1,0.7822347826086957,17.177536024145294,1.086,0.7832253744793061,33.307565235849026,0.3027746240806688,0,TCSP,PROTON,FT
