,jaw,height,position,Maximum value,decay_a,decay_b,decay_c,spike,collimator_type,beam_type,beam_state
0,1,1.0355010000000002,16.682742170171373,1.4480000000000004,1.0183137006679726,16.241068566503515,0.4296861519770389,0,TCSP,PROTON,FT
1,1,7.640372,18.256769095953413,7.964,-50.022477399199474,172.73758299933675,57.98647739919857,0,TCSP,PROTON,FT
2,1,2.5877570000000008,17.718104732969202,2.896000000000001,2.892867092862631,0.634125386461603,0.3240774779782746,0,TCSP,PROTON,FT
3,1,0.5473439999999999,35.71884684331894,1.086,0.5503183343820257,1.6458914193031378,0.5430703430941366,0,TCP,PROTON,FT
4,0,65.485981,17.110255656186247,65.884,6.618133432579571,37.451574850697085,59.26586656742037,0,TCSP,PROTON,FT
5,1,0.7740310465698548,18.471039720259636,1.086,0.7566343857290759,22.22537245734275,0.3293656094060258,0,TCSP,PROTON,FT
6,0,0.41394700000000006,18.577222859492906,0.7240000000000002,0.3970517527187622,34.034234331867786,0.3269482472806219,0,TCSP,PROTON,FT
7,1,0.672415,16.2552286841565,1.086,0.5294023260419795,21.385379437783918,0.5565976630006163,0,TCSP,PROTON,FT
8,1,2.744684,15.124625988920055,3.258,1.4047823471533498,0.010321892180400461,0.4077742920348828,0,TCP,PROTON,FT
9,1,0.76925,19.208958223895635,1.086,0.6943873130958852,23.332816478995987,0.3916126869039774,0,TCSP,PROTON,FT
10,1,0.8443645468202308,15.983174647601576,1.4480000000000004,1.0025804347932972,1.2161940364454842,0.39750091973386914,0,TCSP,PROTON,FT
11,0,0.7668969999999999,17.264413138063425,1.086,0.7745586428527157,19.708639700267504,0.31144134067039575,0,TCSP,PROTON,FT
12,1,1.1906179999999997,38.66714539862828,1.81,1.2117027679056376,19.173805263125583,0.5982971637606036,0,TCP,PROTON,FT
13,0,1.165976744186047,16.878292631760637,1.4480000000000004,1.1309825952990895,3.666849894502714,0.3172164916013061,0,TCSP,PROTON,FT
14,1,1.7376,14.923467206025025,2.172,1.5790689646530471,32.82993918253354,0.5929310353469583,0,TCP,PROTON,FT
15,0,0.75296,14.889772024301275,1.086,0.7387325305243897,19.935547240313362,0.3472674414562733,0,TCSP,PROTON,FT
16,0,0.9046380000000003,31.470990498661415,1.4480000000000004,0.9130307166023273,27.11140902032087,0.5349692833976553,0,TCP,PROTON,FT
17,1,1.1942193289934901,34.08954504042598,1.81,1.2074069532704017,29.776164469424607,0.6025930467295879,0,TCP,PROTON,FT
18,1,0.7754812218327491,18.837854201247286,1.086,0.7814123524591807,24.340678486518133,0.30458764608873284,0,TCSP,PROTON,FT
19,0,2.5877570000000008,18.191102353190118,2.896000000000001,2.892867092862631,0.634125386461603,0.3240774779782746,0,TCSP,PROTON,FT
20,0,0.8224640000000002,16.80933079566593,1.4480000000000004,1.0577922002170639,19.35822769407573,0.3902077964053778,0,TCP,PROTON,FT
21,1,1.5517130000000001,37.89128093113636,2.172,1.567659413623365,19.176945935417415,0.6043405679483719,0,TCP,PROTON,FT
22,1,0.9196610000000003,38.395578238582594,1.4480000000000004,0.8938196997809109,33.85461362815553,0.5541803002189696,0,TCP,PROTON,FT
23,1,0.7672589999999999,19.57817441636303,1.086,0.7519510810946063,3.9240299643432226,0.3341748201154751,0,TCSP,PROTON,FT
24,0,0.7672589999999999,18.82030960024575,1.086,0.7519510810946063,3.9240299643432226,0.3341748201154751,0,TCSP,PROTON,FT
25,1,0.671872,16.332958408886476,1.086,0.5191285499128707,22.986792525210255,0.5668714500871038,0,TCSP,PROTON,FT
26,1,1.0264510000000002,16.566147583076408,1.4480000000000004,1.078747913134894,23.58106355620028,0.3692520868400597,0,TCSP,PROTON,FT
27,1,1.397501,16.21636382179151,1.81,0.912053848790707,0.15324595391689202,0.5510046126312914,0,TCSP,PROTON,FT
28,1,1.2753259999999997,37.619714066042405,1.81,1.2745542353204429,19.236221301634306,0.5354457433876512,0,TCP,PROTON,FT
