,jaw,height,position,Maximum value,decay_a,decay_b,decay_c,spike,collimator_type,beam_type,beam_state
0,0,3.0272953367875632,5.111007179602984,4.3439999999999985,1.8401666666667253,28.574207199060066,2.5038333333332736,0,TCP,PROTON,FT
1,1,2.9502999999999986,6.273484413339881,4.3439999999999985,3.939318422224323,0.000715607500373556,-1.091775111682294,0,TCSG,PROTON,FT
2,1,1.8619469999999998,3.4326091811976567,2.534,1.5573856189062583,20.27914480848755,0.9766143577329552,0,TCSG,PROTON,FT
3,1,1.0163149999999996,5.35703038568372,2.534,1.0804020618556733,28.019787408048813,1.4535979381443263,0,TCLA,PROTON,FT
4,1,2.31318,5.891855891207932,3.62,1.8450322575450449,68.65224452201863,1.77496774246368,0,TCSG,PROTON,FT
5,0,3.6085443037974665,4.550845927178962,4.3439999999999985,2.66365187110272,0.805633679174832,1.6016682951719579,0,TCP,PROTON,FT
6,1,0.37792799999999893,4.115705280755475,8.325999999999999,0.0036011104621630286,-0.004816485580614017,4.32172232717204,0,TCP,PROTON,FT
7,0,0.9550806100217865,3.9974513803359777,1.81,1.0666610965951406,25.123791932399932,0.7433388982060859,0,TCSG,PROTON,FT
8,1,7.4251371428571415,3.6805646343319887,13.393999999999998,3.9322511107575555,0.04458429397660192,3.3671352456456702,0,TCP,PROTON,FT
9,0,2.0402473498233213,4.727231498986936,2.534,1.3558535066072632,1.5291689899909595,1.173100496665097,0,TCP,PROTON,FT
10,1,2.30956,6.33294872057533,3.62,1.9627187499861194,26.684807137358383,1.657281250013882,0,TCSG,PROTON,FT
11,1,2.588299999999999,4.975230897791899,4.3439999999999985,2.736453933029928,19.909435973430675,1.6075459125183749,0,TCP,PROTON,FT
12,0,3.153494047619047,4.5871076477142525,5.068,2.6805238094908885,34.443900697728445,2.387476190388027,0,TCP,PROTON,FT
13,1,4.836722222222223,3.499256031655537,9.412,3.4279826093625423,44.78726579757105,5.984017390641744,0,TCP,PROTON,FT
14,1,5.0629014084507045,3.5899103329937625,7.602,4.253027463333927,1.223139598254516,3.357813849287679,0,TCP,PROTON,FT
15,0,6.3482670157068055,4.387775951897837,11.946,5.898363329465405,15.922194610144237,6.047636071363405,0,TCP,PROTON,FT
16,0,1.8619469999999998,2.9981016899068145,2.534,1.5573856189062583,20.27914480848755,0.9766143577329552,0,TCSG,PROTON,FT
17,1,3.6085443037974665,4.297013883431928,4.3439999999999985,2.66365187110272,0.805633679174832,1.6016682951719579,0,TCP,PROTON,FT
18,1,7.008923333333334,4.18668265085785,9.412,6.326237036816489,19.55150454863699,3.085762942622637,0,TCSG,PROTON,FT
19,0,3.148857,6.1208171912729235,3.982,1.422617690221861,17.621476061305255,2.559382304460879,0,TCSG,PROTON,FT
