Timestamp,position,BLMTI.06R7.B2I10_TCP.B6R7.B2
1459977008880,0.72,3.6200000000000004e-07
1459977008890,0.72,1.0859999999999999e-06
1459977008900,0.72,3.6200000000000004e-07
1459977008910,0.72,7.240000000000001e-07
1459977008920,0.72,3.6200000000000004e-07
1459977008930,0.72,1.0859999999999999e-06
1459977008940,0.72,3.6200000000000004e-07
1459977008950,0.72,1.0859999999999999e-06
1459977008960,0.72,0.0
1459977008970,0.69,1.0859999999999999e-06
1459977008980,0.69,0.0
1459977008990,0.69,1.4480000000000002e-06
1459977009000,0.69,0.0
1459977009010,0.69,1.4480000000000002e-06
1459977009020,0.69,0.0
1459977009030,0.69,1.81e-06
1459977009040,0.69,3.6200000000000004e-07
1459977009050,0.69,1.81e-06
1459977009060,0.69,1.0859999999999999e-06
1459977009070,0.69,3.6200000000000004e-07
1459977009080,0.69,7.240000000000001e-07
1459977009090,0.69,7.240000000000001e-07
1459977009100,0.69,3.6200000000000004e-07
1459977009110,0.69,7.240000000000001e-07
1459977009120,0.69,3.6200000000000004e-07
1459977009130,0.69,7.240000000000001e-07
1459977009140,0.69,3.6200000000000004e-07
1459977009150,0.69,1.81e-06
1459977009160,0.69,0.0
1459977009170,0.69,2.1719999999999997e-06
1459977009180,0.69,3.6200000000000004e-07
1459977009190,0.69,2.1719999999999997e-06
1459977009200,0.69,3.6200000000000004e-07
1459977009210,0.69,1.81e-06
1459977009220,0.69,0.0
1459977009230,0.69,1.0859999999999999e-06
1459977009240,0.69,0.0
1459977009250,0.69,1.4480000000000002e-06
1459977009260,0.69,0.0
1459977009270,0.69,1.0859999999999999e-06
1459977009280,0.69,7.240000000000001e-07
1459977009290,0.69,3.6200000000000004e-07
1459977009300,0.69,1.0859999999999999e-06
1459977009310,0.69,7.240000000000001e-07
1459977009320,0.69,7.240000000000001e-07
1459977009330,0.69,1.4480000000000002e-06
1459977009340,0.69,3.6200000000000004e-07
1459977009350,0.69,1.4480000000000002e-06
1459977009360,0.69,3.6200000000000004e-07
1459977009370,0.69,7.240000000000001e-07
1459977009380,0.69,0.0
1459977009390,0.69,1.4480000000000002e-06
1459977009400,0.69,7.240000000000001e-07
1459977009410,0.69,1.4480000000000002e-06
1459977009420,0.69,0.0
1459977009430,0.69,2.1719999999999997e-06
1459977009440,0.69,7.240000000000001e-07
1459977009450,0.69,1.81e-06
1459977009460,0.69,3.6200000000000004e-07
1459977009470,0.69,1.4480000000000002e-06
1459977009480,0.69,0.0
