Timestamp,position,BLMTI.07L7.B2I10_TCLA.A7L7.B2
1459974227290,1.295,7.602e-06
1459974227300,1.295,1.0136000000000001e-05
1459974227310,1.295,8.326e-06
1459974227320,1.295,7.24e-06
1459974227330,1.295,6.877999999999999e-06
1459974227340,1.295,8.687999999999999e-06
1459974227350,1.295,8.326e-06
1459974227360,1.295,8.687999999999999e-06
1459974227370,1.295,7.602e-06
1459974227380,1.295,6.877999999999999e-06
1459974227390,1.295,7.24e-06
1459974227400,1.295,6.154e-06
1459974227410,1.295,6.516e-06
1459974227420,1.295,6.154e-06
1459974227430,1.295,6.154e-06
1459974227440,1.295,6.154e-06
1459974227450,1.295,7.602e-06
1459974227460,1.295,7.964e-06
1459974227470,1.295,8.326e-06
1459974227480,1.295,7.602e-06
1459974227490,1.295,6.877999999999999e-06
1459974227500,1.295,9.05e-06
1459974227510,1.295,8.326e-06
1459974227520,1.295,1.0498e-05
1459974227530,1.295,6.877999999999999e-06
1459974227540,1.295,6.154e-06
1459974227550,1.295,5.43e-06
1459974227560,1.295,6.877999999999999e-06
1459974227570,1.295,6.516e-06
1459974227580,1.295,5.792000000000001e-06
1459974227590,1.295,5.43e-06
1459974227600,1.295,7.602e-06
1459974227610,1.295,6.154e-06
1459974227620,1.295,9.05e-06
1459974227630,1.295,9.412e-06
1459974227640,1.295,1.3755999999999998e-05
1459974227650,1.295,1.0136000000000001e-05
1459974227660,1.295,1.1222e-05
1459974227670,1.295,8.326e-06
1459974227680,1.295,7.964e-06
1459974227690,1.295,6.516e-06
1459974227700,1.295,1.1222e-05
1459974227710,1.295,6.516e-06
1459974227720,1.295,7.602e-06
1459974227730,1.295,6.154e-06
1459974227740,1.295,8.687999999999999e-06
1459974227750,1.295,6.516e-06
1459974227760,1.295,7.24e-06
1459974227770,1.295,5.792000000000001e-06
1459974227780,1.295,8.687999999999999e-06
1459974227790,1.295,6.154e-06
1459974227800,1.295,9.774e-06
1459974227810,1.295,7.24e-06
1459974227820,1.295,1.267e-05
1459974227830,1.295,9.774e-06
1459974227840,1.295,1.267e-05
1459974227850,1.295,9.05e-06
1459974227860,1.295,8.326e-06
1459974227870,1.295,7.964e-06
1459974227880,1.295,7.24e-06
1459974227890,1.295,6.516e-06
1459974227900,1.295,7.602e-06
1459974227910,1.295,7.24e-06
1459974227920,1.295,9.412e-06
1459974227930,1.295,7.964e-06
1459974227940,1.295,9.412e-06
1459974227950,1.295,7.602e-06
1459974227960,1.295,9.774e-06
1459974227970,1.295,8.326e-06
1459974227980,1.295,6.516e-06
1459974227990,1.295,4.706e-06
1459974228000,1.295,7.602e-06
1459974228010,1.295,6.154e-06
1459974228020,1.295,1.1222e-05
1459974228030,1.295,7.24e-06
1459974228040,1.295,9.412e-06
1459974228050,1.295,5.792000000000001e-06
1459974228060,1.295,7.602e-06
1459974228070,1.295,5.43e-06
1459974228080,1.295,7.24e-06
1459974228090,1.295,7.602e-06
1459974228100,1.295,7.602e-06
1459974228110,1.295,9.05e-06
1459974228120,1.295,7.964e-06
1459974228130,1.295,6.877999999999999e-06
1459974228140,1.295,7.602e-06
1459974228150,1.295,6.154e-06
1459974228160,1.295,7.24e-06
1459974228170,1.295,5.792000000000001e-06
1459974228180,1.295,9.05e-06
1459974228190,1.295,6.154e-06
1459974228200,1.295,9.05e-06
1459974228210,1.295,5.792000000000001e-06
1459974228220,1.295,9.05e-06
1459974228230,1.295,4.706e-06
1459974228240,1.295,7.24e-06
1459974228250,1.295,4.706e-06
1459974228260,1.295,6.154e-06
1459974228270,1.295,5.792000000000001e-06
1459974228280,1.295,8.326e-06
1459974228290,1.295,5.792000000000001e-06
1459974228300,1.295,1.0136000000000001e-05
1459974228310,1.295,6.877999999999999e-06
1459974228320,1.295,8.326e-06
1459974228350,1.295,6.877999999999999e-06
1459974228360,1.295,8.326e-06
1459974228370,1.295,7.24e-06
1459974228380,1.295,9.412e-06
1459974228390,1.295,8.326e-06
1459974228400,1.295,9.412e-06
1459974228410,1.295,7.602e-06
1459974228420,1.295,8.687999999999999e-06
1459974228430,1.295,4.706e-06
1459974228440,1.295,6.516e-06
1459974228450,1.295,4.706e-06
1459974228460,1.295,6.154e-06
1459974228480,1.295,1.0136000000000001e-05
1459974228490,1.295,7.964e-06
1459974228500,1.295,1.0498e-05
1459974228510,1.295,6.516e-06
1459974228520,1.295,9.05e-06
1459974228530,1.295,4.706e-06
1459974228540,1.295,5.43e-06
1459974228550,1.295,6.154e-06
1459974228560,1.295,6.877999999999999e-06
1459974228570,1.295,5.792000000000001e-06
1459974228580,1.295,6.516e-06
1459974228590,1.295,5.43e-06
1459974228600,1.295,6.154e-06
1459974228610,1.295,7.24e-06
1459974228620,1.295,7.602e-06
1459974228630,1.295,7.964e-06
1459974228640,1.295,8.687999999999999e-06
1459974228650,1.295,6.877999999999999e-06
1459974228660,1.295,7.602e-06
1459974228670,1.295,6.516e-06
1459974228680,1.295,9.412e-06
1459974228690,1.295,4.706e-06
1459974228700,1.295,8.326e-06
1459974228710,1.295,6.516e-06
1459974228720,1.295,6.877999999999999e-06
1459974228730,1.295,5.43e-06
1459974228740,1.295,4.706e-06
1459974228750,1.295,5.792000000000001e-06
1459974228760,1.295,7.602e-06
1459974228770,1.295,5.792000000000001e-06
1459974228780,1.295,9.05e-06
1459974228790,1.295,8.326e-06
1459974228800,1.295,1.1222e-05
1459974228810,1.295,7.964e-06
1459974228820,1.295,7.964e-06
1459974228830,1.295,6.877999999999999e-06
1459974228840,1.295,8.326e-06
1459974228850,1.295,5.792000000000001e-06
1459974228860,1.295,8.687999999999999e-06
1459974228870,1.295,5.792000000000001e-06
1459974228880,1.295,7.602e-06
1459974228890,1.295,5.0680000000000004e-06
1459974228900,1.295,7.602e-06
1459974228910,1.295,4.706e-06
1459974228920,1.295,6.154e-06
1459974228930,1.295,5.0680000000000004e-06
1459974228940,1.295,7.602e-06
1459974228950,1.295,7.602e-06
1459974228960,1.295,1.086e-05
1459974228970,1.295,8.687999999999999e-06
1459974228980,1.295,9.05e-06
1459974228990,1.295,6.516e-06
1459974229000,1.295,8.326e-06
1459974229010,1.295,6.154e-06
1459974229020,1.295,8.326e-06
1459974229030,1.295,6.516e-06
1459974229040,1.295,9.412e-06
1459974229050,1.295,7.24e-06
1459974229060,1.295,7.602e-06
1459974229070,1.295,6.516e-06
1459974229080,1.295,7.602e-06
1459974229090,1.295,6.877999999999999e-06
1459974229100,1.295,8.687999999999999e-06
1459974229110,1.295,7.964e-06
1459974229120,1.295,8.687999999999999e-06
1459974229130,1.295,8.326e-06
1459974229140,1.295,1.0498e-05
1459974229150,1.295,6.516e-06
1459974229160,1.295,6.877999999999999e-06
1459974229170,1.295,4.706e-06
1459974229180,1.295,5.792000000000001e-06
1459974229190,1.295,8.326e-06
