Timestamp,position,BLMTI.06L7.B1E10_TCP.B6L7.B1
1459976400230,-0.13,1.6652e-05
1459976400240,-0.13,1.5566e-05
1459976400250,-0.13,1.7014e-05
1459976400260,-0.13,1.629e-05
1459976400270,-0.13,1.7014e-05
1459976400280,-0.13,1.5204e-05
1459976400290,-0.13,1.5566e-05
1459976400300,-0.13,1.448e-05
1459976400310,-0.13,1.5928e-05
1459976400320,-0.13,1.4842000000000001e-05
1459976400330,-0.13,1.5928e-05
1459976400340,-0.13,1.448e-05
1459976400350,-0.13,1.991e-05
1459976400360,-0.13,1.8100000000000003e-05
1459976400370,-0.13,1.5928e-05
1459976400380,-0.13,1.3755999999999998e-05
1459976400390,-0.13,1.5566e-05
1459976400400,-0.13,1.3032e-05
1459976400410,-0.13,1.7375999999999998e-05
1459976400420,-0.13,1.3755999999999998e-05
1459976400430,-0.13,1.5566e-05
1459976400440,-0.13,1.5566e-05
1459976400450,-0.13,1.8462e-05
1459976400460,-0.13,1.3394000000000001e-05
1459976400470,-0.13,1.6652e-05
1459976400480,-0.13,1.3755999999999998e-05
1459976400490,-0.13,1.267e-05
1459976400500,-0.13,1.267e-05
1459976400510,-0.13,1.5566e-05
1459976400520,-0.13,1.3755999999999998e-05
1459976400530,-0.13,1.5204e-05
1459976400540,-0.13,1.5928e-05
1459976400550,-0.13,2.0272000000000002e-05
1459976400560,-0.13,1.3394000000000001e-05
1459976400570,-0.13,1.3032e-05
1459976400580,-0.13,1.3755999999999998e-05
1459976400590,-0.13,1.3755999999999998e-05
1459976400600,-0.13,1.3755999999999998e-05
1459976400610,-0.13,1.1945999999999999e-05
1459976400620,-0.13,1.3032e-05
1459976400630,-0.13,1.448e-05
1459976400640,-0.13,1.5566e-05
1459976400650,-0.13,1.3032e-05
1459976400660,-0.13,1.1945999999999999e-05
1459976400670,-0.13,1.448e-05
1459976400680,-0.13,1.1945999999999999e-05
1459976400690,-0.13,1.4842000000000001e-05
1459976400700,-0.13,1.1945999999999999e-05
1459976400710,-0.13,1.5204e-05
1459976400720,-0.13,1.1945999999999999e-05
1459976400730,-0.13,1.5204e-05
1459976400740,-0.13,1.086e-05
1459976400750,-0.13,1.3755999999999998e-05
1459976400760,-0.13,1.3032e-05
1459976400770,-0.13,1.7014e-05
1459976400780,-0.13,1.267e-05
1459976400790,-0.13,1.2308e-05
1459976400800,-0.13,1.1222e-05
1459976400810,-0.13,1.2308e-05
1459976400820,-0.13,1.1222e-05
1459976400830,-0.13,1.3032e-05
1459976400840,-0.13,1.1945999999999999e-05
1459976400850,-0.13,1.3032e-05
1459976400860,-0.13,1.1945999999999999e-05
1459976400870,-0.13,1.3032e-05
1459976400880,-0.13,1.1584000000000001e-05
1459976400890,-0.13,1.2308e-05
1459976400900,-0.13,1.1222e-05
1459976400910,-0.13,1.2308e-05
1459976400920,-0.13,1.267e-05
1459976400930,-0.13,1.4842000000000001e-05
1459976400940,-0.13,1.0136000000000001e-05
1459976400950,-0.13,1.3032e-05
1459976400960,-0.13,1.1945999999999999e-05
1459976400970,-0.13,1.4842000000000001e-05
1459976400980,-0.13,1.3394000000000001e-05
1459976400990,-0.13,1.2308e-05
1459976401000,-0.13,1.1584000000000001e-05
1459976401010,-0.13,1.3394000000000001e-05
1459976401020,-0.13,1.3755999999999998e-05
1459976401030,-0.13,1.267e-05
1459976401040,-0.13,1.2308e-05
1459976401050,-0.13,1.1222e-05
1459976401060,-0.13,1.1222e-05
1459976401070,-0.13,1.4842000000000001e-05
1459976401080,-0.13,1.267e-05
1459976401090,-0.13,1.1222e-05
1459976401100,-0.13,9.774e-06
1459976401110,-0.13,1.2308e-05
1459976401120,-0.13,1.1222e-05
1459976401130,-0.13,9.05e-06
1459976401140,-0.13,8.687999999999999e-06
1459976401150,-0.13,1.3032e-05
1459976401160,-0.13,1.5204e-05
1459976401170,-0.13,1.5928e-05
1459976401180,-0.13,1.1945999999999999e-05
1459976401190,-0.13,1.3755999999999998e-05
1459976401200,-0.13,1.3032e-05
1459976401210,-0.13,1.2308e-05
1459976401220,-0.13,1.2308e-05
1459976401229,-0.13,9.774e-06
1459976401239,-0.13,9.412e-06
1459976401249,-0.13,1.2308e-05
1459976401259,-0.13,1.4842000000000001e-05
1459976401269,-0.13,1.2308e-05
1459976401279,-0.13,1.0498e-05
1459976401289,-0.13,1.2308e-05
1459976401299,-0.13,1.2308e-05
1459976401309,-0.13,1.3394000000000001e-05
1459976401319,-0.13,1.1584000000000001e-05
1459976401329,-0.13,1.1945999999999999e-05
1459976401339,-0.13,8.687999999999999e-06
1459976401349,-0.13,1.3394000000000001e-05
1459976401359,-0.13,1.1222e-05
1459976401369,-0.13,1.2308e-05
1459976401379,-0.13,1.1584000000000001e-05
1459976401389,-0.13,1.1945999999999999e-05
1459976401399,-0.13,1.0498e-05
1459976401409,-0.13,1.267e-05
1459976401419,-0.13,1.1584000000000001e-05
1459976401429,-0.13,1.1222e-05
1459976401439,-0.13,1.1945999999999999e-05
1459976401449,-0.13,1.4842000000000001e-05
1459976401459,-0.13,1.267e-05
1459976401469,-0.13,1.1222e-05
1459976401479,-0.13,8.687999999999999e-06
1459976401489,-0.13,1.3755999999999998e-05
1459976401499,-0.13,1.3755999999999998e-05
1459976401509,-0.13,1.4118e-05
1459976401519,-0.13,1.086e-05
1459976401529,-0.13,1.1584000000000001e-05
1459976401539,-0.13,1.267e-05
1459976401549,-0.13,1.3032e-05
1459976401559,-0.13,1.1222e-05
1459976401569,-0.13,9.412e-06
1459976401579,-0.13,1.0498e-05
1459976401589,-0.13,1.3394000000000001e-05
