Timestamp,position,BLMTI.06R7.B2I10_TCP.B6R7.B2
1459976792390,0.82,2.1719999999999997e-06
1459976792400,0.82,3.6200000000000004e-07
1459976792410,0.82,1.81e-06
1459976792420,0.82,0.0
1459976792430,0.82,1.0859999999999999e-06
1459976792440,0.82,7.240000000000001e-07
1459976792450,0.82,1.0859999999999999e-06
1459976792460,0.82,3.6200000000000004e-07
1459976792470,0.82,7.240000000000001e-07
1459976792480,0.82,1.4480000000000002e-06
1459976792490,0.82,7.240000000000001e-07
1459976792500,0.82,1.4480000000000002e-06
1459976792510,0.82,7.240000000000001e-07
1459976792520,0.82,1.0859999999999999e-06
1459976792530,0.82,1.0859999999999999e-06
1459976792540,0.82,7.240000000000001e-07
1459976792550,0.82,7.240000000000001e-07
1459976792560,0.82,7.240000000000001e-07
1459976792570,0.82,1.0859999999999999e-06
1459976792580,0.82,1.0859999999999999e-06
1459976792590,0.82,2.1719999999999997e-06
1459976792600,0.82,0.0
1459976792610,0.82,2.1719999999999997e-06
1459976792620,0.82,7.240000000000001e-07
1459976792630,0.82,1.0859999999999999e-06
1459976792640,0.82,7.240000000000001e-07
1459976792650,0.82,1.0859999999999999e-06
1459976792660,0.82,7.240000000000001e-07
1459976792670,0.82,7.240000000000001e-07
1459976792680,0.82,1.0859999999999999e-06
1459976792690,0.82,3.6200000000000004e-07
1459976792700,0.82,1.81e-06
1459976792710,0.82,0.0
1459976792720,0.82,1.81e-06
1459976792730,0.82,7.240000000000001e-07
1459976792740,0.82,1.0859999999999999e-06
1459976792750,0.82,1.4480000000000002e-06
1459976792760,0.82,7.240000000000001e-07
1459976792770,0.82,1.0859999999999999e-06
1459976792780,0.82,7.240000000000001e-07
1459976792790,0.82,1.4480000000000002e-06
1459976792800,0.82,3.6200000000000004e-07
1459976792810,0.82,1.4480000000000002e-06
1459976792820,0.82,7.240000000000001e-07
1459976792830,0.82,1.4480000000000002e-06
1459976792840,0.82,3.6200000000000004e-07
1459976792850,0.82,1.4480000000000002e-06
1459976792860,0.82,7.240000000000001e-07
1459976792870,0.82,7.240000000000001e-07
1459976792880,0.82,1.4480000000000002e-06
1459976792890,0.82,7.240000000000001e-07
1459976792900,0.82,1.0859999999999999e-06
1459976792910,0.82,1.0859999999999999e-06
1459976792920,0.82,7.240000000000001e-07
1459976792930,0.82,3.6200000000000004e-07
1459976792940,0.82,1.0859999999999999e-06
1459976792950,0.82,7.240000000000001e-07
1459976792960,0.82,7.240000000000001e-07
1459976792970,0.82,7.240000000000001e-07
1459976792980,0.82,1.0859999999999999e-06
1459976792990,0.82,1.0859999999999999e-06
1459976793000,0.82,1.4480000000000002e-06
1459976793010,0.82,7.240000000000001e-07
1459976793020,0.82,7.240000000000001e-07
1459976793030,0.82,7.240000000000001e-07
1459976793040,0.82,1.4480000000000002e-06
1459976793050,0.82,7.240000000000001e-07
1459976793060,0.82,3.6200000000000004e-07
1459976793070,0.82,1.0859999999999999e-06
1459976793080,0.82,3.6200000000000004e-07
1459976793090,0.82,1.0859999999999999e-06
1459976793100,0.82,7.240000000000001e-07
1459976793110,0.82,1.0859999999999999e-06
1459976793120,0.82,7.240000000000001e-07
1459976793130,0.82,7.240000000000001e-07
1459976793140,0.82,7.240000000000001e-07
1459976793150,0.82,7.240000000000001e-07
1459976793160,0.82,1.0859999999999999e-06
1459976793170,0.82,3.6200000000000004e-07
1459976793180,0.82,1.4480000000000002e-06
1459976793190,0.82,7.240000000000001e-07
1459976793200,0.82,7.240000000000001e-07
1459976793210,0.82,7.240000000000001e-07
1459976793220,0.82,1.81e-06
1459976793230,0.82,1.0859999999999999e-06
1459976793240,0.82,1.4480000000000002e-06
1459976793250,0.82,1.0859999999999999e-06
1459976793260,0.82,1.4480000000000002e-06
1459976793270,0.82,1.4480000000000002e-06
1459976793280,0.82,7.240000000000001e-07
1459976793290,0.82,7.240000000000001e-07
1459976793300,0.82,3.6200000000000004e-07
1459976793310,0.82,1.0859999999999999e-06
1459976793320,0.82,7.240000000000001e-07
1459976793330,0.82,1.0859999999999999e-06
1459976793340,0.82,0.0
1459976793350,0.82,1.81e-06
1459976793360,0.82,1.0859999999999999e-06
1459976793370,0.82,3.6200000000000004e-07
1459976793380,0.82,1.81e-06
1459976793389,0.82,7.240000000000001e-07
1459976793399,0.82,3.6200000000000004e-07
1459976793409,0.82,7.240000000000001e-07
1459976793419,0.82,1.0859999999999999e-06
1459976793429,0.82,1.4480000000000002e-06
1459976793439,0.82,1.0859999999999999e-06
1459976793449,0.82,7.240000000000001e-07
1459976793459,0.82,1.0859999999999999e-06
1459976793469,0.82,7.240000000000001e-07
1459976793479,0.82,1.0859999999999999e-06
1459976793489,0.82,7.240000000000001e-07
1459976793499,0.82,7.240000000000001e-07
1459976793509,0.82,1.0859999999999999e-06
1459976793519,0.82,7.240000000000001e-07
1459976793529,0.82,1.0859999999999999e-06
1459976793539,0.82,3.6200000000000004e-07
1459976793549,0.82,1.0859999999999999e-06
1459976793559,0.82,7.240000000000001e-07
1459976793569,0.82,7.240000000000001e-07
1459976793579,0.82,7.240000000000001e-07
1459976793589,0.82,7.240000000000001e-07
1459976793599,0.82,7.240000000000001e-07
1459976793609,0.82,1.0859999999999999e-06
1459976793619,0.82,7.240000000000001e-07
1459976793629,0.82,3.6200000000000004e-07
1459976793639,0.82,7.240000000000001e-07
1459976793649,0.82,7.240000000000001e-07
1459976793659,0.82,1.4480000000000002e-06
1459976793669,0.82,1.0859999999999999e-06
1459976793679,0.82,1.0859999999999999e-06
1459976793689,0.82,7.240000000000001e-07
1459976793699,0.82,7.240000000000001e-07
1459976793709,0.82,1.0859999999999999e-06
1459976793719,0.82,3.6200000000000004e-07
1459976793729,0.82,1.4480000000000002e-06
1459976793739,0.82,7.240000000000001e-07
1459976793749,0.82,2.1719999999999997e-06
1459976793759,0.82,3.6200000000000004e-07
1459976793769,0.82,1.0859999999999999e-06
1459976793779,0.82,7.240000000000001e-07
1459976793789,0.82,1.0859999999999999e-06
1459976793799,0.82,3.6200000000000004e-07
1459976793809,0.82,7.240000000000001e-07
1459976793819,0.82,7.240000000000001e-07
1459976793829,0.82,1.4480000000000002e-06
1459976793839,0.82,3.6200000000000004e-07
1459976793849,0.82,1.0859999999999999e-06
1459976793859,0.82,1.0859999999999999e-06
1459976793869,0.82,7.240000000000001e-07
1459976793879,0.82,7.240000000000001e-07
1459976793889,0.82,1.0859999999999999e-06
1459976793899,0.82,3.6200000000000004e-07
1459976793909,0.82,7.240000000000001e-07
1459976793919,0.82,1.0859999999999999e-06
1459976793929,0.82,7.240000000000001e-07
1459976793939,0.82,1.0859999999999999e-06
1459976793949,0.82,1.0859999999999999e-06
1459976793959,0.82,3.6200000000000004e-07
1459976793969,0.82,7.240000000000001e-07
1459976793979,0.82,3.6200000000000004e-07
1459976793989,0.82,1.81e-06
1459976793999,0.82,7.240000000000001e-07
1459976794009,0.82,1.0859999999999999e-06
1459976794019,0.82,1.0859999999999999e-06
1459976794029,0.82,1.0859999999999999e-06
1459976794039,0.82,7.240000000000001e-07
1459976794049,0.82,1.0859999999999999e-06
1459976794059,0.82,7.240000000000001e-07
1459976794069,0.82,1.4480000000000002e-06
1459976794079,0.82,7.240000000000001e-07
1459976794089,0.82,7.240000000000001e-07
1459976794099,0.82,1.0859999999999999e-06
1459976794109,0.82,7.240000000000001e-07
1459976794119,0.82,1.0859999999999999e-06
1459976794129,0.82,3.6200000000000004e-07
1459976794139,0.82,1.0859999999999999e-06
1459976794149,0.82,1.0859999999999999e-06
1459976794159,0.82,1.0859999999999999e-06
1459976794169,0.82,1.0859999999999999e-06
1459976794179,0.82,7.240000000000001e-07
1459976794189,0.82,7.240000000000001e-07
1459976794199,0.82,7.240000000000001e-07
1459976794209,0.82,1.0859999999999999e-06
1459976794219,0.82,7.240000000000001e-07
1459976794229,0.82,1.0859999999999999e-06
1459976794239,0.82,7.240000000000001e-07
1459976794249,0.82,1.0859999999999999e-06
1459976794259,0.82,0.0
1459976794269,0.82,7.240000000000001e-07
1459976794279,0.82,1.4480000000000002e-06
1459976794289,0.82,1.0859999999999999e-06
1459976794299,0.82,7.240000000000001e-07
1459976794309,0.82,1.0859999999999999e-06
1459976794319,0.82,7.240000000000001e-07
1459976794329,0.82,3.6200000000000004e-07
1459976794339,0.82,1.0859999999999999e-06
1459976794349,0.82,7.240000000000001e-07
1459976794359,0.82,7.240000000000001e-07
1459976794369,0.82,3.6200000000000004e-07
1459976794379,0.82,3.6200000000000004e-07
1459976794389,0.82,1.81e-06
1459976794399,0.82,7.240000000000001e-07
1459976794409,0.82,1.4480000000000002e-06
1459976794419,0.82,7.240000000000001e-07
1459976794429,0.82,1.4480000000000002e-06
1459976794439,0.82,7.240000000000001e-07
1459976794449,0.82,1.4480000000000002e-06
1459976794459,0.82,7.240000000000001e-07
1459976794469,0.82,7.240000000000001e-07
1459976794479,0.82,7.240000000000001e-07
1459976794489,0.82,1.4480000000000002e-06
1459976794499,0.82,7.240000000000001e-07
1459976794509,0.82,3.6200000000000004e-07
1459976794519,0.82,1.0859999999999999e-06
1459976794529,0.82,1.0859999999999999e-06
1459976794539,0.82,1.81e-06
1459976794549,0.82,0.0
1459976794559,0.82,1.0859999999999999e-06
1459976794569,0.82,3.6200000000000004e-07
1459976794579,0.82,1.4480000000000002e-06
1459976794589,0.82,7.240000000000001e-07
1459976794599,0.82,1.0859999999999999e-06
1459976794609,0.82,3.6200000000000004e-07
1459976794619,0.82,7.240000000000001e-07
1459976794629,0.82,7.240000000000001e-07
1459976794639,0.82,7.240000000000001e-07
1459976794649,0.82,1.0859999999999999e-06
1459976794659,0.82,1.0859999999999999e-06
1459976794669,0.82,1.0859999999999999e-06
1459976794679,0.82,3.6200000000000004e-07
1459976794689,0.82,1.0859999999999999e-06
1459976794699,0.82,3.6200000000000004e-07
1459976794709,0.82,1.0859999999999999e-06
1459976794719,0.82,7.240000000000001e-07
1459976794729,0.82,7.240000000000001e-07
1459976794739,0.82,1.0859999999999999e-06
1459976794749,0.82,3.6200000000000004e-07
1459976794759,0.82,1.4480000000000002e-06
1459976794769,0.82,7.240000000000001e-07
1459976794779,0.82,1.4480000000000002e-06
1459976794789,0.82,0.0
1459976794799,0.82,1.81e-06
1459976794809,0.82,7.240000000000001e-07
1459976794819,0.82,1.0859999999999999e-06
1459976794829,0.82,7.240000000000001e-07
1459976794839,0.82,1.4480000000000002e-06
1459976794849,0.82,1.0859999999999999e-06
1459976794859,0.82,1.4480000000000002e-06
1459976794869,0.82,1.0859999999999999e-06
1459976794879,0.82,3.6200000000000004e-07
1459976794889,0.82,3.6200000000000004e-07
1459976794899,0.82,3.6200000000000004e-07
1459976794909,0.82,1.0859999999999999e-06
1459976794919,0.82,3.6200000000000004e-07
1459976794929,0.82,1.0859999999999999e-06
1459976794939,0.82,1.4480000000000002e-06
1459976794949,0.82,1.4480000000000002e-06
1459976794959,0.82,1.0859999999999999e-06
1459976794969,0.82,7.240000000000001e-07
1459976794979,0.82,7.240000000000001e-07
1459976794989,0.82,7.240000000000001e-07
1459976794999,0.82,7.240000000000001e-07
1459976795009,0.82,0.0
1459976795019,0.82,1.81e-06
1459976795029,0.82,3.6200000000000004e-07
1459976795039,0.82,7.240000000000001e-07
1459976795049,0.82,3.6200000000000004e-07
1459976795059,0.82,3.6200000000000004e-07
1459976795069,0.82,7.240000000000001e-07
1459976795079,0.82,7.240000000000001e-07
1459976795089,0.82,7.240000000000001e-07
1459976795099,0.82,7.240000000000001e-07
1459976795109,0.82,1.4480000000000002e-06
1459976795119,0.82,3.6200000000000004e-07
1459976795129,0.82,1.4480000000000002e-06
1459976795139,0.82,0.0
1459976795149,0.82,1.4480000000000002e-06
1459976795159,0.82,3.6200000000000004e-07
1459976795169,0.82,7.240000000000001e-07
1459976795179,0.82,7.240000000000001e-07
1459976795189,0.82,7.240000000000001e-07
1459976795199,0.82,1.0859999999999999e-06
1459976795209,0.82,7.240000000000001e-07
1459976795219,0.82,1.0859999999999999e-06
1459976795229,0.82,7.240000000000001e-07
1459976795239,0.82,1.0859999999999999e-06
1459976795249,0.82,7.240000000000001e-07
1459976795259,0.82,1.4480000000000002e-06
1459976795269,0.82,7.240000000000001e-07
1459976795279,0.82,2.1719999999999997e-06
1459976795289,0.82,3.6200000000000004e-07
1459976795299,0.82,1.4480000000000002e-06
1459976795309,0.82,7.240000000000001e-07
1459976795319,0.82,7.240000000000001e-07
1459976795329,0.82,7.240000000000001e-07
1459976795339,0.82,1.0859999999999999e-06
1459976795349,0.82,7.240000000000001e-07
1459976795359,0.82,1.0859999999999999e-06
1459976795369,0.82,1.0859999999999999e-06
1459976795379,0.82,3.6200000000000004e-07
1459976795389,0.82,3.6200000000000004e-07
1459976795399,0.82,1.0859999999999999e-06
1459976795409,0.82,7.240000000000001e-07
1459976795419,0.82,3.6200000000000004e-07
1459976795429,0.82,1.0859999999999999e-06
