Timestamp,position,BLMTI.06R7.B2I10_TCP.C6R7.B2
1459974300380,-0.71,1.4480000000000002e-06
1459974300390,-0.71,3.6200000000000004e-07
1459974300400,-0.71,7.240000000000001e-07
1459974300410,-0.71,0.0
1459974300420,-0.71,1.4480000000000002e-06
1459974300430,-0.71,7.240000000000001e-07
1459974300440,-0.71,7.240000000000001e-07
1459974300450,-0.71,3.6200000000000004e-07
1459974300460,-0.71,1.0859999999999999e-06
1459974300470,-0.71,7.240000000000001e-07
1459974300480,-0.71,1.0859999999999999e-06
1459974300490,-0.71,2.8960000000000003e-06
1459974300500,-0.71,1.0859999999999999e-06
1459974300510,-0.71,1.4480000000000002e-06
1459974300520,-0.71,3.6200000000000004e-07
1459974300530,-0.71,7.240000000000001e-07
1459974300540,-0.71,7.240000000000001e-07
1459974300550,-0.71,1.0859999999999999e-06
1459974300560,-0.71,7.240000000000001e-07
1459974300570,-0.71,1.81e-06
1459974300580,-0.71,1.81e-06
1459974300590,-0.71,1.4480000000000002e-06
1459974300600,-0.71,1.0859999999999999e-06
1459974300610,-0.71,7.240000000000001e-07
1459974300620,-0.71,7.240000000000001e-07
1459974300630,-0.71,3.6200000000000004e-07
1459974300640,-0.71,1.81e-06
1459974300650,-0.71,0.0
1459974300660,-0.71,1.0859999999999999e-06
1459974300670,-0.71,7.240000000000001e-07
1459974300680,-0.71,7.240000000000001e-07
1459974300690,-0.71,3.6200000000000004e-07
1459974300700,-0.71,0.0
1459974300710,-0.7,0.0
1459974300720,-0.7,7.240000000000001e-07
1459974300730,-0.7,7.240000000000001e-07
1459974300740,-0.7,7.240000000000001e-07
1459974300750,-0.7,1.0859999999999999e-06
1459974300760,-0.7,7.240000000000001e-07
1459974300770,-0.7,1.81e-06
1459974300780,-0.7,3.6200000000000004e-07
1459974300790,-0.7,1.0859999999999999e-06
1459974300800,-0.7,1.4480000000000002e-06
1459974300810,-0.7,1.0859999999999999e-06
1459974300820,-0.7,1.0859999999999999e-06
1459974300830,-0.7,0.0
1459974300840,-0.7,1.0859999999999999e-06
1459974300850,-0.7,3.6200000000000004e-07
1459974300860,-0.7,1.0859999999999999e-06
1459974300870,-0.7,7.240000000000001e-07
1459974300880,-0.7,1.0859999999999999e-06
1459974300890,-0.7,1.4480000000000002e-06
1459974300900,-0.7,1.4480000000000002e-06
1459974300910,-0.7,1.0859999999999999e-06
1459974300920,-0.7,7.240000000000001e-07
1459974300930,-0.7,1.0859999999999999e-06
1459974300940,-0.7,7.240000000000001e-07
1459974300950,-0.7,1.0859999999999999e-06
1459974300960,-0.7,1.4480000000000002e-06
1459974300970,-0.7,7.240000000000001e-07
1459974300980,-0.7,7.240000000000001e-07
1459974300990,-0.7,2.1719999999999997e-06
1459974301000,-0.7,1.0859999999999999e-06
1459974301010,-0.7,2.8960000000000003e-06
1459974301020,-0.7,1.81e-06
1459974301030,-0.7,3.982e-06
1459974301040,-0.7,1.81e-06
1459974301050,-0.7,4.706e-06
1459974301060,-0.7,3.258e-06
1459974301070,-0.7,1.3394000000000001e-05
1459974301080,-0.7,9.05e-06
1459974301090,-0.7,3.4751999999999995e-05
1459974301100,-0.7,2.4254000000000002e-05
1459974301110,-0.7,4.4888e-05
1459974301120,-0.7,3.5114e-05
1459974301130,-0.7,4.2353999999999995e-05
1459974301140,-0.7,4.2716e-05
1459974301150,-0.7,3.7648e-05
1459974301160,-0.7,3.0408e-05
1459974301170,-0.7,3.5114e-05
1459974301180,-0.7,2.3168000000000002e-05
1459974301190,-0.7,3.0046e-05
1459974301200,-0.7,2.8598000000000003e-05
1459974301210,-0.7,3.7286e-05
1459974301220,-0.7,3.7648e-05
1459974301230,-0.7,4.4164e-05
