Timestamp,position,BLMTI.06L7.B1E10_TCP.D6L7.B1
1459975171160,-0.62,2.5340000000000002e-06
1459975171170,-0.62,3.62e-06
1459975171180,-0.62,2.5340000000000002e-06
1459975171190,-0.62,1.81e-06
1459975171200,-0.62,2.1719999999999997e-06
1459975171210,-0.62,2.5340000000000002e-06
1459975171220,-0.62,2.1719999999999997e-06
1459975171230,-0.62,2.1719999999999997e-06
1459975171240,-0.62,1.81e-06
1459975171250,-0.62,2.1719999999999997e-06
1459975171260,-0.62,1.4480000000000002e-06
1459975171270,-0.62,1.81e-06
1459975171280,-0.62,1.81e-06
1459975171290,-0.62,2.1719999999999997e-06
1459975171300,-0.62,3.6200000000000004e-07
1459975171310,-0.62,2.1719999999999997e-06
1459975171320,-0.62,1.4480000000000002e-06
1459975171330,-0.62,1.81e-06
1459975171340,-0.62,1.81e-06
1459975171350,-0.62,2.1719999999999997e-06
1459975171360,-0.62,2.1719999999999997e-06
1459975171370,-0.62,2.8960000000000003e-06
1459975171380,-0.62,1.81e-06
1459975171390,-0.62,2.5340000000000002e-06
1459975171400,-0.62,2.8960000000000003e-06
1459975171410,-0.62,2.8960000000000003e-06
1459975171420,-0.62,1.0859999999999999e-06
1459975171430,-0.62,2.1719999999999997e-06
1459975171440,-0.62,2.1719999999999997e-06
1459975171450,-0.62,1.81e-06
1459975171460,-0.62,1.81e-06
1459975171470,-0.62,2.1719999999999997e-06
1459975171480,-0.62,1.81e-06
1459975171490,-0.62,2.1719999999999997e-06
1459975171500,-0.62,7.240000000000001e-07
1459975171510,-0.62,1.81e-06
1459975171520,-0.62,1.0859999999999999e-06
1459975171530,-0.62,1.81e-06
1459975171540,-0.62,1.4480000000000002e-06
1459975171550,-0.62,2.5340000000000002e-06
1459975171560,-0.62,1.0859999999999999e-06
1459975171570,-0.62,2.8960000000000003e-06
1459975171580,-0.62,1.0859999999999999e-06
1459975171590,-0.62,2.5340000000000002e-06
1459975171600,-0.62,1.81e-06
1459975171610,-0.62,2.5340000000000002e-06
1459975171620,-0.62,1.4480000000000002e-06
1459975171630,-0.62,2.1719999999999997e-06
1459975171640,-0.62,2.8960000000000003e-06
1459975171650,-0.62,2.8960000000000003e-06
1459975171660,-0.62,1.81e-06
1459975171670,-0.62,2.8960000000000003e-06
1459975171680,-0.62,1.0859999999999999e-06
1459975171690,-0.62,2.5340000000000002e-06
1459975171700,-0.62,1.81e-06
1459975171710,-0.62,2.5340000000000002e-06
1459975171720,-0.62,1.4480000000000002e-06
1459975171730,-0.62,1.81e-06
1459975171740,-0.62,2.1719999999999997e-06
1459975171750,-0.62,1.4480000000000002e-06
1459975171760,-0.62,7.240000000000001e-07
1459975171770,-0.62,2.5340000000000002e-06
1459975171780,-0.62,1.81e-06
1459975171790,-0.62,1.4480000000000002e-06
1459975171800,-0.62,1.4480000000000002e-06
