Timestamp,position,BLMTI.04L3.B2E10_TCSG.4L3.B2
1459973745500,0.195,3.6200000000000004e-07
1459973745510,0.195,7.240000000000001e-07
1459973745520,0.195,0.0
1459973745530,0.195,3.6200000000000004e-07
1459973745540,0.195,7.240000000000001e-07
1459973745550,0.195,1.4480000000000002e-06
1459973745560,0.195,0.0
1459973745570,0.195,7.240000000000001e-07
1459973745580,0.195,7.240000000000001e-07
1459973745590,0.195,0.0
1459973745600,0.195,0.0
1459973745610,0.195,1.0859999999999999e-06
1459973745620,0.195,0.0
1459973745630,0.195,0.0
1459973745640,0.195,7.240000000000001e-07
1459973745650,0.195,7.240000000000001e-07
1459973745660,0.195,3.6200000000000004e-07
1459973745670,0.195,3.6200000000000004e-07
1459973745680,0.195,7.240000000000001e-07
1459973745690,0.195,7.240000000000001e-07
1459973745700,0.195,3.6200000000000004e-07
1459973745710,0.195,0.0
1459973745720,0.195,7.240000000000001e-07
1459973745730,0.195,3.6200000000000004e-07
1459973745740,0.195,3.6200000000000004e-07
1459973745750,0.195,1.4480000000000002e-06
1459973745760,0.195,0.0
1459973745770,0.195,3.6200000000000004e-07
1459973745780,0.195,3.6200000000000004e-07
1459973745790,0.195,3.6200000000000004e-07
1459973745800,0.195,0.0
1459973745810,0.195,3.6200000000000004e-07
1459973745820,0.195,7.240000000000001e-07
1459973745830,0.195,3.6200000000000004e-07
1459973745840,0.195,7.240000000000001e-07
1459973745850,0.195,7.240000000000001e-07
1459973745860,0.195,0.0
1459973745870,0.195,7.240000000000001e-07
1459973745880,0.195,0.0
1459973745890,0.195,7.240000000000001e-07
1459973745900,0.195,3.6200000000000004e-07
1459973745910,0.195,7.240000000000001e-07
1459973745920,0.195,0.0
1459973745930,0.195,1.81e-06
1459973745940,0.195,0.0
1459973745950,0.195,0.0
1459973745960,0.195,0.0
1459973745970,0.195,7.240000000000001e-07
1459973745980,0.195,0.0
1459973745990,0.195,3.6200000000000004e-07
1459973746000,0.195,7.240000000000001e-07
1459973746010,0.195,7.240000000000001e-07
1459973746020,0.195,3.6200000000000004e-07
1459973746030,0.195,3.6200000000000004e-07
1459973746040,0.195,3.6200000000000004e-07
1459973746050,0.195,3.6200000000000004e-07
1459973746060,0.195,0.0
1459973746070,0.195,3.6200000000000004e-07
1459973746080,0.195,7.240000000000001e-07
1459973746090,0.195,1.0859999999999999e-06
1459973746100,0.195,0.0
1459973746110,0.195,1.0859999999999999e-06
1459973746120,0.195,0.0
1459973746130,0.195,7.240000000000001e-07
1459973746140,0.195,3.6200000000000004e-07
1459973746150,0.195,3.6200000000000004e-07
1459973746160,0.195,0.0
1459973746170,0.195,7.240000000000001e-07
1459973746180,0.195,3.6200000000000004e-07
1459973746190,0.195,3.6200000000000004e-07
1459973746200,0.195,3.6200000000000004e-07
1459973746210,0.195,7.240000000000001e-07
1459973746220,0.195,0.0
1459973746230,0.195,7.240000000000001e-07
1459973746240,0.195,0.0
1459973746250,0.195,7.240000000000001e-07
1459973746260,0.195,0.0
1459973746270,0.195,3.6200000000000004e-07
1459973746280,0.195,7.240000000000001e-07
1459973746290,0.195,3.6200000000000004e-07
1459973746300,0.195,3.6200000000000004e-07
1459973746310,0.195,3.6200000000000004e-07
1459973746320,0.195,1.4480000000000002e-06
1459973746330,0.195,0.0
1459973746340,0.195,3.6200000000000004e-07
1459973746350,0.195,0.0
1459973746360,0.195,1.0859999999999999e-06
1459973746370,0.195,0.0
1459973746380,0.195,7.240000000000001e-07
1459973746390,0.195,0.0
1459973746400,0.195,1.0859999999999999e-06
1459973746410,0.195,0.0
1459973746420,0.195,3.6200000000000004e-07
1459973746430,0.195,7.240000000000001e-07
1459973746440,0.195,0.0
1459973746450,0.195,3.6200000000000004e-07
1459973746460,0.195,7.240000000000001e-07
1459973746470,0.195,0.0
1459973746480,0.195,7.240000000000001e-07
1459973746490,0.195,7.240000000000001e-07
1459973746500,0.195,0.0
1459973746510,0.195,3.6200000000000004e-07
1459973746520,0.195,7.240000000000001e-07
1459973746530,0.195,7.240000000000001e-07
1459973746540,0.195,7.240000000000001e-07
1459973746550,0.195,3.6200000000000004e-07
1459973746560,0.195,7.240000000000001e-07
1459973746570,0.195,3.6200000000000004e-07
1459973746580,0.195,3.6200000000000004e-07
1459973746590,0.195,3.6200000000000004e-07
1459973746600,0.195,3.6200000000000004e-07
1459973746610,0.195,7.240000000000001e-07
1459973746620,0.195,0.0
1459973746630,0.195,7.240000000000001e-07
1459973746640,0.195,3.6200000000000004e-07
1459973746650,0.195,0.0
1459973746660,0.195,7.240000000000001e-07
1459973746670,0.195,3.6200000000000004e-07
1459973746680,0.195,0.0
1459973746690,0.195,3.6200000000000004e-07
1459973746700,0.195,3.6200000000000004e-07
1459973746710,0.195,7.240000000000001e-07
1459973746720,0.195,3.6200000000000004e-07
1459973746730,0.195,3.6200000000000004e-07
1459973746740,0.195,3.6200000000000004e-07
1459973746750,0.195,0.0
1459973746760,0.195,1.0859999999999999e-06
1459973746770,0.195,3.6200000000000004e-07
1459973746780,0.195,7.240000000000001e-07
1459973746790,0.195,0.0
1459973746800,0.195,3.6200000000000004e-07
1459973746810,0.195,0.0
1459973746820,0.195,3.6200000000000004e-07
1459973746830,0.195,3.6200000000000004e-07
1459973746840,0.195,3.6200000000000004e-07
1459973746850,0.195,7.240000000000001e-07
1459973746860,0.195,3.6200000000000004e-07
1459973746870,0.195,7.240000000000001e-07
1459973746880,0.195,0.0
1459973746890,0.195,7.240000000000001e-07
1459973746900,0.195,7.240000000000001e-07
1459973746910,0.195,0.0
1459973746920,0.195,7.240000000000001e-07
1459973746930,0.195,0.0
1459973746940,0.195,7.240000000000001e-07
1459973746950,0.195,0.0
1459973746960,0.195,0.0
1459973746970,0.195,1.0859999999999999e-06
1459973746980,0.195,0.0
1459973746990,0.195,7.240000000000001e-07
1459973747000,0.195,0.0
1459973747010,0.195,7.240000000000001e-07
1459973747020,0.195,0.0
1459973747030,0.195,0.0
1459973747040,0.195,3.6200000000000004e-07
1459973747050,0.195,3.6200000000000004e-07
1459973747060,0.195,3.6200000000000004e-07
1459973747070,0.195,0.0
1459973747080,0.195,3.6200000000000004e-07
1459973747090,0.195,3.6200000000000004e-07
1459973747100,0.195,3.6200000000000004e-07
1459973747110,0.195,7.240000000000001e-07
1459973747120,0.195,3.6200000000000004e-07
1459973747130,0.195,0.0
1459973747140,0.195,1.0859999999999999e-06
1459973747150,0.195,0.0
1459973747160,0.195,3.6200000000000004e-07
1459973747170,0.195,7.240000000000001e-07
1459973747180,0.195,0.0
1459973747190,0.195,7.240000000000001e-07
1459973747200,0.195,0.0
1459973747210,0.195,7.240000000000001e-07
1459973747220,0.195,0.0
1459973747230,0.195,7.240000000000001e-07
1459973747240,0.195,7.240000000000001e-07
1459973747250,0.195,0.0
1459973747260,0.195,3.6200000000000004e-07
1459973747270,0.195,7.240000000000001e-07
1459973747280,0.195,7.240000000000001e-07
1459973747290,0.195,0.0
1459973747300,0.195,3.6200000000000004e-07
1459973747310,0.195,7.240000000000001e-07
1459973747320,0.195,3.6200000000000004e-07
1459973747330,0.195,3.6200000000000004e-07
1459973747340,0.195,3.6200000000000004e-07
1459973747350,0.195,1.0859999999999999e-06
1459973747360,0.195,0.0
1459973747370,0.195,3.6200000000000004e-07
1459973747380,0.195,3.6200000000000004e-07
1459973747390,0.195,7.240000000000001e-07
1459973747400,0.195,0.0
1459973747410,0.195,7.240000000000001e-07
1459973747420,0.195,3.6200000000000004e-07
1459973747430,0.195,7.240000000000001e-07
1459973747440,0.195,0.0
1459973747450,0.195,7.240000000000001e-07
1459973747460,0.195,3.6200000000000004e-07
1459973747470,0.195,1.4480000000000002e-06
1459973747480,0.195,0.0
1459973747490,0.195,0.0
1459973747500,0.195,1.0859999999999999e-06
1459973747510,0.195,3.6200000000000004e-07
1459973747520,0.195,0.0
1459973747530,0.195,3.6200000000000004e-07
1459973747540,0.195,3.6200000000000004e-07
1459973747550,0.195,7.240000000000001e-07
1459973747560,0.195,3.6200000000000004e-07
1459973747570,0.195,3.6200000000000004e-07
1459973747580,0.195,0.0
1459973747590,0.195,7.240000000000001e-07
1459973747600,0.195,7.240000000000001e-07
1459973747610,0.195,3.6200000000000004e-07
1459973747620,0.195,3.6200000000000004e-07
1459973747630,0.195,1.0859999999999999e-06
1459973747640,0.195,0.0
1459973747650,0.195,7.240000000000001e-07
1459973747660,0.195,0.0
1459973747670,0.195,7.240000000000001e-07
1459973747680,0.195,3.6200000000000004e-07
1459973747690,0.195,7.240000000000001e-07
1459973747700,0.195,3.6200000000000004e-07
1459973747710,0.195,3.6200000000000004e-07
1459973747720,0.195,7.240000000000001e-07
1459973747730,0.195,7.240000000000001e-07
1459973747740,0.195,3.6200000000000004e-07
1459973747750,0.195,1.0859999999999999e-06
1459973747760,0.195,3.6200000000000004e-07
1459973747770,0.195,0.0
1459973747780,0.195,7.240000000000001e-07
1459973747790,0.195,3.6200000000000004e-07
1459973747800,0.195,3.6200000000000004e-07
1459973747810,0.195,3.6200000000000004e-07
1459973747820,0.195,7.240000000000001e-07
1459973747830,0.195,3.6200000000000004e-07
1459973747840,0.195,3.6200000000000004e-07
1459973747850,0.195,3.6200000000000004e-07
1459973747860,0.195,7.240000000000001e-07
1459973747870,0.195,7.240000000000001e-07
1459973747880,0.195,0.0
1459973747890,0.195,7.240000000000001e-07
1459973747900,0.195,0.0
1459973747910,0.195,1.0859999999999999e-06
1459973747920,0.195,0.0
1459973747930,0.195,3.6200000000000004e-07
1459973747940,0.195,7.240000000000001e-07
1459973747950,0.195,1.0859999999999999e-06
1459973747960,0.195,3.6200000000000004e-07
1459973747970,0.195,7.240000000000001e-07
1459973747980,0.195,3.6200000000000004e-07
1459973747990,0.195,7.240000000000001e-07
1459973748000,0.195,3.6200000000000004e-07
1459973748010,0.195,7.240000000000001e-07
1459973748020,0.195,3.6200000000000004e-07
1459973748030,0.195,3.6200000000000004e-07
1459973748040,0.195,7.240000000000001e-07
1459973748050,0.195,3.6200000000000004e-07
1459973748060,0.195,3.6200000000000004e-07
1459973748070,0.195,1.0859999999999999e-06
1459973748080,0.195,0.0
1459973748090,0.195,1.0859999999999999e-06
1459973748100,0.195,0.0
1459973748110,0.195,3.6200000000000004e-07
1459973748120,0.195,3.6200000000000004e-07
1459973748160,0.195,7.240000000000001e-07
1459973748170,0.195,0.0
1459973748180,0.195,3.6200000000000004e-07
1459973748190,0.195,0.0
1459973748200,0.195,1.0859999999999999e-06
1459973748210,0.195,0.0
1459973748220,0.195,7.240000000000001e-07
1459973748230,0.195,0.0
1459973748240,0.195,1.0859999999999999e-06
1459973748250,0.195,0.0
1459973748260,0.195,7.240000000000001e-07
1459973748270,0.195,3.6200000000000004e-07
1459973748280,0.195,7.240000000000001e-07
1459973748290,0.195,0.0
1459973748300,0.195,1.0859999999999999e-06
1459973748310,0.195,0.0
1459973748320,0.195,7.240000000000001e-07
1459973748330,0.195,0.0
1459973748340,0.195,3.6200000000000004e-07
1459973748350,0.195,3.6200000000000004e-07
1459973748360,0.195,3.6200000000000004e-07
1459973748370,0.195,0.0
1459973748380,0.195,3.6200000000000004e-07
1459973748390,0.195,7.240000000000001e-07
1459973748400,0.195,7.240000000000001e-07
1459973748410,0.195,3.6200000000000004e-07
1459973748420,0.195,0.0
1459973748430,0.195,3.6200000000000004e-07
1459973748440,0.195,1.0859999999999999e-06
1459973748450,0.195,0.0
1459973748460,0.195,3.6200000000000004e-07
1459973748470,0.195,7.240000000000001e-07
1459973748480,0.195,0.0
1459973748490,0.195,7.240000000000001e-07
1459973748500,0.195,3.6200000000000004e-07
1459973748510,0.195,0.0
1459973748520,0.195,1.0859999999999999e-06
1459973748530,0.195,0.0
1459973748540,0.195,7.240000000000001e-07
1459973748550,0.195,3.6200000000000004e-07
1459973748560,0.195,7.240000000000001e-07
1459973748570,0.195,7.240000000000001e-07
1459973748580,0.195,0.0
1459973748590,0.195,3.6200000000000004e-07
1459973748600,0.195,1.4480000000000002e-06
1459973748610,0.195,1.0859999999999999e-06
1459973748620,0.195,0.0
1459973748630,0.195,1.4480000000000002e-06
1459973748640,0.195,0.0
1459973748650,0.195,7.240000000000001e-07
1459973748660,0.195,0.0
1459973748670,0.195,7.240000000000001e-07
1459973748680,0.195,0.0
1459973748690,0.195,7.240000000000001e-07
1459973748700,0.195,3.6200000000000004e-07
1459973748710,0.195,0.0
1459973748720,0.195,1.0859999999999999e-06
1459973748730,0.195,0.0
1459973748740,0.195,3.6200000000000004e-07
1459973748750,0.195,7.240000000000001e-07
1459973748760,0.195,7.240000000000001e-07
1459973748770,0.195,0.0
1459973748780,0.195,1.0859999999999999e-06
1459973748790,0.195,7.240000000000001e-07
1459973748800,0.195,0.0
1459973748810,0.195,7.240000000000001e-07
1459973748820,0.195,3.6200000000000004e-07
1459973748830,0.195,3.6200000000000004e-07
1459973748840,0.195,0.0
1459973748850,0.195,0.0
1459973748860,0.195,7.240000000000001e-07
1459973748870,0.195,1.0859999999999999e-06
1459973748880,0.195,0.0
1459973748890,0.195,1.0859999999999999e-06
1459973748900,0.195,7.240000000000001e-07
1459973748910,0.195,3.6200000000000004e-07
1459973748920,0.195,3.6200000000000004e-07
1459973748930,0.195,3.6200000000000004e-07
1459973748940,0.195,3.6200000000000004e-07
1459973748950,0.195,3.6200000000000004e-07
1459973748960,0.195,7.240000000000001e-07
1459973748970,0.195,0.0
1459973748980,0.195,3.6200000000000004e-07
1459973748990,0.195,7.240000000000001e-07
1459973749000,0.195,0.0
1459973749010,0.195,7.240000000000001e-07
1459973749020,0.195,3.6200000000000004e-07
1459973749030,0.195,3.6200000000000004e-07
1459973749040,0.195,3.6200000000000004e-07
1459973749050,0.195,7.240000000000001e-07
1459973749060,0.195,0.0
1459973749070,0.195,7.240000000000001e-07
1459973749080,0.195,0.0
1459973749090,0.195,3.6200000000000004e-07
1459973749100,0.195,3.6200000000000004e-07
1459973749110,0.195,3.6200000000000004e-07
1459973749120,0.195,3.6200000000000004e-07
1459973749130,0.195,3.6200000000000004e-07
1459973749140,0.195,3.6200000000000004e-07
1459973749150,0.195,7.240000000000001e-07
1459973749160,0.195,3.6200000000000004e-07
1459973749170,0.195,7.240000000000001e-07
1459973749180,0.195,3.6200000000000004e-07
1459973749190,0.195,7.240000000000001e-07
1459973749200,0.195,0.0
1459973749210,0.195,0.0
1459973749220,0.195,3.6200000000000004e-07
1459973749230,0.195,3.6200000000000004e-07
1459973749240,0.195,0.0
1459973749250,0.195,7.240000000000001e-07
1459973749260,0.195,3.6200000000000004e-07
1459973749270,0.195,0.0
1459973749280,0.195,3.6200000000000004e-07
1459973749290,0.195,1.0859999999999999e-06
1459973749300,0.195,3.6200000000000004e-07
1459973749310,0.195,7.240000000000001e-07
1459973749320,0.195,7.240000000000001e-07
1459973749330,0.195,0.0
1459973749340,0.195,0.0
1459973749350,0.195,7.240000000000001e-07
1459973749360,0.195,7.240000000000001e-07
1459973749370,0.195,3.6200000000000004e-07
1459973749380,0.195,0.0
1459973749390,0.195,7.240000000000001e-07
1459973749400,0.195,1.4480000000000002e-06
1459973749410,0.195,0.0
1459973749420,0.195,3.6200000000000004e-07
1459973749430,0.195,0.0
1459973749440,0.195,1.0859999999999999e-06
1459973749450,0.195,7.240000000000001e-07
1459973749460,0.195,0.0
1459973749470,0.195,3.6200000000000004e-07
1459973749480,0.195,1.0859999999999999e-06
1459973749490,0.195,3.6200000000000004e-07
1459973749500,0.195,3.6200000000000004e-07
1459973749510,0.195,3.6200000000000004e-07
1459973749520,0.195,3.6200000000000004e-07
1459973749530,0.195,3.6200000000000004e-07
1459973749540,0.195,7.240000000000001e-07
1459973749550,0.195,7.240000000000001e-07
1459973749560,0.195,3.6200000000000004e-07
1459973749570,0.195,0.0
1459973749580,0.195,7.240000000000001e-07
1459973749590,0.195,3.6200000000000004e-07
1459973749600,0.195,7.240000000000001e-07
1459973749610,0.195,7.240000000000001e-07
1459973749620,0.195,0.0
1459973749630,0.195,7.240000000000001e-07
1459973749640,0.195,0.0
1459973749650,0.195,1.4480000000000002e-06
1459973749660,0.195,0.0
1459973749670,0.195,3.6200000000000004e-07
1459973749680,0.195,3.6200000000000004e-07
1459973749690,0.195,3.6200000000000004e-07
1459973749700,0.195,0.0
1459973749710,0.195,7.240000000000001e-07
1459973749720,0.195,7.240000000000001e-07
1459973749730,0.195,3.6200000000000004e-07
1459973749740,0.195,0.0
1459973749750,0.195,7.240000000000001e-07
1459973749760,0.195,3.6200000000000004e-07
1459973749770,0.195,0.0
1459973749780,0.195,3.6200000000000004e-07
1459973749790,0.195,1.0859999999999999e-06
1459973749800,0.195,7.240000000000001e-07
1459973749810,0.195,0.0
1459973749820,0.195,0.0
1459973749830,0.195,7.240000000000001e-07
1459973749840,0.195,7.240000000000001e-07
1459973749850,0.195,0.0
1459973749860,0.195,7.240000000000001e-07
1459973749870,0.195,0.0
1459973749880,0.195,3.6200000000000004e-07
1459973749890,0.195,3.6200000000000004e-07
1459973749900,0.195,1.0859999999999999e-06
1459973749910,0.195,3.6200000000000004e-07
1459973749920,0.195,7.240000000000001e-07
1459973749930,0.195,7.240000000000001e-07
1459973749940,0.195,3.6200000000000004e-07
1459973749950,0.195,1.0859999999999999e-06
1459973749960,0.195,3.6200000000000004e-07
1459973749970,0.195,3.6200000000000004e-07
1459973749980,0.195,0.0
1459973749990,0.195,7.240000000000001e-07
1459973750000,0.195,7.240000000000001e-07
1459973750010,0.195,3.6200000000000004e-07
1459973750020,0.195,3.6200000000000004e-07
1459973750030,0.195,7.240000000000001e-07
1459973750040,0.195,3.6200000000000004e-07
1459973750050,0.195,7.240000000000001e-07
1459973750060,0.195,7.240000000000001e-07
1459973750070,0.195,1.0859999999999999e-06
1459973750080,0.195,0.0
1459973750090,0.195,3.6200000000000004e-07
1459973750100,0.195,3.6200000000000004e-07
1459973750110,0.195,3.6200000000000004e-07
1459973750120,0.195,3.6200000000000004e-07
1459973750130,0.195,1.0859999999999999e-06
1459973750140,0.195,0.0
1459973750150,0.195,7.240000000000001e-07
1459973750160,0.195,3.6200000000000004e-07
1459973750170,0.195,3.6200000000000004e-07
1459973750180,0.195,3.6200000000000004e-07
1459973750190,0.195,0.0
1459973750200,0.195,0.0
1459973750210,0.195,3.6200000000000004e-07
1459973750220,0.195,7.240000000000001e-07
1459973750230,0.195,3.6200000000000004e-07
1459973750240,0.195,0.0
1459973750250,0.195,1.0859999999999999e-06
1459973750260,0.195,3.6200000000000004e-07
1459973750270,0.195,3.6200000000000004e-07
1459973750280,0.195,3.6200000000000004e-07
1459973750290,0.195,3.6200000000000004e-07
1459973750300,0.195,3.6200000000000004e-07
1459973750310,0.195,3.6200000000000004e-07
1459973750320,0.195,1.0859999999999999e-06
1459973750330,0.195,0.0
1459973750340,0.195,7.240000000000001e-07
1459973750350,0.195,0.0
1459973750360,0.195,7.240000000000001e-07
1459973750370,0.195,3.6200000000000004e-07
1459973750380,0.195,0.0
1459973750390,0.195,3.6200000000000004e-07
1459973750400,0.195,7.240000000000001e-07
1459973750410,0.195,3.6200000000000004e-07
1459973750420,0.195,3.6200000000000004e-07
1459973750430,0.195,1.0859999999999999e-06
1459973750440,0.195,3.6200000000000004e-07
1459973750450,0.195,3.6200000000000004e-07
1459973750460,0.195,3.6200000000000004e-07
1459973750470,0.195,0.0
1459973750480,0.195,3.6200000000000004e-07
1459973750490,0.195,7.240000000000001e-07
1459973750500,0.195,0.0
1459973750510,0.195,7.240000000000001e-07
1459973750520,0.195,3.6200000000000004e-07
1459973750530,0.195,7.240000000000001e-07
1459973750540,0.195,0.0
1459973750550,0.195,3.6200000000000004e-07
1459973750560,0.195,0.0
1459973750570,0.195,0.0
1459973750580,0.195,7.240000000000001e-07
1459973750590,0.195,3.6200000000000004e-07
1459973750600,0.195,0.0
1459973750610,0.195,1.0859999999999999e-06
1459973750620,0.195,3.6200000000000004e-07
1459973750630,0.195,1.4480000000000002e-06
1459973750640,0.195,3.6200000000000004e-07
1459973750650,0.195,3.6200000000000004e-07
1459973750660,0.195,0.0
1459973750670,0.195,7.240000000000001e-07
1459973750680,0.195,3.6200000000000004e-07
1459973750690,0.195,3.6200000000000004e-07
1459973750700,0.195,3.6200000000000004e-07
1459973750710,0.195,7.240000000000001e-07
1459973750720,0.195,0.0
1459973750730,0.195,7.240000000000001e-07
1459973750740,0.195,3.6200000000000004e-07
1459973750750,0.195,0.0
1459973750760,0.195,0.0
1459973750770,0.195,7.240000000000001e-07
1459973750780,0.195,3.6200000000000004e-07
1459973750790,0.195,3.6200000000000004e-07
1459973750800,0.195,3.6200000000000004e-07
1459973750810,0.195,7.240000000000001e-07
1459973750820,0.195,0.0
1459973750830,0.195,7.240000000000001e-07
1459973750840,0.195,3.6200000000000004e-07
1459973750850,0.195,1.0859999999999999e-06
1459973750860,0.195,0.0
1459973750870,0.195,3.6200000000000004e-07
1459973750880,0.195,3.6200000000000004e-07
1459973750890,0.195,1.0859999999999999e-06
1459973750900,0.195,0.0
1459973750910,0.195,7.240000000000001e-07
1459973750920,0.195,3.6200000000000004e-07
1459973750930,0.195,3.6200000000000004e-07
1459973750940,0.195,7.240000000000001e-07
1459973750950,0.195,0.0
1459973750960,0.195,3.6200000000000004e-07
1459973750970,0.195,7.240000000000001e-07
1459973750980,0.195,0.0
1459973750990,0.195,7.240000000000001e-07
1459973751000,0.195,3.6200000000000004e-07
1459973751010,0.195,3.6200000000000004e-07
1459973751020,0.195,3.6200000000000004e-07
1459973751030,0.195,7.240000000000001e-07
1459973751040,0.195,0.0
1459973751050,0.195,3.6200000000000004e-07
1459973751060,0.195,0.0
1459973751070,0.195,0.0
1459973751080,0.195,3.6200000000000004e-07
1459973751090,0.195,3.6200000000000004e-07
1459973751100,0.195,3.6200000000000004e-07
1459973751110,0.195,7.240000000000001e-07
1459973751120,0.195,3.6200000000000004e-07
1459973751130,0.195,3.6200000000000004e-07
1459973751140,0.195,0.0
1459973751150,0.195,7.240000000000001e-07
1459973751160,0.195,3.6200000000000004e-07
1459973751170,0.195,7.240000000000001e-07
1459973751180,0.195,0.0
1459973751190,0.195,0.0
1459973751200,0.195,1.0859999999999999e-06
1459973751210,0.195,7.240000000000001e-07
1459973751220,0.195,0.0
1459973751230,0.195,0.0
1459973751240,0.195,1.0859999999999999e-06
1459973751250,0.195,3.6200000000000004e-07
1459973751260,0.195,3.6200000000000004e-07
1459973751270,0.195,7.240000000000001e-07
1459973751280,0.195,0.0
1459973751290,0.195,7.240000000000001e-07
1459973751300,0.195,3.6200000000000004e-07
1459973751310,0.195,7.240000000000001e-07
1459973751320,0.195,0.0
1459973751330,0.195,7.240000000000001e-07
1459973751340,0.195,0.0
1459973751350,0.195,7.240000000000001e-07
1459973751360,0.195,0.0
1459973751370,0.195,0.0
1459973751380,0.195,7.240000000000001e-07
1459973751390,0.195,7.240000000000001e-07
1459973751400,0.195,1.0859999999999999e-06
1459973751410,0.195,1.0859999999999999e-06
1459973751420,0.195,3.6200000000000004e-07
1459973751430,0.195,3.6200000000000004e-07
1459973751440,0.195,3.6200000000000004e-07
1459973751450,0.195,0.0
1459973751460,0.195,1.0859999999999999e-06
1459973751470,0.195,3.6200000000000004e-07
1459973751480,0.195,7.240000000000001e-07
1459973751490,0.195,3.6200000000000004e-07
1459973751500,0.195,3.6200000000000004e-07
1459973751510,0.195,3.6200000000000004e-07
1459973751520,0.195,7.240000000000001e-07
1459973751530,0.195,3.6200000000000004e-07
1459973751540,0.195,0.0
1459973751550,0.195,1.0859999999999999e-06
1459973751560,0.195,3.6200000000000004e-07
1459973751570,0.195,7.240000000000001e-07
1459973751580,0.195,0.0
1459973751590,0.195,3.6200000000000004e-07
1459973751600,0.195,7.240000000000001e-07
1459973751610,0.195,7.240000000000001e-07
1459973751620,0.195,7.240000000000001e-07
1459973751630,0.195,0.0
1459973751640,0.195,0.0
1459973751650,0.195,3.6200000000000004e-07
1459973751660,0.195,3.6200000000000004e-07
1459973751670,0.195,3.6200000000000004e-07
1459973751680,0.195,3.6200000000000004e-07
1459973751690,0.195,7.240000000000001e-07
1459973751700,0.195,3.6200000000000004e-07
1459973751710,0.195,3.6200000000000004e-07
1459973751720,0.195,0.0
1459973751730,0.195,1.0859999999999999e-06
1459973751740,0.195,0.0
1459973751750,0.195,3.6200000000000004e-07
1459973751760,0.195,0.0
1459973751770,0.195,1.0859999999999999e-06
1459973751780,0.195,3.6200000000000004e-07
1459973751790,0.195,3.6200000000000004e-07
1459973751800,0.195,3.6200000000000004e-07
1459973751810,0.195,7.240000000000001e-07
1459973751820,0.195,0.0
1459973751830,0.195,7.240000000000001e-07
1459973751840,0.195,0.0
1459973751850,0.195,7.240000000000001e-07
1459973751860,0.195,3.6200000000000004e-07
1459973751870,0.195,3.6200000000000004e-07
1459973751880,0.195,7.240000000000001e-07
1459973751890,0.195,3.6200000000000004e-07
1459973751900,0.195,0.0
1459973751910,0.195,7.240000000000001e-07
1459973751920,0.195,0.0
1459973751930,0.195,3.6200000000000004e-07
