Timestamp,position,BLMTI.05L3.B1I10_TCSG.5L3.B1
1459973325770,0.4,2.1719999999999997e-06
1459973325780,0.4,2.8960000000000003e-06
1459973325790,0.4,1.4480000000000002e-06
1459973325800,0.4,1.4480000000000002e-06
1459973325810,0.4,1.4480000000000002e-06
1459973325820,0.4,1.4480000000000002e-06
1459973325830,0.4,1.0859999999999999e-06
1459973325840,0.4,1.0859999999999999e-06
1459973325850,0.4,1.0859999999999999e-06
1459973325860,0.4,1.81e-06
1459973325870,0.4,1.0859999999999999e-06
1459973325880,0.4,1.0859999999999999e-06
1459973325890,0.4,1.0859999999999999e-06
1459973325900,0.4,7.240000000000001e-07
1459973325910,0.4,7.240000000000001e-07
1459973325920,0.4,1.4480000000000002e-06
1459973325930,0.4,0.0
1459973325940,0.4,7.240000000000001e-07
1459973325950,0.4,3.6200000000000004e-07
1459973325960,0.4,1.4480000000000002e-06
1459973325970,0.4,2.1719999999999997e-06
1459973325980,0.4,7.240000000000001e-07
1459973325990,0.4,7.240000000000001e-07
1459973326000,0.4,1.4480000000000002e-06
1459973326010,0.4,3.6200000000000004e-07
1459973326020,0.4,2.1719999999999997e-06
1459973326030,0.4,3.6200000000000004e-07
1459973326040,0.4,1.0859999999999999e-06
1459973326050,0.4,3.6200000000000004e-07
1459973326060,0.4,1.4480000000000002e-06
1459973326070,0.4,0.0
1459973326080,0.4,7.240000000000001e-07
1459973326090,0.4,1.0859999999999999e-06
1459973326100,0.4,1.81e-06
1459973326110,0.4,7.240000000000001e-07
1459973326120,0.4,1.4480000000000002e-06
1459973326130,0.4,1.4480000000000002e-06
1459973326140,0.4,1.0859999999999999e-06
1459973326150,0.4,2.1719999999999997e-06
1459973326160,0.4,0.0
1459973326170,0.4,1.0859999999999999e-06
1459973326180,0.4,2.1719999999999997e-06
1459973326190,0.4,0.0
1459973326200,0.4,7.240000000000001e-07
1459973326210,0.4,1.0859999999999999e-06
1459973326220,0.4,1.81e-06
1459973326230,0.4,1.0859999999999999e-06
1459973326240,0.4,1.4480000000000002e-06
1459973326250,0.4,1.0859999999999999e-06
1459973326260,0.4,1.4480000000000002e-06
1459973326270,0.4,7.240000000000001e-07
1459973326280,0.4,3.6200000000000004e-07
1459973326290,0.4,3.6200000000000004e-07
1459973326300,0.4,2.1719999999999997e-06
1459973326310,0.4,3.6200000000000004e-07
1459973326320,0.4,1.81e-06
1459973326330,0.4,1.0859999999999999e-06
1459973326340,0.4,1.0859999999999999e-06
1459973326350,0.4,7.240000000000001e-07
1459973326360,0.4,7.240000000000001e-07
1459973326370,0.4,1.81e-06
1459973326380,0.4,1.4480000000000002e-06
1459973326390,0.4,1.0859999999999999e-06
1459973326400,0.4,3.6200000000000004e-07
1459973326410,0.4,1.0859999999999999e-06
1459973326420,0.4,1.81e-06
1459973326430,0.4,1.0859999999999999e-06
1459973326440,0.4,1.0859999999999999e-06
1459973326450,0.4,1.81e-06
1459973326460,0.4,1.81e-06
1459973326470,0.4,1.4480000000000002e-06
1459973326480,0.4,1.0859999999999999e-06
1459973326490,0.4,3.6200000000000004e-07
1459973326500,0.4,1.0859999999999999e-06
1459973326510,0.4,1.0859999999999999e-06
1459973326520,0.4,1.4480000000000002e-06
1459973326530,0.4,1.0859999999999999e-06
1459973326540,0.4,7.240000000000001e-07
1459973326550,0.4,1.4480000000000002e-06
1459973326560,0.4,1.0859999999999999e-06
1459973326570,0.4,3.6200000000000004e-07
1459973326580,0.4,1.81e-06
1459973326590,0.4,7.240000000000001e-07
1459973326600,0.4,1.0859999999999999e-06
1459973326610,0.4,0.0
1459973326620,0.4,2.5340000000000002e-06
1459973326630,0.4,1.4480000000000002e-06
1459973326640,0.4,3.6200000000000004e-07
1459973326650,0.4,7.240000000000001e-07
1459973326660,0.4,2.1719999999999997e-06
1459973326670,0.4,7.240000000000001e-07
1459973326680,0.4,1.0859999999999999e-06
1459973326690,0.4,1.0859999999999999e-06
1459973326700,0.4,1.4480000000000002e-06
1459973326710,0.4,3.6200000000000004e-07
1459973326720,0.4,7.240000000000001e-07
1459973326730,0.4,3.6200000000000004e-07
1459973326740,0.4,1.81e-06
1459973326750,0.4,0.0
1459973326760,0.4,1.0859999999999999e-06
1459973326770,0.4,2.1719999999999997e-06
1459973326780,0.4,7.240000000000001e-07
1459973326790,0.4,7.240000000000001e-07
1459973326800,0.4,1.4480000000000002e-06
1459973326810,0.4,0.0
1459973326820,0.4,1.4480000000000002e-06
1459973326830,0.4,1.4480000000000002e-06
1459973326840,0.4,7.240000000000001e-07
1459973326850,0.4,1.4480000000000002e-06
1459973326860,0.4,1.4480000000000002e-06
1459973326870,0.4,3.6200000000000004e-07
1459973326880,0.4,1.0859999999999999e-06
1459973326890,0.4,1.4480000000000002e-06
1459973326900,0.4,1.4480000000000002e-06
1459973326910,0.4,1.0859999999999999e-06
1459973326920,0.4,1.0859999999999999e-06
1459973326930,0.4,7.240000000000001e-07
1459973326940,0.4,1.81e-06
1459973326950,0.4,7.240000000000001e-07
1459973326960,0.4,7.240000000000001e-07
1459973326970,0.4,1.0859999999999999e-06
1459973326980,0.4,1.4480000000000002e-06
1459973326990,0.4,3.6200000000000004e-07
1459973327000,0.4,1.0859999999999999e-06
1459973327010,0.4,7.240000000000001e-07
1459973327020,0.4,1.4480000000000002e-06
1459973327030,0.4,1.0859999999999999e-06
1459973327040,0.4,3.6200000000000004e-07
1459973327050,0.4,7.240000000000001e-07
1459973327060,0.4,1.81e-06
1459973327070,0.4,1.0859999999999999e-06
1459973327080,0.4,3.6200000000000004e-07
1459973327090,0.4,1.81e-06
1459973327100,0.4,7.240000000000001e-07
1459973327110,0.4,1.0859999999999999e-06
1459973327120,0.4,1.4480000000000002e-06
1459973327130,0.4,1.0859999999999999e-06
1459973327140,0.4,1.0859999999999999e-06
1459973327150,0.4,1.4480000000000002e-06
1459973327160,0.4,1.4480000000000002e-06
1459973327170,0.4,1.0859999999999999e-06
1459973327180,0.4,3.6200000000000004e-07
1459973327190,0.4,1.0859999999999999e-06
1459973327200,0.4,1.0859999999999999e-06
1459973327210,0.4,7.240000000000001e-07
1459973327220,0.4,7.240000000000001e-07
1459973327230,0.4,7.240000000000001e-07
1459973327240,0.4,1.4480000000000002e-06
1459973327250,0.4,7.240000000000001e-07
1459973327260,0.4,1.0859999999999999e-06
1459973327270,0.4,1.4480000000000002e-06
1459973327280,0.4,0.0
1459973327290,0.4,1.0859999999999999e-06
1459973327300,0.4,7.240000000000001e-07
1459973327310,0.4,3.6200000000000004e-07
1459973327320,0.4,1.0859999999999999e-06
1459973327330,0.4,1.81e-06
1459973327340,0.4,7.240000000000001e-07
1459973327350,0.4,1.81e-06
1459973327360,0.4,3.6200000000000004e-07
1459973327370,0.4,1.0859999999999999e-06
1459973327380,0.4,1.4480000000000002e-06
1459973327390,0.4,0.0
1459973327400,0.4,1.0859999999999999e-06
1459973327410,0.4,1.0859999999999999e-06
1459973327420,0.4,7.240000000000001e-07
1459973327430,0.4,1.0859999999999999e-06
1459973327440,0.4,1.0859999999999999e-06
1459973327450,0.4,3.6200000000000004e-07
1459973327460,0.4,3.6200000000000004e-07
1459973327470,0.4,1.81e-06
1459973327480,0.4,1.0859999999999999e-06
1459973327490,0.4,1.0859999999999999e-06
1459973327500,0.4,3.6200000000000004e-07
1459973327510,0.4,1.4480000000000002e-06
1459973327520,0.4,7.240000000000001e-07
1459973327530,0.4,1.4480000000000002e-06
1459973327540,0.4,7.240000000000001e-07
1459973327550,0.4,7.240000000000001e-07
1459973327560,0.4,1.0859999999999999e-06
1459973327570,0.4,7.240000000000001e-07
1459973327580,0.4,1.4480000000000002e-06
1459973327590,0.4,3.6200000000000004e-07
1459973327600,0.4,1.81e-06
1459973327610,0.4,1.4480000000000002e-06
1459973327620,0.4,1.0859999999999999e-06
1459973327630,0.4,1.0859999999999999e-06
1459973327640,0.4,1.0859999999999999e-06
1459973327650,0.4,1.0859999999999999e-06
1459973327660,0.4,1.0859999999999999e-06
1459973327670,0.4,7.240000000000001e-07
1459973327680,0.4,1.0859999999999999e-06
1459973327690,0.4,1.0859999999999999e-06
1459973327700,0.4,1.0859999999999999e-06
1459973327710,0.4,1.0859999999999999e-06
1459973327720,0.4,7.240000000000001e-07
1459973327730,0.4,1.4480000000000002e-06
1459973327740,0.4,7.240000000000001e-07
1459973327750,0.4,1.81e-06
1459973327760,0.4,3.6200000000000004e-07
1459973327770,0.4,7.240000000000001e-07
1459973327780,0.4,1.0859999999999999e-06
1459973327790,0.4,7.240000000000001e-07
1459973327800,0.4,7.240000000000001e-07
1459973327810,0.4,7.240000000000001e-07
1459973327820,0.4,1.4480000000000002e-06
1459973327830,0.4,2.1719999999999997e-06
1459973327840,0.4,3.6200000000000004e-07
1459973327850,0.4,1.4480000000000002e-06
1459973327860,0.4,1.0859999999999999e-06
1459973327870,0.4,3.6200000000000004e-07
1459973327880,0.4,1.4480000000000002e-06
1459973327890,0.4,1.4480000000000002e-06
1459973327900,0.4,3.6200000000000004e-07
1459973327910,0.4,1.0859999999999999e-06
1459973327920,0.4,3.6200000000000004e-07
1459973327930,0.4,1.4480000000000002e-06
1459973327940,0.4,1.4480000000000002e-06
1459973327950,0.4,1.4480000000000002e-06
1459973327980,0.4,1.0859999999999999e-06
1459973327990,0.4,1.4480000000000002e-06
1459973328000,0.4,1.0859999999999999e-06
1459973328010,0.4,3.6200000000000004e-07
1459973328020,0.4,3.6200000000000004e-07
1459973328030,0.4,1.4480000000000002e-06
1459973328040,0.4,7.240000000000001e-07
1459973328050,0.4,7.240000000000001e-07
1459973328060,0.4,1.0859999999999999e-06
1459973328070,0.4,3.6200000000000004e-07
1459973328080,0.4,1.4480000000000002e-06
1459973328090,0.4,0.0
1459973328100,0.4,1.4480000000000002e-06
1459973328110,0.4,7.240000000000001e-07
1459973328120,0.4,1.4480000000000002e-06
1459973328130,0.4,3.6200000000000004e-07
1459973328140,0.4,7.240000000000001e-07
1459973328150,0.4,7.240000000000001e-07
1459973328160,0.4,7.240000000000001e-07
1459973328170,0.4,7.240000000000001e-07
1459973328180,0.4,1.0859999999999999e-06
1459973328190,0.4,7.240000000000001e-07
1459973328200,0.4,7.240000000000001e-07
1459973328210,0.4,7.240000000000001e-07
1459973328220,0.4,1.0859999999999999e-06
1459973328230,0.4,3.6200000000000004e-07
1459973328240,0.4,3.6200000000000004e-07
1459973328250,0.4,0.0
1459973328260,0.4,1.4480000000000002e-06
1459973328270,0.4,1.0859999999999999e-06
1459973328280,0.4,1.0859999999999999e-06
1459973328290,0.4,7.240000000000001e-07
1459973328300,0.4,1.81e-06
1459973328310,0.4,1.4480000000000002e-06
1459973328320,0.4,1.0859999999999999e-06
1459973328330,0.4,3.6200000000000004e-07
1459973328340,0.4,3.6200000000000004e-07
1459973328350,0.4,3.6200000000000004e-07
1459973328360,0.4,7.240000000000001e-07
1459973328370,0.4,1.0859999999999999e-06
1459973328380,0.4,7.240000000000001e-07
1459973328390,0.4,1.81e-06
1459973328400,0.4,3.6200000000000004e-07
1459973328410,0.4,2.1719999999999997e-06
1459973328420,0.4,1.0859999999999999e-06
1459973328430,0.4,3.6200000000000004e-07
1459973328450,0.4,1.4480000000000002e-06
1459973328460,0.4,3.6200000000000004e-07
1459973328470,0.4,0.0
1459973328480,0.4,7.240000000000001e-07
1459973328490,0.4,1.0859999999999999e-06
1459973328500,0.4,7.240000000000001e-07
1459973328510,0.4,1.4480000000000002e-06
1459973328520,0.4,3.6200000000000004e-07
1459973328530,0.4,1.0859999999999999e-06
1459973328540,0.4,1.4480000000000002e-06
1459973328550,0.4,7.240000000000001e-07
1459973328560,0.4,7.240000000000001e-07
1459973328570,0.4,1.0859999999999999e-06
1459973328580,0.4,3.6200000000000004e-07
1459973328590,0.4,3.6200000000000004e-07
1459973328600,0.4,1.0859999999999999e-06
1459973328610,0.4,1.0859999999999999e-06
1459973328620,0.4,3.6200000000000004e-07
1459973328630,0.4,7.240000000000001e-07
1459973328640,0.4,1.4480000000000002e-06
1459973328650,0.4,1.0859999999999999e-06
1459973328660,0.38,1.0859999999999999e-06
1459973328670,0.38,3.6200000000000004e-07
1459973328680,0.38,3.6200000000000004e-07
1459973328690,0.38,3.6200000000000004e-07
1459973328700,0.38,7.240000000000001e-07
1459973328710,0.38,7.240000000000001e-07
1459973328720,0.38,1.0859999999999999e-06
1459973328730,0.38,1.0859999999999999e-06
1459973328740,0.38,1.4480000000000002e-06
1459973328750,0.38,7.240000000000001e-07
1459973328760,0.38,1.0859999999999999e-06
1459973328770,0.38,7.240000000000001e-07
1459973328780,0.38,1.81e-06
1459973328790,0.38,1.0859999999999999e-06
1459973328800,0.38,7.240000000000001e-07
1459973328810,0.38,7.240000000000001e-07
1459973328820,0.38,1.0859999999999999e-06
1459973328830,0.38,1.0859999999999999e-06
1459973328840,0.38,1.0859999999999999e-06
1459973328850,0.38,1.4480000000000002e-06
1459973328860,0.38,3.6200000000000004e-07
1459973328870,0.38,1.81e-06
1459973328880,0.38,7.240000000000001e-07
1459973328890,0.38,3.6200000000000004e-07
1459973328900,0.38,1.4480000000000002e-06
1459973328910,0.38,1.4480000000000002e-06
1459973328920,0.38,3.6200000000000004e-07
1459973328930,0.38,7.240000000000001e-07
1459973328940,0.38,1.0859999999999999e-06
1459973328950,0.38,1.0859999999999999e-06
1459973328960,0.38,1.81e-06
1459973328970,0.38,0.0
1459973328980,0.38,7.240000000000001e-07
1459973328990,0.38,1.4480000000000002e-06
1459973329000,0.38,7.240000000000001e-07
1459973329010,0.38,7.240000000000001e-07
1459973329020,0.38,7.240000000000001e-07
1459973329030,0.38,1.0859999999999999e-06
1459973329040,0.38,0.0
1459973329050,0.38,7.240000000000001e-07
1459973329060,0.38,3.6200000000000004e-07
1459973329070,0.38,1.0859999999999999e-06
1459973329080,0.38,1.0859999999999999e-06
1459973329090,0.38,7.240000000000001e-07
1459973329100,0.38,7.240000000000001e-07
1459973329110,0.38,1.4480000000000002e-06
1459973329120,0.38,3.6200000000000004e-07
1459973329130,0.38,3.6200000000000004e-07
1459973329140,0.38,1.0859999999999999e-06
1459973329150,0.38,1.4480000000000002e-06
1459973329160,0.38,0.0
1459973329170,0.38,1.0859999999999999e-06
1459973329180,0.38,7.240000000000001e-07
1459973329190,0.38,1.4480000000000002e-06
1459973329200,0.38,7.240000000000001e-07
1459973329210,0.38,7.240000000000001e-07
1459973329220,0.38,3.6200000000000004e-07
1459973329230,0.38,1.4480000000000002e-06
1459973329240,0.38,1.4480000000000002e-06
1459973329250,0.38,3.6200000000000004e-07
1459973329260,0.38,1.0859999999999999e-06
1459973329270,0.38,7.240000000000001e-07
1459973329280,0.38,7.240000000000001e-07
1459973329290,0.38,7.240000000000001e-07
1459973329300,0.38,7.240000000000001e-07
1459973329310,0.38,3.6200000000000004e-07
1459973329320,0.38,1.0859999999999999e-06
1459973329330,0.38,7.240000000000001e-07
1459973329340,0.38,7.240000000000001e-07
1459973329350,0.38,7.240000000000001e-07
1459973329360,0.38,3.6200000000000004e-07
1459973329370,0.38,1.0859999999999999e-06
1459973329380,0.38,1.0859999999999999e-06
1459973329390,0.38,3.6200000000000004e-07
1459973329400,0.38,7.240000000000001e-07
1459973329410,0.38,7.240000000000001e-07
1459973329420,0.38,1.0859999999999999e-06
1459973329430,0.38,7.240000000000001e-07
1459973329440,0.38,7.240000000000001e-07
1459973329450,0.38,7.240000000000001e-07
1459973329460,0.38,3.6200000000000004e-07
1459973329470,0.38,1.0859999999999999e-06
1459973329480,0.38,3.6200000000000004e-07
1459973329490,0.38,7.240000000000001e-07
1459973329500,0.38,1.4480000000000002e-06
1459973329510,0.38,1.0859999999999999e-06
1459973329520,0.38,2.5340000000000002e-06
1459973329530,0.38,1.81e-06
1459973329540,0.38,2.5340000000000002e-06
1459973329550,0.38,6.516e-06
1459973329560,0.38,5.43e-06
1459973329570,0.38,1.7738e-05
1459973329580,0.38,1.8824e-05
1459973329590,0.38,2.2082e-05
1459973329600,0.38,2.3891999999999998e-05
1459973329610,0.38,2.715e-05
1459973329620,0.38,2.8236e-05
1459973329630,0.38,2.3168000000000002e-05
1459973329640,0.38,2.0996e-05
1459973329650,0.38,2.2805999999999998e-05
1459973329660,0.38,2.2082e-05
1459973329670,0.38,2.353e-05
1459973329680,0.38,2.2082e-05
1459973329690,0.38,1.9548e-05
1459973329700,0.38,2.2444e-05
1459973329710,0.38,2.0996e-05
1459973329720,0.38,2.0634e-05
1459973329730,0.38,2.3891999999999998e-05
1459973329740,0.38,2.4616e-05
1459973329750,0.38,2.3891999999999998e-05
1459973329760,0.38,2.353e-05
1459973329770,0.38,2.2444e-05
1459973329780,0.38,1.9548e-05
1459973329790,0.38,2.1358e-05
1459973329800,0.38,1.991e-05
1459973329810,0.38,2.0272000000000002e-05
1459973329820,0.38,1.6652e-05
1459973329830,0.38,1.8100000000000003e-05
1459973329840,0.38,1.7375999999999998e-05
1459973329850,0.38,1.7014e-05
1459973329860,0.38,1.8824e-05
1459973329870,0.38,1.8824e-05
1459973329880,0.38,1.7738e-05
1459973329890,0.38,1.7738e-05
1459973329900,0.38,1.8462e-05
1459973329910,0.38,1.7375999999999998e-05
1459973329920,0.38,2.2444e-05
1459973329930,0.38,2.0634e-05
1459973329940,0.38,2.1358e-05
1459973329950,0.38,2.0996e-05
1459973329960,0.38,2.0634e-05
1459973329970,0.38,1.7375999999999998e-05
1459973329980,0.38,1.7738e-05
1459973329990,0.38,1.5566e-05
1459973330000,0.38,1.629e-05
1459973330010,0.38,1.448e-05
1459973330020,0.38,1.7738e-05
1459973330030,0.38,1.629e-05
1459973330040,0.38,1.7014e-05
1459973330050,0.38,1.6652e-05
1459973330060,0.38,1.3755999999999998e-05
1459973330070,0.38,1.7375999999999998e-05
1459973330080,0.38,1.448e-05
1459973330090,0.38,1.5204e-05
1459973330100,0.38,1.8100000000000003e-05
1459973330110,0.38,1.8824e-05
1459973330120,0.38,2.0634e-05
1459973330130,0.38,1.7375999999999998e-05
1459973330140,0.38,1.5566e-05
1459973330150,0.38,1.3032e-05
1459973330160,0.38,1.3394000000000001e-05
1459973330170,0.38,1.267e-05
1459973330180,0.38,1.2308e-05
1459973330190,0.38,1.1584000000000001e-05
1459973330200,0.38,1.4842000000000001e-05
1459973330210,0.38,1.5566e-05
1459973330220,0.38,1.4842000000000001e-05
1459973330230,0.38,1.267e-05
1459973330240,0.38,1.2308e-05
1459973330250,0.38,1.3032e-05
1459973330260,0.38,1.0136000000000001e-05
1459973330270,0.38,1.2308e-05
1459973330280,0.38,1.267e-05
1459973330290,0.38,1.4842000000000001e-05
1459973330300,0.38,1.5204e-05
1459973330310,0.38,1.2308e-05
1459973330320,0.38,1.267e-05
1459973330330,0.38,1.086e-05
1459973330340,0.38,1.0136000000000001e-05
1459973330350,0.38,7.964e-06
1459973330360,0.38,1.0136000000000001e-05
1459973330370,0.38,9.774e-06
1459973330380,0.38,1.086e-05
