Timestamp,position,BLMTI.04R2.B2E10_TCTPH.4R2.B2
1459973013700,-1.095,7.240000000000001e-07
1459973013710,-1.095,7.240000000000001e-07
1459973013720,-1.095,1.0859999999999999e-06
1459973013730,-1.095,3.6200000000000004e-07
1459973013740,-1.095,1.0859999999999999e-06
1459973013750,-1.095,1.4480000000000002e-06
1459973013760,-1.095,0.0
1459973013770,-1.095,7.240000000000001e-07
1459973013780,-1.095,7.240000000000001e-07
1459973013790,-1.095,7.240000000000001e-07
1459973013800,-1.095,3.6200000000000004e-07
1459973013810,-1.095,0.0
1459973013820,-1.095,7.240000000000001e-07
1459973013830,-1.095,1.0859999999999999e-06
1459973013840,-1.095,7.240000000000001e-07
1459973013850,-1.095,7.240000000000001e-07
1459973013860,-1.095,7.240000000000001e-07
1459973013870,-1.095,3.6200000000000004e-07
1459973013880,-1.095,3.6200000000000004e-07
1459973013890,-1.095,1.0859999999999999e-06
1459973013900,-1.095,7.240000000000001e-07
1459973013910,-1.095,3.6200000000000004e-07
1459973013920,-1.095,1.0859999999999999e-06
1459973013930,-1.095,0.0
1459973013940,-1.095,1.0859999999999999e-06
1459973013950,-1.095,3.6200000000000004e-07
1459973013960,-1.095,3.6200000000000004e-07
1459973013970,-1.095,0.0
1459973013980,-1.095,3.6200000000000004e-07
1459973013990,-1.095,7.240000000000001e-07
1459973014000,-1.095,0.0
1459973014010,-1.095,0.0
1459973014020,-1.095,0.0
1459973014030,-1.095,3.6200000000000004e-07
1459973014040,-1.095,0.0
1459973014050,-1.095,7.240000000000001e-07
1459973014060,-1.095,7.240000000000001e-07
1459973014070,-1.095,3.6200000000000004e-07
1459973014080,-1.095,3.6200000000000004e-07
1459973014090,-1.095,1.0859999999999999e-06
1459973014100,-1.095,3.6200000000000004e-07
1459973014110,-1.095,1.4480000000000002e-06
1459973014120,-1.095,1.4480000000000002e-06
1459973014130,-1.095,1.0859999999999999e-06
1459973014140,-1.095,3.6200000000000004e-07
1459973014150,-1.095,7.240000000000001e-07
1459973014160,-1.095,1.0859999999999999e-06
1459973014170,-1.095,1.0859999999999999e-06
1459973014180,-1.095,3.6200000000000004e-07
1459973014190,-1.095,3.6200000000000004e-07
1459973014200,-1.095,3.6200000000000004e-07
1459973014210,-1.095,0.0
1459973014220,-1.095,1.4480000000000002e-06
1459973014230,-1.095,3.6200000000000004e-07
1459973014240,-1.095,0.0
1459973014250,-1.095,3.6200000000000004e-07
1459973014260,-1.095,3.6200000000000004e-07
1459973014270,-1.095,1.0859999999999999e-06
1459973014280,-1.095,1.81e-06
1459973014290,-1.095,3.6200000000000004e-07
1459973014300,-1.095,7.240000000000001e-07
1459973014310,-1.095,7.240000000000001e-07
1459973014320,-1.095,1.0859999999999999e-06
1459973014330,-1.095,0.0
1459973014340,-1.095,3.6200000000000004e-07
1459973014350,-1.095,1.0859999999999999e-06
1459973014360,-1.095,3.6200000000000004e-07
1459973014370,-1.095,7.240000000000001e-07
1459973014380,-1.095,3.6200000000000004e-07
1459973014390,-1.095,7.240000000000001e-07
1459973014400,-1.095,7.240000000000001e-07
1459973014410,-1.095,0.0
1459973014420,-1.095,1.0859999999999999e-06
1459973014430,-1.095,7.240000000000001e-07
1459973014440,-1.095,1.4480000000000002e-06
1459973014450,-1.095,1.4480000000000002e-06
1459973014460,-1.095,1.4480000000000002e-06
1459973014470,-1.095,1.0859999999999999e-06
1459973014480,-1.095,7.240000000000001e-07
1459973014490,-1.095,1.0859999999999999e-06
1459973014500,-1.095,3.6200000000000004e-07
1459973014510,-1.095,7.240000000000001e-07
1459973014520,-1.095,7.240000000000001e-07
1459973014530,-1.095,1.0859999999999999e-06
1459973014540,-1.095,7.240000000000001e-07
1459973014550,-1.095,3.6200000000000004e-07
1459973014560,-1.095,7.240000000000001e-07
1459973014570,-1.095,7.240000000000001e-07
1459973014580,-1.095,1.0859999999999999e-06
1459973014590,-1.095,1.0859999999999999e-06
1459973014600,-1.095,1.0859999999999999e-06
1459973014610,-1.095,1.0859999999999999e-06
1459973014620,-1.095,1.81e-06
1459973014630,-1.095,3.6200000000000004e-07
1459973014640,-1.095,7.240000000000001e-07
1459973014650,-1.095,7.240000000000001e-07
1459973014660,-1.095,7.240000000000001e-07
1459973014670,-1.095,7.240000000000001e-07
1459973014680,-1.095,7.240000000000001e-07
1459973014690,-1.095,1.4480000000000002e-06
1459973014700,-1.095,1.0859999999999999e-06
1459973014710,-1.095,3.6200000000000004e-07
1459973014720,-1.095,1.4480000000000002e-06
1459973014730,-1.095,0.0
1459973014740,-1.095,3.6200000000000004e-07
1459973014750,-1.095,0.0
1459973014760,-1.095,3.6200000000000004e-07
1459973014770,-1.095,1.4480000000000002e-06
1459973014780,-1.095,1.0859999999999999e-06
1459973014790,-1.095,3.6200000000000004e-07
1459973014800,-1.095,1.0859999999999999e-06
1459973014810,-1.095,3.6200000000000004e-07
1459973014820,-1.095,3.6200000000000004e-07
1459973014830,-1.095,0.0
1459973014840,-1.095,0.0
1459973014850,-1.095,1.4480000000000002e-06
1459973014860,-1.095,3.6200000000000004e-07
1459973014870,-1.095,1.0859999999999999e-06
1459973014880,-1.095,3.6200000000000004e-07
1459973014890,-1.095,7.240000000000001e-07
1459973014900,-1.095,7.240000000000001e-07
1459973014910,-1.095,7.240000000000001e-07
1459973014920,-1.095,7.240000000000001e-07
1459973014930,-1.095,3.6200000000000004e-07
1459973014940,-1.095,1.0859999999999999e-06
1459973014950,-1.095,0.0
1459973014960,-1.095,1.81e-06
1459973014970,-1.095,1.0859999999999999e-06
1459973014980,-1.095,7.240000000000001e-07
1459973014990,-1.095,1.0859999999999999e-06
1459973015000,-1.095,0.0
1459973015010,-1.095,1.0859999999999999e-06
1459973015020,-1.095,7.240000000000001e-07
1459973015030,-1.095,1.0859999999999999e-06
1459973015040,-1.095,0.0
1459973015050,-1.095,7.240000000000001e-07
1459973015060,-1.095,0.0
1459973015070,-1.095,3.6200000000000004e-07
1459973015080,-1.095,1.0859999999999999e-06
1459973015090,-1.095,3.6200000000000004e-07
1459973015100,-1.095,7.240000000000001e-07
1459973015110,-1.095,7.240000000000001e-07
1459973015120,-1.095,0.0
1459973015130,-1.095,1.0859999999999999e-06
1459973015140,-1.095,1.4480000000000002e-06
1459973015150,-1.095,7.240000000000001e-07
1459973015160,-1.095,7.240000000000001e-07
1459973015170,-1.095,0.0
1459973015180,-1.095,3.6200000000000004e-07
1459973015190,-1.095,7.240000000000001e-07
1459973015200,-1.095,1.0859999999999999e-06
1459973015210,-1.095,1.0859999999999999e-06
1459973015220,-1.095,1.81e-06
1459973015230,-1.095,0.0
1459973015240,-1.095,3.6200000000000004e-07
1459973015250,-1.095,0.0
1459973015260,-1.095,7.240000000000001e-07
1459973015270,-1.095,1.0859999999999999e-06
1459973015280,-1.095,0.0
1459973015290,-1.095,3.6200000000000004e-07
1459973015300,-1.095,1.0859999999999999e-06
1459973015310,-1.095,1.4480000000000002e-06
1459973015320,-1.095,1.4480000000000002e-06
1459973015330,-1.095,1.4480000000000002e-06
1459973015340,-1.095,0.0
1459973015350,-1.095,0.0
1459973015360,-1.095,7.240000000000001e-07
1459973015370,-1.095,1.0859999999999999e-06
1459973015380,-1.095,7.240000000000001e-07
1459973015390,-1.095,2.1719999999999997e-06
1459973015400,-1.095,1.81e-06
1459973015410,-1.095,1.4480000000000002e-06
1459973015420,-1.095,7.240000000000001e-07
1459973015430,-1.095,3.6200000000000004e-07
1459973015440,-1.095,7.240000000000001e-07
1459973015450,-1.095,3.6200000000000004e-07
1459973015460,-1.095,7.240000000000001e-07
1459973015470,-1.095,1.0859999999999999e-06
1459973015480,-1.095,2.8960000000000003e-06
1459973015490,-1.095,2.1719999999999997e-06
1459973015500,-1.095,1.0859999999999999e-06
1459973015510,-1.095,7.240000000000001e-07
1459973015520,-1.095,1.4480000000000002e-06
1459973015530,-1.095,1.4480000000000002e-06
