Timestamp,position,BLMTI.06R7.B2I10_TCP.D6R7.B2
1459975685240,-0.29,1.0859999999999999e-06
1459975685250,-0.29,1.4480000000000002e-06
1459975685260,-0.29,1.81e-06
1459975685270,-0.29,1.0859999999999999e-06
1459975685280,-0.29,1.81e-06
1459975685290,-0.29,7.240000000000001e-07
1459975685300,-0.29,1.81e-06
1459975685310,-0.29,3.6200000000000004e-07
1459975685320,-0.29,1.81e-06
1459975685330,-0.29,1.0859999999999999e-06
1459975685340,-0.29,1.4480000000000002e-06
1459975685350,-0.29,3.6200000000000004e-07
1459975685360,-0.29,1.0859999999999999e-06
1459975685370,-0.29,7.240000000000001e-07
1459975685380,-0.29,1.4480000000000002e-06
1459975685390,-0.29,1.81e-06
1459975685400,-0.29,1.0859999999999999e-06
1459975685410,-0.29,3.6200000000000004e-07
1459975685420,-0.29,1.4480000000000002e-06
1459975685430,-0.29,1.0859999999999999e-06
1459975685440,-0.29,1.81e-06
1459975685450,-0.29,7.240000000000001e-07
1459975685460,-0.29,1.0859999999999999e-06
1459975685470,-0.29,1.0859999999999999e-06
1459975685480,-0.29,1.4480000000000002e-06
1459975685490,-0.29,7.240000000000001e-07
1459975685500,-0.29,1.4480000000000002e-06
1459975685510,-0.29,7.240000000000001e-07
1459975685520,-0.29,1.0859999999999999e-06
1459975685530,-0.29,1.0859999999999999e-06
1459975685540,-0.29,1.0859999999999999e-06
1459975685550,-0.29,3.6200000000000004e-07
1459975685560,-0.29,1.4480000000000002e-06
1459975685570,-0.29,7.240000000000001e-07
1459975685580,-0.29,1.0859999999999999e-06
1459975685590,-0.29,7.240000000000001e-07
1459975685600,-0.29,1.4480000000000002e-06
1459975685610,-0.29,7.240000000000001e-07
1459975685620,-0.29,1.81e-06
1459975685630,-0.29,7.240000000000001e-07
1459975685640,-0.29,7.240000000000001e-07
1459975685650,-0.29,1.0859999999999999e-06
1459975685660,-0.29,1.81e-06
1459975685670,-0.29,7.240000000000001e-07
1459975685680,-0.29,1.4480000000000002e-06
1459975685690,-0.29,1.0859999999999999e-06
1459975685700,-0.29,1.4480000000000002e-06
1459975685710,-0.29,7.240000000000001e-07
1459975685720,-0.29,1.0859999999999999e-06
1459975685730,-0.29,1.0859999999999999e-06
1459975685740,-0.29,2.1719999999999997e-06
1459975685750,-0.29,1.0859999999999999e-06
1459975685760,-0.29,1.81e-06
1459975685770,-0.29,3.6200000000000004e-07
1459975685780,-0.29,1.0859999999999999e-06
1459975685790,-0.29,3.6200000000000004e-07
1459975685800,-0.29,1.81e-06
1459975685810,-0.29,7.240000000000001e-07
1459975685820,-0.29,1.4480000000000002e-06
1459975685830,-0.29,3.6200000000000004e-07
1459975685840,-0.29,1.4480000000000002e-06
1459975685850,-0.29,3.6200000000000004e-07
1459975685860,-0.29,1.81e-06
1459975685870,-0.29,3.6200000000000004e-07
1459975685880,-0.29,1.4480000000000002e-06
1459975685890,-0.29,3.6200000000000004e-07
1459975685900,-0.29,1.81e-06
1459975685910,-0.29,1.0859999999999999e-06
1459975685920,-0.29,1.81e-06
1459975685930,-0.29,1.0859999999999999e-06
1459975685940,-0.29,1.81e-06
1459975685950,-0.29,3.6200000000000004e-07
1459975685960,-0.29,1.81e-06
1459975685970,-0.29,0.0
1459975685980,-0.29,1.81e-06
1459975685990,-0.29,3.6200000000000004e-07
1459975686000,-0.29,1.81e-06
1459975686010,-0.29,3.6200000000000004e-07
1459975686020,-0.29,1.81e-06
1459975686030,-0.29,3.6200000000000004e-07
1459975686040,-0.29,1.0859999999999999e-06
1459975686050,-0.29,7.240000000000001e-07
1459975686060,-0.29,1.4480000000000002e-06
1459975686070,-0.29,3.6200000000000004e-07
1459975686080,-0.29,1.0859999999999999e-06
1459975686090,-0.29,1.0859999999999999e-06
1459975686100,-0.29,1.4480000000000002e-06
1459975686110,-0.29,0.0
1459975686120,-0.29,1.81e-06
1459975686130,-0.29,3.6200000000000004e-07
1459975686140,-0.29,1.4480000000000002e-06
1459975686150,-0.29,3.6200000000000004e-07
1459975686160,-0.29,1.0859999999999999e-06
1459975686170,-0.29,7.240000000000001e-07
1459975686180,-0.29,1.81e-06
1459975686190,-0.29,3.6200000000000004e-07
1459975686200,-0.29,1.0859999999999999e-06
1459975686210,-0.29,7.240000000000001e-07
1459975686220,-0.29,1.4480000000000002e-06
1459975686230,-0.29,3.6200000000000004e-07
1459975686240,-0.29,1.0859999999999999e-06
1459975686250,-0.29,3.6200000000000004e-07
1459975686260,-0.29,1.0859999999999999e-06
1459975686270,-0.29,3.6200000000000004e-07
1459975686280,-0.29,1.81e-06
1459975686290,-0.29,7.240000000000001e-07
1459975686300,-0.29,1.81e-06
