Timestamp,position,BLMTI.04L7.B1E10_TCSG.B4L7.B1
1459974271790,-0.325,2.3168000000000002e-05
1459974271800,-0.325,2.6064e-05
1459974271810,-0.325,2.1358e-05
1459974271820,-0.325,2.2805999999999998e-05
1459974271830,-0.325,2.0634e-05
1459974271840,-0.325,2.0996e-05
1459974271850,-0.325,2.353e-05
1459974271860,-0.325,2.2082e-05
1459974271870,-0.325,2.4616e-05
1459974271880,-0.325,2.172e-05
1459974271890,-0.325,2.2444e-05
1459974271900,-0.325,1.8824e-05
1459974271910,-0.325,1.8824e-05
1459974271920,-0.325,1.629e-05
1459974271930,-0.325,1.4842000000000001e-05
1459974271940,-0.325,1.4118e-05
1459974271950,-0.325,1.8100000000000003e-05
1459974271960,-0.325,2.0996e-05
1459974271970,-0.325,2.5702e-05
1459974271980,-0.325,1.8100000000000003e-05
1459974271990,-0.325,2.4254000000000002e-05
1459974272000,-0.325,2.4978e-05
1459974272010,-0.325,2.2082e-05
1459974272020,-0.325,2.0634e-05
1459974272030,-0.325,1.991e-05
1459974272040,-0.325,1.8100000000000003e-05
1459974272050,-0.325,1.8100000000000003e-05
1459974272060,-0.325,1.7738e-05
1459974272070,-0.325,1.7738e-05
1459974272080,-0.325,1.8100000000000003e-05
1459974272090,-0.325,2.3168000000000002e-05
1459974272100,-0.325,2.4978e-05
1459974272110,-0.325,2.4616e-05
1459974272120,-0.325,2.0272000000000002e-05
1459974272130,-0.325,1.991e-05
1459974272140,-0.325,1.7375999999999998e-05
1459974272150,-0.325,1.7738e-05
1459974272160,-0.325,1.7375999999999998e-05
1459974272170,-0.325,1.9548e-05
1459974272180,-0.325,1.3755999999999998e-05
1459974272190,-0.325,2.2082e-05
1459974272200,-0.325,2.0634e-05
1459974272210,-0.325,1.991e-05
1459974272220,-0.325,1.7738e-05
1459974272230,-0.325,1.629e-05
1459974272240,-0.325,1.4118e-05
1459974272250,-0.325,1.4118e-05
1459974272260,-0.325,1.4842000000000001e-05
1459974272270,-0.325,1.6652e-05
1459974272280,-0.325,2.4254000000000002e-05
1459974272290,-0.325,2.896e-05
1459974272300,-0.325,2.6426e-05
1459974272310,-0.325,2.1358e-05
1459974272320,-0.325,1.7014e-05
1459974272330,-0.325,1.6652e-05
1459974272340,-0.325,1.5566e-05
1459974272350,-0.325,1.6652e-05
1459974272360,-0.325,1.4842000000000001e-05
1459974272370,-0.325,1.7375999999999998e-05
1459974272380,-0.325,1.8100000000000003e-05
1459974272390,-0.325,1.448e-05
1459974272400,-0.325,1.086e-05
1459974272410,-0.325,1.3755999999999998e-05
1459974272420,-0.325,1.448e-05
1459974272430,-0.325,1.2308e-05
1459974272440,-0.325,1.4842000000000001e-05
1459974272450,-0.325,1.9186e-05
1459974272460,-0.325,2.0996e-05
1459974272470,-0.325,2.3168000000000002e-05
1459974272480,-0.325,2.353e-05
1459974272490,-0.325,2.0996e-05
1459974272500,-0.325,1.5928e-05
1459974272510,-0.325,1.6652e-05
1459974272520,-0.325,1.6652e-05
1459974272530,-0.325,1.629e-05
1459974272540,-0.325,1.5566e-05
1459974272550,-0.325,1.5566e-05
1459974272560,-0.325,1.7738e-05
