Timestamp,position,BLMTI.06L7.B1E10_TCP.B6L7.B1
1459976386040,0.935,5.43e-06
1459976386050,0.935,7.24e-06
1459976386060,0.935,1.086e-05
1459976386070,0.935,9.774e-06
1459976386080,0.935,6.516e-06
1459976386090,0.935,8.687999999999999e-06
1459976386100,0.935,1.0498e-05
1459976386110,0.935,1.2308e-05
1459976386120,0.935,1.0136000000000001e-05
1459976386130,0.935,7.964e-06
1459976386140,0.935,8.326e-06
1459976386150,0.935,8.687999999999999e-06
1459976386160,0.935,9.412e-06
1459976386170,0.935,7.602e-06
1459976386180,0.935,5.792000000000001e-06
1459976386190,0.935,6.154e-06
1459976386200,0.935,7.964e-06
1459976386210,0.935,5.43e-06
1459976386220,0.935,7.24e-06
1459976386230,0.935,5.792000000000001e-06
1459976386240,0.935,7.24e-06
1459976386250,0.935,6.877999999999999e-06
1459976386260,0.935,7.964e-06
1459976386270,0.935,5.792000000000001e-06
1459976386280,0.935,8.326e-06
1459976386290,0.935,1.1584000000000001e-05
1459976386300,0.935,1.1222e-05
1459976386310,0.935,1.1584000000000001e-05
1459976386320,0.935,7.602e-06
1459976386330,0.935,8.687999999999999e-06
1459976386340,0.935,1.0498e-05
1459976386350,0.935,1.1584000000000001e-05
1459976386360,0.935,7.964e-06
1459976386370,0.935,6.154e-06
1459976386380,0.935,8.687999999999999e-06
1459976386390,0.935,8.687999999999999e-06
1459976386400,0.935,8.326e-06
1459976386410,0.935,5.0680000000000004e-06
1459976386420,0.935,6.877999999999999e-06
1459976386430,0.935,5.43e-06
1459976386440,0.935,8.326e-06
1459976386450,0.935,5.43e-06
1459976386460,0.935,6.516e-06
1459976386470,0.935,1.81e-06
1459976386480,0.935,6.877999999999999e-06
1459976386490,0.935,7.24e-06
1459976386500,0.935,7.964e-06
1459976386510,0.935,7.964e-06
1459976386520,0.935,8.687999999999999e-06
1459976386530,0.935,1.086e-05
1459976386540,0.935,8.326e-06
1459976386550,0.935,8.687999999999999e-06
1459976386560,0.935,6.877999999999999e-06
1459976386570,0.935,7.602e-06
1459976386580,0.935,8.326e-06
1459976386590,0.935,7.602e-06
1459976386600,0.935,7.24e-06
1459976386610,0.935,4.706e-06
1459976386620,0.935,8.326e-06
1459976386630,0.935,7.24e-06
1459976386640,0.935,6.877999999999999e-06
1459976386650,0.935,4.706e-06
1459976386660,0.935,5.792000000000001e-06
1459976386670,0.935,5.0680000000000004e-06
1459976386680,0.935,7.602e-06
1459976386690,0.935,6.154e-06
1459976386700,0.935,5.792000000000001e-06
1459976386710,0.935,6.877999999999999e-06
1459976386720,0.935,1.086e-05
1459976386730,0.935,9.05e-06
1459976386740,0.935,8.326e-06
1459976386750,0.935,5.792000000000001e-06
1459976386760,0.935,1.0136000000000001e-05
1459976386770,0.935,9.774e-06
1459976386780,0.935,9.412e-06
1459976386790,0.935,7.602e-06
1459976386800,0.935,7.602e-06
1459976386810,0.935,1.0136000000000001e-05
1459976386820,0.935,8.326e-06
1459976386830,0.935,8.326e-06
1459976386840,0.935,7.964e-06
1459976386850,0.935,6.516e-06
1459976386860,0.935,7.964e-06
1459976386870,0.935,6.877999999999999e-06
1459976386880,0.935,7.602e-06
1459976386890,0.935,7.24e-06
1459976386900,0.935,6.516e-06
1459976386910,0.935,7.964e-06
1459976386920,0.935,7.964e-06
1459976386930,0.935,6.877999999999999e-06
1459976386940,0.935,7.964e-06
1459976386950,0.935,8.326e-06
1459976386960,0.935,1.2308e-05
1459976386970,0.935,1.0136000000000001e-05
1459976386980,0.935,1.2308e-05
1459976386990,0.935,9.05e-06
1459976387000,0.935,1.2308e-05
1459976387010,0.935,1.4118e-05
1459976387020,0.935,1.086e-05
1459976387030,0.935,7.964e-06
1459976387040,0.935,7.964e-06
1459976387050,0.935,8.326e-06
1459976387060,0.935,7.964e-06
1459976387070,0.935,6.516e-06
1459976387080,0.935,6.877999999999999e-06
1459976387090,0.935,5.792000000000001e-06
1459976387100,0.935,7.602e-06
1459976387110,0.935,9.05e-06
1459976387120,0.935,7.602e-06
1459976387130,0.935,5.792000000000001e-06
1459976387140,0.935,8.687999999999999e-06
1459976387150,0.935,5.792000000000001e-06
1459976387160,0.935,8.326e-06
1459976387170,0.935,6.154e-06
1459976387180,0.935,8.326e-06
1459976387190,0.935,7.964e-06
1459976387200,0.935,1.0498e-05
1459976387210,0.935,9.05e-06
1459976387220,0.935,1.0498e-05
1459976387230,0.935,6.877999999999999e-06
1459976387240,0.935,8.687999999999999e-06
1459976387250,0.935,7.602e-06
1459976387260,0.935,9.05e-06
1459976387270,0.935,6.877999999999999e-06
1459976387280,0.935,6.516e-06
1459976387290,0.935,7.602e-06
1459976387300,0.935,7.602e-06
1459976387310,0.935,6.154e-06
1459976387320,0.935,5.0680000000000004e-06
1459976387330,0.935,4.343999999999999e-06
1459976387340,0.935,6.877999999999999e-06
1459976387350,0.935,5.0680000000000004e-06
1459976387360,0.935,7.24e-06
1459976387370,0.935,5.43e-06
1459976387380,0.935,7.24e-06
1459976387390,0.935,9.774e-06
1459976387400,0.935,7.964e-06
1459976387410,0.935,7.964e-06
1459976387420,0.935,8.326e-06
1459976387430,0.935,7.602e-06
1459976387440,0.935,9.774e-06
1459976387450,0.935,8.326e-06
1459976387460,0.935,9.774e-06
1459976387470,0.935,7.24e-06
1459976387480,0.935,9.774e-06
1459976387490,0.935,7.964e-06
1459976387500,0.935,7.24e-06
1459976387510,0.935,5.792000000000001e-06
1459976387520,0.935,5.792000000000001e-06
1459976387530,0.935,5.792000000000001e-06
1459976387540,0.935,2.8960000000000003e-06
1459976387550,0.935,6.154e-06
1459976387560,0.935,4.706e-06
1459976387570,0.935,5.0680000000000004e-06
1459976387580,0.935,6.877999999999999e-06
1459976387590,0.935,5.792000000000001e-06
1459976387600,0.935,7.24e-06
1459976387610,0.935,5.43e-06
1459976387620,0.935,6.877999999999999e-06
1459976387630,0.935,9.05e-06
1459976387640,0.935,1.1945999999999999e-05
1459976387650,0.935,7.602e-06
1459976387660,0.935,9.412e-06
1459976387670,0.935,7.24e-06
1459976387680,0.935,1.086e-05
1459976387690,0.935,7.964e-06
1459976387700,0.935,8.326e-06
1459976387710,0.935,7.24e-06
1459976387720,0.935,9.412e-06
1459976387730,0.935,1.1945999999999999e-05
1459976387740,0.935,7.964e-06
1459976387750,0.935,5.0680000000000004e-06
1459976387760,0.935,5.0680000000000004e-06
1459976387770,0.935,3.982e-06
1459976387780,0.935,5.43e-06
1459976387790,0.935,4.706e-06
1459976387800,0.935,6.154e-06
1459976387810,0.935,4.343999999999999e-06
1459976387820,0.935,9.774e-06
1459976387830,0.935,7.602e-06
1459976387840,0.935,1.0136000000000001e-05
1459976387850,0.935,6.877999999999999e-06
1459976387860,0.935,8.326e-06
1459976387870,0.935,7.964e-06
1459976387880,0.935,9.412e-06
1459976387890,0.935,8.326e-06
1459976387900,0.935,7.602e-06
1459976387910,0.935,1.0498e-05
1459976387920,0.935,1.2308e-05
1459976387930,0.935,9.412e-06
1459976387940,0.935,6.516e-06
1459976387950,0.935,5.43e-06
1459976387960,0.935,6.516e-06
1459976387970,0.935,5.0680000000000004e-06
1459976387980,0.935,5.43e-06
1459976387990,0.935,4.706e-06
1459976388000,0.935,6.877999999999999e-06
1459976388010,0.935,6.154e-06
1459976388020,0.935,9.774e-06
1459976388030,0.935,3.982e-06
1459976388040,0.935,7.602e-06
1459976388050,0.935,5.43e-06
1459976388060,0.935,7.964e-06
1459976388070,0.935,4.343999999999999e-06
1459976388080,0.935,6.516e-06
1459976388090,0.935,4.343999999999999e-06
1459976388100,0.935,1.1584000000000001e-05
1459976388110,0.935,5.792000000000001e-06
1459976388120,0.935,8.687999999999999e-06
1459976388130,0.935,5.43e-06
1459976388140,0.935,7.24e-06
1459976388150,0.935,9.05e-06
1459976388160,0.935,6.877999999999999e-06
1459976388170,0.935,9.774e-06
1459976388180,0.935,6.877999999999999e-06
1459976388190,0.935,5.43e-06
1459976388200,0.935,7.602e-06
1459976388230,0.935,7.602e-06
1459976388240,0.935,6.154e-06
1459976388250,0.935,4.706e-06
1459976388260,0.935,6.516e-06
1459976388270,0.935,3.62e-06
1459976388280,0.935,6.516e-06
1459976388290,0.935,3.62e-06
