Timestamp,position,BLMTI.06L7.B1E10_TCP.C6L7.B1
1459974098410,0.42,2.8960000000000003e-06
1459974098420,0.42,2.5340000000000002e-06
1459974098430,0.42,2.8960000000000003e-06
1459974098440,0.42,2.1719999999999997e-06
1459974098450,0.42,3.62e-06
1459974098460,0.42,2.8960000000000003e-06
1459974098470,0.42,3.982e-06
1459974098480,0.42,2.8960000000000003e-06
1459974098490,0.42,2.5340000000000002e-06
1459974098500,0.42,3.258e-06
1459974098510,0.42,2.1719999999999997e-06
1459974098520,0.42,2.1719999999999997e-06
1459974098530,0.42,2.5340000000000002e-06
1459974098540,0.42,3.258e-06
1459974098550,0.42,3.62e-06
1459974098560,0.42,3.258e-06
1459974098570,0.42,3.258e-06
1459974098580,0.42,3.982e-06
1459974098590,0.42,5.43e-06
1459974098600,0.42,9.412e-06
1459974098610,0.42,7.602e-06
1459974098620,0.42,2.8960000000000003e-06
1459974098630,0.42,2.8960000000000003e-06
1459974098640,0.42,2.8960000000000003e-06
1459974098650,0.42,4.706e-06
1459974098660,0.42,2.5340000000000002e-06
1459974098670,0.42,3.258e-06
1459974098680,0.42,3.258e-06
1459974098690,0.42,5.792000000000001e-06
1459974098700,0.42,2.8960000000000003e-06
1459974098710,0.42,2.8960000000000003e-06
1459974098720,0.42,3.258e-06
1459974098730,0.42,3.62e-06
1459974098740,0.42,4.343999999999999e-06
1459974098750,0.42,2.8960000000000003e-06
1459974098760,0.42,4.343999999999999e-06
1459974098770,0.42,7.24e-06
1459974098780,0.42,1.0498e-05
1459974098790,0.42,6.516e-06
1459974098800,0.42,3.62e-06
1459974098810,0.42,2.8960000000000003e-06
1459974098820,0.42,3.258e-06
1459974098830,0.42,4.343999999999999e-06
1459974098840,0.42,3.982e-06
1459974098850,0.42,3.982e-06
1459974098860,0.42,2.5340000000000002e-06
1459974098870,0.42,3.982e-06
1459974098880,0.42,2.8960000000000003e-06
1459974098890,0.42,3.258e-06
1459974098900,0.42,2.5340000000000002e-06
1459974098910,0.42,2.5340000000000002e-06
1459974098920,0.42,2.5340000000000002e-06
1459974098930,0.42,2.8960000000000003e-06
1459974098940,0.42,2.8960000000000003e-06
1459974098950,0.42,4.343999999999999e-06
1459974098960,0.42,3.62e-06
1459974098970,0.42,3.982e-06
1459974098980,0.42,2.5340000000000002e-06
1459974098990,0.42,2.5340000000000002e-06
1459974099000,0.42,3.258e-06
1459974099010,0.42,2.5340000000000002e-06
