Timestamp,position,BLMTI.06R7.B2I10_TCP.C6R7.B2
1459972930660,-1.09,3.258e-06
1459972930670,-1.09,1.0859999999999999e-06
1459972930680,-1.09,1.0859999999999999e-06
1459972930690,-1.09,7.240000000000001e-07
1459972930700,-1.09,1.81e-06
1459972930710,-1.09,1.0859999999999999e-06
1459972930720,-1.09,5.0680000000000004e-06
1459972930730,-1.09,1.81e-06
1459972930740,-1.09,4.343999999999999e-06
1459972930750,-1.09,1.0859999999999999e-06
1459972930760,-1.09,2.5340000000000002e-06
1459972930770,-1.09,1.0859999999999999e-06
1459972930780,-1.09,1.0859999999999999e-06
1459972930790,-1.09,1.81e-06
1459972930800,-1.09,1.81e-06
1459972930810,-1.09,2.5340000000000002e-06
1459972930820,-1.09,3.982e-06
1459972930830,-1.09,2.1719999999999997e-06
1459972930840,-1.09,2.5340000000000002e-06
1459972930850,-1.09,1.81e-06
1459972930860,-1.09,1.4480000000000002e-06
1459972930870,-1.09,1.0859999999999999e-06
1459972930880,-1.09,2.5340000000000002e-06
1459972930890,-1.09,4.343999999999999e-06
1459972930900,-1.09,8.687999999999999e-06
1459972930910,-1.09,5.0680000000000004e-06
1459972930920,-1.09,4.706e-06
1459972930930,-1.09,1.4480000000000002e-06
1459972930940,-1.09,1.81e-06
1459972930950,-1.09,0.0
1459972930960,-1.09,1.0859999999999999e-06
1459972930970,-1.09,7.240000000000001e-07
1459972930980,-1.09,2.8960000000000003e-06
1459972930990,-1.09,2.5340000000000002e-06
1459972931000,-1.09,4.343999999999999e-06
1459972931010,-1.09,2.1719999999999997e-06
1459972931020,-1.09,2.5340000000000002e-06
1459972931030,-1.09,2.1719999999999997e-06
1459972931040,-1.09,1.81e-06
1459972931050,-1.09,1.0859999999999999e-06
1459972931060,-1.09,1.4480000000000002e-06
1459972931070,-1.09,2.1719999999999997e-06
1459972931080,-1.09,2.8960000000000003e-06
1459972931090,-1.09,2.8960000000000003e-06
1459972931100,-1.09,1.4480000000000002e-06
1459972931110,-1.09,1.0859999999999999e-06
1459972931120,-1.09,7.240000000000001e-07
1459972931130,-1.09,7.240000000000001e-07
1459972931140,-1.09,1.0859999999999999e-06
1459972931150,-1.09,1.0859999999999999e-06
1459972931160,-1.09,6.154e-06
1459972931170,-1.09,6.516e-06
1459972931180,-1.09,1.0498e-05
1459972931190,-1.09,2.5340000000000002e-06
1459972931200,-1.09,2.8960000000000003e-06
1459972931210,-1.09,3.6200000000000004e-07
1459972931220,-1.09,1.4480000000000002e-06
1459972931230,-1.09,7.240000000000001e-07
1459972931240,-1.09,1.4480000000000002e-06
1459972931250,-1.09,1.0859999999999999e-06
1459972931260,-1.09,1.4480000000000002e-06
1459972931270,-1.09,1.81e-06
1459972931280,-1.09,2.1719999999999997e-06
1459972931290,-1.09,7.240000000000001e-07
1459972931300,-1.09,1.4480000000000002e-06
1459972931310,-1.09,1.4480000000000002e-06
1459972931320,-1.09,2.1719999999999997e-06
1459972931330,-1.09,2.8960000000000003e-06
1459972931340,-1.09,3.62e-06
1459972931350,-1.09,3.258e-06
1459972931360,-1.09,3.258e-06
1459972931370,-1.09,1.81e-06
1459972931380,-1.09,2.5340000000000002e-06
1459972931390,-1.09,1.0859999999999999e-06
1459972931400,-1.09,1.4480000000000002e-06
1459972931410,-1.09,0.0
1459972931420,-1.09,1.4480000000000002e-06
1459972931430,-1.09,7.240000000000001e-07
1459972931440,-1.09,1.4480000000000002e-06
1459972931450,-1.09,1.0859999999999999e-06
1459972931460,-1.09,3.258e-06
1459972931470,-1.09,1.81e-06
1459972931480,-1.09,1.81e-06
1459972931490,-1.09,1.4480000000000002e-06
1459972931500,-1.09,1.4480000000000002e-06
1459972931510,-1.09,2.1719999999999997e-06
1459972931520,-1.09,1.81e-06
1459972931530,-1.09,1.81e-06
1459972931540,-1.09,1.0859999999999999e-06
1459972931550,-1.09,1.0859999999999999e-06
1459972931560,-1.09,7.240000000000001e-07
1459972931570,-1.09,7.240000000000001e-07
1459972931580,-1.09,1.0859999999999999e-06
1459972931590,-1.09,1.81e-06
1459972931600,-1.09,1.81e-06
1459972931610,-1.09,2.5340000000000002e-06
1459972931620,-1.09,3.982e-06
1459972931630,-1.09,1.81e-06
1459972931640,-1.09,2.1719999999999997e-06
1459972931650,-1.09,1.0859999999999999e-06
1459972931660,-1.035,1.4480000000000002e-06
1459972931670,-1.035,7.240000000000001e-07
1459972931680,-1.035,1.0859999999999999e-06
1459972931690,-1.035,7.240000000000001e-07
1459972931700,-1.035,1.81e-06
1459972931710,-1.035,3.6200000000000004e-07
1459972931720,-1.035,1.81e-06
1459972931730,-1.035,1.4480000000000002e-06
1459972931740,-1.035,1.0859999999999999e-06
1459972931750,-1.035,7.240000000000001e-07
1459972931760,-1.035,1.0859999999999999e-06
1459972931770,-1.035,1.0859999999999999e-06
1459972931780,-1.035,1.4480000000000002e-06
1459972931790,-1.035,1.81e-06
1459972931800,-1.035,2.5340000000000002e-06
1459972931810,-1.035,7.240000000000001e-07
1459972931820,-1.035,1.0859999999999999e-06
1459972931830,-1.035,3.6200000000000004e-07
1459972931840,-1.035,7.240000000000001e-07
1459972931850,-1.035,3.6200000000000004e-07
1459972931860,-1.035,7.240000000000001e-07
1459972931870,-1.035,7.240000000000001e-07
1459972931880,-1.035,2.1719999999999997e-06
1459972931890,-1.035,1.81e-06
1459972931900,-1.035,1.81e-06
1459972931910,-1.035,1.4480000000000002e-06
1459972931920,-1.035,1.4480000000000002e-06
1459972931930,-1.035,7.240000000000001e-07
1459972931940,-1.035,1.0859999999999999e-06
1459972931950,-1.035,7.240000000000001e-07
1459972931960,-1.035,1.0859999999999999e-06
1459972931970,-1.035,1.0859999999999999e-06
1459972931980,-1.035,1.0859999999999999e-06
1459972931990,-1.035,1.81e-06
1459972932000,-1.035,1.0859999999999999e-06
1459972932010,-1.035,1.4480000000000002e-06
1459972932020,-1.035,3.6200000000000004e-07
1459972932030,-1.035,7.240000000000001e-07
1459972932040,-1.035,7.240000000000001e-07
1459972932050,-1.035,1.0859999999999999e-06
1459972932060,-1.035,1.4480000000000002e-06
1459972932070,-1.035,1.81e-06
1459972932080,-1.035,2.1719999999999997e-06
1459972932090,-1.035,1.4480000000000002e-06
1459972932100,-1.035,1.0859999999999999e-06
1459972932110,-1.035,3.6200000000000004e-07
1459972932120,-1.035,1.0859999999999999e-06
1459972932130,-1.035,3.6200000000000004e-07
1459972932140,-1.035,1.4480000000000002e-06
1459972932150,-1.035,3.6200000000000004e-07
1459972932160,-1.035,1.0859999999999999e-06
1459972932170,-1.035,7.240000000000001e-07
1459972932180,-1.035,1.4480000000000002e-06
1459972932190,-1.035,1.0859999999999999e-06
1459972932200,-1.035,1.0859999999999999e-06
1459972932210,-1.035,7.240000000000001e-07
1459972932220,-1.035,1.4480000000000002e-06
1459972932230,-1.035,1.4480000000000002e-06
1459972932240,-1.035,7.240000000000001e-07
1459972932250,-1.035,1.81e-06
1459972932260,-1.035,1.0859999999999999e-06
1459972932270,-1.035,1.4480000000000002e-06
1459972932280,-1.035,1.4480000000000002e-06
1459972932290,-1.035,3.6200000000000004e-07
1459972932300,-1.035,3.6200000000000004e-07
1459972932310,-1.035,0.0
1459972932320,-1.035,3.6200000000000004e-07
1459972932330,-1.035,2.1719999999999997e-06
1459972932340,-1.035,3.62e-06
1459972932350,-1.035,2.8960000000000003e-06
1459972932360,-1.035,5.0680000000000004e-06
1459972932370,-1.035,2.1719999999999997e-06
1459972932380,-1.035,7.24e-06
1459972932390,-1.035,5.792000000000001e-06
1459972932400,-1.035,1.7375999999999998e-05
1459972932410,-1.035,2.0996e-05
1459972932420,-1.035,3.4028e-05
1459972932430,-1.035,2.9321999999999998e-05
1459972932440,-1.035,3.7648e-05
1459972932450,-1.035,2.8598000000000003e-05
1459972932460,-1.035,3.6562e-05
