Timestamp,position,BLMTI.06L7.B1E10_TCP.C6L7.B1
1459973382970,0.655,3.258e-06
1459973382980,0.655,3.258e-06
1459973382990,0.655,3.258e-06
1459973383000,0.655,2.8960000000000003e-06
1459973383010,0.655,1.81e-06
1459973383020,0.655,3.258e-06
1459973383030,0.655,1.4480000000000002e-06
1459973383040,0.655,2.8960000000000003e-06
1459973383050,0.655,2.5340000000000002e-06
1459973383060,0.655,2.1719999999999997e-06
1459973383070,0.655,2.5340000000000002e-06
1459973383080,0.655,3.258e-06
1459973383090,0.655,3.258e-06
1459973383100,0.655,3.258e-06
1459973383110,0.655,2.5340000000000002e-06
1459973383120,0.655,4.706e-06
1459973383130,0.655,2.5340000000000002e-06
1459973383140,0.655,3.258e-06
1459973383150,0.655,2.5340000000000002e-06
1459973383160,0.655,2.5340000000000002e-06
1459973383170,0.655,2.1719999999999997e-06
1459973383180,0.655,1.81e-06
1459973383190,0.655,2.1719999999999997e-06
1459973383200,0.655,2.5340000000000002e-06
1459973383210,0.655,2.5340000000000002e-06
1459973383220,0.655,2.5340000000000002e-06
1459973383230,0.655,2.5340000000000002e-06
1459973383240,0.655,3.62e-06
1459973383250,0.655,1.81e-06
1459973383260,0.655,3.258e-06
1459973383270,0.655,3.258e-06
1459973383280,0.655,4.706e-06
1459973383290,0.655,2.5340000000000002e-06
1459973383300,0.655,3.982e-06
1459973383310,0.655,2.1719999999999997e-06
1459973383320,0.655,3.258e-06
1459973383330,0.655,2.5340000000000002e-06
1459973383340,0.655,2.1719999999999997e-06
1459973383350,0.655,2.8960000000000003e-06
1459973383360,0.655,2.1719999999999997e-06
1459973383370,0.655,2.5340000000000002e-06
1459973383380,0.655,2.1719999999999997e-06
1459973383390,0.655,2.8960000000000003e-06
1459973383400,0.655,2.5340000000000002e-06
1459973383410,0.655,3.62e-06
1459973383420,0.655,4.706e-06
1459973383430,0.655,4.343999999999999e-06
1459973383440,0.655,2.1719999999999997e-06
1459973383450,0.655,3.258e-06
1459973383460,0.655,2.8960000000000003e-06
1459973383470,0.655,3.258e-06
1459973383480,0.655,2.5340000000000002e-06
1459973383490,0.655,1.4480000000000002e-06
1459973383500,0.655,3.258e-06
1459973383510,0.655,1.81e-06
1459973383520,0.655,2.8960000000000003e-06
1459973383530,0.655,1.81e-06
1459973383540,0.655,2.8960000000000003e-06
1459973383550,0.655,1.0859999999999999e-06
1459973383560,0.655,2.5340000000000002e-06
1459973383570,0.655,2.5340000000000002e-06
1459973383580,0.655,3.258e-06
1459973383590,0.655,2.5340000000000002e-06
1459973383600,0.655,3.62e-06
1459973383610,0.655,4.706e-06
1459973383620,0.655,2.1719999999999997e-06
1459973383630,0.655,2.8960000000000003e-06
1459973383640,0.655,1.4480000000000002e-06
1459973383650,0.655,2.5340000000000002e-06
1459973383660,0.655,1.81e-06
1459973383670,0.655,2.1719999999999997e-06
1459973383680,0.655,1.81e-06
1459973383690,0.655,2.1719999999999997e-06
1459973383700,0.655,2.8960000000000003e-06
