Timestamp,position,BLMTI.05L3.B1I10_TCSG.5L3.B1
1459973314880,0.42,2.1719999999999997e-06
1459973314890,0.42,1.4480000000000002e-06
1459973314900,0.42,7.240000000000001e-07
1459973314910,0.42,1.0859999999999999e-06
1459973314920,0.42,1.0859999999999999e-06
1459973314930,0.42,2.1719999999999997e-06
1459973314940,0.42,7.240000000000001e-07
1459973314950,0.42,3.6200000000000004e-07
1459973314960,0.42,1.0859999999999999e-06
1459973314970,0.42,1.4480000000000002e-06
1459973314980,0.42,1.81e-06
1459973314990,0.42,3.6200000000000004e-07
1459973315000,0.42,1.0859999999999999e-06
1459973315010,0.42,7.240000000000001e-07
1459973315020,0.42,1.4480000000000002e-06
1459973315030,0.42,3.6200000000000004e-07
1459973315040,0.42,2.8960000000000003e-06
1459973315050,0.42,2.1719999999999997e-06
1459973315060,0.42,1.81e-06
1459973315070,0.42,1.0859999999999999e-06
1459973315080,0.42,1.4480000000000002e-06
1459973315090,0.42,7.240000000000001e-07
1459973315100,0.42,1.4480000000000002e-06
1459973315110,0.42,3.6200000000000004e-07
1459973315120,0.42,7.240000000000001e-07
1459973315130,0.42,1.4480000000000002e-06
1459973315140,0.42,1.0859999999999999e-06
1459973315150,0.42,2.1719999999999997e-06
1459973315160,0.42,7.240000000000001e-07
1459973315170,0.42,1.81e-06
1459973315180,0.42,1.0859999999999999e-06
1459973315190,0.42,7.240000000000001e-07
1459973315200,0.42,7.240000000000001e-07
1459973315210,0.42,1.81e-06
1459973315220,0.42,1.0859999999999999e-06
1459973315230,0.42,1.81e-06
1459973315240,0.42,1.0859999999999999e-06
1459973315250,0.42,1.0859999999999999e-06
1459973315260,0.42,1.0859999999999999e-06
1459973315270,0.42,3.6200000000000004e-07
1459973315280,0.42,7.240000000000001e-07
1459973315290,0.42,1.0859999999999999e-06
1459973315300,0.42,2.1719999999999997e-06
1459973315310,0.42,0.0
1459973315320,0.42,7.240000000000001e-07
1459973315330,0.42,1.0859999999999999e-06
1459973315340,0.42,3.6200000000000004e-07
1459973315350,0.42,7.240000000000001e-07
1459973315360,0.42,1.0859999999999999e-06
1459973315370,0.42,1.81e-06
1459973315380,0.42,1.0859999999999999e-06
1459973315390,0.42,1.81e-06
1459973315400,0.42,1.0859999999999999e-06
1459973315410,0.42,1.0859999999999999e-06
1459973315420,0.42,1.0859999999999999e-06
1459973315430,0.42,3.6200000000000004e-07
1459973315440,0.42,1.0859999999999999e-06
1459973315450,0.42,7.240000000000001e-07
1459973315460,0.42,7.240000000000001e-07
1459973315470,0.42,1.0859999999999999e-06
1459973315480,0.42,1.0859999999999999e-06
1459973315490,0.42,7.240000000000001e-07
1459973315500,0.42,1.4480000000000002e-06
1459973315510,0.42,1.0859999999999999e-06
1459973315520,0.42,1.0859999999999999e-06
1459973315530,0.42,7.240000000000001e-07
1459973315540,0.42,1.0859999999999999e-06
1459973315550,0.42,3.6200000000000004e-07
1459973315560,0.42,2.1719999999999997e-06
1459973315570,0.42,7.240000000000001e-07
1459973315580,0.42,7.240000000000001e-07
1459973315590,0.42,1.4480000000000002e-06
1459973315600,0.42,1.0859999999999999e-06
1459973315610,0.42,1.4480000000000002e-06
1459973315620,0.42,3.6200000000000004e-07
1459973315630,0.42,3.6200000000000004e-07
1459973315640,0.42,1.4480000000000002e-06
1459973315650,0.42,1.0859999999999999e-06
1459973315660,0.42,1.4480000000000002e-06
1459973315670,0.42,1.0859999999999999e-06
1459973315680,0.42,1.4480000000000002e-06
1459973315690,0.42,7.240000000000001e-07
1459973315700,0.42,1.0859999999999999e-06
1459973315710,0.42,7.240000000000001e-07
1459973315720,0.42,1.4480000000000002e-06
1459973315730,0.42,1.4480000000000002e-06
1459973315740,0.42,1.81e-06
1459973315750,0.42,3.6200000000000004e-07
1459973315760,0.42,1.4480000000000002e-06
1459973315770,0.42,3.6200000000000004e-07
1459973315780,0.42,3.6200000000000004e-07
1459973315790,0.42,1.0859999999999999e-06
1459973315800,0.42,3.6200000000000004e-07
1459973315810,0.42,7.240000000000001e-07
1459973315820,0.42,7.240000000000001e-07
1459973315830,0.42,1.0859999999999999e-06
1459973315840,0.42,7.240000000000001e-07
1459973315850,0.42,1.0859999999999999e-06
1459973315860,0.42,1.81e-06
1459973315870,0.42,1.4480000000000002e-06
1459973315880,0.42,3.6200000000000004e-07
1459973315890,0.42,7.240000000000001e-07
1459973315900,0.42,1.4480000000000002e-06
1459973315910,0.42,3.6200000000000004e-07
1459973315920,0.42,1.0859999999999999e-06
1459973315930,0.42,7.240000000000001e-07
1459973315940,0.42,1.0859999999999999e-06
1459973315950,0.42,1.4480000000000002e-06
1459973315960,0.42,1.4480000000000002e-06
1459973315970,0.42,7.240000000000001e-07
1459973315980,0.42,1.0859999999999999e-06
1459973315990,0.42,3.6200000000000004e-07
1459973316000,0.42,7.240000000000001e-07
1459973316010,0.42,0.0
1459973316020,0.42,7.240000000000001e-07
1459973316030,0.42,1.0859999999999999e-06
1459973316040,0.42,1.0859999999999999e-06
1459973316050,0.42,1.0859999999999999e-06
1459973316060,0.42,1.0859999999999999e-06
1459973316070,0.42,1.4480000000000002e-06
1459973316080,0.42,7.240000000000001e-07
1459973316090,0.42,3.6200000000000004e-07
1459973316100,0.42,7.240000000000001e-07
1459973316110,0.42,7.240000000000001e-07
1459973316120,0.42,7.240000000000001e-07
1459973316130,0.42,1.0859999999999999e-06
1459973316140,0.42,1.81e-06
1459973316150,0.42,0.0
1459973316160,0.42,1.4480000000000002e-06
1459973316170,0.42,3.6200000000000004e-07
1459973316180,0.42,1.0859999999999999e-06
1459973316190,0.42,1.0859999999999999e-06
1459973316200,0.42,1.0859999999999999e-06
1459973316210,0.42,7.240000000000001e-07
1459973316220,0.42,1.4480000000000002e-06
1459973316230,0.42,1.4480000000000002e-06
1459973316240,0.42,7.240000000000001e-07
1459973316250,0.42,7.240000000000001e-07
1459973316260,0.42,7.240000000000001e-07
1459973316270,0.42,0.0
1459973316280,0.42,7.240000000000001e-07
1459973316290,0.42,3.6200000000000004e-07
1459973316300,0.42,1.4480000000000002e-06
1459973316310,0.42,7.240000000000001e-07
1459973316320,0.42,7.240000000000001e-07
1459973316330,0.42,1.0859999999999999e-06
1459973316340,0.42,3.6200000000000004e-07
1459973316350,0.42,1.0859999999999999e-06
1459973316360,0.42,7.240000000000001e-07
1459973316370,0.42,7.240000000000001e-07
1459973316380,0.42,7.240000000000001e-07
1459973316390,0.42,3.6200000000000004e-07
1459973316400,0.42,1.0859999999999999e-06
1459973316410,0.42,1.0859999999999999e-06
1459973316420,0.42,1.4480000000000002e-06
1459973316430,0.42,1.0859999999999999e-06
1459973316440,0.42,1.0859999999999999e-06
1459973316450,0.42,0.0
1459973316460,0.42,7.240000000000001e-07
1459973316470,0.42,3.6200000000000004e-07
1459973316480,0.42,1.4480000000000002e-06
1459973316490,0.42,0.0
1459973316500,0.42,1.0859999999999999e-06
1459973316510,0.42,1.4480000000000002e-06
1459973316520,0.42,1.81e-06
1459973316530,0.42,1.0859999999999999e-06
1459973316540,0.42,1.4480000000000002e-06
1459973316550,0.42,7.240000000000001e-07
1459973316560,0.42,7.240000000000001e-07
1459973316570,0.42,1.0859999999999999e-06
1459973316580,0.42,0.0
1459973316590,0.42,1.4480000000000002e-06
1459973316600,0.42,1.4480000000000002e-06
1459973316610,0.42,3.6200000000000004e-07
1459973316620,0.42,1.4480000000000002e-06
1459973316630,0.42,0.0
1459973316640,0.42,1.0859999999999999e-06
1459973316650,0.4,3.6200000000000004e-07
1459973316660,0.4,7.240000000000001e-07
1459973316670,0.4,1.4480000000000002e-06
1459973316680,0.4,1.0859999999999999e-06
1459973316690,0.4,3.6200000000000004e-07
1459973316700,0.4,7.240000000000001e-07
1459973316710,0.4,7.240000000000001e-07
1459973316720,0.4,7.240000000000001e-07
1459973316730,0.4,7.240000000000001e-07
1459973316740,0.4,1.81e-06
1459973316750,0.4,3.6200000000000004e-07
1459973316760,0.4,1.0859999999999999e-06
1459973316770,0.4,3.6200000000000004e-07
1459973316780,0.4,1.4480000000000002e-06
1459973316790,0.4,0.0
1459973316800,0.4,7.240000000000001e-07
1459973316810,0.4,3.6200000000000004e-07
1459973316820,0.4,1.0859999999999999e-06
1459973316830,0.4,1.0859999999999999e-06
1459973316840,0.4,1.0859999999999999e-06
1459973316850,0.4,3.6200000000000004e-07
1459973316860,0.4,1.0859999999999999e-06
1459973316870,0.4,1.0859999999999999e-06
1459973316880,0.4,1.4480000000000002e-06
1459973316890,0.4,0.0
1459973316900,0.4,1.4480000000000002e-06
1459973316910,0.4,3.6200000000000004e-07
1459973316920,0.4,1.4480000000000002e-06
1459973316930,0.4,7.240000000000001e-07
1459973316940,0.4,7.240000000000001e-07
1459973316950,0.4,7.240000000000001e-07
1459973316960,0.4,1.81e-06
1459973316970,0.4,0.0
1459973316980,0.4,7.240000000000001e-07
1459973316990,0.4,1.0859999999999999e-06
1459973317000,0.4,1.0859999999999999e-06
1459973317010,0.4,3.6200000000000004e-07
1459973317020,0.4,1.81e-06
1459973317030,0.4,3.258e-06
1459973317040,0.4,3.258e-06
1459973317050,0.4,5.792000000000001e-06
1459973317060,0.4,7.24e-06
1459973317070,0.4,1.086e-05
1459973317080,0.4,1.0498e-05
1459973317090,0.4,1.3032e-05
1459973317100,0.4,1.267e-05
1459973317110,0.4,1.2308e-05
1459973317120,0.4,1.5928e-05
1459973317130,0.4,1.1584000000000001e-05
1459973317140,0.4,1.448e-05
1459973317150,0.4,1.3394000000000001e-05
1459973317160,0.4,1.3394000000000001e-05
1459973317170,0.4,1.1945999999999999e-05
1459973317180,0.4,1.3032e-05
1459973317190,0.4,1.4842000000000001e-05
1459973317200,0.4,1.8824e-05
1459973317210,0.4,1.7375999999999998e-05
1459973317220,0.4,2.0272000000000002e-05
1459973317230,0.4,1.5566e-05
1459973317240,0.4,1.5204e-05
1459973317250,0.4,1.3394000000000001e-05
1459973317260,0.4,1.3032e-05
1459973317270,0.4,1.3394000000000001e-05
1459973317280,0.4,1.1945999999999999e-05
1459973317290,0.4,1.0498e-05
1459973317300,0.4,1.1945999999999999e-05
1459973317310,0.4,9.412e-06
1459973317320,0.4,9.774e-06
1459973317330,0.4,9.05e-06
1459973317340,0.4,1.0136000000000001e-05
1459973317350,0.4,1.086e-05
1459973317360,0.4,1.1945999999999999e-05
1459973317370,0.4,1.3032e-05
1459973317380,0.4,1.448e-05
1459973317390,0.4,1.1584000000000001e-05
1459973317400,0.4,1.2308e-05
1459973317410,0.4,1.1584000000000001e-05
1459973317420,0.4,1.086e-05
1459973317430,0.4,9.05e-06
1459973317440,0.4,9.05e-06
1459973317450,0.4,7.964e-06
1459973317460,0.4,7.24e-06
1459973317470,0.4,7.602e-06
1459973317480,0.4,9.05e-06
1459973317490,0.4,8.326e-06
1459973317500,0.4,9.412e-06
1459973317510,0.4,1.0136000000000001e-05
1459973317520,0.4,1.0498e-05
1459973317530,0.4,8.687999999999999e-06
1459973317540,0.4,1.0136000000000001e-05
1459973317550,0.4,7.602e-06
1459973317560,0.4,9.05e-06
1459973317570,0.4,7.602e-06
1459973317580,0.4,9.05e-06
1459973317590,0.4,7.602e-06
1459973317600,0.4,8.326e-06
1459973317610,0.4,5.43e-06
1459973317620,0.4,6.154e-06
1459973317630,0.4,6.516e-06
1459973317640,0.4,5.0680000000000004e-06
1459973317650,0.4,6.154e-06
1459973317660,0.4,6.516e-06
1459973317670,0.4,7.964e-06
1459973317680,0.4,9.412e-06
1459973317690,0.4,6.877999999999999e-06
1459973317700,0.4,7.602e-06
1459973317710,0.4,6.154e-06
1459973317720,0.4,5.792000000000001e-06
1459973317730,0.4,2.8960000000000003e-06
1459973317740,0.4,4.343999999999999e-06
1459973317750,0.4,3.62e-06
1459973317760,0.4,5.0680000000000004e-06
1459973317770,0.4,5.43e-06
1459973317780,0.4,5.792000000000001e-06
1459973317790,0.4,3.258e-06
1459973317800,0.4,4.706e-06
1459973317810,0.4,4.343999999999999e-06
1459973317820,0.4,5.792000000000001e-06
1459973317830,0.4,5.0680000000000004e-06
1459973317840,0.4,6.154e-06
1459973317850,0.4,7.24e-06
1459973317860,0.4,7.24e-06
1459973317870,0.4,8.687999999999999e-06
1459973317880,0.4,6.154e-06
1459973317890,0.4,5.43e-06
1459973317900,0.4,5.0680000000000004e-06
1459973317910,0.4,4.343999999999999e-06
1459973317920,0.4,3.982e-06
1459973317930,0.4,4.706e-06
1459973317940,0.4,3.982e-06
1459973317950,0.4,4.343999999999999e-06
1459973317960,0.4,5.0680000000000004e-06
1459973317970,0.4,5.0680000000000004e-06
1459973317980,0.4,4.343999999999999e-06
1459973317990,0.4,4.343999999999999e-06
1459973318000,0.4,5.0680000000000004e-06
1459973318010,0.4,3.62e-06
1459973318020,0.4,5.43e-06
1459973318030,0.4,6.154e-06
1459973318040,0.4,5.792000000000001e-06
1459973318050,0.4,5.792000000000001e-06
1459973318060,0.4,5.792000000000001e-06
1459973318070,0.4,3.62e-06
1459973318080,0.4,3.258e-06
1459973318090,0.4,1.81e-06
1459973318100,0.4,3.982e-06
1459973318110,0.4,3.62e-06
1459973318120,0.4,4.706e-06
1459973318130,0.4,5.792000000000001e-06
1459973318140,0.4,4.706e-06
1459973318150,0.4,5.792000000000001e-06
1459973318160,0.4,4.706e-06
1459973318170,0.4,3.258e-06
1459973318180,0.4,3.62e-06
1459973318190,0.4,2.8960000000000003e-06
1459973318200,0.4,5.0680000000000004e-06
1459973318210,0.4,4.343999999999999e-06
1459973318220,0.4,5.0680000000000004e-06
1459973318230,0.4,3.62e-06
1459973318240,0.4,3.982e-06
1459973318250,0.4,2.5340000000000002e-06
1459973318260,0.4,3.258e-06
1459973318270,0.4,1.81e-06
1459973318280,0.4,3.258e-06
1459973318290,0.4,2.8960000000000003e-06
1459973318300,0.4,3.258e-06
1459973318310,0.4,3.982e-06
1459973318320,0.4,3.62e-06
1459973318330,0.4,2.5340000000000002e-06
1459973318340,0.4,3.258e-06
1459973318350,0.4,3.982e-06
1459973318360,0.4,2.5340000000000002e-06
1459973318370,0.4,3.62e-06
1459973318380,0.4,3.258e-06
1459973318390,0.4,2.1719999999999997e-06
1459973318400,0.4,2.1719999999999997e-06
1459973318410,0.4,2.5340000000000002e-06
1459973318420,0.4,1.81e-06
1459973318430,0.4,1.81e-06
1459973318440,0.4,2.5340000000000002e-06
1459973318450,0.4,1.81e-06
1459973318460,0.4,2.8960000000000003e-06
1459973318470,0.4,1.81e-06
1459973318480,0.4,3.258e-06
1459973318490,0.4,2.5340000000000002e-06
1459973318500,0.4,3.62e-06
1459973318510,0.4,2.5340000000000002e-06
1459973318520,0.4,3.258e-06
1459973318530,0.4,2.8960000000000003e-06
1459973318540,0.4,2.8960000000000003e-06
1459973318550,0.4,1.81e-06
1459973318560,0.4,3.62e-06
1459973318570,0.4,2.5340000000000002e-06
1459973318580,0.4,2.5340000000000002e-06
1459973318590,0.4,2.1719999999999997e-06
1459973318600,0.4,2.8960000000000003e-06
1459973318610,0.4,2.8960000000000003e-06
1459973318620,0.4,2.1719999999999997e-06
1459973318630,0.4,2.1719999999999997e-06
1459973318640,0.4,3.62e-06
1459973318650,0.4,2.1719999999999997e-06
