Timestamp,position,BLMTI.06R7.B2I10_TCP.D6R7.B2
1493651377950,2.11,3.6200000000000004e-07
1493651377960,2.11,0.0
1493651377970,2.11,3.6200000000000004e-07
1493651377980,2.11,3.6200000000000004e-07
1493651377990,2.11,3.6200000000000004e-07
1493651378000,2.11,7.240000000000001e-07
1493651378010,2.11,0.0
1493651378020,2.11,3.6200000000000004e-07
1493651378030,2.11,0.0
1493651378040,2.11,7.240000000000001e-07
1493651378050,2.11,3.6200000000000004e-07
1493651378060,2.11,3.6200000000000004e-07
1493651378070,2.11,3.6200000000000004e-07
1493651378080,2.11,7.240000000000001e-07
1493651378090,2.11,3.6200000000000004e-07
1493651378100,2.11,3.6200000000000004e-07
1493651378110,2.11,3.6200000000000004e-07
1493651378120,2.11,3.6200000000000004e-07
1493651378130,2.11,3.6200000000000004e-07
1493651378140,2.11,0.0
1493651378150,2.11,3.6200000000000004e-07
1493651378160,2.11,3.6200000000000004e-07
1493651378170,2.11,0.0
1493651378180,2.11,3.6200000000000004e-07
1493651378190,2.11,0.0
1493651378200,2.11,7.240000000000001e-07
1493651378210,2.11,0.0
1493651378220,2.11,3.6200000000000004e-07
1493651378230,2.11,3.6200000000000004e-07
1493651378240,2.11,3.6200000000000004e-07
1493651378250,2.11,3.6200000000000004e-07
1493651378260,2.11,3.6200000000000004e-07
1493651378270,2.11,7.240000000000001e-07
1493651378280,2.11,0.0
1493651378290,2.11,7.240000000000001e-07
1493651378300,2.11,1.0859999999999999e-06
1493651378310,2.11,0.0
1493651378320,2.11,0.0
1493651378330,2.11,3.6200000000000004e-07
1493651378340,2.11,7.240000000000001e-07
1493651378350,2.11,0.0
1493651378360,2.11,0.0
1493651378370,2.11,3.6200000000000004e-07
1493651378380,2.11,3.6200000000000004e-07
1493651378390,2.11,0.0
1493651378400,2.11,7.240000000000001e-07
1493651378410,2.11,0.0
1493651378420,2.11,0.0
1493651378430,2.11,3.6200000000000004e-07
1493651378440,2.11,3.6200000000000004e-07
1493651378450,2.11,3.6200000000000004e-07
1493651378460,2.11,3.6200000000000004e-07
1493651378470,2.11,0.0
1493651378480,2.11,7.240000000000001e-07
1493651378490,2.11,0.0
1493651378500,2.11,3.6200000000000004e-07
1493651378510,2.11,0.0
1493651378520,2.11,3.6200000000000004e-07
1493651378530,2.11,3.6200000000000004e-07
1493651378540,2.11,7.240000000000001e-07
1493651378550,2.11,0.0
1493651378560,2.11,3.6200000000000004e-07
1493651378570,2.11,0.0
1493651378580,2.11,7.240000000000001e-07
1493651378590,2.11,0.0
1493651378600,2.11,3.6200000000000004e-07
1493651378610,2.11,0.0
1493651378620,2.11,7.240000000000001e-07
1493651378630,2.11,3.6200000000000004e-07
1493651378640,2.11,0.0
1493651378650,2.11,7.240000000000001e-07
1493651378660,2.11,3.6200000000000004e-07
1493651378670,2.11,0.0
1493651378680,2.11,3.6200000000000004e-07
1493651378690,2.11,3.6200000000000004e-07
1493651378700,2.11,0.0
1493651378710,2.11,0.0
1493651378720,2.11,3.6200000000000004e-07
1493651378730,2.11,3.6200000000000004e-07
1493651378740,2.11,3.6200000000000004e-07
1493651378750,2.11,3.6200000000000004e-07
1493651378760,2.11,3.6200000000000004e-07
1493651378770,2.11,3.6200000000000004e-07
1493651378780,2.11,3.6200000000000004e-07
1493651378790,2.11,0.0
1493651378800,2.11,3.6200000000000004e-07
