Timestamp,position,BLMTI.04L6.B2I11_TCSP.A4L6.B2
1493651077620,9.615,3.6200000000000004e-07
1493651077630,9.615,3.6200000000000004e-07
1493651077640,9.615,1.0859999999999999e-06
1493651077650,9.615,0.0
1493651077660,9.615,3.6200000000000004e-07
1493651077670,9.615,3.6200000000000004e-07
1493651077680,9.615,0.0
1493651077690,9.615,3.6200000000000004e-07
1493651077700,9.615,0.0
1493651077710,9.615,3.6200000000000004e-07
1493651077720,9.615,0.0
1493651077730,9.615,3.6200000000000004e-07
1493651077740,9.615,0.0
1493651077750,9.615,7.240000000000001e-07
1493651077760,9.615,3.6200000000000004e-07
1493651077770,9.615,7.240000000000001e-07
1493651077780,9.615,0.0
1493651077790,9.615,3.6200000000000004e-07
1493651077800,9.615,3.6200000000000004e-07
1493651077810,9.615,3.6200000000000004e-07
1493651077820,9.615,7.240000000000001e-07
1493651077830,9.615,3.6200000000000004e-07
1493651077840,9.615,7.240000000000001e-07
1493651077850,9.615,0.0
1493651077860,9.615,0.0
1493651077870,9.615,3.6200000000000004e-07
1493651077880,9.615,3.6200000000000004e-07
1493651077890,9.615,3.6200000000000004e-07
1493651077900,9.615,0.0
1493651077910,9.615,3.6200000000000004e-07
1493651077920,9.615,0.0
1493651077930,9.615,7.240000000000001e-07
1493651077940,9.615,0.0
1493651077950,9.615,7.240000000000001e-07
1493651077960,9.615,0.0
1493651077970,9.615,3.6200000000000004e-07
1493651077980,9.615,0.0
1493651077990,9.615,7.240000000000001e-07
1493651078000,9.615,0.0
1493651078010,9.615,3.6200000000000004e-07
1493651078020,9.615,0.0
1493651078030,9.615,3.6200000000000004e-07
1493651078040,9.615,3.6200000000000004e-07
1493651078050,9.615,7.240000000000001e-07
1493651078060,9.615,0.0
1493651078070,9.615,0.0
1493651078080,9.615,7.240000000000001e-07
1493651078090,9.615,0.0
1493651078100,9.615,3.6200000000000004e-07
1493651078110,9.615,3.6200000000000004e-07
1493651078120,9.615,3.6200000000000004e-07
1493651078130,9.615,3.6200000000000004e-07
1493651078140,9.615,0.0
1493651078150,9.615,0.0
1493651078160,9.615,0.0
1493651078170,9.615,7.240000000000001e-07
1493651078180,9.615,0.0
1493651078190,9.615,1.0859999999999999e-06
1493651078200,9.615,0.0
1493651078210,9.615,3.6200000000000004e-07
1493651078220,9.615,0.0
1493651078230,9.615,3.6200000000000004e-07
1493651078240,9.615,3.6200000000000004e-07
1493651078250,9.615,7.240000000000001e-07
1493651078260,9.615,3.6200000000000004e-07
1493651078270,9.615,0.0
1493651078280,9.615,0.0
1493651078290,9.615,1.0859999999999999e-06
1493651078300,9.615,3.6200000000000004e-07
1493651078310,9.615,3.6200000000000004e-07
1493651078320,9.615,0.0
1493651078330,9.615,7.240000000000001e-07
1493651078340,9.615,7.240000000000001e-07
1493651078350,9.615,3.6200000000000004e-07
1493651078360,9.615,3.6200000000000004e-07
1493651078370,9.615,0.0
1493651078380,9.615,3.6200000000000004e-07
1493651078390,9.615,7.240000000000001e-07
1493651078400,9.615,0.0
1493651078410,9.615,3.6200000000000004e-07
1493651078420,9.615,0.0
1493651078430,9.615,3.6200000000000004e-07
1493651078440,9.615,3.6200000000000004e-07
1493651078450,9.615,3.6200000000000004e-07
1493651078460,9.615,0.0
1493651078470,9.615,3.6200000000000004e-07
1493651078480,9.615,3.6200000000000004e-07
1493651078490,9.615,0.0
1493651078500,9.615,7.240000000000001e-07
1493651078510,9.615,0.0
1493651078520,9.615,3.6200000000000004e-07
1493651078530,9.615,3.6200000000000004e-07
1493651078540,9.615,7.240000000000001e-07
1493651078550,9.615,3.6200000000000004e-07
1493651078560,9.615,0.0
1493651078570,9.615,3.6200000000000004e-07
1493651078580,9.615,0.0
1493651078590,9.615,3.6200000000000004e-07
1493651078600,9.615,7.240000000000001e-07
1493651078610,9.615,3.6200000000000004e-07
1493651078620,9.615,0.0
1493651078630,9.615,7.240000000000001e-07
1493651078640,9.615,0.0
1493651078650,9.615,3.6200000000000004e-07
1493651078660,9.615,0.0
1493651078670,9.615,7.240000000000001e-07
1493651078680,9.615,7.240000000000001e-07
1493651078690,9.615,0.0
1493651078700,9.615,7.240000000000001e-07
1493651078710,9.615,0.0
1493651078720,9.615,7.240000000000001e-07
1493651078730,9.615,0.0
1493651078740,9.615,0.0
1493651078750,9.615,7.240000000000001e-07
1493651078760,9.615,3.6200000000000004e-07
1493651078770,9.615,3.6200000000000004e-07
1493651078780,9.615,0.0
1493651078790,9.615,3.6200000000000004e-07
1493651078800,9.615,0.0
1493651078810,9.615,3.6200000000000004e-07
1493651078820,9.615,3.6200000000000004e-07
1493651078830,9.615,3.6200000000000004e-07
1493651078840,9.615,3.6200000000000004e-07
1493651078850,9.615,3.6200000000000004e-07
1493651078860,9.615,3.6200000000000004e-07
1493651078870,9.615,0.0
1493651078880,9.615,3.6200000000000004e-07
1493651078890,9.615,0.0
1493651078900,9.615,0.0
1493651078910,9.615,0.0
1493651078920,9.615,7.240000000000001e-07
1493651078930,9.615,0.0
1493651078940,9.615,0.0
1493651078950,9.615,7.240000000000001e-07
1493651078960,9.615,7.240000000000001e-07
1493651078970,9.615,3.6200000000000004e-07
1493651078980,9.615,0.0
1493651078990,9.615,3.6200000000000004e-07
1493651079000,9.615,3.6200000000000004e-07
1493651079010,9.615,7.240000000000001e-07
1493651079020,9.615,3.6200000000000004e-07
1493651079030,9.615,0.0
1493651079040,9.615,3.6200000000000004e-07
1493651079050,9.615,3.6200000000000004e-07
1493651079060,9.615,3.6200000000000004e-07
1493651079070,9.615,0.0
1493651079080,9.615,3.6200000000000004e-07
1493651079090,9.615,0.0
1493651079100,9.615,0.0
1493651079110,9.615,7.240000000000001e-07
1493651079120,9.615,0.0
1493651079130,9.615,0.0
1493651079140,9.615,7.240000000000001e-07
1493651079150,9.615,0.0
1493651079160,9.615,3.6200000000000004e-07
1493651079170,9.615,7.240000000000001e-07
1493651079180,9.615,3.6200000000000004e-07
1493651079190,9.615,3.6200000000000004e-07
1493651079200,9.615,3.6200000000000004e-07
1493651079210,9.615,0.0
1493651079220,9.615,3.6200000000000004e-07
1493651079230,9.615,3.6200000000000004e-07
1493651079240,9.615,3.6200000000000004e-07
1493651079250,9.615,0.0
1493651079260,9.615,3.6200000000000004e-07
1493651079270,9.615,7.240000000000001e-07
1493651079280,9.615,3.6200000000000004e-07
1493651079290,9.615,7.240000000000001e-07
1493651079300,9.615,0.0
1493651079310,9.615,0.0
1493651079320,9.615,3.6200000000000004e-07
1493651079330,9.615,7.240000000000001e-07
1493651079340,9.615,3.6200000000000004e-07
1493651079350,9.615,0.0
1493651079360,9.615,0.0
1493651079370,9.615,3.6200000000000004e-07
1493651079380,9.615,1.0859999999999999e-06
1493651079390,9.615,0.0
1493651079400,9.615,0.0
1493651079410,9.615,7.240000000000001e-07
1493651079420,9.615,3.6200000000000004e-07
1493651079430,9.615,7.240000000000001e-07
1493651079440,9.615,3.6200000000000004e-07
1493651079450,9.615,3.6200000000000004e-07
1493651079460,9.615,0.0
1493651079470,9.615,7.240000000000001e-07
1493651079480,9.615,0.0
1493651079490,9.615,0.0
1493651079500,9.615,7.240000000000001e-07
1493651079510,9.615,7.240000000000001e-07
1493651079520,9.615,3.6200000000000004e-07
1493651079530,9.615,0.0
1493651079540,9.615,0.0
1493651079550,9.615,7.240000000000001e-07
1493651079560,9.615,3.6200000000000004e-07
1493651079570,9.615,0.0
1493651079580,9.615,3.6200000000000004e-07
1493651079590,9.615,0.0
1493651079600,9.615,3.6200000000000004e-07
1493651079610,9.615,3.6200000000000004e-07
1493651079620,9.615,3.6200000000000004e-07
1493651079630,9.615,7.240000000000001e-07
1493651079640,9.615,0.0
1493651079650,9.615,3.6200000000000004e-07
1493651079660,9.615,7.240000000000001e-07
1493651079670,9.615,0.0
1493651079680,9.615,7.240000000000001e-07
1493651079690,9.615,7.240000000000001e-07
1493651079700,9.615,0.0
1493651079710,9.615,3.6200000000000004e-07
1493651079720,9.615,0.0
1493651079730,9.615,3.6200000000000004e-07
1493651079740,9.615,3.6200000000000004e-07
1493651079750,9.615,3.6200000000000004e-07
1493651079760,9.615,3.6200000000000004e-07
1493651079770,9.615,3.6200000000000004e-07
1493651079780,9.615,7.240000000000001e-07
1493651079790,9.615,3.6200000000000004e-07
1493651079800,9.615,7.240000000000001e-07
1493651079810,9.615,0.0
1493651079820,9.615,0.0
1493651079830,9.615,3.6200000000000004e-07
1493651079840,9.615,7.240000000000001e-07
1493651079850,9.615,0.0
1493651079860,9.615,0.0
1493651079870,9.615,7.240000000000001e-07
1493651079880,9.615,0.0
1493651079890,9.615,3.6200000000000004e-07
1493651079900,9.615,0.0
1493651079910,9.615,3.6200000000000004e-07
1493651079920,9.615,0.0
1493651079930,9.615,1.0859999999999999e-06
1493651079940,9.615,3.6200000000000004e-07
1493651079950,9.615,0.0
1493651079960,9.615,0.0
1493651079970,9.615,1.0859999999999999e-06
1493651079980,9.615,3.6200000000000004e-07
1493651079990,9.615,3.6200000000000004e-07
1493651080000,9.615,0.0
1493651080010,9.615,0.0
1493651080020,9.615,3.6200000000000004e-07
1493651080030,9.615,3.6200000000000004e-07
1493651080040,9.615,0.0
1493651080050,9.615,3.6200000000000004e-07
1493651080060,9.615,0.0
1493651080070,9.615,7.240000000000001e-07
1493651080080,9.615,0.0
1493651080090,9.615,3.6200000000000004e-07
1493651080100,9.615,0.0
1493651080110,9.615,7.240000000000001e-07
1493651080120,9.615,0.0
1493651080130,9.615,0.0
1493651080140,9.615,3.6200000000000004e-07
1493651080150,9.615,3.6200000000000004e-07
1493651080160,9.615,3.6200000000000004e-07
1493651080170,9.615,3.6200000000000004e-07
1493651080180,9.615,0.0
1493651080190,9.615,7.240000000000001e-07
1493651080200,9.615,3.6200000000000004e-07
1493651080210,9.615,3.6200000000000004e-07
1493651080220,9.615,0.0
1493651080230,9.615,3.6200000000000004e-07
1493651080240,9.615,0.0
1493651080250,9.615,7.240000000000001e-07
1493651080260,9.615,3.6200000000000004e-07
1493651080270,9.615,0.0
1493651080280,9.615,7.240000000000001e-07
1493651080290,9.615,7.240000000000001e-07
1493651080300,9.615,0.0
1493651080310,9.615,7.240000000000001e-07
