Timestamp,position,BLMTI.04R6.B1E11_TCSP.A4R6.B1
1493650126260,-9.035,3.6200000000000004e-07
1493650126270,-9.035,0.0
1493650126280,-9.035,3.6200000000000004e-07
1493650126290,-9.035,7.240000000000001e-07
1493650126300,-9.035,0.0
1493650126310,-9.035,3.6200000000000004e-07
1493650126320,-9.035,7.240000000000001e-07
1493650126330,-9.035,3.6200000000000004e-07
1493650126340,-9.035,3.6200000000000004e-07
1493650126350,-9.035,0.0
1493650126360,-9.035,7.240000000000001e-07
1493650126370,-9.035,0.0
1493650126380,-9.035,0.0
1493650126390,-9.035,3.6200000000000004e-07
1493650126400,-9.035,3.6200000000000004e-07
1493650126410,-9.035,3.6200000000000004e-07
1493650126420,-9.035,0.0
1493650126430,-9.035,0.0
1493650126440,-9.035,3.6200000000000004e-07
1493650126450,-9.035,3.6200000000000004e-07
1493650126460,-9.035,3.6200000000000004e-07
1493650126470,-9.035,3.6200000000000004e-07
1493650126480,-9.035,0.0
1493650126490,-9.035,0.0
1493650126500,-9.035,0.0
1493650126510,-9.035,0.0
1493650126520,-9.035,7.240000000000001e-07
1493650126530,-9.035,0.0
1493650126540,-9.035,0.0
1493650126550,-9.035,0.0
1493650126560,-9.035,3.6200000000000004e-07
1493650126570,-9.035,7.240000000000001e-07
1493650126580,-9.035,0.0
1493650126590,-9.035,3.6200000000000004e-07
1493650126600,-9.035,3.6200000000000004e-07
1493650126610,-9.035,0.0
1493650126620,-9.035,3.6200000000000004e-07
1493650126630,-9.035,3.6200000000000004e-07
1493650126640,-9.035,0.0
1493650126650,-9.035,7.240000000000001e-07
1493650126660,-9.035,0.0
1493650126670,-9.035,0.0
1493650126680,-9.035,7.240000000000001e-07
1493650126690,-9.035,0.0
1493650126700,-9.035,3.6200000000000004e-07
1493650126710,-9.035,3.6200000000000004e-07
1493650126720,-9.035,3.6200000000000004e-07
1493650126730,-9.035,3.6200000000000004e-07
1493650126740,-9.035,7.240000000000001e-07
1493650126750,-9.035,3.6200000000000004e-07
1493650126760,-9.035,7.240000000000001e-07
1493650126770,-9.035,0.0
1493650126780,-9.035,7.240000000000001e-07
1493650126790,-9.035,0.0
1493650126800,-9.035,0.0
1493650126810,-9.035,0.0
1493650126820,-9.035,3.6200000000000004e-07
1493650126830,-9.035,3.6200000000000004e-07
1493650126840,-9.035,3.6200000000000004e-07
1493650126850,-9.035,0.0
1493650126860,-9.035,7.240000000000001e-07
1493650126870,-9.035,0.0
1493650126880,-9.035,0.0
1493650126890,-9.035,3.6200000000000004e-07
1493650126900,-9.035,3.6200000000000004e-07
1493650126910,-9.035,0.0
1493650126920,-9.035,0.0
1493650126930,-9.035,3.6200000000000004e-07
1493650126940,-9.035,3.6200000000000004e-07
1493650126950,-9.035,0.0
1493650126960,-9.035,0.0
1493650126970,-9.035,3.6200000000000004e-07
